Block,Time,ANTA_RF,UNCHAHAR3,KISHANGANGA,SALAL,RAMPUR,SINGRAULI_HYDRO,RAPPC,URI,DADRT2,UNCHAHAR4,TANDA2,CHAMERA2,DADRI_GF,DADRI_RF,RIHAND1,RIHAND3,TANAKPUR,SEWA2,NAPP,RIHAND2,DADRI_CRF,DHAULIGNGA,AURY_GF,URI2,DULHASTI,UNCHAHAR2,AURY_LF,FSTPP I & II,KOLDAM,RAPPB,ANTA_GF,TALA,BSIUL,CHAMERA1,KHSTPP-II,KHSTPP-I,DADRI_LF,PARBATI3,TEHRI,ANTA_CRF,JHAJJAR,UNCHAHAR1,BRBCL,CHAMERA3,AURY_RF,NJPC,SINGRAULI,ANTA_LF,AURY_CRF,KOTESHWR,KUDGI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,288.573558,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,11.526448,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,5.202157,15.931754,21.558963,0.000000,14.951175,0.000000,0.000000,0.000000,1.136957,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,343.214000,7.463960,17.704921,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,60.91,404.866836,0,0,0,0,0

10,02:15-02:30,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,288.573558,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,11.526448,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,5.202157,15.931754,21.558963,0.000000,14.951175,0.000000,0.000000,0.000000,1.136957,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,343.214000,5.800800,17.416499,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,59.94,404.866836,0,0,0,0,0

11,02:30-02:45,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,288.573558,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,5.202157,15.931754,21.558963,0.000000,14.951175,0.000000,0.000000,0.000000,1.136957,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,343.214000,5.800800,18.228520,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,59.94,404.866836,0,0,0,0,0

12,02:45-03:00,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,288.573558,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,5.202157,15.931754,21.558963,0.000000,14.951175,0.000000,0.000000,0.000000,1.136957,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,343.214000,5.800800,19.319979,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,8.579383,59.94,404.866836,0,0,0,0,0

13,03:00-03:15,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,284.049514,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,5.202157,15.931754,11.601600,0.000000,8.802327,0.000000,0.000000,0.000000,1.136957,1.063480,0.000000,95.075112,32.429882,0.000000,0.000000,0.000000,0.000000,343.214000,5.800800,18.944333,0.000000,0.000000,22.614322,85.561800,0.000000,0.000000,8.579383,58.01,404.866836,0,0,0,0,0

14,03:15-03:30,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,284.049514,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,5.202157,15.931754,11.601600,0.000000,8.802327,0.000000,0.000000,0.000000,1.136957,1.063480,0.000000,95.075112,30.305796,0.000000,0.000000,0.000000,0.000000,343.214000,5.800800,17.078762,0.000000,0.000000,22.614322,85.561800,0.000000,0.000000,8.579383,58.97,404.866836,0,0,0,0,0

15,03:30-03:45,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,284.049514,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,5.202157,15.931754,11.601600,0.000000,8.802327,0.000000,0.000000,0.000000,1.136957,1.063480,0.000000,95.075112,30.305796,0.000000,0.000000,0.000000,0.000000,343.214000,5.800800,18.615773,0.000000,0.000000,22.614322,85.561800,0.000000,0.000000,8.579383,58.97,404.866836,0,0,0,0,0

16,03:45-04:00,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,284.049514,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,5.202157,15.931754,11.601600,0.000000,8.802327,0.000000,0.000000,0.000000,1.136957,1.063480,0.000000,95.075112,30.305796,0.000000,0.000000,0.000000,0.000000,343.214000,5.800800,17.604277,0.000000,0.000000,22.614322,85.561800,0.000000,0.000000,8.579383,57.04,404.866836,0,0,0,0,0

17,04:00-04:15,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,284.049514,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,5.202157,15.931754,11.601600,0.000000,8.802327,0.000000,0.000000,0.000000,1.136957,1.063480,0.000000,95.075112,30.305796,0.000000,0.000000,0.000000,0.000000,343.214000,5.800800,16.236184,0.000000,0.000000,22.614322,85.561800,0.000000,0.000000,8.579383,57.04,404.866836,0,0,0,0,0

18,04:15-04:30,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,317.887514,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,5.202157,15.931754,11.601600,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,1.063480,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,343.214000,5.800800,19.303298,0.000000,0.000000,22.614322,85.561800,0.000000,0.000000,8.579383,58.97,404.866836,0,0,0,0,0

19,04:30-04:45,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,0.000000,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,5.202157,15.931754,19.304589,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,1.063480,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,343.214000,5.800800,19.336023,0.000000,0.000000,22.614322,85.561800,0.000000,0.000000,8.579383,59.94,404.866836,0,0,0,0,0

20,04:45-05:00,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,5.202157,15.931754,24.001873,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,1.063480,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,422.491600,5.800800,19.336023,0.000000,0.000000,22.614322,85.561800,0.000000,0.000000,8.579383,59.94,404.866836,0,0,0,0,0

21,05:00-05:15,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,1.277143,0.000000,7.152966,31.863508,24.001873,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,1.063480,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,470.831600,5.800800,19.336023,0.000000,0.000000,41.200182,85.561800,0.000000,0.000000,8.579383,61.88,404.866836,0,0,0,0,0

22,05:15-05:30,0.000000,11.601600,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,8.812285,0.000000,7.152966,31.863508,24.001873,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,1.063480,0.000000,95.075112,42.874196,0.000000,0.000000,14.618016,0.000000,538.507600,5.800800,19.336023,0.000000,0.000000,41.200182,85.561800,0.000000,0.000000,8.579383,62.84,404.866836,0,0,0,0,0

23,05:30-05:45,0.000000,21.553452,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,8.812285,0.000000,7.152966,31.863508,32.184531,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,1.063480,0.000000,95.075112,42.874196,0.000000,0.000000,15.044375,0.000000,631.465517,9.595587,19.336023,0.000000,0.000000,41.200182,85.561800,0.000000,0.000000,8.579383,63.81,404.866836,0,0,0,0,0

24,05:45-06:00,0.000000,21.553452,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,5.026103,19.308543,114.203250,0.000000,16.985999,0.000000,7.152966,31.863508,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,1.063480,6.797571,95.075112,42.874196,0.000000,3.692209,30.088750,0.000000,631.465517,9.595587,19.336023,0.000000,0.000000,54.933576,85.561800,0.000000,0.000000,8.579383,66.71,404.866836,0,0,0,0,0

25,06:00-06:15,0.000000,21.553452,0.000000,2.246843,0.000000,0.573341,25.518879,48.030624,330.220305,0.000000,0.000000,25.465589,0.000000,0.000000,43.506000,119.559926,4.953883,10.206856,19.308543,114.203250,0.000000,26.436856,0.000000,7.152966,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,3.190440,13.595142,95.075112,42.874196,0.000000,15.807578,45.133124,0.000000,631.465517,9.595587,19.336023,1.231123,0.000000,73.244768,85.561800,0.000000,0.000000,17.158766,73.48,404.866836,0,0,0,0,0

26,06:15-06:30,0.000000,21.553452,0.000000,2.246843,0.000000,0.573341,25.518879,48.030624,330.220305,0.000000,0.000000,38.198384,0.000000,0.000000,43.506000,119.559926,4.953883,15.279354,19.308543,114.203250,0.000000,35.330878,0.000000,7.152966,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,18.912928,25.204476,95.075112,42.874196,0.000000,15.807578,60.177499,0.000000,631.465517,9.595587,19.336023,18.731538,0.000000,109.867152,85.561800,0.000000,0.000000,37.749286,83.14,404.866836,0,0,0,0,0

27,06:30-06:45,0.000000,21.553452,0.000000,12.357638,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,38.198384,0.000000,0.000000,43.506000,119.559926,4.953883,15.279354,19.308543,114.203250,0.000000,35.330878,0.000000,7.152966,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,18.912928,38.188600,95.075112,42.874196,0.000000,15.807578,60.177499,0.000000,631.465517,9.595587,19.336023,18.731538,0.000000,128.178344,85.561800,0.000000,0.000000,37.749286,83.14,404.866836,0,0,0,0,0

28,06:45-07:00,0.000000,21.553452,0.000000,68.528718,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,38.198384,0.000000,0.000000,43.506000,119.559926,4.953883,15.279354,19.308543,114.203250,0.000000,35.330878,0.000000,7.152966,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,18.912928,38.188600,95.075112,42.874196,0.000000,15.807578,60.177499,0.000000,631.465517,9.595587,19.336023,18.731538,0.000000,128.178344,85.561800,0.000000,0.000000,37.749286,83.14,404.866836,0,0,0,0,0

29,07:00-07:15,0.000000,21.553452,0.000000,68.528718,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,38.198384,0.000000,0.000000,43.506000,119.559926,4.953883,15.279354,19.308543,114.203250,0.000000,31.928570,0.000000,7.152966,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,18.912928,38.188600,95.075112,42.874196,0.000000,15.807578,60.177499,0.000000,631.465517,9.595587,19.336023,18.731538,0.000000,109.867152,85.561800,0.000000,0.000000,37.749286,92.81,404.866836,0,0,0,0,0

30,07:15-07:30,0.000000,21.553452,0.000000,68.528718,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,38.198384,0.000000,0.000000,43.506000,119.559926,4.953883,15.279354,19.308543,114.203250,0.000000,17.624571,0.000000,7.152966,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,18.912928,25.204476,95.075112,42.874196,0.000000,15.807578,60.177499,0.000000,631.465517,9.595587,19.336023,18.731538,0.000000,109.867152,85.561800,0.000000,0.000000,37.749286,92.81,404.866836,0,0,0,0,0

31,07:30-07:45,0.000000,21.553452,0.000000,68.528718,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,38.198384,0.000000,0.000000,43.506000,119.559926,4.953883,15.279354,19.308543,114.203250,0.000000,8.812285,0.000000,7.152966,47.795262,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,6.304309,12.984124,95.075112,42.874196,0.000000,3.692209,60.177499,0.000000,631.465517,9.595587,19.336023,18.731538,0.000000,105.289354,85.561800,0.000000,0.000000,37.749286,102.48,404.866836,0,0,0,0,0

32,07:45:08:00,0.000000,21.553452,0.000000,12.357638,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,10.206856,19.308543,114.203250,0.000000,0.000000,0.000000,7.152966,31.754353,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,1.136957,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,60.177499,0.000000,631.465517,9.595587,19.336023,0.000000,0.000000,82.400364,85.561800,0.000000,0.000000,17.158766,102.48,404.866836,0,0,0,0,0

33,08:00-08:15,0.000000,21.553452,0.000000,2.246843,0.000000,0.573341,25.518879,6.404083,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,5.103428,19.308543,114.203250,0.000000,0.000000,0.000000,7.152966,15.877176,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,1.136957,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,60.177499,0.000000,555.576551,9.595587,19.336023,0.000000,0.000000,64.089172,85.561800,0.000000,0.000000,8.579383,112.15,404.866836,0,0,0,0,0

34,08:15-08:30,0.000000,17.973295,0.000000,2.246843,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,7.152966,15.877176,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,1.136957,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,45.133124,0.000000,478.232551,8.109132,19.336023,0.000000,0.000000,54.933576,85.561800,0.000000,0.000000,8.579383,112.15,404.866836,0,0,0,0,0

35,08:30-08:45,0.000000,17.973295,0.000000,2.246843,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.877176,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,43.854048,0.000000,420.224551,8.109132,19.336023,0.000000,0.000000,36.622384,85.561800,0.000000,0.000000,8.579383,121.82,404.866836,0,0,0,0,0

36,08:45:09:00,0.000000,17.973295,0.000000,2.246843,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,23.929924,15.877176,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,43.854048,0.000000,420.224551,8.109132,19.336023,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,132.45,404.866836,0,0,0,0,0

37,09:00:09:15,0.000000,17.973295,0.000000,2.246843,0.000000,0.573341,25.518879,48.030624,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,23.929924,15.877176,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,29.357849,0.000000,379.618951,8.109132,18.272489,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,116.02,404.866836,0,0,0,0,0

38,09:15-09:30,0.000000,17.973295,0.000000,2.246843,0.000000,0.573341,25.518879,48.030624,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,23.929924,15.877176,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,15.044375,0.000000,447.778351,8.109132,18.272489,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,121.82,404.866836,0,0,0,0,0

39,09:30-09:45,0.000000,17.973295,0.000000,2.246843,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,23.929924,15.877176,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,516.904551,8.109132,18.272489,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,125.68,404.866836,0,0,0,0,0

40,09:45-10:00,0.000000,17.973295,0.000000,2.246843,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,23.929924,15.877176,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,555.576551,8.109132,18.272489,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

41,10:00-10:15,0.000000,17.973295,0.000000,2.246843,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,23.929924,15.877176,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,485.483551,8.109132,18.272489,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

42,10:15-10:30,0.000000,17.973295,0.000000,2.246843,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,23.929924,15.931754,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,420.224551,8.109132,18.272489,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

43,10:30-10:45,0.000000,17.973295,0.000000,2.246843,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,23.929924,15.931754,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,420.224551,8.109132,18.272489,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

44,10:45-11:00,0.000000,21.553452,0.000000,2.246843,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,11.054585,15.931754,32.455476,0.000000,20.043553,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,420.224551,9.594748,18.272489,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

45,11:00-11:15,0.000000,21.553452,0.000000,2.246843,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,420.224551,9.595587,18.197560,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

46,11:15-11:30,0.000000,21.553452,0.000000,2.246843,0.000000,0.573341,25.518879,10.673472,330.220305,0.000000,0.000000,12.732795,0.000000,0.000000,43.506000,119.559926,4.953883,0.000000,19.308543,114.203250,0.000000,0.000000,0.000000,9.103776,15.931754,32.455476,0.000000,20.041764,0.000000,0.000000,0.000000,0.568478,0.000000,0.000000,95.075112,42.874196,0.000000,0.000000,0.000000,0.000000,420.224551,9.595587,18.272489,0.000000,0.000000,18.311192,85.561800,0.000000,0.000000,8.579383,135.35,404.866836,0,0,0,0,0

