Block,Time,ANTA_CRF,AURY_GF,RAPPB,KISHANGANGA,TEHRI,TANDA2,TANAKPUR,CHAMERA3,UNCHAHAR4,NAPP,SEWA2,SINGRAULI,BRBCL,KHSTPP-I,TALA,SASAN,FSTPP I & II,KHSTPP-II,DADRI_RF,SINGRAULI_HYDRO,DADRT2,JHAJJAR,ANTA_RF,AURY_RF,ANTA_LF,RIHAND3,KOTESHWR,UNCHAHAR2,AURY_CRF,CHAMERA1,NJPC,PARBATI3,KOLDAM,RIHAND2,UNCHAHAR3,AURY_LF,UNCHAHAR1,SALAL,CHAMERA2,URI2,DHAULIGNGA,RIHAND1,DADRI_CRF,BSIUL,DULHASTI,ANTA_GF,DADRI_LF,RAPPC,DADRI_GF,URI,RAMPUR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,0.494876,33.640024,2.984322,47.305891,12.105090,144.859328,15.252219,42.794598,0.000000,383.543325,20.088640,143.228140,0.000000,1.108590,562.105934,114.405191,0.000000,0.000000,0.000000,126.114261,0.000000,43.370818,0.000000,27.137744,173.807738,0.000000,6.718203,120.126204,26.693728,0.000000,21.856054,76.661553,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,0.494876,33.640024,2.984322,47.305891,12.105090,144.859328,14.282574,42.794598,0.000000,383.543325,20.088640,143.228140,0.000000,1.108590,494.499934,114.405191,0.000000,0.000000,0.000000,126.114261,0.000000,43.370818,0.000000,27.137744,173.807738,0.000000,4.478803,120.126204,26.693728,0.000000,21.856054,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,0.494876,33.640024,2.984322,47.305891,12.105090,144.859328,12.755547,42.794598,0.000000,383.543325,20.088640,143.228140,0.000000,1.108590,438.483534,114.405191,0.000000,0.000000,0.000000,126.114261,0.000000,43.370818,0.000000,27.137744,173.807738,0.000000,4.478803,120.126204,26.693728,0.000000,21.856054,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,0.494876,33.640024,2.984322,47.305891,12.105090,144.859328,12.391287,42.794598,0.000000,383.543325,20.088640,143.228140,0.000000,1.108590,366.899114,114.405191,0.000000,0.000000,0.000000,126.114261,0.000000,43.017311,0.000000,27.137744,173.807738,0.000000,4.478803,120.126204,26.477021,0.000000,21.670524,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,0.494876,33.640024,2.984322,47.305891,12.105090,144.859328,10.623800,42.794598,0.000000,383.543325,20.088640,143.228140,0.000000,1.108590,366.899114,114.405191,0.000000,0.000000,0.000000,126.114261,0.000000,38.767791,0.000000,27.137744,173.807738,0.000000,4.478803,120.126204,24.081837,0.000000,19.400894,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,0.494876,33.640024,2.984322,47.305891,12.105090,144.859328,11.206334,42.794598,0.000000,383.543325,20.088640,143.228140,0.000000,1.108590,366.899114,114.405191,0.000000,0.000000,0.000000,126.114261,0.000000,38.767791,0.000000,27.137744,173.807738,0.000000,4.478803,120.126204,24.081837,0.000000,19.400894,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,8.055401,0.000000,5.174842,0.494876,33.640024,2.984322,47.305891,12.105090,144.859328,11.542356,42.794598,0.000000,383.543325,20.088640,143.228140,0.000000,1.108590,366.899114,115.654550,0.000000,0.000000,0.000000,126.114261,0.000000,43.370818,0.000000,27.137744,173.807738,0.000000,4.478803,120.126204,26.693728,0.000000,21.856054,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,0.494876,33.640024,2.384077,47.305891,12.105090,144.859328,14.494554,42.794598,0.000000,383.543325,16.822884,143.228140,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,29.056383,0.000000,27.137744,173.807738,0.000000,4.478803,120.126204,22.322574,0.000000,14.936387,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,0.494876,33.640024,2.384077,47.305891,12.105090,144.859328,16.246874,42.794598,0.000000,383.543325,16.822884,143.228140,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,27.137744,173.807738,0.000000,4.478803,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,0.494876,33.640024,2.384077,47.305891,12.105090,144.859328,16.690803,42.794598,0.000000,383.543325,20.088640,143.228140,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,27.137744,173.807738,4.125985,4.478803,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,0.494876,33.640024,2.384077,47.305891,12.105090,144.859328,18.512001,42.794598,0.000000,383.543325,20.088640,143.228140,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,27.137744,173.807738,17.682797,4.478803,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,0.494876,33.640024,2.384077,47.305891,12.105090,144.859328,19.315955,35.704123,0.000000,383.543325,16.577571,143.228140,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,27.137744,173.807738,17.682797,4.478803,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,0.494876,33.640024,2.384077,47.305891,12.105090,144.859328,19.315955,34.622964,0.000000,383.543325,16.577571,143.228140,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,27.137744,173.807738,17.682797,4.478803,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,0.494876,33.640024,2.384077,47.305891,12.105090,144.859328,19.315955,34.622964,0.000000,383.543325,16.577571,143.228140,0.000000,1.108590,366.899114,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,27.137744,173.807738,16.209231,4.478803,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,0.494876,33.640024,2.384077,47.305891,10.720601,144.859328,19.315955,34.622964,0.000000,383.543325,16.577571,143.228140,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,27.137744,173.807738,16.209231,4.478803,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,0.494876,33.640024,2.384077,47.305891,0.000000,144.859328,19.315955,34.622964,0.000000,385.716375,16.577571,116.056902,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,27.137744,173.807738,16.209231,6.718203,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,65.553385,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,0.494876,33.640024,2.384077,47.305891,0.000000,144.859328,19.315955,34.622964,0.000000,385.716375,16.577571,116.056902,0.000000,1.108590,366.899114,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,27.137744,173.807738,16.209231,6.718203,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,65.553385,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,1.732066,33.640024,2.384077,47.305891,0.000000,144.859328,19.315955,34.622964,0.000000,385.716375,16.577571,116.056902,0.000000,1.108590,366.899114,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,27.137744,173.807738,4.125985,6.718203,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,65.553385,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,9.155205,33.640024,2.384077,47.305891,0.000000,144.859328,19.315955,34.622964,0.000000,385.716375,16.577571,116.056902,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,27.137744,173.807738,4.125985,6.718203,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,65.553385,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,9.155205,33.640024,2.384077,47.305891,0.000000,144.859328,19.315955,34.622964,0.000000,385.716375,14.351688,116.056902,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,40.706616,173.807738,4.125985,6.718203,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,65.553385,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,9.155205,33.640024,2.384077,47.305891,0.000000,144.859328,19.315955,34.622964,0.000000,385.716375,11.173128,116.056902,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,40.706616,173.807738,8.841399,6.718203,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,65.553385,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,1.732066,33.640024,2.384077,47.305891,0.000000,144.859328,19.315955,30.513775,0.000000,385.716375,11.106700,99.958755,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,40.706616,173.807738,57.469092,6.718203,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,65.553385,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,0.494876,33.640024,2.384077,47.305891,0.000000,144.859328,19.315955,30.513775,0.000000,385.716375,11.106700,99.958755,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,40.706616,173.807738,57.469092,6.718203,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,65.553385,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,0.494876,33.640024,2.384077,47.305891,0.000000,144.859328,19.315955,30.513775,0.000000,385.716375,11.106700,99.958755,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,40.706616,173.807738,57.469092,6.718203,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,0.494876,33.640024,2.384077,47.305891,0.000000,144.859328,19.315955,30.513775,0.000000,385.716375,11.106700,99.958755,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,126.114261,0.000000,24.450096,0.000000,40.706616,173.807738,57.469092,6.718203,120.126204,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,93.736630,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,1.113471,33.640024,2.384077,47.305891,0.000000,130.853441,19.315955,30.513775,0.000000,385.716375,11.106700,99.958755,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,93.614608,0.000000,24.450096,0.000000,40.706616,173.807738,57.469092,6.718203,97.102401,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,65.553385,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,1.113471,33.640024,2.384077,47.305891,0.000000,130.853441,19.315955,30.513775,0.000000,385.716375,11.106700,99.958755,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,93.614608,0.000000,24.450096,0.000000,40.706616,173.807738,57.469092,6.718203,97.102401,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,65.553385,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,0.000000,130.853441,19.315955,24.656874,0.000000,385.716375,11.106700,80.161400,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,93.614608,0.000000,24.450096,0.000000,40.706616,173.807738,16.209231,6.718203,97.102401,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,65.553385,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,0.000000,130.853441,19.315955,24.656874,0.000000,385.716375,11.106700,80.161400,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,93.614608,0.000000,24.450096,0.000000,40.706616,173.807738,16.209231,6.718203,97.102401,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,65.553385,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,0.000000,99.720492,19.315955,24.656874,0.000000,377.567438,11.106700,80.161400,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,71.737306,0.000000,24.450096,0.000000,40.706616,173.807738,4.125985,6.718203,68.521385,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,53.746480,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,0.000000,99.720492,19.315955,24.656874,0.000000,377.567438,11.106700,80.161400,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,71.737306,0.000000,24.450096,0.000000,40.706616,173.807738,4.125985,6.718203,68.521385,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,53.746480,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,37.318512,6.514819,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,0.000000,102.617892,19.315955,24.656874,0.000000,377.567438,11.106700,80.161400,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,71.737306,0.000000,24.450096,0.000000,40.706616,173.807738,4.125985,6.718203,68.521385,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,53.746480,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,37.318512,6.514819,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,0.000000,107.446892,19.315955,24.656874,0.000000,377.567438,11.106700,80.161400,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,71.737306,0.000000,24.450096,0.000000,40.706616,173.807738,4.125985,6.718203,68.521385,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,53.746480,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,37.318512,6.514819,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,0.000000,130.853441,19.315955,24.656874,0.000000,377.567438,11.106700,80.161400,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,71.737306,0.000000,24.450096,0.000000,40.706616,173.807738,4.125985,6.718203,68.521385,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,53.746480,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,0.000000,130.853441,19.315955,24.656874,0.000000,377.567438,11.106700,80.161400,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,71.737306,0.000000,24.450096,0.000000,40.706616,173.807738,4.125985,6.718203,68.521385,15.116991,0.000000,12.481227,74.069134,46.841134,36.594663,21.023601,53.746480,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,10.720601,130.853441,18.912264,24.656874,0.000000,377.567438,11.106700,80.161400,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,71.737306,0.000000,24.450096,0.000000,40.706616,173.807738,0.000000,6.718203,68.521385,15.116991,0.000000,12.481227,72.946874,46.841134,36.594663,21.023601,53.746480,0.000000,12.595577,57.151604,0.000000,0.000000,65.341319,0.000000,37.318512,6.514819,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,10.873752,130.853441,19.315955,24.656874,0.000000,377.567438,11.106700,80.161400,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,71.737306,0.000000,24.450096,0.000000,40.706616,173.807738,0.000000,6.718203,68.521385,15.116991,0.000000,12.481227,72.946874,46.841134,36.594663,21.023601,53.746480,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,37.318512,6.514819,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,12.129594,130.853441,18.811315,30.513775,0.000000,377.567438,11.106700,99.958755,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,93.614608,0.000000,24.450096,0.000000,40.706616,173.807738,0.000000,6.718203,83.424548,15.116991,0.000000,12.481227,72.946874,46.841134,36.594663,21.023601,65.553385,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,37.318512,6.514819,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,12.129594,130.853441,18.196854,30.513775,0.000000,377.567438,11.106700,99.958755,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,93.614608,0.000000,24.450096,0.000000,40.706616,173.807738,0.000000,6.718203,83.424548,15.116991,0.000000,12.481227,72.946874,46.841134,36.594663,21.023601,65.553385,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,11.134708,33.640024,2.384077,47.305891,12.129594,98.754692,19.315955,24.975588,0.000000,377.567438,11.106700,80.644300,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,70.771506,0.000000,24.450096,0.000000,40.706616,173.807738,0.000000,6.718203,83.424548,15.116991,0.000000,12.481227,44.890384,46.841134,36.594663,10.487481,65.553385,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,11.134708,33.640024,2.384077,47.305891,18.157636,107.446892,19.315955,24.975588,0.000000,377.567438,11.106700,80.644300,0.000000,1.108590,366.900273,173.699130,0.000000,0.000000,0.000000,70.771506,0.000000,24.450096,0.000000,40.706616,173.807738,0.000000,6.718203,83.424548,15.116991,0.000000,12.481227,44.890384,46.841134,36.594663,10.487481,65.553385,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,31.987296,6.514819,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,8.055401,0.000000,4.111206,3.092974,33.640024,2.384077,47.305891,18.157636,130.853441,19.315955,24.975588,0.000000,377.567438,11.106700,80.644300,0.000000,1.108590,363.925609,173.699130,0.000000,0.000000,0.000000,93.614608,0.000000,24.450096,0.000000,40.706616,173.807738,0.000000,6.718203,83.424548,15.116991,0.000000,12.481227,50.501682,46.841134,36.594663,10.487481,65.553385,0.000000,6.297789,57.151604,0.000000,0.000000,65.341319,0.000000,37.318512,6.514819,0,0,0,0,0

