Block,Time,DADRT2,CHAMERA3,TANDA2,DADRI_CRF,ANTA_CRF,URI,ANTA_GF,NAPP,RIHAND1,AURY_RF,CHAMERA2,ANTA_RF,URI2,DADRI_LF,DADRI_RF,NJPC,RAMPUR,UNCHAHAR4,SEWA2,UNCHAHAR2,JHAJJAR,KOTESHWR,RIHAND3,DULHASTI,UNCHAHAR1,SALAL,AURY_LF,RIHAND2,AURY_CRF,SINGRAULI_HYDRO,SINGRAULI,RAPPC,TANAKPUR,RAPPB,DADRI_GF,KISHANGANGA,KOLDAM,DHAULIGNGA,PARBATI3,BSIUL,UNCHAHAR3,AURY_GF,ANTA_LF,TEHRI,CHAMERA1,BRBCL,KHSTPP-I,SASAN,FSTPP I & II,TALA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
45,11:00-11:15,370.187634,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,15.589461,0.000000,36.537827,0.000000,0.000000,21.490749,0.831651,2.525020,9.174815,25.212491,360.903740,8.893262,125.918390,19.020948,12.432913,24.651365,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.864688,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,6.288007,15.334588,0.000000,0.000000,0.000000,0.000000,19.286003,35.988737,403.819911,11.185880,0.000000,114.912352,0,0,0,0,0

46,11:15-11:30,370.187634,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,15.589461,0.000000,36.537827,0.000000,0.000000,21.490749,0.831651,2.525020,9.174815,25.212491,360.903740,8.893262,125.918390,19.020948,12.432913,24.651365,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.864688,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.334588,0.000000,0.000000,0.000000,0.000000,19.286003,35.988737,403.819911,11.185880,0.000000,114.912352,0,0,0,0,0

47,11:30-11:45,370.187634,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,15.589461,0.000000,36.537827,0.000000,0.000000,21.490749,0.831651,2.525020,9.174815,25.212491,360.903740,8.893262,125.918390,19.020948,12.432913,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.864688,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.334588,0.000000,0.000000,0.000000,0.000000,19.286003,35.988737,403.819911,11.185880,0.000000,114.912352,0,0,0,0,0

48,11:45-12:00,370.187634,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,15.589461,0.000000,36.537827,0.000000,0.000000,21.490749,0.831651,2.525020,9.174815,25.212491,360.903740,8.893262,125.918390,19.020948,12.432913,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.864688,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.334588,0.000000,0.000000,0.000000,0.000000,19.286003,35.988737,403.819911,11.185880,0.000000,114.912352,0,0,0,0,0

49,12:00-12:15,370.187634,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,15.589461,0.000000,36.537827,0.000000,0.000000,21.490749,0.831651,2.525020,9.174815,24.981059,360.903740,8.893262,125.918390,19.020948,12.432913,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.864688,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.334588,0.000000,0.000000,0.000000,0.000000,19.286003,35.988737,403.819911,11.185880,0.000000,114.912352,0,0,0,0,0

50,12:15-12:30,370.187634,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,15.589461,0.000000,36.537827,0.000000,0.000000,21.490749,0.831651,2.525020,9.174815,24.981059,360.903740,8.893262,125.918390,19.020948,12.432913,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.864688,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.334588,0.000000,0.000000,0.000000,0.000000,19.286003,35.988737,403.819911,11.185880,0.000000,114.912352,0,0,0,0,0

51,12:30-12:45,367.044016,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,15.589461,0.000000,36.537827,0.000000,0.000000,21.490749,0.831651,2.341803,9.174815,23.920329,359.920154,8.893262,125.918390,19.020948,12.005535,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,1.111741,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.045298,0.000000,0.000000,0.000000,0.000000,19.286003,30.322896,403.819911,11.108736,0.000000,97.701333,0,0,0,0,0

52,12:45-13:00,367.044016,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,15.589461,0.000000,36.537827,0.000000,0.000000,21.490749,0.831651,2.341803,9.174815,23.920329,359.920154,8.893262,125.918390,19.020948,12.005535,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,1.111741,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.045298,0.000000,0.000000,0.000000,0.000000,19.286003,30.322896,403.819911,11.108736,0.000000,97.701333,0,0,0,0,0

53,13:00-13:15,367.044016,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.341803,9.174815,23.920329,359.920154,8.893262,125.918390,19.020948,12.005535,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,1.111741,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.045298,0.000000,0.000000,0.000000,0.000000,19.286003,24.608936,403.819911,11.108736,0.000000,78.657951,0,0,0,0,0

54,13:15-13:30,367.044016,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.341803,9.174815,23.920329,359.920154,8.893262,125.918390,19.020948,12.005535,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,1.111741,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.045298,0.000000,0.000000,0.000000,0.000000,19.286003,24.608936,403.819911,11.108736,0.000000,78.657951,0,0,0,0,0

55,13:30-13:45,367.044016,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.341803,9.174815,23.920329,359.920154,8.893262,125.918390,19.020948,12.005535,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.864688,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.045298,0.000000,0.000000,0.000000,0.000000,19.286003,24.608936,403.819911,11.108736,0.000000,78.657951,0,0,0,0,0

56,13:45-14:00,367.044016,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.341803,9.174815,23.910686,359.920154,8.893262,125.918390,19.020948,12.005535,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.864688,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.045298,0.000000,0.000000,0.000000,0.000000,19.286003,30.322896,403.819911,11.108736,0.000000,97.701333,0,0,0,0,0

57,14:00-14:15,367.044016,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.341803,9.174815,23.910686,359.920154,8.893262,125.918390,19.020948,12.005535,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.864688,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.045298,0.000000,0.000000,0.000000,0.000000,19.286003,44.742633,403.819911,11.108736,0.000000,143.005690,0,0,0,0,0

58,14:15-14:30,367.044016,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.341803,9.174815,23.910686,359.920154,8.893262,125.918390,19.020948,12.005535,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.864688,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.045298,0.000000,0.000000,0.000000,0.000000,19.286003,44.742633,403.819911,11.108736,0.000000,143.005690,0,0,0,0,0

59,14:30-14:45,367.044016,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.341803,18.129435,23.910686,359.920154,8.893262,125.918390,19.020948,12.005535,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.864688,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.045298,0.000000,0.000000,0.000000,0.000000,19.286003,44.742633,403.819911,11.108736,0.000000,143.005690,0,0,0,0,0

60,14:45-15:00,367.044016,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.341803,18.129435,23.818210,359.920154,8.893262,125.918390,19.020948,12.005535,36.977048,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.741161,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.045298,0.000000,0.000000,0.000000,0.000000,19.286003,44.742633,403.819911,11.108736,0.000000,143.005690,0,0,0,0,0

61,15:00-15:15,367.044016,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.341803,18.129435,23.818210,359.920154,8.893262,125.918390,19.020948,12.005535,24.651365,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.741161,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,15.045298,0.000000,0.000000,0.000000,0.000000,19.286003,44.742633,403.819911,11.108736,0.000000,143.005690,0,0,0,0,0

62,15:15-15:30,367.044016,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.979687,18.129435,31.216433,367.801088,8.893262,125.918390,19.020948,16.259737,24.651365,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.741161,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,20.335930,0.000000,0.000000,0.000000,0.000000,19.286003,44.742633,403.819911,15.077216,0.000000,143.005690,0,0,0,0,0

63,15:30-15:45,367.044016,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.979687,18.129435,32.144651,367.801088,8.893262,125.918390,19.020948,16.259737,24.651365,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.000000,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,12.576015,20.335930,0.000000,0.000000,0.000000,0.000000,19.286003,44.742633,403.819911,17.278906,0.000000,142.909260,0,0,0,0,0

64,15:45-16:00,394.295134,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.979687,18.129435,32.144651,367.801088,8.893262,125.918390,19.020948,16.259737,24.651365,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.000000,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,6.288007,20.335930,0.000000,0.000000,0.000000,13.547798,19.286003,44.742633,403.819911,17.278906,0.000000,142.909260,0,0,0,0,0

65,16:00-16:15,445.403034,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.979687,18.129435,32.144651,367.801088,8.893262,125.918390,19.020948,16.259737,24.651365,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.000000,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,6.288007,20.335930,0.000000,0.000000,0.000000,13.547798,19.286003,44.742633,403.819911,17.278906,0.000000,142.909260,0,0,0,0,0

66,16:15-16:30,467.581934,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,0.000000,0.000000,2.979687,18.129435,32.144651,367.801088,8.893262,125.918390,19.020948,16.259737,24.651365,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.000000,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,6.288007,20.335930,0.000000,0.000000,0.000000,13.547798,19.286003,44.742633,403.819911,20.057440,0.000000,142.909260,0,0,0,0,0

67,16:30-16:45,484.939334,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,23.639823,0.905906,2.979687,18.129435,32.144651,367.801088,8.893262,125.918390,19.020948,18.718702,24.651365,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.000000,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,6.288007,22.958826,0.000000,0.000000,0.000000,13.547798,19.286003,44.742633,403.819911,20.057440,0.000000,142.909260,0,0,0,0,0

68,16:45-17:00,514.832634,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,23.639823,0.905906,2.979687,18.129435,32.144651,367.801088,8.893262,125.918390,19.020948,18.718702,24.651365,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.000000,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,6.288007,22.958826,0.000000,0.000000,0.000000,13.547798,19.286003,44.742633,403.819911,20.057440,0.000000,142.909260,0,0,0,0,0

69,17:00-17:15,499.403834,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,0.000000,0.000000,36.537827,0.000000,0.000000,23.639823,0.905906,2.979687,18.129435,37.743281,367.801088,8.893262,125.918390,19.020948,16.259737,24.651365,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.000000,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,6.288007,20.557719,0.000000,0.000000,0.000000,13.547798,19.286003,44.742633,403.819911,20.057440,0.000000,142.909260,0,0,0,0,0

70,17:15-17:30,505.189634,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,3.944702,0.000000,36.537827,0.000000,0.000000,23.639823,0.905906,2.979687,18.129435,37.743281,367.801088,8.893262,125.918390,19.020948,16.259737,24.651365,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.000000,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,6.288007,20.335930,0.000000,0.000000,11.832849,13.547798,19.286003,44.742633,403.819911,20.057440,0.000000,142.909260,0,0,0,0,0

71,17:30-17:45,506.153934,0.000000,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,15.589461,0.000000,36.537827,0.000000,0.000000,42.981497,1.663303,2.979687,18.129435,37.743281,367.801088,8.893262,125.918390,19.020948,16.259737,12.325683,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.000000,0.000000,0.000000,5.297584,0.000000,0.000000,0.000000,6.288007,20.335930,0.000000,0.000000,11.832849,13.547798,19.286003,33.556975,403.819911,20.057440,0.000000,142.909260,0,0,0,0,0

72,17:45-18:00,502.296734,11.184643,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,15.589461,0.000000,36.537827,0.000000,0.000000,67.695858,2.613761,2.979687,18.129435,37.743281,367.801088,8.893262,125.918390,19.020948,16.259737,12.325683,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.000000,0.000000,0.000000,5.297584,1.806807,9.105385,0.000000,6.288007,20.335930,0.000000,0.000000,23.665700,13.547798,19.286003,33.556975,403.819911,19.130823,0.000000,142.909260,0,0,0,0,0

73,18:00-18:15,515.796934,11.184643,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,15.589461,0.000000,36.537827,0.000000,0.000000,96.708368,3.727579,2.979687,18.129435,37.743281,369.006463,8.893262,125.918390,19.020948,16.462240,24.651365,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.123527,0.000000,0.000000,5.297584,2.145583,18.210771,0.000000,6.288007,20.577005,0.000000,0.000000,23.665700,13.547798,19.286003,33.556975,403.819911,17.495271,0.000000,142.909260,0,0,0,0,0

74,18:15-18:30,515.796934,22.369287,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,31.178923,0.000000,36.537827,0.000000,0.000000,126.795416,4.900801,2.979687,18.129435,37.743281,369.006463,8.893262,125.918390,38.041894,16.462240,26.892398,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,0.123527,0.000000,0.000000,5.297584,2.145583,18.817797,0.000000,6.288007,20.577005,0.000000,0.000000,35.498549,27.095596,19.286003,33.556975,403.819911,17.460387,0.000000,142.909260,0,0,0,0,0

75,18:30-18:45,451.743559,33.587777,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,37.597966,0.000000,0.000000,153.658852,5.925515,2.979687,18.129435,37.743281,369.006463,10.004919,125.918390,57.062841,19.370762,76.542489,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,5.682234,0.000000,0.000000,5.297584,2.190753,31.413580,0.000000,18.864022,24.044435,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,403.819911,17.373600,0.000000,142.909260,0,0,0,0,0

76,18:45-19:00,441.545834,33.587777,2.437368,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,37.597966,0.000000,0.000000,153.658852,5.925515,2.979687,18.129435,37.743281,436.507463,10.004919,125.918390,57.062841,19.370762,76.542489,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,5.682234,0.000000,0.000000,5.297584,4.471847,41.981897,3.678195,18.864022,24.044435,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,403.819911,17.373600,0.000000,142.909260,0,0,0,0,0

77,19:00-19:15,434.766805,33.587777,2.625349,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,37.597966,0.000000,0.000000,150.865054,5.821559,2.979687,18.129435,37.743281,504.008463,10.004919,125.918390,57.062841,19.370762,76.542489,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,5.682234,0.000000,0.000000,5.297584,6.707769,41.981897,18.897093,18.864022,24.044435,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,403.819911,20.057440,0.000000,142.909260,0,0,0,0,0

78,19:15-19:30,435.702176,33.587777,3.020001,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,37.597966,0.000000,0.000000,150.435240,5.806708,2.979687,18.129435,37.743281,590.795463,10.004919,125.918390,57.062841,19.370762,76.542489,0.000000,119.939634,0.000000,0.730951,137.451163,67.991888,5.682234,0.000000,0.000000,5.297584,8.943693,41.981897,18.897093,18.864022,24.044435,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,403.819911,20.057440,0.000000,142.909260,0,0,0,0,0

79,19:30-19:45,451.507053,33.587777,3.511461,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,37.597966,0.000000,0.000000,150.435240,5.806708,2.979687,18.129435,37.743281,590.795463,18.898181,125.918390,57.062841,19.370762,12.325683,0.000000,119.939634,0.000000,0.730951,143.445204,67.991888,5.682234,0.000000,0.000000,5.297584,8.943693,41.981897,18.897093,18.864022,24.044435,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,403.819911,20.057440,0.000000,142.909260,0,0,0,0,0

80,19:45-20:00,466.386202,33.587777,3.718018,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,37.597966,0.000000,0.000000,150.435240,5.806708,2.979687,18.129435,37.743281,513.651463,18.898181,125.918390,57.062841,19.370762,12.325683,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,5.682234,0.000000,0.000000,5.297584,8.943693,31.486423,18.897093,18.864022,24.044435,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,403.819911,17.855750,0.000000,142.909260,0,0,0,0,0

81,20:00-20:15,468.247301,33.587777,3.718018,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,37.597966,0.000000,0.000000,152.799222,5.895813,2.979687,18.129435,37.743281,446.150463,18.898181,125.918390,57.062841,19.370762,12.325683,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,5.682234,0.000000,0.000000,5.297584,8.943693,31.486423,18.897093,18.864022,24.044435,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,403.819911,17.855750,0.000000,142.909260,0,0,0,0,0

82,20:15-20:30,472.895227,33.587777,3.924574,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,37.597966,0.000000,0.000000,150.435240,5.806708,2.979687,18.129435,37.743281,369.006463,18.898181,125.918390,57.062841,19.370762,12.325683,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,5.682234,0.000000,0.000000,5.297584,8.943693,31.486423,18.897093,18.864022,24.044435,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,403.819911,17.855750,0.000000,142.909260,0,0,0,0,0

83,20:30-20:45,490.561203,22.369287,3.924574,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,36.537827,0.000000,0.000000,126.795416,4.900801,2.979687,18.129435,43.303458,404.413355,8.893262,125.918390,0.000000,19.370762,12.325683,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,0.000000,0.000000,0.000000,5.297584,6.707769,18.210771,3.678195,6.288007,24.044435,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,333.045112,20.057440,0.000000,142.909260,0,0,0,0,0

84,20:45-21:00,475.682054,22.369287,4.131131,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,36.537827,0.000000,0.000000,96.708368,3.727579,2.979687,18.129435,37.743281,523.294463,8.893262,125.918390,0.000000,19.370762,12.325683,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,0.000000,0.000000,0.000000,5.297584,6.707769,9.105385,0.000000,6.288007,24.044435,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,333.045112,20.057440,0.000000,142.909260,0,0,0,0,0

85,21:00-21:15,530.714655,22.369287,2.850480,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,36.537827,0.000000,0.000000,85.962994,3.311754,2.979687,18.129435,37.743281,621.228675,8.893262,125.918390,0.000000,19.370762,12.325683,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,0.000000,0.000000,0.000000,5.297584,6.707769,0.000000,0.000000,6.288007,24.044435,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,333.045112,20.057440,0.000000,142.909260,0,0,0,0,0

86,21:15-21:30,589.343999,22.369287,2.850480,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,36.537827,0.000000,0.000000,85.962994,3.311754,2.979687,18.129435,37.743281,621.228675,8.893262,125.918390,0.000000,19.370762,12.325683,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,0.000000,0.000000,0.000000,5.297584,6.707769,0.000000,0.000000,6.288007,24.044435,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,333.045112,20.057440,0.000000,142.909260,0,0,0,0,0

87,21:30-21:45,589.343999,22.369287,2.850480,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,36.537827,0.000000,0.000000,85.962994,3.311754,2.979687,18.129435,43.303458,621.228675,8.893262,125.918390,19.020948,21.822109,24.651365,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,0.000000,0.000000,0.000000,5.297584,6.707769,0.000000,0.000000,6.288007,26.652269,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,333.045112,20.057440,0.000000,142.909260,0,0,0,0,0

88,21:45-22:00,589.343999,33.587777,2.850480,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,37.597966,0.000000,0.000000,139.689865,5.390882,2.979687,18.129435,43.303458,542.580463,28.347271,125.918390,38.041894,21.822109,24.651365,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,0.000000,0.000000,0.000000,5.297584,8.943693,0.000000,0.000000,6.288007,26.652269,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,333.045112,20.057440,0.000000,142.909260,0,0,0,0,0

89,22:00-22:15,589.343999,33.587777,3.304905,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,37.597966,0.000000,0.000000,139.689865,5.390882,2.979687,18.129435,43.303458,621.228675,28.347271,125.918390,57.062841,21.822109,24.651365,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,0.000000,0.000000,0.000000,5.297584,8.943693,0.000000,0.000000,6.288007,26.652269,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,333.045112,20.057440,0.000000,142.909260,0,0,0,0,0

90,22:15-22:30,589.343999,33.587777,3.511461,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,37.597966,0.000000,0.000000,118.199117,4.559231,2.979687,18.129435,43.303458,621.228675,28.347271,125.918390,38.041894,21.822109,76.542489,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,0.000000,0.000000,0.000000,5.297584,8.943693,0.000000,0.000000,6.288007,26.652269,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,333.045112,20.057440,0.000000,142.909260,0,0,0,0,0

91,22:30-22:45,589.343999,33.587777,3.718018,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,37.597966,0.000000,0.000000,106.164298,4.098853,2.979687,18.129435,43.303458,621.228675,28.347271,125.918390,19.020948,21.822109,76.542489,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,0.000000,0.000000,0.000000,5.297584,8.943693,0.000000,0.000000,6.288007,26.652269,0.000000,0.000000,48.868134,40.643394,19.286003,33.556975,333.045112,20.057440,0.000000,142.909260,0,0,0,0,0

92,22:45-23:00,627.915999,11.184643,3.718018,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,46.768384,0.000000,36.537827,0.000000,0.000000,64.472246,2.494954,2.979687,18.129435,43.303458,650.726833,8.893262,125.918390,19.020948,21.822109,14.566716,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,0.000000,0.000000,0.000000,5.297584,6.707769,0.000000,0.000000,6.288007,26.652269,0.000000,0.000000,48.868134,27.095596,19.286003,33.556975,333.045112,20.057440,0.000000,142.909260,0,0,0,0,0

93,23:00-23:15,627.915999,11.184643,3.924574,0.000000,0.000000,33.002203,0.000000,50.271504,93.591046,0.000000,31.178923,0.000000,36.537827,0.000000,0.000000,64.472246,2.494954,2.979687,18.129435,43.303458,650.726833,8.893262,125.918390,19.020948,21.822109,12.325683,0.000000,119.939634,0.000000,0.730951,144.634344,67.991888,0.000000,0.000000,0.000000,5.297584,4.471847,0.000000,0.000000,12.576015,26.652269,0.000000,0.000000,48.868134,27.095596,19.286003,33.556975,333.045112,20.057440,0.000000,142.909260,0,0,0,0,0

