Block,Time,KOTESHWR,URI2,CHAMERA3,CHAMERA2,RIHAND3,NJPC,PARBATI3,RIHAND1,RAMPUR,AURY_GF,DADRI_LF,DADRI_RF,ANTA_CRF,TANAKPUR,AURY_LF,ANTA_RF,UNCHAHAR2,UNCHAHAR1,DULHASTI,SALAL,UNCHAHAR3,UNCHAHAR4,ANTA_GF,DADRT2,AURY_RF,URI,SINGRAULI,SEWA2,RAPPB,TANDA2,RIHAND2,KISHANGANGA,CHAMERA1,DADRI_CRF,KOLDAM,RAPPC,TEHRI,DHAULIGNGA,ANTA_LF,JHAJJAR,DADRI_GF,NAPP,AURY_CRF,SINGRAULI_HYDRO,BSIUL,FSTPP I & II,BRBCL,KHSTPP-II,KHSTPP-I,TALA,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,8.075094,30.733128,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,8.042527,1.854256,24.630914,18.254953,0.000000,0.000000,360.088855,0.000000,40.420752,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,16.271481,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

7,01:30-01:45,8.075094,30.733128,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,5.800944,0.000000,0.000000,28.910107,8.042527,1.854256,24.630914,18.254953,0.000000,0.000000,360.088855,0.000000,40.420752,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,16.175979,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

8,01:45-02:00,8.075094,30.733128,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,5.800944,0.000000,0.000000,28.910107,8.042527,1.854256,24.630914,18.254953,0.000000,0.000000,360.088855,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,16.371824,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

9,02:00-02:15,8.075094,20.737603,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,5.800944,0.000000,0.000000,28.910107,7.708000,1.854256,24.630914,14.307975,0.000000,0.000000,360.088855,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,15.379387,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

10,02:15-02:30,8.075094,20.737603,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,5.800944,0.000000,0.000000,28.910107,7.708000,1.854256,24.630914,14.307975,0.000000,0.000000,360.088855,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,15.763009,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

11,02:30-02:45,8.075094,18.145403,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,5.800944,0.000000,0.000000,28.910107,7.708000,1.854256,24.630914,14.336880,0.000000,0.000000,360.088855,0.000000,40.420752,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,16.140682,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

12,02:45-03:00,8.075094,18.145403,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,5.800944,0.000000,0.000000,28.910107,7.708000,1.854256,24.630914,14.336880,0.000000,0.000000,360.088855,0.000000,40.420752,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,16.888766,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

13,03:00-03:15,8.075094,18.145403,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,7.708000,1.854256,24.630914,14.336880,0.000000,0.000000,360.088855,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,17.916197,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

14,03:15-03:30,8.075094,18.145403,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,7.708000,1.854256,24.630914,14.336880,0.000000,0.000000,360.088855,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,16.335014,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

15,03:30-03:45,8.075094,18.145403,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,7.708000,1.854256,24.630914,14.336880,0.000000,0.000000,360.088855,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,18.270069,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

16,03:45-04:00,8.075094,18.145403,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,7.708000,1.854256,24.630914,14.336880,0.000000,0.000000,360.088855,0.000000,40.420752,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,19.269968,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

17,04:00-04:15,8.075094,18.145403,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,7.708000,1.854256,24.630914,14.336880,0.000000,0.000000,360.088855,0.000000,40.420752,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,18.297600,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

18,04:15-04:30,8.075094,18.145403,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,7.708000,1.854256,24.630914,14.336880,0.000000,0.000000,360.088855,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,8.801572,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,19.269968,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

19,04:30-04:45,8.075094,18.145403,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,7.708000,1.854256,12.315457,14.336880,0.000000,0.000000,360.088855,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,13.050608,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,16.018573,19.269968,113.182441,34.706330,0.000000,333.852750,0,0,0,0,0

20,04:45-05:00,8.075094,18.145403,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.910107,7.708000,1.854256,12.315457,14.307975,0.000000,0.000000,360.088855,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,13.050608,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,18.460065,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

21,05:00-05:15,8.075094,30.733128,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.352455,7.708000,1.854256,12.315457,14.307975,0.000000,0.000000,360.088855,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,13.050608,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,18.980839,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

22,05:15-05:30,8.075094,30.733128,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,7.708000,1.854256,12.315457,14.307975,0.000000,0.000000,425.712840,0.000000,40.420752,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,230.758250,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

23,05:30-05:45,8.075094,30.733128,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,8.696312,1.854256,12.315457,16.617981,0.000000,0.000000,473.887840,0.000000,40.420752,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,232.630716,0.000000,41.572327,0.000000,0.792565,6.282791,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

24,05:45-06:00,8.075094,30.733128,0.000000,0.000000,59.573205,20.985994,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,9.434303,15.877374,12.315457,18.730922,0.000000,0.000000,522.062840,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,232.630716,0.000000,41.572327,0.000000,0.792565,6.282791,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

25,06:00-06:15,8.075094,20.737603,0.000000,3.210864,59.573205,45.074264,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.182010,9.434303,15.877374,12.315457,18.730922,0.000000,0.000000,576.885508,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,288.513716,0.000000,41.572327,0.000000,0.792565,6.282791,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

26,06:15-06:30,16.150187,20.737603,0.000000,12.689334,59.573205,60.038190,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.182010,9.434303,15.877374,12.315457,18.730922,0.000000,0.000000,576.885508,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,39.151822,0.000000,0.000000,341.506216,0.000000,41.572327,0.000000,0.792565,6.282791,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

27,06:30-06:45,24.225280,20.737603,1.226921,12.689334,59.573205,82.119105,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,10.511785,15.877374,12.315457,25.426861,0.000000,0.000000,580.921610,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,11.036892,0.000000,0.000000,51.963964,39.151822,7.636701,0.000000,410.351916,0.000000,41.572327,0.000000,0.792565,1.059850,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

28,06:45-07:00,34.200396,20.737603,28.002016,38.068001,59.573205,90.148529,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,10.511785,31.754748,54.299970,25.426861,0.000000,0.000000,612.986890,0.000000,40.420752,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,13.548737,0.000000,0.000000,51.963964,39.151822,15.782515,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,18.848372,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

29,07:00-07:15,34.200396,20.737603,28.002016,38.068001,59.573205,90.148529,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,10.511785,31.754748,54.299970,25.426861,0.000000,0.000000,654.399565,0.000000,40.420752,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,26.564658,0.000000,0.000000,51.963964,39.151822,26.407712,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,18.848372,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

30,07:15-07:30,34.200396,20.737603,28.002016,38.068001,59.573205,90.148529,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,10.511785,31.754748,54.299970,25.426861,0.000000,0.000000,654.399565,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,40.609675,0.000000,0.000000,51.963964,39.151822,26.407712,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,18.848372,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

31,07:30-07:45,34.200396,20.737603,28.002016,38.068001,59.573205,90.148529,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,10.511785,31.754748,54.299970,25.426861,0.000000,0.000000,654.399565,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,40.609675,0.000000,0.000000,51.963964,39.151822,26.407712,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,18.848372,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

32,07:45:08:00,34.200396,20.737603,28.002016,38.068001,59.573205,90.148529,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,10.511785,31.754748,40.305132,25.426861,0.000000,0.000000,654.399565,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,40.609675,0.000000,0.000000,51.963964,39.151822,26.407712,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,12.565582,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

33,08:00-08:15,34.200396,22.033703,28.002016,38.068001,59.573205,90.148529,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,10.511785,31.754748,40.305132,25.426861,0.000000,0.000000,654.399565,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,40.609675,0.000000,0.000000,51.963964,39.151822,17.605141,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,12.565582,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

34,08:15-08:30,17.100198,22.033703,1.226921,12.689334,59.573205,80.294236,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,10.511785,15.877374,12.315457,25.426861,0.000000,0.000000,654.399565,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,25.118445,0.000000,0.000000,51.963964,39.151822,8.802571,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

35,08:30-08:45,8.075094,22.033703,0.000000,0.000000,59.573205,67.611396,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,654.399565,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,13.548737,0.000000,0.000000,51.963964,39.151822,7.636701,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

36,08:45:09:00,8.075094,22.033703,0.000000,0.000000,59.573205,67.611396,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,654.399565,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,39.151822,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

37,09:00:09:15,8.075094,25.922004,0.000000,0.000000,59.573205,45.074264,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.639300,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,654.399565,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

38,09:15-09:30,8.075094,25.922004,0.000000,0.000000,59.573205,22.537132,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.844881,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,654.399565,0.000000,34.038528,121.003556,15.227200,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

39,09:30-09:45,8.075094,25.922004,0.000000,0.000000,59.573205,19.252368,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.842861,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,654.688519,0.000000,34.038528,121.003556,10.172016,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

40,09:45-10:00,8.075094,25.922004,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.842861,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,654.688519,0.000000,34.038528,121.003556,10.172016,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

41,10:00-10:15,8.075094,27.218104,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.842861,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,583.118390,0.000000,34.038528,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

42,10:15-10:30,8.075094,27.218104,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.842861,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,583.118390,0.000000,34.038528,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,26.101215,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

43,10:30-10:45,8.075094,27.218104,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.842861,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,583.118390,0.000000,34.038528,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,13.050608,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

44,10:45-11:00,8.075094,27.218104,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.842861,10.511785,15.877374,2.239174,25.426861,0.000000,0.000000,583.118390,0.000000,34.038528,121.003556,5.086008,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,419.541622,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

45,11:00-11:15,8.075094,28.514204,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.842861,9.701385,15.877374,2.239174,22.417754,0.000000,0.000000,579.082288,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,399.960990,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

46,11:15-11:30,8.075094,28.514204,0.000000,0.000000,59.573205,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.842861,9.701385,15.877374,2.239174,22.417754,0.000000,0.000000,579.082288,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,399.960990,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,333.852750,0,0,0,0,0

47,11:30-11:45,8.075094,28.514204,0.000000,0.000000,57.828355,0.000000,0.000000,88.642000,0.000000,0.000000,0.000000,0.000000,0.000000,5.554096,0.000000,0.000000,40.842861,9.701385,15.877374,2.239174,22.417754,0.000000,0.000000,524.259620,0.000000,34.038528,121.003556,0.000000,0.000000,0.000000,113.813438,0.000000,0.000000,0.000000,0.000000,51.963964,0.000000,0.000000,0.000000,399.960990,0.000000,41.572327,0.000000,0.792565,0.000000,19.973355,19.269968,141.885877,44.705514,0.000000,355.192770,0,0,0,0,0

