Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
1,00:00-00:15,68.830275,130.580717,124.384996,4.272091,3.434361,53.380768,22.630299,3.094586,0.779669,19.123514,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,89.145488,59.175403,6.956102,34.831253,10.858854,50.556841,5.560434,48.499828,482.443799,9.798912,79.37622,0,3.0744,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,11.440673,0,20,410.625

2,00:15-00:30,68.830275,130.580717,124.384996,4.272091,2.587321,53.380768,22.630299,3.094586,0.779669,19.123514,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,66.859116,59.175403,6.956102,34.831253,10.858854,50.556841,5.560434,48.499828,482.443799,9.798912,79.37622,0,3.0744,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,11.440673,0,20,410.625

3,00:30-00:45,68.830275,130.580717,124.384996,4.272091,2.587321,53.380768,22.630299,3.094586,0.779669,19.123514,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,66.859116,59.175403,6.956102,34.831253,10.858854,50.556841,5.560434,48.499828,482.443799,9.798912,79.37622,0,3.0744,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,11.440673,0,20,410.625

4,00:45-01:00,68.830275,130.580717,124.384996,4.272091,2.587321,53.380768,22.630299,3.094586,0.779669,9.561757,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,66.859116,59.175403,6.956102,34.831253,10.858854,50.556841,5.560434,48.499828,482.443799,9.798912,79.37622,0,3.0744,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,11.440673,0,20,410.625

5,01:00-01:15,68.830275,130.580717,124.384996,4.272091,2.587321,53.380768,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,66.859116,59.175403,6.956102,34.831253,10.858854,50.556841,5.560434,48.499828,482.443799,9.798912,79.37622,0,3.0744,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.41,46.39908,11.440673,0,20,410.625

