Block,Time,SALAL,UNCHAHAR1,KOTESHWR,RAMPUR,AURY_LF,RIHAND1,TANDA2,URI2,UNCHAHAR3,JHAJJAR,DADRI_RF,KOLDAM,RIHAND2,SINGRAULI,ANTA_LF,CHAMERA3,NJPC,SINGRAULI_HYDRO,CHAMERA1,AURY_RF,DULHASTI,ANTA_GF,RAPPB,TEHRI,CHAMERA2,AURY_CRF,ANTA_RF,DADRI_GF,BSIUL,ANTA_CRF,PARBATI3,SEWA2,DADRI_LF,TANAKPUR,UNCHAHAR2,RAPPC,DADRI_CRF,NAPP,DHAULIGNGA,AURY_GF,DADRT2,KISHANGANGA,URI,RIHAND3,UNCHAHAR4,KHSTPP-I,SASAN,KUDGI,TALA,BRBCL,FSTPP I & II,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,66.261307,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,13.001358,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,478.764377,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,74.42,8.524530,13.539246,8.616058,95.045610,0,0,0,0,0

7,01:30-01:45,66.261307,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,10.401086,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,461.367377,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,43.49,8.524530,12.642555,8.616058,95.045610,0,0,0,0,0

8,01:45-02:00,66.261307,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,10.401086,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,448.802877,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,43.49,8.524530,13.074758,8.616058,95.045610,0,0,0,0,0

9,02:00-02:15,66.261307,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,10.401086,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,433.338877,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,43.49,8.524530,14.213277,8.616058,95.045610,0,0,0,0,0

10,02:15-02:30,66.261307,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,10.401086,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,418.841377,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,42.53,8.524530,14.279662,8.616058,95.045610,0,0,0,0,0

11,02:30-02:45,66.261307,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,10.401086,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,402.410877,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,44.46,8.524530,13.686542,8.616058,95.045610,0,0,0,0,0

12,02:45-03:00,66.261307,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,10.401086,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,391.779377,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,42.53,8.524530,15.661119,8.616058,95.045610,0,0,0,0,0

13,03:00-03:15,64.015161,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.604706,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,384.047377,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,43.49,8.524530,16.890134,8.616058,95.045610,0,0,0,0,0

14,03:15-03:30,64.015161,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.604706,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,377.281877,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,41.56,8.524530,15.040961,8.616058,95.045610,0,0,0,0,0

15,03:30-03:45,64.015161,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.604706,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,424.640377,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,42.53,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

16,03:45-04:00,64.015161,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.604706,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,435.271877,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,41.56,8.524530,17.313258,8.616058,95.045610,0,0,0,0,0

17,04:00-04:15,64.015161,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,12.625776,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,430.439377,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,40.59,8.524530,18.459343,8.616058,95.045610,0,0,0,0,0

18,04:15-04:30,64.015161,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,12.625776,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,432.372377,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,41.56,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

19,04:30-04:45,65.138234,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,12.625776,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,432.372377,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,40.59,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

20,04:45-05:00,65.138234,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,11.691267,581.344918,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,12.625776,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,1.276746,0.000000,441.070877,0.000000,8.536128,119.522827,0.000000,29.333275,395.781750,42.53,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

21,05:00-05:15,65.138234,11.526926,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,16.236813,625.059809,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,12.625776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,17.451592,25.510961,0.000000,38.914769,1.276746,0.000000,517.231077,0.000000,10.670160,119.522827,0.000000,31.093272,395.781750,43.49,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

22,05:15-05:30,65.138234,12.767852,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,16.236813,625.059809,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,41.187398,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,15.039706,12.625776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,17.513850,25.510961,0.000000,38.914769,1.276746,0.000000,533.039248,0.000000,36.278544,119.522827,0.000000,31.093272,395.781750,46.39,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

23,05:30-05:45,65.138234,12.767852,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,16.236813,625.059809,0.000000,0.000000,56.627235,100.032750,0.000000,0.000000,64.069285,0.758055,8.398885,0.000000,31.853621,0.000000,0.000000,30.079413,12.625776,0.000000,0.000000,0.000000,0.000000,0.000000,3.075886,15.274612,0.000000,8.418988,17.513850,25.510961,0.000000,38.914769,8.809551,0.000000,547.536748,0.000000,36.278544,119.522827,0.000000,32.853268,395.781750,48.32,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

24,05:45-06:00,65.138234,12.767852,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,16.236813,625.059809,0.000000,0.000000,56.627235,100.032750,0.000000,9.353632,86.951172,0.758055,8.398885,0.000000,31.853621,0.000000,0.000000,45.119120,12.625776,0.000000,0.000000,0.000000,0.000000,0.000000,6.151772,15.274612,0.000000,8.418988,17.513850,25.510961,0.000000,38.914769,17.619102,0.000000,547.536748,0.000000,10.670160,119.522827,0.000000,32.853268,395.781750,48.32,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

25,06:00-06:15,65.138234,12.767852,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,16.236813,625.059809,0.000000,0.000000,56.627235,100.032750,0.000000,18.707265,109.833060,0.758055,27.105492,0.000000,47.780431,0.000000,0.000000,60.158826,25.380387,0.000000,0.000000,0.000000,3.189450,0.000000,31.605346,15.274612,0.000000,8.418988,17.513850,25.510961,0.000000,38.914769,26.428653,0.000000,614.998448,0.000000,8.536128,119.522827,0.000000,34.613264,395.781750,53.16,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

26,06:15-06:30,65.138234,12.767852,19.059380,0.000000,0.000000,88.918000,0.000000,9.100951,16.236813,625.059809,0.000000,0.000000,56.627235,100.032750,0.000000,28.089204,135.643829,0.758055,40.696416,0.000000,47.780431,0.000000,0.000000,60.158826,38.186531,0.000000,0.000000,0.000000,18.907060,0.000000,31.605346,15.274612,0.000000,8.418988,17.513850,25.510961,0.000000,38.914769,35.319915,0.000000,614.905093,0.000000,8.536128,119.522827,0.000000,34.613264,395.781750,57.99,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

27,06:30-06:45,65.138234,8.826948,19.059380,0.000000,0.000000,88.918000,0.000000,9.100951,11.691267,580.378418,0.000000,0.000000,56.627235,100.032750,0.000000,28.089204,135.643829,0.758055,40.696416,0.000000,47.780431,0.000000,0.000000,60.158826,38.186531,0.000000,0.000000,0.000000,18.907060,0.000000,31.605346,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,35.319915,0.000000,550.285377,0.000000,8.536128,119.522827,0.000000,36.373261,395.781750,56.06,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

28,06:45-07:00,65.138234,8.826948,19.059380,0.000000,0.000000,88.918000,0.000000,9.100951,11.691267,580.378418,0.000000,0.000000,56.627235,100.032750,0.000000,28.089204,135.643829,0.758055,40.696416,0.000000,47.780431,0.000000,0.000000,60.158826,38.186531,0.000000,0.000000,0.000000,18.907060,0.000000,31.605346,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,35.319915,0.000000,548.352377,0.000000,10.670160,119.522827,0.000000,36.373261,379.472062,57.99,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

29,07:00-07:15,65.138234,8.826948,19.059380,0.000000,0.000000,88.918000,0.000000,9.100951,11.691267,580.378418,0.000000,0.000000,56.627235,100.032750,0.000000,28.089204,135.643829,0.758055,40.696416,0.000000,47.780431,0.000000,0.000000,60.158826,38.186531,0.000000,0.000000,0.000000,18.907060,0.000000,31.605346,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,35.319915,0.000000,517.424377,0.000000,36.278544,119.522827,0.000000,38.133258,363.162375,54.12,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

30,07:15-07:30,65.138234,8.826948,8.576721,0.000000,0.000000,88.918000,0.000000,9.100951,11.691267,580.378418,0.000000,0.000000,56.627235,100.032750,0.000000,9.353632,109.833060,0.758055,19.851910,0.000000,47.780431,0.000000,0.000000,45.119120,38.186531,0.000000,0.000000,0.000000,6.302353,0.000000,31.605346,15.274612,0.000000,8.418988,14.231906,25.510961,0.000000,38.914769,17.619102,0.000000,538.687377,0.000000,36.278544,119.522827,0.000000,38.133258,352.289250,54.12,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

31,07:30-07:45,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,23.922499,11.623612,580.697362,0.000000,0.000000,56.627235,94.233750,0.000000,0.000000,90.429219,0.758055,8.398885,0.000000,47.780431,0.000000,0.000000,30.079413,25.380387,0.000000,0.000000,0.000000,6.302353,0.000000,3.691064,15.274612,0.000000,8.418988,17.305376,25.510961,0.000000,38.914769,8.809551,0.000000,576.008774,0.000000,10.670160,119.522827,0.000000,38.133258,331.630312,50.26,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

32,07:45:08:00,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,23.922499,11.623612,580.697362,0.000000,0.000000,56.627235,88.434750,0.000000,0.000000,60.225128,0.758055,0.000000,0.000000,47.780431,0.000000,0.000000,16.013938,11.595100,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,17.305376,25.510961,0.000000,38.914769,8.809551,0.000000,576.008774,0.000000,8.536128,119.522827,0.000000,38.133258,331.630312,50.26,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

33,08:00-08:15,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,23.922499,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,41.187398,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,8.809551,0.000000,578.057754,0.000000,10.670160,119.522827,0.000000,38.133258,331.630312,43.49,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

34,08:15-08:30,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,23.922499,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,8.809551,0.000000,576.318054,0.000000,10.670160,119.522827,0.000000,38.133258,331.630312,44.46,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

35,08:30-08:45,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,10.401086,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,8.809551,0.000000,576.318054,0.000000,36.278544,119.522827,0.000000,38.133258,299.010938,44.46,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

36,08:45:09:00,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,8.809551,0.000000,576.318054,0.000000,36.278544,119.522827,0.000000,38.133258,299.010938,54.12,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

37,09:00:09:15,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,8.809551,0.000000,576.318054,0.000000,12.804192,119.522827,0.000000,38.133258,299.010938,63.79,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

38,09:15-09:30,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,0.000000,0.000000,576.318054,0.000000,10.670160,119.522827,0.000000,38.133258,299.010938,67.66,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

39,09:30-09:45,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,13.001358,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,0.000000,0.000000,576.318054,0.000000,10.670160,119.522827,0.000000,29.333275,299.010938,74.42,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

40,09:45-10:00,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,30.828820,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.758055,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,0.000000,0.000000,576.318054,0.000000,12.804192,119.522827,0.000000,29.333275,299.010938,80.22,8.524530,19.330005,8.616058,95.045610,0,0,0,0,0

41,10:00-10:15,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,30.828820,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,0.000000,0.000000,627.326417,0.000000,36.278544,119.522827,0.000000,29.333275,299.010938,80.22,8.524530,19.330005,10.443106,95.045610,0,0,0,0,0

42,10:15-10:30,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,30.828820,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,0.000000,0.000000,631.002624,0.000000,36.278544,119.522827,0.000000,29.333275,299.010938,83.12,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

43,10:30-10:45,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,30.828820,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,0.000000,0.000000,631.002624,0.000000,12.804192,119.522827,0.000000,29.333275,299.010938,85.05,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

44,10:45-11:00,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,30.828820,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,0.000000,0.000000,616.070199,0.000000,10.670160,119.522827,0.000000,29.333275,299.010938,86.02,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

45,11:00-11:15,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,11.701222,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,0.000000,0.000000,616.070199,0.000000,10.670160,119.522827,0.000000,29.333275,299.010938,86.98,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

46,11:15-11:30,65.138234,8.797953,8.576721,0.000000,0.000000,88.918000,0.000000,9.751018,11.623612,580.697362,0.000000,0.000000,56.627235,81.910875,0.000000,0.000000,21.051336,0.665609,0.000000,0.000000,31.853621,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,0.000000,6.302353,0.000000,0.000000,15.274612,0.000000,8.418988,14.135256,25.510961,0.000000,38.914769,0.000000,0.000000,660.244301,0.000000,10.670160,119.522827,0.000000,29.333275,299.010938,86.02,8.524530,19.330005,11.549675,95.045610,0,0,0,0,0

