Block,Time,CHAMERA2,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,UNCHAHAR4,URI2,NAPP,SEWA2,JHAJJAR,RIHAND2,UNCHAHAR1,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,KOLDAM,RAPPC,NJPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,KISHANGANGA,CHAMERA1,BSIUL,URI,RAPPB,TANAKPUR,SALAL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
1,00:00-00:15,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,19.529561,6.745516,97.055943,0,27.638981,1.126189,9.157697,67.655124,179.962454,5.22124,130.580717,142.539835,44.906625,8.340651,42.14808,6.5208,36.432,0,12.1695,83.664,0,0,0,50.181709,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,9.702,15.00135,416.25

2,00:15-00:30,48.499828,688.115947,59.175403,34.831253,43.536137,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,19.529561,6.745516,97.055943,0,27.638981,1.126189,8.782957,67.655124,179.962454,5.22124,130.580717,142.539835,44.906625,8.340651,42.14808,6.5208,36.432,0,12.1695,83.664,0,0,0,50.181709,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,9.702,15.00135,416.25

3,00:30-00:45,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,19.529561,6.745516,97.055943,0,27.638981,1.126189,8.782957,67.655124,179.962454,5.398232,130.580717,142.539835,44.906625,8.340651,42.14808,6.5208,36.432,0,6.405,83.664,0,0,0,50.181709,0,74.68153,0,0,0,77.578921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,10.29,15.00135,416.25

4,00:45-01:00,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,19.529561,6.745516,97.055943,0,27.638981,1.126189,8.782957,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,6.5208,36.432,0,6.405,83.664,0,0,0,50.181709,0,74.68153,0,0,0,78.916488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,10.29,15.00135,416.25

5,01:00-01:15,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,5.855305,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,6.5208,36.432,0,6.405,83.664,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,4.41,15.00135,416.25

6,01:15-01:30,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,5.855305,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,6.5208,36.432,0,6.405,83.664,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,4.41,15.00135,416.25

7,01:30-01:45,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,5.855305,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,6.5208,36.432,0,6.405,83.664,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,4.41,15.00135,416.25

8,01:45-02:00,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,5.855305,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,6.5208,36.432,0,6.405,83.664,0,0,0,50.833419,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,4.41,15.00135,416.25

9,02:00-02:15,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,5.855305,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,6.5208,36.432,0,6.405,83.664,0,0,0,51.224445,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,0,15.00135,416.25

10,02:15-02:30,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,5.855305,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,6.5208,36.432,0,6.405,83.664,0,0,0,51.224445,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,0,15.00135,416.25

11,02:30-02:45,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,5.855305,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,13.0416,36.432,0,6.405,83.664,0,0,0,51.224445,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,0,15.00135,416.25

12,02:45-03:00,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,5.855305,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,13.0416,36.432,0,6.405,83.664,0,0,0,51.354787,0,74.68153,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,0,15.00135,416.25

13,03:00-03:15,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,9.274803,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,13.0416,36.432,0,6.405,77.854,0,0,0,51.354787,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,0,15.00135,416.25

14,03:15-03:30,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,9.274803,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,13.0416,36.432,0,6.405,77.854,0,0,0,51.354787,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,0,15.00135,416.25

15,03:30-03:45,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.126189,9.274803,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,13.0416,36.432,0,6.405,77.854,0,0,0,51.354787,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,0,15.00135,416.25

16,03:45-04:00,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,19.529561,6.745516,97.055943,0,27.638981,1.126189,9.274803,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,13.0416,36.432,0,6.405,77.854,0,0,0,51.354787,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,0,15.00135,416.25

17,04:00-04:15,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,19.529561,6.745516,97.055943,0,27.638981,1.126189,9.274803,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,13.0416,36.432,0,6.405,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,0,15.00135,416.25

18,04:15-04:30,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,19.529561,6.745516,97.055943,0,27.638981,1.126189,9.274803,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,13.0416,36.432,0,6.405,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,0,15.00135,416.25

19,04:30-04:45,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,19.529561,6.745516,97.055943,0,27.638981,1.126189,9.274803,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,13.0416,36.432,0,6.405,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,7.644,15.00135,416.25

20,04:45-05:00,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,19.529561,6.745516,97.055943,0,27.638981,1.126189,9.274803,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,13.0416,36.432,0,6.405,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,7.644,15.00135,416.25

21,05:00-05:15,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,19.529561,6.745516,97.055943,0,27.638981,1.126189,9.274803,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,13.0416,36.432,0,6.405,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,4.704,15.00135,416.25

22,05:15-05:30,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,22.886205,6.745516,97.055943,0,27.638981,1.126189,9.274803,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,13.0416,36.432,0,6.405,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,4.704,15.00135,416.25

23,05:30-05:45,48.499828,688.115947,59.175403,34.831253,32.576563,3.094586,37.890519,47.405245,0,422.443799,124.384996,22.630299,0,27.463446,6.745516,97.055943,0,27.638981,1.126189,9.274803,67.655124,179.962454,5.534073,130.580717,142.539835,44.906625,8.340651,42.14808,13.0416,36.432,0,6.405,77.854,0,0,0,51.615471,0,76.039376,0,0,0,77.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,44.311,20.801072,4.704,15.00135,416.25

