Block,Time,UNCHAHAR1,UNCHAHAR4,DADRI_GF,CHAMERA2,SEWA2,AURY_LF,ANTA_LF,ANTA_CRF,AURY_CRF,CHAMERA3,SALAL,ANTA_RF,JHAJJAR,DADRI_LF,RIHAND2,KOLDAM,TEHRI,DHAULIGNGA,TANAKPUR,AURY_RF,DADRT2,SINGRAULI_HYDRO,AURY_GF,RAPPB,RIHAND3,ANTA_GF,NJPC,BSIUL,URI,URI2,SINGRAULI,TANDA2,NAPP,CHAMERA1,RAPPC,KOTESHWR,UNCHAHAR3,DULHASTI,DADRI_RF,UNCHAHAR2,PARBATI3,RAMPUR,KISHANGANGA,RIHAND1,DADRI_CRF,FSTPP I & II,KHSTPP-I,TALA,SASAN,KHSTPP-II,BRBCL,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,6.751500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.558364,0.000000,223.764000,0.000000,112.120521,0.000000,0.000000,0.000000,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,21.921156,0.000000,6.388848,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,8.680500,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,59.983123,12.999295,57.87,0,0,0,0,0

10,02:15-02:30,6.751500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.558364,0.000000,223.764000,0.000000,112.120521,0.000000,0.000000,0.000000,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,21.921156,0.000000,6.388848,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,8.680500,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,59.983123,14.649254,56.91,0,0,0,0,0

11,02:30-02:45,6.751500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.558364,0.000000,223.764000,0.000000,112.120521,0.000000,0.000000,0.000000,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,21.921156,0.000000,6.388848,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,8.680500,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.793000,13.853469,56.91,0,0,0,0,0

12,02:45-03:00,6.751500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.656478,0.000000,223.764000,0.000000,112.120521,0.000000,0.000000,0.000000,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,21.921156,0.000000,6.388848,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,8.680500,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.793000,15.301029,56.91,0,0,0,0,0

13,03:00-03:15,6.751500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,174.574500,0.000000,112.120521,0.000000,0.000000,0.000000,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,21.921156,0.000000,8.518464,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,8.680500,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.793000,17.497177,55.94,0,0,0,0,0

14,03:15-03:30,6.751500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,143.710500,0.000000,112.120521,0.000000,0.000000,0.000000,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,21.921156,0.000000,8.518464,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,8.680500,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.793000,17.438988,56.91,0,0,0,0,0

15,03:30-03:45,4.791347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,0.000000,0.000000,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,21.921156,0.000000,38.333088,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,8.680500,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,32.793000,17.179811,55.94,0,0,0,0,0

16,03:45-04:00,1.597116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,0.000000,0.000000,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,21.921156,1.060950,38.333088,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,8.680500,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,59.983123,18.401271,55.94,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,0.000000,0.000000,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,21.921156,1.060950,6.388848,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,8.680500,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,59.983123,19.290037,55.94,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,0.000000,0.000000,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,21.921156,1.060950,6.388848,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,8.680500,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,59.983123,19.290037,57.87,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,21.921156,1.060950,6.388848,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,8.680500,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,59.606968,19.290037,56.91,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,21.921156,1.060950,6.388848,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,8.680500,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,11.574000,0.000000,336.586388,59.606968,19.290037,58.83,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,0.000000,0.000000,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,21.921156,1.060950,6.388848,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,6.793070,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,22.530038,0.000000,336.586388,59.983123,19.290037,60.76,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,12.702504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,15.008584,0.000000,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,41.102168,1.060950,6.388848,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,3.063541,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,25.907049,0.000000,336.586388,59.983123,19.290037,63.66,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,12.702504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,15.008584,8.791321,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,54.802890,1.060950,6.388848,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,25.907049,0.000000,336.586388,59.983123,19.290037,64.62,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,12.702504,5.014146,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,30.017169,17.582642,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,73.070520,1.060950,6.388848,12.974454,131.010446,0.000000,0.000000,6.781400,49.937180,17.117946,0.000000,31.787706,0.000000,11.574000,3.683426,0.000000,0.000000,87.022591,0.000000,4.822500,25.907049,0.000000,336.586388,59.983123,19.290037,68.48,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,25.405007,10.182574,0.000000,0.000000,0.000000,0.000000,2.456389,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,45.025754,25.482090,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,100.471965,3.182850,38.333088,9.082118,131.010446,0.000000,0.000000,13.562799,49.937180,17.117946,0.000000,47.681558,0.000000,11.574000,15.769972,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,59.983123,19.290037,71.37,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,38.107511,15.243004,0.000000,0.000000,0.000000,0.000000,18.686976,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,60.034338,26.435120,4.942098,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,127.873410,18.867935,38.333088,9.082118,131.010446,0.000000,0.000000,25.144515,49.937180,28.187551,0.000000,47.681558,0.000000,11.574000,15.769972,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,59.983123,19.290037,75.91,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,38.107511,15.243004,0.000000,0.000000,0.000000,0.000000,18.686976,24.656478,0.000000,116.704500,0.000000,112.120521,0.000000,60.034338,26.435120,4.942098,0.000000,206.486021,0.571977,0.000000,0.000000,117.074096,0.000000,127.873410,18.867935,10.648080,9.082118,131.010446,0.000000,0.000000,38.097750,49.937180,28.187551,0.000000,47.681558,0.000000,11.574000,15.769972,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,59.983123,19.290037,83.91,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,38.107511,15.243004,0.000000,0.000000,0.000000,0.000000,18.686976,76.558364,0.000000,116.704500,0.000000,112.120521,0.000000,60.034338,26.435120,4.942098,0.000000,265.237500,0.571977,0.000000,0.000000,117.074096,0.000000,127.873410,18.867935,10.648080,9.082118,131.010446,0.000000,0.000000,38.097750,49.937180,28.187551,0.000000,47.681558,0.000000,11.574000,15.769972,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,59.983123,19.290037,84.88,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,38.107511,15.243004,0.000000,0.000000,0.000000,0.000000,18.686976,76.558364,0.000000,116.704500,0.000000,112.120521,0.000000,60.034338,26.435120,4.942098,0.000000,284.338265,0.571977,0.000000,0.000000,117.074096,0.000000,127.873410,18.867935,11.712888,9.082118,131.010446,0.000000,0.000000,38.097750,49.937180,28.187551,0.000000,47.681558,0.000000,11.574000,15.769972,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,59.983123,19.290037,90.66,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,38.107511,15.243004,0.000000,0.000000,0.000000,0.000000,18.686976,76.558364,0.000000,116.704500,0.000000,112.120521,0.000000,60.034338,17.582642,4.942098,0.000000,284.338265,0.571977,0.000000,0.000000,117.074096,0.000000,127.873410,18.867935,11.712888,9.082118,131.010446,0.000000,0.000000,25.144515,49.937180,28.187551,0.000000,47.681558,0.000000,24.708272,15.769972,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,59.983123,19.290037,89.70,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,38.107511,15.243004,0.000000,0.000000,0.000000,0.000000,18.686976,76.558364,0.000000,116.704500,0.000000,112.120521,0.000000,60.034338,17.582642,4.942098,0.000000,284.338265,0.571977,0.000000,0.000000,117.074096,0.000000,127.873410,6.289312,38.333088,30.765025,131.010446,0.000000,0.000000,12.953235,49.937180,28.187551,0.000000,47.681558,0.000000,24.708272,3.683426,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,59.983123,19.290037,95.49,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,25.405007,10.182574,0.000000,0.000000,0.000000,0.000000,0.000000,24.656478,0.000000,116.704500,0.000000,112.120521,0.000000,60.034338,8.663911,4.942098,0.000000,284.338265,0.571977,0.000000,0.000000,117.074096,0.000000,91.338150,0.000000,38.333088,30.765025,131.010446,0.000000,0.000000,0.000000,49.937180,18.068943,0.000000,31.787706,0.000000,24.708272,0.000000,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,59.983123,19.290037,97.41,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,25.405007,5.091287,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,45.025754,0.000000,4.942098,0.000000,284.338265,0.571977,0.000000,0.000000,117.074096,0.000000,73.070520,0.000000,11.712888,30.765025,131.010446,0.000000,0.000000,0.000000,49.937180,9.509970,0.000000,31.787706,0.000000,24.708272,0.000000,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,59.983123,19.290037,99.34,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,12.702504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,116.704500,0.000000,112.120521,0.000000,45.025754,0.000000,4.942098,0.000000,284.338265,0.571977,0.000000,0.000000,117.074096,0.000000,55.716272,0.000000,11.712888,9.082118,131.010446,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,31.787706,0.000000,24.708272,0.000000,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,59.983123,19.290037,108.02,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,12.702504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,115.740000,0.000000,112.120521,0.000000,45.025754,0.000000,4.942098,0.000000,250.580765,0.571977,0.000000,0.000000,117.074096,0.000000,42.472240,0.000000,8.518464,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,31.787706,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,73.465290,19.290037,116.70,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,12.702504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,115.740000,0.000000,112.120521,0.000000,43.445902,0.000000,4.942098,0.000000,241.125000,0.571977,0.000000,0.000000,117.074096,0.000000,22.377847,0.000000,8.518464,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,73.465290,19.290037,124.42,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,12.702504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,115.740000,0.000000,112.120521,0.000000,27.951210,0.000000,4.942098,0.000000,221.835000,0.571977,0.000000,0.000000,117.074096,0.000000,22.377847,0.000000,8.518464,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,60.137443,19.290037,105.13,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,12.702504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.328239,0.000000,115.740000,0.000000,112.120521,0.000000,15.008584,0.000000,4.942098,0.000000,221.835000,0.571977,0.000000,0.000000,117.074096,0.000000,22.377847,0.000000,8.518464,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,60.137443,19.290037,108.99,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,12.702504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,4.942098,0.000000,221.835000,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,38.333088,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,60.137443,19.290037,109.95,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,4.942098,0.000000,221.835000,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,38.333088,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,60.137443,19.290037,109.95,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,202.545000,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,12.777696,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,60.137443,19.290037,111.88,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,202.545000,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,12.777696,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,10.710387,25.907049,0.000000,336.586388,60.137443,19.290037,111.88,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,12.777696,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,25.907049,0.000000,336.586388,60.137443,19.290037,109.95,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,12.777696,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,25.907049,0.000000,336.586388,60.137443,19.061215,116.70,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,38.333088,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,25.907049,0.000000,336.586388,60.137443,17.957040,117.67,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.888614,0.000000,115.740000,0.000000,112.120521,0.000000,0.000000,0.000000,3.706574,0.000000,173.610000,0.571977,0.000000,0.000000,117.074096,0.000000,0.000000,0.000000,38.333088,9.082118,126.228938,0.000000,0.000000,0.000000,49.937180,8.558973,0.000000,15.893853,0.000000,11.574000,0.000000,0.000000,0.000000,87.022591,0.000000,4.822500,25.907049,0.000000,336.586388,60.137443,17.945442,115.74,0,0,0,0,0

