Block,Time,UNCHAHAR1,RAPPB,RAPPC,RAMPUR,RIHAND1,URI2,DADRI_GF,AURY_RF,ANTA_GF,SINGRAULI,UNCHAHAR2,CHAMERA2,AURY_GF,ANTA_LF,NAPP,KOTESHWR,KISHANGANGA,RIHAND3,ANTA_RF,CHAMERA3,DHAULIGNGA,ANTA_CRF,BSIUL,URI,KOLDAM,DADRT2,AURY_LF,DADRI_RF,SALAL,JHAJJAR,UNCHAHAR4,DULHASTI,SINGRAULI_HYDRO,RIHAND2,TANDA2,PARBATI3,TANAKPUR,NJPC,SEWA2,DADRI_LF,CHAMERA1,DADRI_CRF,AURY_CRF,UNCHAHAR3,TEHRI,FSTPP I & II,TALA,SASAN,KHSTPP-I,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,11.630520,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,23.068800,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,360.930600,0.000000,0.000000,1.340297,230.688000,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.418000,0.000000,10.967292,0.000000,331.974450,29.200199,93.996517,14.247983,0,0,0,0,0

10,02:15-02:30,11.630520,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,23.068800,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,360.930600,0.000000,0.000000,1.340297,230.688000,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.418000,0.000000,10.967292,0.000000,331.974450,29.200199,93.996517,13.806172,0,0,0,0,0

11,02:30-02:45,11.630520,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,23.068800,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,360.930600,0.000000,0.000000,1.340297,230.688000,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.418000,0.000000,10.967292,0.000000,331.974450,29.200199,93.996517,14.420836,0,0,0,0,0

12,02:45-03:00,11.630520,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,23.068800,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,360.930600,0.000000,0.000000,1.340297,230.688000,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.418000,0.000000,10.967292,0.000000,331.974450,29.200199,93.996517,13.444433,0,0,0,0,0

13,03:00-03:15,11.630520,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,23.068800,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,360.930600,0.000000,0.000000,1.340297,230.688000,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.418000,0.000000,10.967292,0.000000,331.974450,29.200199,93.996517,13.840359,0,0,0,0,0

14,03:15-03:30,11.630520,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,23.068800,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,360.930600,0.000000,0.000000,1.340297,230.688000,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.418000,0.000000,10.967292,0.000000,331.974450,29.200199,93.996517,14.411053,0,0,0,0,0

15,03:30-03:45,11.630520,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,23.068800,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,360.930600,0.000000,0.000000,1.340297,230.688000,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.418000,0.000000,10.967292,0.000000,331.974450,29.200199,93.996517,15.323417,0,0,0,0,0

16,03:45-04:00,11.630520,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,23.068800,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,360.930600,0.000000,0.000000,1.340297,230.688000,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.418000,0.000000,10.967292,0.000000,331.974450,29.200199,93.996517,14.243445,0,0,0,0,0

17,04:00-04:15,11.630520,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,23.068800,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,360.930600,0.000000,0.000000,1.340297,230.688000,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.418000,0.000000,10.967292,0.000000,331.974450,29.200199,93.996517,13.503429,0,0,0,0,0

18,04:15-04:30,11.630520,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,23.068800,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,360.930600,0.000000,0.000000,1.340297,230.688000,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.418000,0.000000,10.967292,0.000000,331.974450,29.200199,93.996517,14.433240,0,0,0,0,0

19,04:30-04:45,11.630520,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,23.068800,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,360.930600,0.000000,0.000000,1.340297,230.688000,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.418000,14.351677,10.967292,0.000000,331.974450,29.200199,93.996517,14.177693,0,0,0,0,0

20,04:45-05:00,11.630520,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,23.068800,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,360.930600,0.000000,0.000000,1.340297,230.688000,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.418000,14.351677,10.967292,0.000000,331.974450,29.200199,93.996517,15.337233,0,0,0,0,0

21,05:00-05:15,14.429165,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,29.429733,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,360.930600,0.000000,0.000000,1.340297,232.882804,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.353066,28.703354,10.967292,0.000000,331.974450,29.200199,100.724917,17.944938,0,0,0,0,0

22,05:15-05:30,14.978668,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,34.617627,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,380.154600,0.000000,0.000000,1.340297,232.882804,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.830389,28.703354,14.864574,0.000000,331.974450,43.252648,141.298219,19.209389,0,0,0,0,0

23,05:30-05:45,14.978668,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,36.163228,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,428.214600,0.000000,0.000000,1.340297,232.882804,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,18.205128,0.000000,0.000000,0.000000,0.000000,0.000000,18.830389,28.703354,14.864574,0.000000,331.974450,44.598796,141.547177,19.223982,0,0,0,0,0

24,05:45-06:00,14.978668,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,34.011870,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,428.214600,0.000000,0.000000,1.340297,288.632404,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,36.410256,0.000000,0.000000,0.000000,0.000000,0.000000,18.830389,43.055032,15.734844,0.000000,331.974450,44.598796,141.547177,19.223982,0,0,0,0,0

25,06:00-06:15,17.422327,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,34.011870,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,502.279747,0.000000,0.000000,1.340297,355.423693,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,38.230769,0.000000,0.000000,0.000000,0.000000,0.000000,20.752789,43.055032,15.734844,0.000000,331.974450,44.598796,141.547177,19.223982,0,0,0,0,0

26,06:15-06:30,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,39.851393,3.203199,0.000000,0.000000,20.325920,17.059378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,598.360745,0.000000,0.000000,1.340297,414.024973,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,63.717948,0.000000,0.000000,6.302588,0.000000,0.000000,24.379428,43.055032,19.925676,0.000000,331.974450,44.598796,141.547177,19.223982,0,0,0,0,0

27,06:30-06:45,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,12.659042,0.000000,0.000000,20.325920,25.589066,0.000000,0.000000,0.000000,0.000000,8.253344,0.000000,1.057320,1.485631,0.000000,652.837428,0.000000,0.000000,6.701486,418.540122,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,81.923076,5.073867,0.000000,13.496651,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,331.974450,44.598796,141.547177,19.223982,0,0,0,0,0

28,06:45-07:00,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,25.318085,0.000000,0.000000,20.325920,37.454811,0.000000,0.000000,0.000000,0.000000,15.236942,0.000000,12.535586,1.485631,0.000000,652.837428,0.000000,0.000000,53.611891,418.540122,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,112.416665,7.687678,0.000000,27.008490,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,331.974450,44.598796,141.547177,19.223982,0,0,0,0,0

29,07:00-07:15,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,25.318085,0.000000,0.000000,20.325920,37.454811,0.000000,0.000000,0.000000,0.000000,17.563116,0.000000,12.535586,1.485631,0.000000,652.837428,0.000000,0.000000,53.611891,418.540122,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,112.416665,7.687678,0.000000,27.008490,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,331.974450,44.598796,141.547177,19.223982,0,0,0,0,0

30,07:15-07:30,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,25.318085,0.000000,0.000000,20.325920,37.454811,0.000000,0.000000,0.000000,0.000000,17.563116,0.000000,12.535586,2.652912,0.000000,652.837428,0.000000,0.000000,53.611891,418.540122,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,112.416665,7.687678,0.000000,27.008490,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,331.974450,44.598796,141.547177,19.223982,0,0,0,0,0

31,07:30-07:45,20.973384,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,40.745364,25.318085,0.000000,0.000000,20.325920,37.454811,0.000000,0.000000,0.000000,0.000000,26.344673,0.000000,12.535586,25.467955,0.000000,652.837428,0.000000,0.000000,40.208918,418.540122,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,109.230768,7.687678,0.000000,27.008490,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,331.974450,44.598796,141.547177,19.223982,0,0,0,0,0

32,07:45:08:00,20.973384,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,40.745364,25.318085,0.000000,0.000000,20.325920,37.454811,0.000000,0.000000,0.000000,0.000000,26.344673,0.000000,12.535586,25.467955,0.000000,652.837428,0.000000,0.000000,40.208918,418.540122,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,100.128204,7.687678,0.000000,13.504245,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,331.974450,44.598796,141.547177,19.223982,0,0,0,0,0

33,08:00-08:15,20.973384,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,40.745364,25.318085,0.000000,0.000000,20.325920,37.454811,0.000000,0.000000,0.000000,0.000000,17.563116,0.000000,12.535586,3.183494,0.000000,652.837428,0.000000,0.000000,40.208918,418.540122,0.000000,31.678945,0.845837,109.000080,0.000000,0.000000,0.000000,81.923076,7.687678,0.000000,13.504245,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,342.787950,44.598796,141.547177,19.223982,0,0,0,0,0

34,08:15-08:30,20.973384,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,40.745364,3.203199,0.000000,0.000000,20.325920,17.059378,0.000000,0.000000,0.000000,0.000000,15.236942,0.000000,0.000000,1.485631,0.000000,652.837428,0.000000,0.000000,6.701486,418.540122,0.000000,15.839473,0.845837,109.000080,0.000000,0.000000,0.000000,63.717948,5.073867,0.000000,8.352828,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,357.656512,44.598796,141.547177,17.813736,0,0,0,0,0

35,08:30-08:45,20.973384,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,8.253344,0.000000,0.000000,1.485631,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,36.410256,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,369.070762,44.598796,141.547177,19.223982,0,0,0,0,0

36,08:45:09:00,20.973384,0.000000,52.327824,0.000000,88.430400,4.396221,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,17.294872,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,374.477512,44.598796,141.547177,19.223982,0,0,0,0,0

37,09:00:09:15,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,379.884262,44.598796,141.547177,19.223982,0,0,0,0,0

38,09:15-09:30,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.652912,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,385.291012,44.598796,141.547177,19.223982,0,0,0,0,0

39,09:30-09:45,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.467955,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,390.697762,44.598796,141.547177,19.223982,0,0,0,0,0

40,09:45-10:00,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.467955,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,396.104512,44.598796,141.547177,19.223982,0,0,0,0,0

41,10:00-10:15,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.183494,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,401.696966,44.598796,141.547177,19.223982,0,0,0,0,0

42,10:15-10:30,20.973384,0.000000,52.327824,0.000000,88.430400,8.016639,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,402.521724,44.598796,141.547177,18.693123,0,0,0,0,0

43,10:30-10:45,20.973384,0.000000,52.327824,0.000000,88.430400,8.016639,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,402.521724,44.598796,141.547177,18.668819,0,0,0,0,0

44,10:45-11:00,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,43.055032,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

45,11:00-11:15,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,28.703354,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

46,11:15-11:30,20.973384,0.000000,52.327824,0.000000,88.430400,4.525522,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,14.351677,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

47,11:30-11:45,20.973384,0.000000,52.327824,0.000000,88.430400,8.016639,0.000000,0.000000,0.000000,126.874267,40.745364,0.000000,0.000000,0.000000,20.325920,8.719237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,652.837428,0.000000,0.000000,1.340297,418.540122,0.000000,0.000000,0.845837,109.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.690344,0.000000,19.925676,0.000000,402.521724,44.598796,141.547177,19.223982,0,0,0,0,0

