Block,Time,FSTPP I & II,PARBATI3,BRBCL,SASAN,TALA,KHSTPP-II,DADRI_RF,UNCHAHAR3,RIHAND1,AURY_RF,KHSTPP-I,TEHRI,KISHANGANGA,SINGRAULI,AURY_LF,DULHASTI,URI,UNCHAHAR4,SINGRAULI_HYDRO,RAPPC,RIHAND3,ANTA_CRF,UNCHAHAR1,KOTESHWR,CHAMERA3,ANTA_RF,JHAJJAR,AURY_GF,UNCHAHAR2,DHAULIGNGA,DADRI_GF,SEWA2,RAMPUR,KOLDAM,DADRI_LF,NJPC,TANDA2,BSIUL,RAPPB,AURY_CRF,RIHAND2,CHAMERA1,ANTA_GF,URI2,ANTA_LF,TANAKPUR,CHAMERA2,SALAL,DADRI_CRF,DADRT2,NAPP,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,4.802000,0.000000,14.406011,402.186708,0.000000,107.815368,0.000000,10.564400,88.356800,0.000000,20.441346,0.000000,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,6.155204,0.000000,0.000000,226.654400,0.000000,17.287200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,0.000000,1.339182,0.000000,362.070800,0.000000,0,0,0,0,0

13,03:00-03:15,4.802000,0.000000,14.406011,402.186708,0.000000,95.839084,0.000000,10.564400,88.356800,0.000000,20.441346,0.000000,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,6.155204,0.000000,0.000000,226.654400,0.000000,17.287200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,0.000000,1.339182,0.000000,362.070800,0.000000,0,0,0,0,0

14,03:15-03:30,4.802000,0.000000,14.406011,402.186708,0.000000,95.839084,0.000000,10.564400,88.356800,0.000000,20.441346,0.000000,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,6.155204,0.000000,0.000000,226.654400,0.000000,17.287200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,0.000000,1.339182,0.000000,362.070800,0.000000,0,0,0,0,0

15,03:30-03:45,4.802000,0.000000,14.406011,402.186708,0.000000,95.839084,0.000000,10.564400,88.356800,0.000000,20.441346,0.000000,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,6.155204,0.000000,0.000000,226.654400,0.000000,17.287200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,0.000000,1.339182,0.000000,362.070800,0.000000,0,0,0,0,0

16,03:45-04:00,4.802000,0.000000,14.406011,402.186708,0.000000,95.839084,0.000000,10.564400,88.356800,0.000000,20.441346,0.000000,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,6.155204,0.000000,0.000000,226.654400,0.000000,17.287200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,0.000000,1.339182,0.000000,362.070800,0.000000,0,0,0,0,0

17,04:00-04:15,4.802000,0.000000,14.406011,402.186708,0.000000,96.799484,0.000000,10.564400,88.356800,0.000000,20.441346,0.000000,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,6.155204,0.000000,0.000000,226.654400,0.000000,17.287200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,0.000000,1.339182,0.000000,362.070800,0.000000,0,0,0,0,0

18,04:15-04:30,9.015456,0.000000,14.406011,402.186708,0.000000,107.815368,0.000000,15.933516,88.356800,0.000000,25.088913,14.158217,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,6.155204,0.000000,0.000000,229.535600,0.000000,25.563639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,0.000000,1.339182,0.000000,400.486800,0.000000,0,0,0,0,0

19,04:30-04:45,9.572403,0.000000,14.406011,402.186708,0.000000,107.815368,0.000000,15.933516,88.356800,0.000000,25.088913,14.944784,0.000000,84.995400,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,6.155204,0.000000,0.000000,229.535600,0.000000,25.563639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,6.028335,0.000000,1.339182,0.000000,448.506800,0.000000,0,0,0,0,0

20,04:45-05:00,9.572403,0.000000,14.406011,402.186708,0.000000,107.815368,0.000000,15.933516,88.356800,0.000000,25.088913,29.889569,0.000000,84.995400,0.000000,15.826289,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,6.155204,0.000000,0.000000,229.535600,0.000000,25.563639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,6.028335,0.000000,1.339182,0.000000,496.526800,0.000000,0,0,0,0,0

21,05:00-05:15,9.572403,0.000000,14.406011,402.186708,0.000000,107.815368,0.000000,15.933516,88.356800,0.000000,25.088913,29.889569,0.000000,78.512700,0.000000,15.826289,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,6.155204,0.000000,0.000000,229.535600,0.000000,25.563639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,6.028335,0.000000,1.339182,0.000000,544.546800,0.000000,0,0,0,0,0

22,05:15-05:30,9.572403,0.000000,14.406011,402.186708,0.000000,107.815368,0.000000,15.933516,88.356800,0.000000,25.088913,29.889569,0.000000,78.512700,0.000000,15.826289,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,6.155204,0.000000,0.000000,229.535600,0.000000,25.563639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.189976,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,6.028335,0.000000,1.339182,0.000000,572.989046,0.000000,0,0,0,0,0

23,05:30-05:45,9.572403,0.000000,14.406011,402.186708,0.000000,107.815368,0.000000,15.933516,88.356800,0.000000,25.088913,44.834353,0.000000,78.512700,0.000000,15.826289,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,12.310407,0.000000,0.000000,229.535600,0.000000,25.563639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.560954,0.000000,2.112880,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,12.648506,1.339182,0.000000,572.989046,0.000000,0,0,0,0,0

24,05:45-06:00,12.996613,0.000000,14.406011,402.186708,0.000000,125.857417,0.000000,15.933516,88.356800,0.000000,31.079869,44.834353,0.000000,78.512700,0.000000,31.652579,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,18.465611,0.000000,0.000000,275.634800,0.000000,31.655909,8.774249,0.000000,0.000000,0.000000,0.000000,0.000000,50.931933,0.000000,2.112880,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,12.648506,1.339182,0.000000,572.989046,0.000000,0,0,0,0,0

25,06:00-06:15,17.421752,0.000000,14.406011,402.186708,0.000000,141.235649,0.000000,15.933516,88.356800,0.000000,33.420415,44.834353,0.000000,78.512700,0.000000,47.478868,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,24.620814,9.294598,0.000000,333.258800,0.000000,35.172729,17.548498,0.000000,3.968661,0.000000,0.000000,0.000000,72.759904,0.000000,2.112880,0.000000,0.000000,55.664688,7.966518,0.000000,4.521755,0.000000,0.246054,25.297013,1.339182,0.000000,572.989046,0.000000,0,0,0,0,0

26,06:15-06:30,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345052,88.356800,0.000000,33.421257,44.834353,0.000000,78.512700,0.000000,47.478868,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,37.878176,27.911921,0.000000,414.289968,0.000000,40.711452,26.322747,0.000000,10.118805,0.000000,0.000000,0.000000,109.139856,0.000000,12.525153,0.000000,0.000000,55.664688,13.493005,0.000000,4.521755,0.000000,0.246054,25.297013,1.339182,0.000000,620.126211,0.000000,0,0,0,0,0

27,06:30-06:45,17.421752,3.667768,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,78.512700,0.000000,47.478868,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,37.878176,27.911921,0.000000,417.924399,0.000000,40.713465,26.322747,0.000000,10.118805,0.000000,0.000000,0.000000,127.329832,0.000000,12.525153,0.000000,0.000000,55.664688,26.555060,0.000000,4.521755,0.000000,0.246054,25.297013,6.695909,0.000000,655.789094,0.000000,0,0,0,0,0

28,06:45-07:00,17.421752,15.702936,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,78.512700,0.000000,47.478868,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,37.878176,27.911921,0.000000,417.924399,0.000000,40.713465,26.322747,0.000000,10.118805,0.000000,0.000000,0.000000,131.877326,0.000000,12.525153,0.000000,0.000000,55.664688,26.555060,0.000000,4.521755,0.000000,0.246054,25.297013,53.567270,0.000000,655.789094,0.000000,0,0,0,0,0

29,07:00-07:15,17.421752,15.702936,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,78.512700,0.000000,47.478868,33.929011,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,37.878176,27.911921,0.000000,417.924399,0.000000,40.713465,26.322747,0.000000,10.118805,0.000000,0.000000,0.000000,134.787722,0.000000,12.525153,0.000000,0.000000,55.664688,26.555060,0.000000,4.521755,0.000000,0.246054,25.297013,53.567270,0.000000,655.789094,0.000000,0,0,0,0,0

30,07:15-07:30,17.421752,15.702936,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,78.512700,0.000000,47.478868,33.929011,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,37.878176,27.911921,0.000000,417.924399,0.000000,40.713465,26.322747,0.000000,10.118805,0.000000,0.000000,0.000000,134.787722,0.000000,12.525153,0.000000,0.000000,55.664688,26.555060,0.000000,4.521755,0.000000,0.246054,25.297013,53.567270,0.000000,655.789094,0.000000,0,0,0,0,0

31,07:30-07:45,17.421752,15.702936,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,78.512700,0.000000,47.478868,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,37.878176,27.911921,0.000000,417.924399,0.000000,40.713465,17.548498,0.000000,10.118805,0.000000,0.000000,0.000000,109.139856,0.000000,12.525153,0.000000,0.000000,55.664688,13.493005,0.000000,4.521755,0.000000,0.246054,25.297013,53.567270,0.000000,655.789094,0.000000,0,0,0,0,0

32,07:45:08:00,17.421752,15.702936,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,78.512700,0.000000,31.652579,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,17.518656,9.294598,0.000000,417.924399,0.000000,40.713465,17.548498,0.000000,4.736789,0.000000,0.000000,0.000000,83.946739,0.000000,6.262576,0.000000,0.000000,55.664688,13.493005,0.000000,4.521755,0.000000,0.246054,25.297013,6.695909,0.000000,655.789094,0.000000,0,0,0,0,0

33,08:00-08:15,17.421752,15.702936,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,78.512700,0.000000,31.652579,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,8.774249,0.000000,0.000000,0.000000,0.000000,0.000000,72.759904,0.000000,6.262576,0.000000,0.000000,55.664688,8.345876,0.000000,4.521755,0.000000,0.246054,25.297013,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

34,08:15-08:30,17.421752,3.667768,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,78.512700,0.000000,31.652579,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.741957,0.000000,6.262576,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,25.297013,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

35,08:30-08:45,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,78.512700,0.000000,31.652579,33.929011,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.370978,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,12.648506,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

36,08:45:09:00,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,78.512700,0.000000,31.652579,33.929011,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

37,09:00:09:15,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,78.512700,0.000000,15.826289,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.492109,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

38,09:15-09:30,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,44.834353,0.000000,78.512700,0.000000,15.826289,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.492109,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

39,09:30-09:45,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,29.889569,0.000000,78.512700,0.000000,15.826289,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,16.019933,0.000000,0.492109,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

40,09:45-10:00,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,29.889569,0.000000,78.512700,0.000000,15.826289,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,16.019933,0.000000,0.492109,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

41,10:00-10:15,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,26.501278,0.000000,78.512700,0.000000,2.464386,6.361690,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,16.019933,0.000000,6.028335,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

42,10:15-10:30,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,14.944784,0.000000,78.512700,0.000000,2.464386,8.482253,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,16.019933,0.000000,6.028335,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

43,10:30-10:45,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,12.101040,0.000000,78.512700,0.000000,2.464386,33.929011,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,16.019933,0.000000,6.028335,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

44,10:45-11:00,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345830,88.356800,0.000000,33.421257,0.000000,0.000000,78.512700,0.000000,2.464386,33.929011,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.713465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,16.019933,0.000000,6.028335,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

45,11:00-11:15,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345052,88.356800,0.000000,33.421257,0.000000,0.000000,78.512700,0.000000,2.464386,6.361690,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,16.019933,0.000000,0.246054,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

46,11:15-11:30,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345052,88.356800,0.000000,33.421257,0.000000,0.000000,78.512700,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,16.019933,0.000000,0.246054,0.000000,1.339182,0.000000,655.789094,0.000000,0,0,0,0,0

47,11:30-11:45,17.421752,0.000000,14.406011,402.186708,0.000000,141.674006,0.000000,25.345052,88.356800,0.000000,33.421257,0.000000,0.000000,78.512700,0.000000,2.464386,3.180845,0.000000,0.569546,51.918648,118.768466,0.000000,0.000000,8.522590,0.000000,0.000000,417.924399,0.000000,40.711452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,4.521755,0.000000,0.246054,0.000000,1.339182,0.000000,656.077214,0.000000,0,0,0,0,0

