Block,Time,L_NR_2023_04,L_NR_2019_11,L_NR_2012_02,L_NR_2012_07,LT-05,SH-07,LT-59,SH-06,LT-35,L_NR_2012_01,L_NR_2012_04,L_NR_2020_02,LT_MEJA_Delhi,LT-31,LT-36,L_NR_2021_12,L_NR_2019_05,L_NR_2022_08,L_NR_2020_06,L_NR_2021_14,L_NR_2021_16,L_NR_2020_05,L_NR_2022_10,L_NR_2021_15,L_NR_2018_61,L_NR_2021_13,L_NR_2019_06,L_NR_2020_07,L_NR_2022_09,L_NR_2019_07,L_NR_2021_17,L_NR_2019_19
33,08:00-08:15,0.000000,8.700000,220.550000,69.220000,66.430000,30.970000,8.020000,20.930000,6.220000,0.000000,116.120000,9.400000,2.320000,6.220000,6.380000,93.25,32.34,37.26,36.79,32.47,48,110.38,77.78,20.28,30.17,18.65,32.33,36.79,77.78,32.33,24,65.996348

34,08:15-08:30,0.000000,8.700000,220.550000,69.220000,66.430000,30.970000,8.020000,20.930000,7.320000,0.000000,96.770000,9.400000,2.320000,7.320000,7.500000,111.41,32.34,37.26,36.79,40.7,52,110.38,78.79,23.69,30.1,22.28,32.33,36.79,78.79,32.33,26,73.109201

35,08:30-08:45,0.000000,8.700000,220.550000,45.390000,66.430000,30.970000,8.020000,20.930000,8.410000,0.000000,77.420000,9.960000,2.320000,8.410000,8.620000,128.91,32.34,37.26,36.79,46.73,58.67,110.36,78.59,26.92,40.1,25.78,32.33,36.79,78.59,32.33,29.33,80.778203

36,08:45:09:00,0.000000,8.700000,220.550000,45.390000,66.430000,30.970000,8.020000,20.930000,9.380000,0.000000,77.420000,9.960000,2.320000,9.380000,9.620000,145.56,32.34,37.26,36.78,53.97,66,110.34,78.8,29.91,40.03,29.11,32.33,36.79,78.8,32.33,33,88.915541

37,09:00:09:15,0.000000,8.540000,220.550000,45.390000,66.430000,30.970000,7.780000,20.930000,10.290000,0.000000,96.770000,9.960000,2.320000,10.290000,10.540000,162.47,32.34,37.24,36.78,59.8,70.67,110.34,78.74,32.49,40.02,32.49,32.33,36.78,78.74,32.33,35.33,96.535758

38,09:15-09:30,0.000000,8.540000,220.550000,45.390000,66.430000,30.970000,7.780000,20.930000,10.770000,0.000000,116.120000,9.960000,2.320000,10.770000,11.040000,177.98,32.34,37.23,36.76,66,75.34,110.29,78.52,34.73,40.14,35.59,32.33,36.77,78.52,32.33,37.66,102.409472

39,09:30-09:45,0.000000,8.540000,220.550000,45.390000,66.430000,30.970000,7.780000,20.930000,11.000000,0.000000,132.770000,9.960000,2.320000,11.000000,11.270000,193.25,32.34,37.23,35.89,71.5,80,107.68,77.54,34.78,40.04,38.65,32.33,35.89,77.54,32.33,40,106.956234

40,09:45-10:00,0.000000,8.540000,220.550000,45.390000,66.430000,30.970000,7.780000,20.930000,11.060000,0.000000,132.770000,9.960000,2.320000,11.060000,11.340000,206.49,32.34,37.4,35.94,76.3,85.34,107.82,77.79,36.77,40.18,41.3,32.33,35.95,77.79,32.33,42.66,111.063931

41,10:00-10:15,0.000000,8.540000,261.860000,68.250000,66.430000,30.970000,7.780000,20.930000,11.110000,0.000000,132.770000,9.770000,2.320000,11.110000,11.390000,218.31,32.34,37.25,35.94,80.9,92,107.82,79.45,38.44,40.19,43.66,32.33,35.95,79.45,32.33,46,114.176414

42,10:15-10:30,0.000000,8.540000,261.860000,87.290000,66.430000,30.970000,7.780000,20.930000,11.140000,0.000000,132.770000,9.770000,2.320000,11.140000,11.420000,228.97,32.34,37.26,35.95,51.14,91.34,107.86,79.79,23.89,40.12,45.79,32.33,35.96,79.79,32.33,45.66,116.147328

43,10:30-10:45,0.000000,8.540000,261.860000,87.290000,66.430000,30.970000,6.620000,20.930000,11.160000,0.000000,132.770000,9.770000,3.840000,11.160000,11.440000,236.3,32.34,37.35,36.03,52.92,90.67,108.1,81.04,24.63,40.19,47.26,32.33,36.04,81.04,32.33,45.33,118.537793

44,10:45-11:00,0.000000,8.540000,261.860000,87.290000,66.430000,30.970000,6.620000,20.930000,11.180000,0.000000,132.770000,9.770000,3.840000,11.180000,11.460000,236.3,32.34,29.95,35.93,53.78,90.67,107.79,70.12,25.29,40.09,47.26,32.33,35.93,70.12,32.33,45.33,121.640519

45,11:00-11:15,0.000000,0.000000,261.860000,87.290000,94.900000,30.970000,6.620000,20.930000,11.200000,0.000000,132.770000,9.580000,3.840000,11.200000,11.480000,236.3,32.66,30.66,36.04,54.4,90,108.13,70.78,25.83,42.59,47.26,32.67,36.04,70.78,32.67,45,123.904143

46,11:15-11:30,0.000000,0.000000,261.860000,87.290000,116.160000,30.970000,5.290000,20.930000,11.190000,0.000000,132.770000,9.580000,3.840000,11.190000,11.470000,236.3,32.66,31.76,35.94,54.72,90,107.82,71.78,26.28,42.54,47.26,32.67,35.93,71.78,32.67,45,123.884629

47,11:30-11:45,0.000000,0.000000,261.860000,63.460000,116.160000,30.970000,4.670000,20.930000,11.220000,0.000000,132.770000,9.580000,0.390000,11.220000,11.500000,236.3,32.66,32.86,36.05,54.76,89.34,108.16,72.78,26.63,42.56,47.26,32.67,36.06,72.78,32.67,44.66,124.050498

48,11:45-12:00,0.000000,0.000000,261.860000,63.460000,116.160000,30.970000,0.700000,20.930000,11.190000,0.000000,132.770000,9.580000,0.390000,11.190000,11.470000,236.3,32.66,33.96,36.05,54.76,89.34,108.16,73.43,26.89,42.61,47.26,32.67,36.06,73.43,32.67,44.66,124.782273

49,12:00-12:15,0.000000,0.000000,261.860000,63.460000,116.160000,30.970000,0.700000,20.930000,11.180000,0.000000,132.770000,9.120000,0.390000,11.180000,11.460000,236.3,32.66,34.68,35.97,54.76,88.67,107.91,74.12,27.07,42.56,47.26,32.67,35.97,74.12,32.67,44.33,120.245268

50,12:15-12:30,0.000000,0.000000,261.860000,63.460000,116.160000,30.970000,1.560000,20.930000,11.130000,0.000000,132.770000,9.120000,0.390000,11.130000,11.410000,236.3,32.66,30.9,36.05,54.76,88.67,108.14,75.53,27.14,42.54,47.26,32.67,36.04,75.53,32.67,44.33,120.567249

51,12:30-12:45,0.000000,0.000000,261.860000,63.460000,116.160000,30.970000,3.500000,20.930000,11.170000,0.000000,132.770000,9.120000,0.390000,11.170000,11.450000,236.3,32.66,31.55,31.73,54.76,89.34,95.18,68.22,45.41,42.61,47.26,32.67,31.72,68.22,32.67,44.66,119.162241

52,12:45-13:00,0.000000,0.000000,261.860000,63.460000,116.160000,30.970000,7.010000,20.930000,11.170000,0.000000,132.770000,9.120000,0.390000,11.170000,11.450000,236.3,32.66,32.42,32.1,54.74,90,96.3,68.77,45.4,42.44,47.26,32.67,32.1,68.77,32.67,45,121.152669

53,13:00-13:15,0.000000,0.000000,261.860000,63.460000,116.160000,30.970000,7.010000,20.930000,11.160000,0.000000,132.770000,8.930000,2.180000,11.160000,11.440000,236.3,32.66,32.71,32.39,54.68,90.67,97.18,70.11,45.24,42.49,47.26,32.67,32.39,70.11,32.67,45.33,121.708818

54,13:15-13:30,0.000000,0.000000,261.860000,63.460000,116.160000,30.970000,7.010000,20.930000,11.150000,0.000000,132.770000,8.930000,2.180000,11.150000,11.430000,236.3,32.66,33.26,32.76,54.66,90.67,98.29,71.35,44.87,42.48,47.26,32.67,32.77,71.35,32.67,45.33,121.533192

55,13:30-13:45,0.000000,0.000000,261.860000,63.460000,116.160000,30.970000,7.010000,20.930000,11.140000,0.000000,132.770000,8.930000,2.180000,11.140000,11.420000,236.3,32.66,36.64,33.09,91.13,91.34,99.27,70.21,44.16,42.55,47.26,32.67,33.09,70.21,32.67,45.66,116.605907

56,13:45-14:00,0.000000,0.000000,261.860000,63.460000,116.160000,30.970000,7.010000,20.930000,11.120000,0.000000,132.770000,8.930000,2.180000,11.120000,11.400000,236.3,32.66,36.74,33.27,90.9,92.67,99.82,73.45,43.37,42.54,47.26,32.67,33.29,73.45,32.67,46.33,111.707893

57,14:00-14:15,0.000000,9.620000,261.860000,63.460000,116.160000,30.970000,7.390000,20.930000,11.110000,0.000000,132.770000,9.120000,2.070000,11.110000,11.390000,236.3,32.66,36.72,36.7,54,94,110.09,73.51,25.1,42.5,47.26,32.67,36.7,73.51,32.67,47,106.565954

58,14:15-14:30,0.000000,9.620000,261.860000,87.290000,116.160000,30.970000,7.390000,20.930000,11.090000,0.000000,132.770000,9.120000,3.840000,11.090000,11.360000,236.3,32.66,36.75,36.76,53.66,92,110.29,73.5,24.35,42.53,47.26,32.67,36.76,73.5,32.67,46,101.931379

59,14:30-14:45,0.000000,9.620000,261.860000,87.290000,116.160000,30.970000,7.390000,20.930000,11.070000,0.000000,132.770000,9.120000,3.840000,11.070000,11.350000,236.3,32.66,36.69,36.76,53.02,90.67,110.29,73.59,23.77,42.54,47.26,32.67,36.78,73.59,32.67,45.33,97.267533

60,14:45-15:00,0.000000,9.620000,261.860000,87.290000,116.160000,30.970000,7.390000,20.930000,11.050000,0.000000,132.770000,9.120000,3.840000,11.050000,11.320000,233.88,32.66,36.63,36.81,51.94,88.67,110.43,73.56,23.12,42.47,46.78,32.67,36.82,73.56,32.67,44.33,92.028024

61,15:00-15:15,0.000000,9.620000,261.860000,87.290000,116.160000,30.970000,7.780000,15.330000,11.020000,0.000000,132.770000,9.490000,3.840000,11.020000,11.290000,222.84,32.66,36.71,36.77,82.47,84,110.32,73.6,36.27,42.43,44.57,32.67,36.77,73.6,32.67,42,86.603132

62,15:15-15:30,0.000000,9.620000,261.860000,87.290000,116.160000,30.970000,7.780000,15.330000,10.980000,0.000000,132.770000,9.490000,3.840000,10.980000,11.260000,211.85,32.66,36.59,36.7,77.73,78.67,110.11,73.35,34.25,42.5,42.37,32.67,36.72,73.35,32.67,39.33,82.085641

63,15:30-15:45,0.000000,9.620000,261.860000,87.290000,116.160000,30.970000,7.780000,15.330000,10.940000,0.000000,146.120000,9.490000,3.840000,10.940000,11.220000,198.69,32.66,32.09,36.7,73.33,73.34,110.09,73.57,29.49,42.61,39.74,32.67,36.7,73.57,32.67,36.66,76.231441

64,15:45-16:00,0.000000,9.620000,261.860000,87.290000,116.160000,30.970000,7.780000,15.330000,10.810000,0.000000,152.900000,9.490000,3.840000,10.810000,11.080000,185.66,32.66,32.17,36.79,67.67,68.67,110.38,73.59,27.3,42.6,37.13,32.67,36.8,73.59,32.67,34.33,69.684494

65,16:00-16:15,0.000000,9.850000,261.860000,87.290000,116.160000,30.970000,8.020000,0.000000,10.450000,0.000000,152.900000,9.960000,3.840000,10.450000,10.710000,171.67,32.66,32.54,36.73,61.93,60.67,110.18,73.45,25.08,42.53,34.33,32.67,36.73,73.45,32.67,30.33,62.63994

66,16:15-16:30,0.000000,9.850000,261.860000,87.290000,116.160000,30.970000,8.020000,3.870000,9.510000,0.000000,160.640000,9.960000,3.840000,9.510000,9.750000,156.06,32.66,32.99,36.75,56.17,52.67,110.25,73.66,22.79,42.62,31.21,32.67,36.75,73.66,32.67,26.33,54.912396

67,16:30-16:45,0.000000,9.850000,261.860000,87.290000,116.160000,30.970000,8.560000,3.870000,8.530000,0.000000,169.350000,9.960000,3.840000,8.530000,8.740000,140.98,32.66,35.08,36.83,49.83,48.67,110.49,73.57,20.96,42.49,28.19,32.67,36.82,73.57,32.67,24.33,46.092068

68,16:45-17:00,0.000000,9.850000,261.860000,87.290000,116.160000,30.970000,8.560000,3.870000,7.550000,0.000000,178.060000,9.960000,3.840000,7.550000,7.730000,124.56,32.66,36.41,36.75,43.03,41.34,110.26,68.45,18.95,42.53,24.91,32.67,36.77,68.45,32.67,20.66,37.008301

69,17:00-17:15,0.000000,9.850000,261.860000,87.290000,116.160000,30.970000,8.560000,3.870000,6.540000,0.000000,183.860000,10.520000,3.840000,6.540000,6.710000,107.53,33,36.6,36.83,35.87,37.34,110.49,68.45,15.6,42.56,21.5,33,36.82,68.45,24.5,18.66,29.485654

70,17:15-17:30,0.000000,9.850000,261.860000,87.290000,116.160000,30.970000,8.560000,3.870000,5.480000,0.000000,191.600000,10.520000,3.840000,5.480000,5.620000,90.85,33,36.58,36.8,29.07,30,110.39,68.63,13.42,42.61,18.17,33,36.8,68.63,14.7,15,23.631454

71,17:30-17:45,0.000000,9.850000,261.860000,87.290000,116.160000,30.970000,8.950000,3.870000,4.430000,0.000000,198.380000,10.520000,3.840000,4.430000,4.540000,73.98,21.74,36.72,36.81,22.13,22.67,110.44,68.78,11.03,42.48,14.8,22.48,36.83,68.78,8.57,11.33,18.479758

72,17:45-18:00,0.000000,9.850000,261.860000,87.290000,116.160000,30.970000,8.950000,18.320000,3.350000,0.000000,205.150000,10.520000,3.840000,3.350000,3.430000,57.75,12.44,36.68,36.71,15.6,14.67,110.13,68.86,8.77,42.51,11.55,10.48,36.71,68.86,2.65,7.33,13.75737

73,18:00-18:15,0.000000,10.160000,261.860000,87.290000,116.160000,30.970000,8.950000,20.880000,2.520000,0.000000,209.990000,11.170000,3.840000,2.520000,2.580000,43.49,0,36.61,36.78,10,10,110.34,68.86,6.76,42.55,8.7,0,36.78,68.86,0,5,9.85457

74,18:15-18:30,0.000000,10.160000,261.860000,87.290000,116.160000,30.970000,8.950000,20.880000,1.630000,0.000000,209.990000,11.170000,3.840000,1.630000,1.660000,31.33,0,36.72,36.75,5.77,8,110.25,69.45,5.02,42.51,6.27,0,36.76,69.45,0,4,6.176181

75,18:30-18:45,0.000000,10.160000,261.860000,87.290000,116.160000,30.970000,9.180000,20.880000,0.470000,0.000000,209.990000,11.170000,3.840000,0.470000,0.480000,21.76,0,36.59,34.17,2.87,5.33,102.52,70.22,3.67,37.14,4.35,0,34.18,70.22,0,2.67,3.141754

76,18:45-19:00,0.000000,10.160000,261.860000,87.290000,116.160000,30.970000,9.180000,20.880000,0.000000,0.000000,209.990000,11.170000,3.840000,0.000000,0.000000,14.19,0,36.65,34.31,0.9,3.33,102.92,70.83,2.38,37.17,2.84,0,34.3,70.83,0,1.67,1.356223

77,19:00-19:15,0.000000,10.320000,261.860000,87.290000,116.160000,30.970000,9.180000,0.000000,0.000000,0.000000,209.990000,11.730000,3.840000,0.000000,0.000000,8.09,0,36.68,34.21,0.03,1.33,102.64,71.45,1.19,37.05,1.62,0,34.22,71.45,0,0.67,0.370766

78,19:15-19:30,0.000000,10.320000,261.860000,87.290000,116.160000,30.970000,9.180000,0.000000,0.000000,0.000000,209.990000,11.730000,3.840000,0.000000,0.000000,3.03,0,36.73,34.28,0,0.41,102.85,72.2,0.25,37.19,0.6,0,34.29,72.2,0,0.21,0

79,19:30-19:45,0.000000,10.320000,261.860000,87.290000,116.160000,30.970000,9.180000,0.000000,0.000000,0.000000,209.990000,11.730000,3.840000,0.000000,0.000000,0,0,29.64,34.17,0,0,102.51,72.32,0,34.42,0,0,34.17,72.32,0,0,0

80,19:45-20:00,0.000000,10.320000,261.860000,87.290000,116.160000,30.970000,9.180000,0.000000,0.000000,0.000000,209.990000,11.730000,3.840000,0.000000,0.000000,0,0,30.33,34.33,0,0,103,70.64,0,28.6,0,0,34.34,70.64,0,0,0

81,20:00-20:15,0.000000,8.470000,261.860000,87.290000,116.160000,30.970000,7.010000,0.000000,0.000000,0.000000,209.990000,11.730000,3.840000,0.000000,0.000000,0,0,29.36,30.73,0,0,92.18,64.12,0,30.42,0,0,30.71,64.12,0,0,0

82,20:15-20:30,0.000000,8.470000,261.860000,87.290000,116.160000,30.970000,7.390000,0.000000,0.000000,0.000000,209.990000,11.730000,3.840000,0.000000,0.000000,0,0,29.06,30.85,0,0,92.56,65.22,0,27.1,0,0,30.85,65.22,0,0,0

83,20:30-20:45,0.000000,8.470000,261.860000,87.290000,116.160000,29.510000,7.550000,0.000000,0.000000,0.000000,209.990000,11.730000,3.840000,0.000000,0.000000,0,0,29.09,31.4,0,0,94.19,66.14,0,25.67,0,0,31.39,66.14,0,0,0

84,20:45-21:00,0.000000,8.470000,261.860000,87.290000,116.160000,29.510000,7.550000,0.000000,0.000000,0.000000,209.990000,11.730000,3.840000,0.000000,0.000000,0,0,29.15,31.96,0,0,95.87,69.1,0,24.02,0,0,31.95,69.1,0,0,0

85,21:00-21:15,0.000000,8.310000,261.860000,87.290000,116.160000,29.510000,9.340000,0.000000,0.000000,0.000000,209.990000,11.450000,3.840000,0.000000,0.000000,0,0,29.41,32.49,0,0,97.46,46.78,0,33.63,0,0,32.49,46.78,0,0,0

86,21:15-21:30,0.000000,8.310000,261.860000,87.290000,116.160000,29.510000,9.340000,0.000000,0.000000,0.000000,209.990000,11.450000,3.840000,0.000000,0.000000,0,0,18.49,33.33,0,0,100,48,0,33.39,0,0,33.33,48,0,0,0

87,21:30-21:45,0.000000,8.310000,261.860000,87.290000,116.160000,29.510000,9.340000,0.000000,0.000000,0.000000,209.990000,11.450000,3.840000,0.000000,0.000000,0,0,18.5,25.54,0,0,76.63,48.98,0,33.24,0,0,25.55,48.98,0,0,0

88,21:45-22:00,0.000000,8.310000,261.860000,87.290000,116.160000,29.510000,9.340000,0.000000,0.000000,0.000000,209.990000,11.450000,3.840000,0.000000,0.000000,0,0,18.67,26.28,0,0,78.85,49.08,0,32.42,0,0,26.28,49.08,0,0,0

89,22:00-22:15,0.000000,8.160000,261.860000,87.290000,116.160000,29.510000,9.340000,0.000000,0.000000,0.000000,209.990000,11.170000,3.840000,0.000000,0.000000,0,0,18.7,26.28,0,0,78.85,48.82,0,31.78,0,0,26.28,48.82,0,0,0

90,22:15-22:30,0.000000,8.160000,261.860000,87.290000,116.160000,29.510000,9.340000,0.000000,0.000000,0.000000,209.990000,11.170000,3.840000,0.000000,0.000000,0,0,18.84,26.28,0,0,78.83,48.97,0,31.92,0,0,26.27,48.97,0,0,0

91,22:30-22:45,0.000000,8.160000,261.860000,87.290000,116.160000,29.510000,9.340000,0.000000,0.000000,0.000000,209.990000,11.170000,3.840000,0.000000,0.000000,0,0,36.73,36.6,0,0,109.81,75.06,0,30.29,0,0,36.6,75.06,0,0,0

92,22:45-23:00,0.000000,8.160000,261.860000,87.290000,116.160000,29.510000,9.340000,0.000000,0.000000,0.000000,209.990000,11.170000,3.840000,0.000000,0.000000,0,0,36.57,36.62,0,0,109.85,75.05,0,28.91,0,0,36.61,75.05,0,0,0

