Block,Time,NR/01102023/22052037/LT-59,NR/02102023/02102023/HPX-TAMCTG-011023-04723,NR/01102023/15082037/GNA_NR_2012_01,NR/30092023/31122025/SH-07,NR/01102023/05012040/L_NR_2020_02,NR/01102023/19072037/LT-05,NR/01102023/31052040/LT-31,NR/30092023/26122029/SH-06,NR/01102023/06022042/L_NR_2012_02,NR/01102023/06022042/L_NR_2012_07,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/30042040/GNA_LT_36,NR/01102023/31102037/L_NR_2019_11,NR/02102023/02102023/HPX-TAMCTG-011023-04728,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/23072042/L_NR_2012_04,NR/01102023/30042040/GNA_LT_35,L_NR_2019_06,L_NR_2020_06,L_NR_2019_05,L_NR_2022_08,L_NR_2019_19,L_NR_2020_05,L_NR_2022_10,L_NR_2019_07,L_NR_2020_07,L_NR_2022_09
50,12:15-12:30,4.590000,0.000000,48.320000,26.050000,4.090000,70.470000,14.450000,25.440000,179.950000,31.890000,27.060000,14.810000,4.150000,0.000000,0.000000,149.470000,14.450000,0,0,0,0,147.77528,0,0,0,0,0

51,12:30-12:45,4.590000,0.000000,48.320000,26.050000,4.090000,70.470000,14.450000,26.040000,179.950000,31.890000,27.060000,14.810000,4.150000,0.000000,0.000000,149.470000,14.450000,0,0,0,0,147.23958,0,0,0,0,0

52,12:45-13:00,4.590000,0.000000,48.320000,26.050000,4.090000,70.470000,14.450000,26.040000,179.950000,31.890000,27.060000,14.810000,4.150000,0.000000,0.000000,149.470000,14.450000,0,0,0,0,146.15844,0,0,0,0,0

53,13:00-13:15,4.670000,0.000000,48.320000,26.050000,4.320000,70.470000,14.450000,26.040000,179.950000,31.890000,26.090000,14.810000,4.220000,0.000000,0.000000,149.470000,14.450000,0,0,0,0,144.0059,0,0,0,0,0

54,13:15-13:30,4.670000,0.000000,48.320000,26.050000,4.320000,70.470000,14.450000,26.040000,179.950000,31.890000,26.090000,14.810000,4.220000,0.000000,0.000000,149.470000,14.450000,0,0,0,0,140.52872,0,0,0,0,0

55,13:30-13:45,4.670000,0.000000,48.320000,26.050000,4.320000,70.470000,14.450000,26.040000,179.950000,31.890000,26.090000,14.810000,4.220000,0.000000,0.000000,149.470000,14.450000,0,0,0,0,139.6716,0,0,0,0,0

56,13:45-14:00,4.670000,0.000000,48.320000,26.050000,4.320000,70.470000,14.450000,26.040000,179.950000,31.890000,26.090000,14.810000,4.220000,0.000000,0.000000,149.470000,14.450000,0,0,0,0,134.54836,0,0,0,0,0

57,14:00-14:15,4.670000,0.000000,77.300000,26.050000,4.320000,70.470000,14.070000,26.040000,179.950000,31.890000,26.090000,14.420000,4.300000,0.000000,0.000000,149.470000,14.070000,0,0,0,0,129.09396,0,0,0,0,0

58,14:15-14:30,4.670000,0.000000,77.300000,26.050000,4.320000,70.470000,13.140000,26.040000,179.950000,48.800000,26.090000,13.470000,4.300000,0.000000,0.000000,149.470000,13.140000,0,0,0,0,122.724,0,0,0,0,0

59,14:30-14:45,4.820000,0.000000,77.300000,26.050000,4.320000,70.470000,12.740000,26.040000,178.990000,48.800000,27.060000,13.060000,4.300000,0.000000,0.000000,173.930000,12.740000,0,0,0,0,116.15924,0,0,0,0,0

60,14:45-15:00,4.820000,0.000000,77.300000,26.050000,4.320000,70.470000,12.240000,26.040000,178.990000,48.800000,27.060000,12.550000,4.300000,0.000000,0.000000,202.920000,12.240000,0,0,0,0,109.12696,0,0,0,0,0

61,15:00-15:15,4.820000,0.000000,77.300000,26.050000,4.320000,70.470000,11.280000,26.040000,178.990000,48.800000,27.060000,11.560000,4.380000,0.000000,0.000000,271.530000,11.280000,0,0,0,0,95.19876,0,0,0,0,0

62,15:15-15:30,4.820000,0.000000,77.300000,26.050000,4.320000,70.470000,10.710000,26.040000,178.990000,48.800000,27.060000,10.970000,4.380000,0.000000,0.000000,271.530000,10.710000,0,0,0,0,86.69574,0,0,0,0,0

63,15:30-15:45,5.050000,0.000000,77.300000,26.080000,4.320000,70.470000,9.910000,26.080000,178.990000,48.800000,27.060000,10.160000,4.300000,0.000000,0.000000,271.770000,9.910000,0,0,0,0,77.49144,0,0,0,0,0

64,15:45-16:00,5.050000,0.000000,77.300000,26.080000,4.320000,70.470000,8.230000,26.080000,178.990000,48.800000,27.060000,8.440000,4.300000,0.000000,0.000000,271.770000,8.230000,0,0,0,0,67.62482,0,0,0,0,0

65,16:00-16:15,4.670000,0.000000,77.300000,26.080000,4.370000,70.470000,6.870000,26.080000,178.990000,48.800000,27.060000,7.040000,4.300000,0.000000,0.000000,271.770000,6.870000,0,0,0,0,57.50496,0,0,0,0,0

66,16:15-16:30,4.670000,0.000000,101.210000,26.080000,4.370000,70.470000,5.490000,26.080000,208.290000,57.300000,28.990000,5.620000,4.300000,0.000000,0.000000,271.770000,5.490000,0,0,0,0,47.20004,0,0,0,0,0

67,16:30-16:45,4.670000,0.000000,101.210000,26.080000,4.370000,70.470000,4.040000,26.080000,208.290000,57.300000,28.990000,4.140000,4.300000,0.000000,0.000000,271.770000,4.040000,0,0,0,0,34.09,0,0,0,0,0

68,16:45-17:00,4.670000,0.000000,101.210000,26.080000,4.370000,70.470000,3.440000,26.080000,208.290000,57.300000,28.990000,3.520000,4.300000,0.000000,0.000000,271.770000,3.440000,0,0,0,0,24.04806,0,0,0,0,0

69,17:00-17:15,4.820000,0.000000,101.210000,26.080000,4.420000,70.470000,2.340000,26.080000,208.290000,57.300000,31.890000,2.410000,4.380000,0.000000,0.000000,271.770000,2.340000,0,0,0,0,15.74958,0,0,0,0,0

70,17:15-17:30,4.820000,0.000000,101.210000,26.080000,4.420000,70.470000,1.620000,26.080000,222.780000,57.300000,31.890000,1.670000,4.380000,0.000000,0.000000,271.770000,1.620000,0,0,0,0,8.3764,0,0,0,0,0

71,17:30-17:45,4.820000,0.000000,101.210000,26.080000,4.420000,70.470000,1.040000,26.080000,222.780000,57.300000,31.890000,1.070000,4.380000,0.000000,0.000000,271.770000,1.040000,0,0,0,0,3.77912,0,0,0,0,0

72,17:45-18:00,4.820000,0.000000,101.210000,26.080000,4.420000,70.470000,0.580000,26.080000,222.780000,57.300000,31.890000,0.600000,4.380000,0.000000,0.000000,271.770000,0.580000,0,0,0,0,1.19802,0,0,0,0,0

73,18:00-18:15,4.820000,114.990000,101.210000,26.080000,4.460000,70.470000,0.260000,30.920000,217.950000,57.300000,31.890000,0.270000,4.450000,48.320000,0.000000,271.770000,0.260000,0,0,0,0,0.03896,0,0,0,0,0

74,18:15-18:30,4.820000,153.640000,101.210000,26.080000,4.460000,70.470000,0.040000,30.920000,222.780000,57.300000,31.890000,0.040000,4.450000,48.320000,0.000000,271.770000,0.040000,0,0,0,0,0,0,0,0,0,0

75,18:30-18:45,4.820000,178.770000,101.210000,26.080000,4.460000,85.250000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.450000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

76,18:45-19:00,4.820000,185.530000,101.210000,26.080000,4.460000,85.250000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.450000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

77,19:00-19:15,4.350000,178.770000,101.210000,26.080000,4.460000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.350000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

78,19:15-19:30,4.350000,185.530000,101.210000,26.080000,4.460000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.350000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

79,19:30-19:45,4.350000,199.060000,101.210000,26.080000,4.460000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.350000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

80,19:45-20:00,4.350000,222.250000,101.210000,26.080000,4.460000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.350000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

81,20:00-20:15,4.440000,248.340000,101.210000,26.080000,4.370000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.440000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

82,20:15-20:30,4.440000,256.070000,101.210000,26.080000,4.370000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.440000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

83,20:30-20:45,4.440000,290.860000,101.210000,26.080000,4.500000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.440000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

84,20:45-21:00,4.440000,353.670000,101.210000,26.080000,4.500000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.440000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

85,21:00-21:15,4.350000,366.230000,101.210000,26.080000,4.460000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.000000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

86,21:15-21:30,4.350000,366.230000,101.210000,26.080000,4.460000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.000000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

87,21:30-21:45,4.350000,366.230000,101.210000,26.080000,4.460000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.000000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

88,21:45-22:00,4.350000,338.200000,101.210000,26.080000,4.460000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.000000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

89,22:00-22:15,4.350000,277.330000,101.210000,26.080000,4.420000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.000000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

90,22:15-22:30,4.350000,276.360000,101.210000,26.080000,4.420000,115.550000,0.000000,30.920000,237.270000,71.510000,31.890000,0.000000,4.000000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

91,22:30-22:45,4.350000,272.500000,101.210000,26.080000,4.420000,115.550000,0.000000,26.080000,237.270000,71.510000,31.890000,0.000000,4.000000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

92,22:45-23:00,4.350000,273.460000,101.210000,26.080000,4.420000,115.550000,0.000000,26.080000,237.270000,71.510000,31.890000,0.000000,4.000000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

93,23:00-23:15,4.350000,306.320000,101.210000,26.080000,4.370000,115.550000,0.000000,26.080000,237.270000,71.510000,31.890000,0.000000,4.000000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

94,23:15-23:30,4.350000,328.540000,101.210000,26.080000,4.370000,115.550000,0.000000,26.080000,237.270000,71.510000,31.890000,0.000000,4.000000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

95,23:30-23:45,4.350000,335.310000,101.210000,26.080000,4.370000,115.550000,0.000000,26.080000,237.270000,71.510000,31.890000,0.000000,4.000000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

96,23:45-24:00,4.350000,338.200000,101.210000,26.080000,4.370000,115.550000,0.000000,26.080000,237.270000,71.510000,31.890000,0.000000,4.000000,48.320000,0.000000,271.770000,0.000000,0,0,0,0,0,0,0,0,0,0

