Block,Time,ANTA_LF,DADRT2,RAPPC,KOLDAM,TANAKPUR,SEWA2,NJPC,NAPP,CHAMERA3,URI2,DHAULIGNGA,DADRI_RF,JHAJJAR,SALAL,RIHAND2,DADRI_LF,RIHAND3,DULHASTI,KISHANGANGA,CHAMERA1,TEHRI,ANTA_CRF,KOTESHWR,CHAMERA2,AURY_RF,TANDA2,ANTA_RF,AURY_CRF,RIHAND1,RAMPUR,AURY_GF,AURY_LF,PARBATI3,UNCHAHAR3,RAPPB,DADRI_CRF,SINGRAULI_HYDRO,BSIUL,UNCHAHAR4,UNCHAHAR1,DADRI_GF,ANTA_GF,UNCHAHAR2,URI,SINGRAULI,BRBCL,KHSTPP-I,SASAN,KHSTPP-II,TALA,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,528.321885,65.333899,9.836884,12.463272,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,80.593531,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,21.796396,0.000000,0.000000,42.068949,35.094946,133.426683,10.417910,30.989457,336.167618,142.377281,9.572505,13.071850,0,0,0,0,0

7,01:30-01:45,0.000000,528.321885,65.333899,9.836884,12.463272,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,80.593531,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,21.796396,0.000000,0.000000,42.068949,40.412362,133.426683,11.784086,30.989457,336.167618,142.377281,9.572505,13.688034,0,0,0,0,0

8,01:45-02:00,0.000000,528.321885,65.333899,9.836884,12.463272,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,406.936452,80.593531,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,21.796396,0.000000,0.000000,42.068949,40.412362,133.426683,12.743143,30.989457,336.167618,142.377281,9.572505,13.775190,0,0,0,0,0

9,02:00-02:15,0.000000,528.321885,65.333899,9.836884,12.463272,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,399.144704,80.593531,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,21.796396,0.000000,0.000000,42.068949,40.412362,133.426683,12.591670,30.989457,336.167618,142.377281,10.138925,13.775190,0,0,0,0,0

10,02:15-02:30,0.000000,528.321885,65.333899,9.836884,12.463272,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,399.144704,80.593531,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,21.796396,0.000000,0.000000,42.068949,40.412362,133.426683,13.699678,30.989457,336.167618,142.377281,10.138925,13.775190,0,0,0,0,0

11,02:30-02:45,0.000000,507.129285,65.333899,9.836884,12.463272,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,399.144704,80.593531,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,21.796396,0.000000,0.000000,42.068949,35.094946,133.426683,13.000908,30.989457,336.167618,142.377281,10.138925,13.775190,0,0,0,0,0

12,02:45-03:00,0.000000,458.964285,65.333899,9.836884,12.463272,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,399.144704,80.593531,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,6.281487,2.976597,21.796396,0.000000,0.000000,42.068949,35.094946,133.426683,13.827350,30.989457,336.167618,142.377281,10.138925,13.775190,0,0,0,0,0

13,03:00-03:15,0.000000,404.045647,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,369.897760,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.963157,0.000000,0.000000,39.958357,35.094946,133.426683,14.448377,30.989457,336.167618,142.377281,10.138925,13.775190,0,0,0,0,0

14,03:15-03:30,0.000000,302.876077,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,369.897760,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.963157,0.000000,0.000000,39.958357,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,10.138925,13.775190,0,0,0,0,0

15,03:30-03:45,0.000000,240.111387,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,369.897760,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.963157,0.000000,0.000000,39.958357,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,9.855715,13.775190,0,0,0,0,0

16,03:45-04:00,0.000000,240.111387,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,369.897760,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.963157,0.000000,0.000000,39.958357,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,9.855715,13.775190,0,0,0,0,0

17,04:00-04:15,0.000000,240.111387,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,369.897760,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.963157,0.000000,0.000000,39.958357,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,9.629147,13.775190,0,0,0,0,0

18,04:15-04:30,0.000000,240.111387,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,369.897760,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.963157,0.000000,0.000000,39.958357,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,9.629147,13.775190,0,0,0,0,0

19,04:30-04:45,0.000000,240.111387,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,369.897760,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.963157,0.000000,0.000000,39.958357,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,9.629147,13.775190,0,0,0,0,0

20,04:45-05:00,0.000000,240.111387,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,369.897760,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.963157,0.000000,0.000000,39.958357,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,9.487542,13.775190,0,0,0,0,0

21,05:00-05:15,0.000000,240.111387,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,369.897760,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.963157,0.000000,0.000000,39.958357,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,9.487542,13.775190,0,0,0,0,0

22,05:15-05:30,0.000000,240.111387,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,369.897760,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,7.348760,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.963157,0.000000,0.000000,39.958357,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,9.317616,13.775190,0,0,0,0,0

23,05:30-05:45,0.000000,240.111387,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,369.897760,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,11.758017,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.963157,0.000000,0.000000,39.958357,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,9.317616,13.775190,0,0,0,0,0

24,05:45-06:00,0.000000,240.111387,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,369.897760,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,75.509983,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.963157,0.000000,0.000000,39.958357,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,9.062726,13.775190,0,0,0,0,0

25,06:00-06:15,0.000000,304.836285,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,399.144704,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,75.509983,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.959576,0.000000,0.000000,39.422667,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,8.892800,13.775190,0,0,0,0,0

26,06:15-06:30,0.000000,304.836285,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,391.551780,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,75.509983,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.959576,0.000000,0.000000,39.422667,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,8.892800,13.775190,0,0,0,0,0

27,06:30-06:45,0.000000,304.836285,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,391.551780,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,75.509983,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.959576,0.000000,0.000000,39.422667,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,8.722874,13.775190,0,0,0,0,0

28,06:45-07:00,0.000000,304.836285,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,399.144704,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,5.161459,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,75.509983,26.624629,0.000000,0.000000,1.105720,12.562973,2.976597,19.959576,0.000000,0.000000,39.422667,35.094946,133.426683,14.449476,30.989457,336.167618,142.377281,8.722874,13.775190,0,0,0,0,0

29,07:00-07:15,0.000000,298.872687,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,304.251177,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,4.100564,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,75.509983,21.393063,0.000000,0.000000,1.105720,12.562973,2.339374,15.796675,0.000000,0.000000,32.041863,35.094946,137.308623,14.449476,30.989457,336.167618,142.377281,8.722874,12.541588,0,0,0,0,0

30,07:15-07:30,0.000000,298.872687,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,236.820177,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.861829,0.000000,36.091408,46.719885,0.000000,4.100564,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,8.818513,21.393063,0.000000,0.000000,1.105720,12.562973,2.339374,15.796675,0.000000,0.000000,32.041863,35.094946,137.308623,14.449476,30.989457,336.167618,142.377281,8.722874,12.541588,0,0,0,0,0

31,07:30-07:45,0.000000,296.086246,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,227.686744,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,63.554800,0.000000,36.091408,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,21.001192,0.000000,0.000000,1.105720,12.562973,1.647243,15.610565,0.000000,0.000000,32.055927,35.094946,137.308623,14.449476,30.989457,336.167618,142.377281,8.722874,12.414240,0,0,0,0,0

32,07:45:08:00,0.000000,296.086246,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,272.961844,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,48.356913,0.000000,36.091408,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,21.001192,0.000000,0.000000,1.105720,12.562973,1.647243,15.610565,0.000000,0.000000,32.055927,35.094946,137.308623,14.449476,30.989457,336.167618,142.377281,8.779516,12.541588,0,0,0,0,0

33,08:00-08:15,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,243.714900,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,48.356913,0.000000,36.091408,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,21.001192,0.000000,0.000000,1.105720,12.562973,1.647243,15.610565,0.000000,0.000000,32.055927,35.094946,137.308623,14.449476,25.085295,336.167618,114.313077,8.779516,12.541588,0,0,0,0,0

34,08:15-08:30,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,243.714900,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,48.356913,0.000000,36.091408,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,21.001192,0.000000,0.000000,1.105720,12.562973,1.647243,15.610565,0.000000,0.000000,32.055927,35.094946,137.308623,14.449476,25.085295,336.167618,114.313077,9.006084,12.541588,0,0,0,0,0

35,08:30-08:45,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,243.714900,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,48.356913,0.000000,36.091408,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,18.250489,0.000000,0.000000,1.105720,12.562973,1.647243,13.506429,0.000000,0.000000,27.903333,35.094946,137.308623,14.449476,25.085295,336.167618,114.313077,9.006084,12.541588,0,0,0,0,0

36,08:45:09:00,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,243.714900,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,48.356913,0.000000,36.091408,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,18.250489,0.000000,0.000000,1.105720,12.562973,1.647243,13.506429,0.000000,0.000000,27.903333,35.094946,137.308623,14.449476,25.085295,336.167618,114.313077,9.091047,12.541588,0,0,0,0,0

37,09:00:09:15,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,243.714900,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,29.983631,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,18.250489,0.000000,0.000000,1.105720,12.562973,1.647243,14.050886,0.000000,0.000000,28.692757,35.094946,137.308623,14.449476,25.085295,336.167618,114.313077,9.006084,12.541588,0,0,0,0,0

38,09:15-09:30,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,198.439800,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,29.983631,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,18.250489,0.000000,0.000000,1.105720,12.562973,1.647243,14.050886,0.000000,0.000000,28.692757,35.094946,137.308623,14.449476,25.085295,336.167618,114.313077,9.006084,12.541588,0,0,0,0,0

39,09:30-09:45,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,29.983631,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,14.931150,0.000000,0.000000,1.105720,12.562973,1.647243,12.041250,0.000000,0.000000,24.082500,35.094946,137.308623,14.449476,25.085295,336.167618,114.313077,9.006084,9.931623,0,0,0,0,0

40,09:45-10:00,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,29.983631,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,14.931150,0.000000,0.000000,1.105720,12.562973,1.647243,12.041250,0.000000,0.000000,24.082500,35.094946,137.308623,14.449476,25.085295,336.167618,114.313077,9.091047,9.931623,0,0,0,0,0

41,10:00-10:15,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,29.983631,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,14.931150,0.000000,0.000000,1.105720,12.562973,1.647243,12.041250,0.000000,0.000000,24.082500,40.944103,137.308623,14.449476,25.085295,336.167618,114.313077,8.496306,9.931623,0,0,0,0,0

42,10:15-10:30,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,29.983631,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,14.931150,0.000000,0.000000,1.105720,12.562973,1.647243,12.041250,0.000000,0.000000,24.082500,40.944103,137.308623,14.449476,25.085295,336.167618,114.313077,8.496306,9.931623,0,0,0,0,0

43,10:30-10:45,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,29.983631,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,14.931150,0.000000,0.000000,1.105720,12.562973,1.647243,12.041250,0.000000,0.000000,24.082500,40.944103,143.514662,14.449476,25.085295,336.167618,114.313077,8.496306,11.826627,0,0,0,0,0

44,10:45-11:00,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,29.983631,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,14.931150,0.000000,0.000000,1.105720,12.562973,1.647243,12.041250,0.000000,0.000000,24.082500,35.094946,143.514662,14.449476,25.085295,336.167618,114.313077,8.496306,11.826627,0,0,0,0,0

45,11:00-11:15,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,39.978174,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,14.931150,0.000000,0.000000,1.105720,12.562973,1.647243,12.041250,0.000000,0.000000,28.692757,35.094946,143.514662,14.449476,25.085295,332.699738,114.313077,8.496306,11.826627,0,0,0,0,0

46,11:15-11:30,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,39.978174,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,16.167273,14.931150,0.000000,0.000000,1.105720,12.562973,1.647243,12.041250,0.000000,0.000000,28.692757,40.944103,143.514662,14.449476,25.085295,332.699738,114.313077,8.496306,11.826627,0,0,0,0,0

47,11:30-11:45,0.000000,230.581846,65.333899,9.836884,11.599481,0.000000,173.357832,47.436433,33.552946,36.499938,41.938361,0.000000,115.596000,74.996758,119.815254,0.000000,125.787810,57.003666,8.034549,40.601245,32.237943,0.000000,39.978174,46.719885,0.000000,2.891268,0.000000,0.000000,93.493990,5.414963,0.000000,0.000000,4.115306,14.931150,0.000000,0.000000,1.105720,6.281487,1.647243,12.041250,0.000000,0.000000,28.692757,40.944103,143.514662,14.449476,25.085295,332.699738,114.313077,8.496306,11.826627,0,0,0,0,0

