Block,Time,ANTA_RF,UNCHAHAR3,TANAKPUR,ANTA_GF,RAMPUR,AURY_RF,KOLDAM,DADRT2,SEWA2,UNCHAHAR2,NJPC,KOTESHWR,URI2,DHAULIGNGA,DULHASTI,RAPPC,NAPP,BSIUL,TANDA2,RIHAND2,DADRI_CRF,KISHANGANGA,URI,DADRI_RF,SINGRAULI_HYDRO,ANTA_CRF,CHAMERA1,RIHAND1,ANTA_LF,UNCHAHAR4,AURY_CRF,CHAMERA3,DADRI_GF,DADRI_LF,AURY_GF,JHAJJAR,AURY_LF,RIHAND3,SALAL,UNCHAHAR1,RAPPB,TEHRI,PARBATI3,SINGRAULI,CHAMERA2,FSTPP I & II,KHSTPP-II,TALA,KUDGI,BRBCL,SASAN,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
17,04:00-04:15,0.000000,11.515750,11.764256,0.000000,0.000000,0.000000,0.000000,351.691338,0.000000,10.057804,113.059915,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,339.865818,0.000000,63.201976,79.754683,11.302201,0.000000,16.139056,0.000000,117.726949,38.194433,0.000000,53.147619,19.894686,29.00,19.334041,403.476412,14.073219,0,0,0,0,0

18,04:15-04:30,0.000000,11.515750,11.764256,0.000000,0.000000,0.000000,0.000000,351.639046,0.000000,10.057804,113.059915,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,28.095016,0.000000,0.000000,0.000000,339.865818,0.000000,63.201976,79.754683,11.302201,0.000000,16.139056,0.000000,117.726949,38.194433,0.000000,53.147619,19.894686,29.00,19.334041,403.476412,14.073219,0,0,0,0,0

19,04:30-04:45,0.000000,11.515750,11.764256,0.000000,0.000000,0.000000,0.000000,351.691338,0.000000,4.852834,113.059915,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,339.865818,0.000000,63.201976,79.754683,11.302201,0.000000,16.139056,0.000000,117.726949,38.194433,0.000000,53.147619,19.894686,29.00,19.334041,403.476412,10.033113,0,0,0,0,0

20,04:45-05:00,0.000000,11.515750,11.764256,0.000000,0.000000,0.000000,0.000000,351.639046,0.000000,4.852834,113.059915,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,339.865818,0.000000,63.201976,79.754683,11.302201,0.000000,16.139056,0.000000,117.726949,38.194433,0.000000,53.147619,19.894686,29.00,19.334041,403.476412,9.667000,0,0,0,0,0

21,05:00-05:15,0.000000,7.553517,11.764256,0.000000,0.000000,0.000000,0.000000,351.691338,0.000000,4.852834,113.059915,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,339.865818,0.000000,63.201976,79.754683,11.110541,0.000000,16.139056,0.000000,117.726949,38.194433,0.000000,53.147619,19.894686,29.00,19.334041,403.476412,9.667000,0,0,0,0,0

22,05:15-05:30,0.000000,7.553517,11.764256,0.000000,0.000000,0.000000,0.000000,351.639046,0.000000,4.852834,113.059915,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,339.865818,0.000000,63.201976,79.754683,11.110541,0.000000,14.616504,0.000000,117.726949,30.926666,0.000000,53.147619,19.894686,29.00,19.334041,403.476412,9.667000,0,0,0,0,0

23,05:30-05:45,0.000000,7.553517,11.764256,0.000000,0.000000,0.000000,0.000000,351.691338,0.000000,4.688495,128.165086,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,339.865818,0.000000,63.201976,79.754683,11.302201,0.000000,14.616504,0.000000,117.726949,30.926666,0.000000,53.147619,19.894686,29.00,19.334041,403.476412,9.667000,0,0,0,0,0

24,05:45-06:00,0.000000,7.553517,11.764256,0.000000,0.000000,0.000000,0.000000,351.639046,0.000000,4.688495,128.165086,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,18.711136,0.000000,0.000000,0.000000,339.865818,0.000000,63.201976,79.754683,11.302201,0.000000,14.616504,0.000000,117.726949,30.926666,0.000000,53.147619,19.894686,29.00,19.334041,403.476412,9.667000,0,0,0,0,0

25,06:00-06:15,0.000000,10.416822,11.764256,0.000000,0.000000,0.000000,0.000000,349.723279,0.000000,7.820049,128.165086,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,337.312374,0.000000,63.201976,79.754683,10.645982,0.000000,14.616504,0.000000,117.726949,30.926666,2.833591,53.147619,19.894686,29.00,19.334041,403.476412,14.364909,0,0,0,0,0

26,06:15-06:30,0.000000,10.416822,11.764256,0.000000,0.000000,0.000000,0.000000,349.665042,0.000000,4.833500,128.165086,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,337.312374,0.000000,63.201976,79.754683,10.645982,0.000000,14.616504,0.000000,117.726949,18.040555,2.833591,53.147619,19.894686,29.00,19.334041,403.476412,14.372799,0,0,0,0,0

27,06:30-06:45,0.000000,5.478598,11.764256,0.000000,0.000000,0.000000,0.000000,349.549717,0.000000,4.833500,128.165086,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,46.958419,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,336.642201,0.000000,63.201976,79.754683,10.410087,0.000000,14.616504,0.000000,117.726949,18.040555,2.833591,53.147619,19.894686,29.00,19.334041,404.778509,14.372799,0,0,0,0,0

28,06:45-07:00,0.000000,5.478598,11.764256,0.000000,0.000000,0.000000,0.000000,349.491209,0.000000,4.833500,128.165086,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,46.958419,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,336.642201,0.000000,63.201976,79.754683,10.410087,0.000000,9.683434,0.000000,117.726949,18.040555,2.833591,53.147619,19.894686,29.00,19.334041,404.824959,14.372799,0,0,0,0,0

29,07:00-07:15,0.000000,7.528736,11.764256,0.000000,0.000000,0.000000,0.000000,350.449994,0.000000,9.961414,128.165086,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,339.317952,0.000000,63.201976,79.754683,11.108426,0.000000,0.000000,0.000000,117.726949,18.040555,2.833591,53.147619,19.894686,29.00,19.334041,404.824959,9.512328,0,0,0,0,0

30,07:15-07:30,0.000000,7.528736,11.764256,0.000000,0.000000,0.000000,0.000000,350.393264,0.000000,9.961414,128.165086,8.578496,9.753036,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,339.317952,0.000000,63.201976,79.754683,11.108426,0.000000,0.000000,0.000000,117.726949,18.040555,2.833591,53.147619,19.894686,29.00,19.334041,404.824959,9.512328,0,0,0,0,0

31,07:30-07:45,0.000000,11.515750,11.764256,0.000000,0.000000,0.000000,0.000000,350.615296,0.000000,9.961414,128.165086,8.578496,10.403239,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,16.008552,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,339.317952,0.000000,63.201976,79.754683,11.302201,0.000000,0.000000,0.000000,117.726949,18.040555,0.232008,53.147619,19.894686,29.00,19.334041,404.824959,9.512328,0,0,0,0,0

32,07:45:08:00,0.000000,11.515750,11.764256,0.000000,0.000000,0.000000,0.000000,350.558825,0.000000,9.961414,128.165086,8.578496,10.403239,35.373196,47.790319,49.437715,38.200117,6.335558,0.000000,73.702851,0.000000,0.000000,16.008552,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,339.317952,0.000000,63.201976,79.754683,11.302201,0.000000,0.000000,0.000000,117.726949,18.040555,0.232008,53.147619,19.894686,29.00,19.334041,404.824959,9.512328,0,0,0,0,0

33,08:00-08:15,0.000000,12.807230,11.764256,0.000000,0.000000,0.000000,0.000000,353.039121,0.000000,9.961414,128.165086,8.578496,10.403239,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,16.008552,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.023132,0.000000,63.201976,79.754683,11.333548,0.000000,0.000000,0.000000,117.726949,18.040555,0.232008,40.601400,19.894686,29.00,19.334041,404.824959,9.512328,0,0,0,0,0

34,08:15-08:30,0.000000,12.807230,11.764256,0.000000,0.000000,0.000000,0.000000,352.986438,0.000000,9.961414,128.165086,8.578496,10.403239,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,16.008552,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.023132,0.000000,63.201976,79.754683,11.333548,0.000000,0.000000,0.000000,117.726949,18.040555,0.000000,40.601400,19.894686,29.00,19.334041,404.824959,9.512328,0,0,0,0,0

35,08:30-08:45,0.000000,12.807230,11.764256,0.000000,0.000000,0.000000,0.000000,353.039121,0.000000,10.008770,128.165086,8.578496,10.403239,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,16.008552,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,79.754683,11.333548,0.000000,0.000000,0.000000,117.726949,18.040555,0.000000,40.601400,17.052588,63.87,19.334041,404.824959,9.512328,0,0,0,0,0

36,08:45:09:00,0.000000,12.807230,11.764256,0.000000,0.000000,0.000000,0.000000,352.975901,0.000000,10.008770,128.165086,8.578496,10.403239,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,16.008552,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,79.754683,11.333548,0.000000,0.000000,0.000000,117.726949,18.040555,0.000000,40.601400,17.052588,71.78,19.334041,404.824959,9.512328,0,0,0,0,0

37,09:00:09:15,0.000000,12.807230,11.764256,0.000000,0.000000,0.000000,0.000000,350.575767,0.000000,10.008770,128.165086,8.578496,10.403239,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,16.008552,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,79.754683,11.333548,0.000000,0.000000,0.000000,117.726949,18.040555,0.000000,40.601400,17.052588,32.87,19.334041,404.824959,9.512328,0,0,0,0,0

38,09:15-09:30,0.000000,12.807230,11.764256,0.000000,0.000000,0.000000,0.000000,352.975901,0.000000,10.008770,128.165086,8.578496,10.403239,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,46.958419,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,79.754683,11.333548,0.000000,0.000000,0.000000,117.726949,18.040555,0.000000,40.601400,17.052588,35.77,19.334041,404.824959,9.512328,0,0,0,0,0

39,09:30-09:45,0.000000,12.807230,11.764256,0.000000,0.000000,0.000000,0.000000,353.012780,0.000000,16.257049,128.165086,8.578496,10.403239,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,46.958419,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,79.754683,11.333548,0.000000,0.000000,0.000000,117.726949,18.040555,0.000000,40.601400,17.052588,37.70,19.334041,404.824959,9.512328,0,0,0,0,0

40,09:45-10:00,0.000000,12.807230,11.764256,0.000000,0.000000,0.000000,0.000000,352.986438,0.000000,16.257049,128.165086,8.578496,10.403239,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,16.008552,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,79.754683,11.333548,0.000000,0.000000,0.000000,117.726949,18.040555,0.000000,40.601400,17.052588,41.57,19.334041,404.824959,9.512328,0,0,0,0,0

41,10:00-10:15,0.000000,12.807230,11.764256,0.000000,0.000000,0.000000,0.000000,362.588728,0.000000,20.535786,128.165086,8.578496,10.403239,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,80.877989,11.333548,0.000000,0.000000,0.000000,117.726949,18.040555,0.000000,40.601400,17.052588,73.41,19.334041,404.824959,9.512328,0,0,0,0,0

42,10:15-10:30,0.000000,12.807230,11.764256,0.000000,0.000000,0.000000,0.000000,362.569865,0.000000,20.535786,128.165086,8.578496,13.004048,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,80.877989,11.333548,0.000000,0.000000,0.000000,117.726949,18.040555,0.000000,40.601400,17.052588,73.61,19.334041,404.824959,9.512328,0,0,0,0,0

43,10:30-10:45,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.389859,0.000000,20.755687,113.059915,8.578496,31.729878,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,79.979344,11.375381,0.000000,0.000000,0.000000,117.726949,18.040555,0.000000,40.601400,17.052588,73.78,19.334041,404.824959,9.512328,0,0,0,0,0

44,10:45-11:00,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.375057,0.000000,20.755687,113.059915,8.578496,31.729878,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,11.739605,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,79.979344,11.375381,0.000000,0.000000,0.000000,117.726949,18.040555,0.000000,40.601400,17.052588,73.95,19.334041,404.824959,9.512328,0,0,0,0,0

45,11:00-11:15,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.763676,0.000000,20.755687,113.059915,8.578496,31.729878,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,14.941315,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,79.979344,11.375381,0.000000,0.000000,0.000000,117.726949,18.040555,1.933400,40.601400,17.052588,74.76,19.334041,404.824959,13.379128,0,0,0,0,0

46,11:15-11:30,0.000000,12.916396,11.764256,0.000000,0.000000,0.000000,0.000000,363.752012,0.000000,20.755687,113.059915,8.578496,31.729878,35.373196,47.790319,49.437715,38.200117,6.303657,0.000000,73.702851,0.000000,0.000000,14.941315,0.000000,1.054099,0.000000,0.000000,41.786188,0.000000,0.000000,0.000000,9.355568,0.000000,0.000000,0.000000,344.385252,0.000000,63.201976,79.979344,11.375381,0.000000,0.000000,0.000000,117.726949,18.040555,1.933400,40.601400,17.052588,74.76,19.334041,404.824959,13.379128,0,0,0,0,0

