Block,Time,DADRI_RF,RIHAND1,CHAMERA1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR2,ANTA_LF,UNCHAHAR3,URI2,RAPPB,CHAMERA3,AURY_GF,RIHAND2,SEWA2,SALAL,TANDA2,RAPPC,ANTA_CRF,DHAULIGNGA,ANTA_RF,UNCHAHAR4,SINGRAULI,PARBATI3,UNCHAHAR1,BSIUL,CHAMERA2,TANAKPUR,KOTESHWR,KISHANGANGA,DADRI_GF,DADRT2,ANTA_GF,DADRI_LF,AURY_CRF,DADRI_CRF,JHAJJAR,DULHASTI,KOLDAM,AURY_LF,URI,RAMPUR,AURY_RF,NAPP,NJPC,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,0.000000,56.077075,0.000000,0.700116,119.102363,0.000000,16.372700,0.000000,10.594100,4.534467,0.000000,0.000000,0.000000,43.455842,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,108.612062,0.000000,6.741700,0.000000,0.000000,0.370119,8.546549,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,0.000000,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,0.000000,14.446500,60.675300,0.000000,14.446500,4.815500,403.317387,0,0,0,0,0

13,03:00-03:15,0.000000,56.077075,0.000000,0.700116,119.102363,0.000000,16.372700,0.000000,10.594100,4.534467,0.000000,0.000000,0.000000,43.455842,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,108.612062,0.000000,6.741700,0.000000,0.000000,0.370119,6.172508,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,15.870782,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,0.000000,14.446500,60.675300,0.000000,14.446500,4.815500,403.317387,0,0,0,0,0

14,03:15-03:30,0.000000,56.077075,0.000000,0.700116,119.102363,0.000000,16.372700,0.000000,10.594100,4.534467,0.000000,0.000000,0.000000,43.455842,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,108.612062,0.000000,6.741700,0.000000,0.000000,0.370119,6.172508,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,15.870782,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,0.000000,14.446500,60.675300,0.000000,14.446500,4.815500,403.317387,0,0,0,0,0

15,03:30-03:45,0.000000,56.077075,0.000000,0.700116,119.102363,0.000000,16.372700,0.000000,10.594100,4.534467,0.000000,0.000000,0.000000,43.455842,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,108.612062,0.000000,6.741700,0.000000,0.000000,0.370119,6.172508,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,15.870782,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,0.000000,14.446500,60.675300,0.000000,14.446500,4.815500,403.317387,0,0,0,0,0

16,03:45-04:00,0.000000,56.077075,0.000000,0.700116,119.102363,0.000000,16.372700,0.000000,10.594100,4.534467,0.000000,0.000000,0.000000,43.455842,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,108.612062,0.000000,6.741700,0.000000,0.000000,0.370119,6.172508,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,15.870782,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,0.000000,14.446500,60.675300,0.000000,14.446500,4.815500,403.317387,0,0,0,0,0

17,04:00-04:15,0.000000,56.077075,0.000000,0.700116,119.102363,0.000000,16.372700,0.000000,10.594100,4.534467,0.000000,0.000000,0.000000,43.455842,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,108.612062,0.000000,6.741700,0.000000,0.000000,0.370119,6.172508,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,15.870782,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,0.000000,14.446500,60.675300,0.000000,14.446500,4.815500,403.317387,0,0,0,0,0

18,04:15-04:30,0.000000,56.077075,0.000000,0.700116,119.102363,14.986799,16.372700,0.000000,10.594100,4.534467,0.000000,0.000000,0.000000,43.455842,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,108.612062,0.000000,6.741700,0.000000,0.000000,0.370119,6.172508,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,15.870782,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,0.000000,14.446500,60.675300,0.000000,14.446500,4.815500,403.317387,0,0,0,0,0

19,04:30-04:45,0.000000,56.077075,0.000000,0.700116,119.102363,14.986799,16.372700,0.000000,10.594100,4.534467,0.000000,0.000000,0.000000,43.455842,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,108.612062,0.000000,6.741700,0.000000,0.000000,6.168656,6.172508,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,15.870782,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,0.000000,14.446500,60.675300,0.000000,14.446500,4.815500,403.317387,0,0,0,0,0

20,04:45-05:00,0.000000,56.077075,0.000000,0.700116,119.102363,19.416096,16.372700,0.000000,10.594100,4.534467,0.000000,0.000000,0.000000,43.455842,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,108.612062,0.000000,6.741700,0.000000,0.000000,6.168656,6.172508,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,15.870782,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,0.000000,14.446500,60.675300,0.000000,14.446500,4.815500,403.317387,0,0,0,0,0

21,05:00-05:15,0.000000,80.765725,0.000000,0.700116,119.102363,29.973598,16.372700,0.000000,10.594100,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,119.184979,0.000000,6.741700,0.000000,0.000000,6.168656,6.172508,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,15.870782,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,16.417003,14.446500,60.675300,0.000000,14.446500,4.815500,403.317387,0,0,0,0,0

22,05:15-05:30,0.000000,88.346704,0.000000,0.700116,119.102363,29.973598,16.372700,0.000000,10.594100,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,6.741700,0.000000,12.684066,6.168656,6.172508,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,15.870782,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,32.834005,14.446500,60.675300,0.000000,14.446500,4.815500,403.317387,0,0,0,0,0

23,05:30-05:45,0.000000,88.605200,0.000000,0.700116,119.102363,44.960397,16.372700,0.000000,10.594100,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,6.741700,0.000000,12.684066,0.000000,6.172508,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,15.870782,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,54.723342,21.461913,77.348300,0.000000,14.446500,4.815500,403.317387,0,0,0,0,0

24,05:45-06:00,0.000000,88.605200,0.000000,0.700116,119.102363,44.960397,16.372700,0.000000,10.594100,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,8.798916,0.000000,0.000000,120.953321,0.000000,6.741700,0.000000,12.684066,0.000000,12.345016,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,31.741565,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,72.964456,21.461913,94.182319,0.000000,14.446500,4.815500,403.317387,0,0,0,0,0

25,06:00-06:15,0.000000,88.605200,7.988914,0.700116,119.102363,44.960397,20.175492,0.000000,12.520300,4.534467,0.000000,1.226412,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,17.597833,0.000000,0.000000,120.953321,0.000000,7.575085,1.059410,12.684066,0.370119,18.517524,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,31.741565,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,77.707146,33.515215,142.072298,0.000000,14.446500,6.703585,403.317387,0,0,0,0,0

26,06:15-06:30,0.000000,88.605200,13.530939,0.700116,119.102363,44.960397,26.971904,0.000000,12.520300,4.534467,0.000000,27.990390,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,17.597833,0.000000,0.000000,120.953321,0.000000,7.704800,12.560365,25.804627,0.370119,36.085431,0.000000,0.000000,348.642200,0.000000,0.000000,0.000000,0.000000,339.974300,47.612347,0.000000,0.000000,34.024397,0.000000,0.000000,0.000000,127.687798,33.515215,142.072298,0.000000,14.446500,8.249337,403.317387,0,0,0,0,0

27,06:30-06:45,0.000000,88.605200,26.629715,0.700116,119.102363,44.960397,38.986539,0.000000,17.675786,4.534467,0.000000,27.990390,0.000000,56.880686,0.000000,6.714733,0.000000,52.431260,0.000000,26.396749,0.000000,0.000000,120.953321,3.678079,8.623507,12.560365,25.804627,0.370119,36.085431,0.000000,0.000000,396.797200,0.000000,0.000000,0.000000,0.000000,343.826700,47.612347,0.000000,0.000000,34.024397,0.000000,0.000000,0.000000,132.248076,33.515215,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

28,06:45-07:00,0.000000,88.605200,26.629715,0.700116,119.102363,44.960397,40.825905,0.000000,17.904511,4.534467,0.000000,27.990390,0.000000,56.880686,0.000000,53.717866,0.000000,52.431260,0.000000,26.396749,0.000000,0.000000,120.953321,15.747082,9.333113,12.560365,25.804627,0.370119,36.085431,0.000000,0.000000,444.952200,0.000000,0.000000,0.000000,0.000000,403.538900,47.612347,0.000000,0.000000,3.189787,0.000000,0.000000,0.000000,132.248076,33.515215,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

29,07:00-07:15,0.000000,88.605200,26.629715,0.700116,119.102363,44.960397,40.825905,0.000000,17.904511,4.534467,0.000000,27.990390,0.000000,56.880686,0.000000,53.717866,0.000000,52.431260,0.000000,26.396749,0.000000,0.000000,120.953321,15.747082,9.333113,12.560365,25.804627,0.370119,36.085431,0.000000,0.000000,493.107200,0.000000,0.000000,0.000000,0.000000,470.955900,47.612347,0.000000,0.000000,3.189787,0.000000,0.000000,0.000000,132.248076,33.515215,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

30,07:15-07:30,0.000000,88.605200,26.629715,0.700116,119.102363,44.960397,40.825905,0.000000,24.119066,4.534467,0.000000,27.990390,0.000000,56.880686,0.000000,53.717866,0.000000,52.431260,0.000000,26.396749,0.000000,0.000000,120.953321,15.747082,10.285908,12.560365,25.804627,0.370119,36.085431,0.000000,0.000000,610.990640,0.000000,0.000000,0.000000,0.000000,554.348072,47.612347,0.000000,0.000000,3.189787,0.000000,0.000000,0.000000,135.166655,33.515215,142.072298,0.000000,14.446500,17.470730,403.317387,0,0,0,0,0

31,07:30-07:45,0.000000,88.605200,13.530939,0.700116,119.102363,44.960397,40.827924,0.000000,25.417085,4.534467,0.000000,27.990390,0.000000,56.880686,0.000000,53.717866,0.000000,52.431260,0.000000,17.597833,0.000000,0.000000,120.953321,15.747082,10.509164,12.560365,25.804627,0.370119,36.085431,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,47.612347,0.000000,0.000000,3.189787,0.000000,0.000000,0.000000,109.446684,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

32,07:45:08:00,0.000000,88.605200,13.530939,0.700116,119.102363,44.960397,40.827924,0.000000,25.417085,4.534467,0.000000,1.226412,0.000000,56.880686,0.000000,53.717866,0.000000,52.431260,0.000000,17.597833,0.000000,0.000000,120.953321,15.747082,10.509164,0.000000,25.368131,0.370119,17.093099,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,47.612347,0.000000,0.000000,3.189787,0.000000,0.000000,0.000000,72.964456,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

33,08:00-08:15,0.000000,88.605200,8.369339,0.700116,119.102363,44.960397,40.827924,0.000000,25.417085,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,6.714733,0.000000,52.431260,0.000000,8.798916,0.000000,0.000000,120.953321,3.678079,10.509164,0.000000,25.368131,0.370119,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,31.741565,0.000000,0.000000,3.189787,0.000000,0.000000,0.000000,54.723342,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

34,08:15-08:30,0.000000,88.605200,0.000000,0.700116,119.102363,44.960397,40.827924,0.000000,25.417085,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,12.684066,0.370119,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,31.741565,0.000000,0.000000,3.189787,0.000000,0.000000,0.000000,32.834005,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

35,08:30-08:45,0.000000,88.605200,0.000000,0.700116,119.102363,44.960397,40.827924,0.000000,25.417085,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,12.684066,0.370119,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,15.870782,0.000000,0.000000,3.189787,0.000000,0.000000,0.000000,16.417003,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

36,08:45:09:00,0.000000,88.605200,0.000000,0.700116,119.102363,44.960397,40.827924,0.000000,25.417085,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,0.000000,0.370119,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,15.870782,0.000000,0.000000,3.189787,0.000000,0.000000,0.000000,0.000000,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

37,09:00:09:15,0.000000,88.605200,0.000000,0.700116,119.102363,44.960397,40.827924,0.000000,25.417085,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,15.870782,0.000000,0.000000,3.189787,0.000000,0.000000,0.000000,0.000000,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

38,09:15-09:30,0.000000,88.605200,0.000000,0.700116,119.102363,29.973598,40.827924,0.000000,25.417085,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,15.870782,0.000000,0.000000,3.189787,0.000000,0.000000,0.000000,0.000000,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

39,09:30-09:45,0.000000,88.605200,0.000000,0.700116,119.102363,29.973598,40.827924,0.000000,25.417085,6.477811,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,0.000000,0.000000,3.189787,0.000000,0.000000,0.000000,0.000000,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

40,09:45-10:00,0.000000,88.605200,0.000000,0.700116,119.102363,29.973598,40.827924,0.000000,25.417085,16.064970,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,0.000000,0.000000,3.189787,0.000000,0.000000,0.000000,0.000000,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

41,10:00-10:15,0.000000,88.605200,0.000000,0.700116,119.102363,26.575781,40.827924,0.000000,25.417085,16.064970,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,0.000000,0.000000,34.024397,0.000000,0.000000,0.000000,0.000000,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

42,10:15-10:30,0.000000,88.605200,0.000000,0.700116,119.102363,14.986799,40.827924,0.000000,25.417085,16.064970,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,0.000000,0.000000,34.024397,0.000000,0.000000,0.000000,0.000000,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

43,10:30-10:45,0.000000,88.605200,0.000000,0.700116,119.102363,14.986799,40.827924,0.000000,25.417085,16.064970,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,0.000000,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

44,10:45-11:00,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,40.827924,0.000000,25.417085,6.477811,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,0.000000,0.000000,2.658156,0.000000,0.000000,0.000000,0.000000,31.568492,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

45,11:00-11:15,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,40.827924,0.000000,25.417085,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,0.000000,0.000000,2.658156,0.000000,0.000000,13.371680,0.000000,32.369800,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

46,11:15-11:30,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,40.827924,0.000000,25.417085,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,0.000000,0.000000,2.658156,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

47,11:30-11:45,0.000000,88.605200,0.000000,0.700116,119.102363,0.000000,40.827924,0.000000,25.417085,4.534467,0.000000,0.000000,0.000000,56.880686,0.000000,1.342947,0.000000,52.431260,0.000000,0.000000,0.000000,0.000000,120.953321,0.000000,10.509164,0.000000,0.000000,0.000000,8.546549,0.000000,0.000000,657.921662,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,0.000000,0.000000,2.658156,0.000000,0.000000,13.371680,0.000000,32.445394,142.072298,0.000000,14.446500,17.470956,403.317387,0,0,0,0,0

