Block,Time,TALA,RAMPUR,KUDGI,KHSTPP-I,FSTPP I & II,AURY_CRF,BRBCL,KHSTPP-II,SASAN,PARBATI3,RAPPB,NAPP,ANTA_RF,KOLDAM,RIHAND1,TEHRI,ANTA_CRF,UNCHAHAR2,JHAJJAR,NJPC,AURY_GF,KOTESHWR,UNCHAHAR3,DULHASTI,RIHAND2,TANAKPUR,UNCHAHAR4,URI,DADRI_LF,CHAMERA3,SINGRAULI_HYDRO,SINGRAULI,AURY_LF,DADRI_RF,AURY_RF,RAPPC,BSIUL,URI2,SALAL,ANTA_GF,ANTA_LF,RIHAND3,DHAULIGNGA,CHAMERA2,DADRI_CRF,DADRT2,SEWA2,DADRI_GF,UNCHAHAR1,KISHANGANGA,CHAMERA1,TANDA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,53.05,11.574000,3.858000,0.000000,17.415793,48.204167,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,0.000000,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,6.388848,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,23.872995,76.558364,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,173.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,52.08,11.574000,3.858000,0.000000,16.349537,48.204167,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,0.000000,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,6.388848,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,23.872995,76.558364,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,173.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,51.12,11.574000,3.858000,0.000000,16.960771,48.204167,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,0.000000,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,6.388848,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,10.379563,76.558364,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,173.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,50.15,11.574000,3.858000,0.000000,15.098629,35.686500,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,6.388848,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,14.569737,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,49.19,11.574000,3.858000,0.000000,15.472469,35.686500,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,6.388848,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,49.19,11.574000,3.858000,0.000000,15.100242,35.686500,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,6.388848,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,49.19,11.574000,3.858000,0.000000,16.078560,35.686500,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,6.388848,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,50.15,11.574000,3.858000,0.000000,16.266237,35.686500,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,10.648080,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,49.19,11.574000,3.858000,0.000000,17.343284,35.686500,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,10.648080,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,49.19,11.574000,3.858000,0.000000,16.402885,35.686500,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,10.648080,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,50.15,11.574000,3.858000,0.000000,15.534490,35.686500,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,10.648080,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,47.26,11.574000,3.858000,0.000000,17.726358,35.686500,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,47.916360,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,47.26,11.574000,3.858000,0.000000,19.290037,35.686500,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,47.916360,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,49.19,11.574000,3.858000,0.000000,19.290037,35.686500,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,8.518464,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,1.060950,9.082118,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,51.12,11.574000,3.858000,0.000000,19.290037,50.154000,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,6.388848,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,1.060950,9.082118,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,52.08,11.574000,3.858000,0.000000,19.290037,60.334402,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,115.740000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,6.388848,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,1.060950,9.082118,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,54.01,11.574000,3.858000,0.000000,19.290037,62.876623,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,15.008584,0.000000,11.574000,115.740000,36.535260,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,6.388848,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,1.060950,9.082118,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,55.94,11.574000,3.858000,0.000000,19.290037,62.876623,336.586388,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,15.008584,0.000000,11.574000,115.740000,54.802890,0.000000,8.558973,0.000000,15.893853,113.931562,4.324336,0.000000,10.648080,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,1.060950,9.730840,12.328239,0.000000,0.000000,119.275495,8.791321,12.702504,0.000000,178.432500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,58.83,11.574000,3.858000,0.000000,19.290037,62.876623,336.586388,3.683426,0.000000,0.000000,0.000000,0.000000,88.734000,30.017169,0.000000,11.574000,115.740000,73.070520,0.000000,17.117946,0.000000,31.787706,113.931562,4.324336,0.000000,10.648080,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,1.060950,9.730840,12.328239,0.000000,0.000000,119.275495,17.582642,12.702504,0.000000,178.432500,5.014146,0.000000,0.000000,0.000000,6.781400,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,63.66,25.907049,3.858000,0.000000,19.290037,75.394290,336.586388,15.769972,0.000000,0.000000,0.000000,0.000000,88.734000,45.025754,0.000000,11.574000,115.740000,100.471965,0.000000,17.117946,0.000000,47.681558,113.931562,4.324336,0.000000,10.648080,0.000000,2.456389,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,3.182850,11.677009,12.328239,0.000000,0.000000,119.275495,25.482090,25.405007,0.000000,178.432500,10.182574,0.000000,0.000000,0.000000,13.562799,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,68.48,25.907049,3.858000,0.000000,19.290037,75.394290,336.586388,15.769972,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,11.574000,115.740000,127.873410,0.000000,28.529910,0.000000,47.681558,113.931562,4.324336,0.000000,10.648080,0.000000,18.686976,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,18.867935,11.677009,12.328239,0.000000,0.000000,119.275495,26.435120,38.107511,0.000000,178.432500,15.243004,0.000000,0.000000,0.000000,25.144515,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,71.37,28.800549,2.893500,0.000000,19.290037,80.216790,336.586388,15.769972,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,11.574000,116.704500,127.873410,0.000000,28.529910,0.000000,47.681558,113.931562,4.942098,0.000000,10.648080,0.000000,18.686976,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,18.867935,23.872995,12.328239,0.000000,0.000000,119.275495,26.435120,38.107511,0.000000,178.432500,15.243004,0.000000,0.000000,0.000000,38.097750,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,76.20,28.800549,7.904279,0.000000,19.290037,80.216790,336.586388,15.769972,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,11.574000,116.704500,127.873410,0.000000,28.529910,0.000000,47.681558,113.931562,4.942098,0.000000,10.648080,0.000000,18.686976,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,18.867935,23.872995,12.328239,0.000000,0.000000,119.275495,26.435120,38.107511,0.000000,206.403000,15.243004,0.000000,0.000000,0.000000,38.097750,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,81.02,35.056199,8.781387,0.000000,19.290037,80.216790,336.586388,15.769972,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,11.574000,116.704500,127.873410,0.000000,28.529910,0.000000,47.681558,113.931562,4.942098,0.000000,10.648080,0.000000,18.686976,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,18.867935,23.872995,12.328239,0.000000,0.000000,119.275495,26.435120,38.107511,0.000000,251.734500,15.243004,0.000000,0.000000,0.000000,38.097750,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,84.88,35.056199,13.859865,0.000000,19.290037,80.216790,336.586388,15.769972,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,11.574000,116.704500,127.873410,0.000000,28.529910,0.000000,47.681558,113.931562,4.942098,0.000000,10.648080,0.000000,18.686976,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,18.867935,23.872995,12.328239,0.000000,0.000000,119.275495,26.435120,38.107511,0.000000,274.882500,15.243004,0.000000,0.000000,0.000000,25.144515,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,88.73,28.800549,8.781387,0.000000,19.290037,79.359928,347.328506,3.683426,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,11.574000,116.704500,127.873410,0.000000,28.529910,0.000000,47.681558,113.931562,4.942098,0.000000,47.916360,0.000000,18.686976,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,6.289312,23.872995,12.328239,0.000000,0.000000,119.275495,26.435120,38.107511,0.000000,287.617565,15.243004,0.000000,0.000000,0.000000,12.953235,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,94.52,28.800549,8.781387,0.000000,19.290037,79.359928,360.511940,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,60.034338,0.000000,11.574000,116.704500,109.605780,0.000000,18.068943,0.000000,31.787706,113.931562,4.942098,0.000000,47.916360,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,23.872995,12.328239,0.000000,0.000000,119.275495,17.582642,25.405007,0.000000,289.160765,10.182574,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,98.38,28.800549,8.781387,0.000000,19.290037,79.359928,368.167734,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,45.025754,0.000000,11.574000,116.704500,73.070520,0.000000,9.509970,0.000000,31.787706,113.931562,4.942098,0.000000,4.259232,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,10.379563,12.328239,0.000000,0.000000,119.275495,8.663911,12.702504,0.000000,289.160765,5.091287,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,104.17,37.359039,8.781387,0.000000,19.290037,82.331263,373.593047,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,45.025754,0.000000,11.574000,116.704500,54.802890,0.000000,8.558973,0.000000,31.787706,113.931562,4.942098,0.000000,4.259232,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,17.931984,0.000000,0.000000,119.275495,0.000000,12.702504,0.000000,287.675435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,105.13,37.359039,8.781387,0.000000,19.290037,94.848930,379.018359,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,45.025754,0.000000,11.574000,117.669000,36.535260,0.000000,8.558973,0.000000,31.787706,113.931562,4.942098,0.000000,4.259232,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,76.558364,0.000000,0.000000,119.275495,0.000000,12.702504,0.000000,287.617565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,114.78,37.185429,8.781387,0.000000,19.290037,94.848930,384.443672,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,43.445902,0.000000,11.574000,117.669000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.942098,0.000000,4.259232,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,9.082118,76.558364,0.000000,0.000000,119.275495,0.000000,12.702504,0.000000,287.617565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,114.78,37.185429,8.781387,0.000000,19.290037,94.848930,389.868984,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,27.951210,0.000000,11.574000,117.669000,18.267630,0.000000,8.558973,0.000000,15.893853,113.931562,4.942098,0.000000,6.388848,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,76.558364,0.000000,0.000000,119.275495,0.000000,12.702504,0.000000,287.617565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,99.03,37.185429,14.915607,0.000000,19.290037,94.848930,395.294297,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,15.008584,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,0.000000,15.893853,113.931562,4.942098,0.000000,6.388848,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,12.328239,0.000000,0.000000,119.275495,0.000000,12.702504,0.000000,284.913300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,99.34,37.185429,14.915607,0.000000,19.290037,94.848930,402.323766,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,21.522334,117.669000,0.000000,0.000000,8.558973,0.000000,15.893853,113.931562,4.942098,0.000000,48.981168,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,12.328239,0.000000,0.000000,119.275495,0.000000,12.702504,0.000000,292.130846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,99.34,37.185429,14.915607,0.000000,19.290037,94.848930,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,22.188612,117.669000,0.000000,0.000000,8.558973,0.000000,15.893853,113.931562,4.942098,0.000000,48.981168,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,12.328239,0.000000,0.000000,119.275495,0.000000,12.702504,0.000000,292.130846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,104.17,37.185429,14.915607,0.000000,19.290037,94.848930,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,22.188612,117.669000,0.000000,0.000000,8.558973,0.000000,15.893853,113.931562,4.942098,0.000000,6.388848,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,12.328239,0.000000,0.000000,119.275495,0.000000,12.702504,0.000000,292.130846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,106.10,37.185429,14.915607,0.000000,19.290037,94.848930,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,22.188612,117.669000,0.000000,0.000000,8.558973,0.000000,15.893853,113.931562,4.942098,0.000000,4.259232,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,12.328239,0.000000,0.000000,119.275495,0.000000,12.702504,0.000000,292.130846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,106.10,37.185429,14.915607,0.000000,19.290037,94.848930,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,0.000000,15.893853,113.931562,4.942098,0.000000,4.259232,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,14.271899,12.328239,0.000000,0.000000,119.275495,0.000000,12.702504,0.000000,287.617565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,107.06,37.185429,14.915607,0.000000,19.290037,94.848930,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,0.000000,15.893853,113.931562,4.942098,0.000000,4.259232,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,12.974454,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,287.617565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,106.10,28.626939,2.893500,0.000000,19.290037,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,0.000000,15.893853,113.931562,4.942098,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,12.974454,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,253.860065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,107.06,14.293890,2.893500,0.000000,18.905002,80.216790,403.903665,0.000000,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,11.574000,117.669000,0.000000,0.000000,8.558973,0.000000,15.893853,113.931562,4.942098,0.000000,14.907312,0.000000,0.000000,0.553527,132.015938,0.000000,0.000000,0.000000,49.937180,0.000000,12.974454,12.328239,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,186.345065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

