Block,Time,KISHANGANGA,NAPP,AURY_GF,RIHAND1,UNCHAHAR2,ANTA_GF,ANTA_LF,DHAULIGNGA,SALAL,DADRI_GF,DADRI_RF,DADRI_CRF,NJPC,UNCHAHAR1,TEHRI,PARBATI3,AURY_CRF,SINGRAULI,DADRI_LF,RAPPC,RAPPB,DULHASTI,UNCHAHAR4,AURY_RF,RIHAND2,ANTA_RF,ANTA_CRF,DADRT2,TANAKPUR,CHAMERA1,KOTESHWR,BSIUL,SEWA2,RIHAND3,AURY_LF,TANDA2,JHAJJAR,CHAMERA2,URI2,SINGRAULI_HYDRO,KOLDAM,URI,CHAMERA3,RAMPUR,UNCHAHAR3,SASAN,FSTPP I & II,KUDGI,BRBCL,KHSTPP-I,KHSTPP-II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,56.135301,18.317900,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,9.641000,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,175.466200,3.087530,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,23.863095,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,9.896872,58.81,12.288625,20.721883,65.047923,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,56.135301,18.317900,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.641000,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,175.466200,8.027579,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,9.896872,57.85,11.614059,20.721883,65.047923,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,56.135301,18.317900,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.641000,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,175.466200,8.027579,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,4.820500,57.85,11.635337,20.721883,65.047923,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,56.135301,23.877961,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.641000,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,175.466200,8.027579,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,9.896872,57.85,11.765733,17.817629,65.047923,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,56.135301,23.877961,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.641000,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,175.466200,8.027579,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,9.896872,56.88,13.512404,17.817629,65.047923,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,56.135301,23.877961,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.641000,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,175.466200,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,9.896872,54.95,14.602965,17.817629,65.047923,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,56.135301,18.144362,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.641000,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,175.466200,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,9.896872,55.92,15.992134,17.817629,65.047923,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,46.830435,15.252062,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.467462,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,104.412793,0.000000,0.000000,175.466200,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,9.790821,54.95,15.979327,17.817629,65.047923,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,41.673801,15.252062,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.467462,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,102.433022,0.000000,0.000000,175.466200,3.705036,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,4.714449,54.95,15.230134,17.817629,65.047923,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,41.673801,15.252062,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.467462,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,102.433022,0.000000,0.000000,175.466200,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,4.714449,53.99,16.971864,17.817629,65.047923,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,41.673801,15.252062,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.467462,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,102.433022,0.000000,0.000000,175.466200,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,4.714449,55.92,16.452602,17.817629,65.047923,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,51.314801,15.252062,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.467462,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,175.466200,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,4.714449,55.92,17.333199,17.817629,65.047923,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,88.697200,15.252062,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.467462,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,175.466200,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,4.714449,55.92,19.281969,17.817629,65.047923,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,88.697200,15.252062,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.467462,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,175.466200,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,4.714449,55.92,19.281969,23.602229,69.868423,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,88.697200,15.252062,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,9.467462,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,175.466200,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,9.790821,56.88,19.281969,27.135559,93.970923,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,88.697200,15.252062,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,18.260054,9.467462,15.002360,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,175.466200,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,9.790821,58.81,19.281969,27.135559,110.121369,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,88.697200,15.252062,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,36.520108,9.467462,30.004720,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,175.466200,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,0.000000,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,15.782317,62.67,19.281969,27.135559,113.051234,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,88.697200,26.733959,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,54.780162,9.467462,30.004720,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,204.389200,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,232.757842,12.697236,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,15.782317,65.56,19.281969,27.135559,113.051234,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,88.697200,34.114486,0.000000,0.000000,7.641457,2.240568,0.000000,0.000000,0.000000,73.040216,13.526323,45.007080,3.681898,0.000000,118.945838,0.000000,52.241012,0.000000,31.774522,0.000000,0.000000,113.884312,0.000000,0.000000,247.773700,3.705036,0.000000,8.555423,0.000000,5.012067,119.226029,0.000000,0.000000,232.757842,12.697236,5.187629,0.571740,0.000000,5.321832,0.000000,0.000000,5.784600,403.736157,15.782317,67.49,19.281969,32.186478,139.101627,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,88.697200,34.114486,0.000000,0.000000,15.282913,2.240568,0.000000,0.000000,0.000000,91.300270,13.526323,45.007080,15.763432,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,315.260700,3.705036,6.778587,17.110847,2.121020,5.012067,119.226029,0.000000,0.000000,254.932142,25.394471,5.836083,0.571740,0.000000,5.321832,0.000000,0.000000,9.354759,403.736157,15.782317,67.49,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,26.424157,2.240568,0.000000,0.000000,0.000000,118.690351,16.632846,45.007080,15.763432,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,326.714883,3.705036,25.134087,19.012052,12.573407,10.157788,119.226029,0.000000,0.000000,274.214142,38.091707,5.836083,0.571740,0.000000,5.321832,9.330406,0.000000,9.354759,403.736157,19.985793,74.86,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,26.424157,2.240568,0.000000,0.000000,0.000000,127.820378,16.632846,45.007080,15.763432,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,8.027579,25.134087,19.012052,12.573407,10.157788,119.226029,0.000000,0.000000,287.933286,38.091707,5.836083,0.571740,0.000000,5.321832,9.330406,0.000000,14.268294,403.736157,19.985793,83.88,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,26.424157,2.240568,0.000000,0.000000,0.000000,127.820378,16.632846,45.007080,15.763432,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,8.027579,25.134087,19.012052,12.573407,10.157788,119.226029,0.000000,0.000000,287.933286,38.091707,5.836083,0.571740,0.000000,6.386198,9.330406,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,26.424157,12.323126,0.000000,0.000000,0.000000,127.820378,16.632846,45.007080,15.763432,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,8.027579,36.558672,19.012052,12.573407,10.157788,119.226029,0.000000,0.000000,307.215286,38.091707,5.836083,0.571740,0.000000,38.317190,9.330406,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,26.424157,68.337336,0.000000,0.000000,0.000000,127.820378,16.632846,45.007080,15.763432,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,8.027579,36.558672,19.012052,12.573407,10.157788,119.226029,0.000000,0.000000,307.215286,38.091707,5.836083,0.571740,0.000000,38.317190,9.330406,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,26.424157,68.337336,0.000000,0.000000,0.000000,119.968555,16.632846,45.007080,3.681898,0.000000,118.945838,0.000000,52.241012,0.000000,47.661784,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,36.558672,19.012052,12.573407,10.157788,119.226029,0.000000,0.000000,307.215286,38.091707,5.836083,0.571740,0.000000,7.450565,9.330406,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,17.193277,68.337336,0.000000,0.000000,0.000000,109.560324,16.632846,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,31.774522,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,26.657365,9.506026,6.286703,4.755038,119.226029,0.000000,0.000000,335.916542,25.394471,5.836083,0.571740,0.000000,6.386198,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,7.641457,68.337336,0.000000,0.000000,0.000000,94.039278,16.632846,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,31.774522,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.087530,22.849170,8.555423,6.286703,4.369494,119.226029,0.000000,0.000000,413.044542,12.697236,5.836083,0.571740,0.000000,6.386198,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,73.040216,16.632846,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,31.774522,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.087530,12.947863,8.555423,6.286703,0.000000,119.226029,0.000000,0.000000,451.608542,12.697236,5.836083,0.571740,0.000000,6.386198,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,54.780162,13.526323,45.007080,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,31.774522,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.087530,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,449.198292,12.697236,5.836083,0.571740,0.000000,6.386198,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,18.260054,13.526323,30.004720,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.087530,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,437.147042,12.697236,5.836083,0.571740,0.000000,6.386198,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,13.526323,15.002360,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.087530,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,437.147042,0.000000,5.836083,0.571740,0.000000,7.450565,0.000000,0.000000,10.698136,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,16.715373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.087530,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,437.147042,0.000000,6.484537,0.571740,0.000000,38.317190,0.000000,0.000000,10.698136,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,16.715373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.087530,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,437.147042,0.000000,23.863095,0.571740,0.000000,38.317190,0.000000,0.000000,10.698136,403.736157,19.985793,89.66,18.629891,32.186478,142.219814,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,88.697200,40.868295,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,16.715373,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,408.224042,0.000000,23.863095,0.571740,0.000000,4.257466,0.000000,0.000000,10.698136,403.736157,19.985793,89.66,17.767246,32.186478,142.219814,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,88.697200,19.418902,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,19.818040,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,403.625286,0.000000,23.863095,0.571740,0.000000,4.257466,0.000000,0.000000,14.064243,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,88.697200,19.418902,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,19.818040,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,384.343286,0.000000,23.863095,0.571740,0.000000,4.257466,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,88.697200,19.418902,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,19.818040,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,384.343286,0.000000,23.863095,0.571740,0.000000,4.257466,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.068879,32.186478,142.219814,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,88.697200,19.418902,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,0.000000,19.818040,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,15.887261,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,384.343286,0.000000,23.863095,0.571740,0.000000,38.317190,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.246672,32.186478,142.219814,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,88.697200,19.418902,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,17.181538,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,329.298092,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,361.871356,0.000000,6.484537,0.571740,0.000000,38.317190,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,18.639976,32.186478,142.219814,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,88.697200,19.418902,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,0.000000,14.972473,0.000000,0.000000,0.000000,118.945838,0.000000,52.241012,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,295.743749,3.705036,0.000000,8.555423,0.000000,0.000000,119.226029,0.000000,0.000000,359.276686,0.000000,5.187629,0.571740,0.000000,4.257466,0.000000,0.000000,14.268294,403.736157,19.985793,89.66,19.281969,32.186478,142.219814,0.000000,0,0,0,0,0

