Block,Time,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05420,NR/01102023/15082037/GNA_NR_2012_01,NR/01012024/31032024/ ChanjuII,NR/01102023/06022042/L_NR_2012_07,NR/01022024/15022024/HP-37,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01022024/29022024/79,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05406,NR/04022024/04022024/IEX_240203_06275,NR/01102023/30042040/GNA_LT_36,NR/01102023/06022042/L_NR_2012_02,NR/01022024/15022024/HP-44,NR/01102023/05012040/L_NR_2020_02,NR/01022024/29022024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05713,NR/01022024/15022024/HP-39,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05718,NR/01102023/22052037/LT-59,NR/04022024/04022024/HPX-TAMCTG-030224-06057,NR/01102023/31102037/L_NR_2019_11,NR/30092023/31122025/SH-07,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01022024/15022024/HP-35,NR/01102023/19072037/LT-05,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05714,NR/01102023/23072042/L_NR_2012_04,NR/30092023/26122029/SH-06,NR/01102023/31052040/LT-31,NR/01102023/30042040/GNA_LT_35,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/01102023/L_NR_2020_06,WR/01102023/31032046/L_NR_2020_05,WR/01102023/01102023/L_NR_2022_09,WR/01102023/29112042/L_NR_2019_05,L_NR_2019_19,SR/01102023/07102043/L_NR_2018_61,NR/26072023/25122043/L_NR_2023_10,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,NR/22102023/11042047/L_NR_2021_17,NR/01102023/08032047/L_NR_2021_14,NR/01022024/29022024/SJVN010224NR1468,NR/01102023/02012046/L_NR_2021_17,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/22102023/11042047/L_NR_2021_16,WR/01102023/30052048/L_NR_2022_10,NR/01102023/02122045/L_NR_2021_13,WR/01102023/24112044/L_NR_2020_07,NR/01022024/29022024/SJVN010224NR1469,NR/01102023/14082046/L_NR_2021_16,NR/01102023/13082046/L_NR_2021_12,WR/01102023/16072048/L_NR_2022_08
26,06:15-06:30,0.000000,6.730000,53.870000,1.470000,62.530000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.000000,237.610000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.690000,0.000000,0.950000,30.780000,23.090000,0.000000,84.850000,5.770000,270.560000,30.780000,0.000000,0.000000,0,9.16,27.5,26.67,0,0,6.61,0,0,0,0,0,0,0,0,0,26.67,0,9.17,0,0,0,7.49

27,06:30-06:45,0.000000,6.730000,82.730000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.690000,0.000000,0.950000,25.330000,23.090000,0.000000,65.990000,5.770000,270.560000,30.780000,0.000000,0.000000,0,9.16,27.5,37.33,0,0,6.61,0,0,0,0,0,0,0,0,0,37.33,0,9.17,0,0,0,8.84

28,06:45-07:00,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.690000,0.000000,0.950000,25.330000,23.090000,0.000000,84.850000,5.770000,270.560000,30.780000,0.000000,0.000000,2,9.16,27.5,37,0,0,6.61,0,0,0,0,0,0,0,0,0,37,0,9.17,0,0,0,9.18

29,07:00-07:15,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.690000,0.000000,0.950000,22.660000,22.130000,0.000000,115.020000,5.770000,270.560000,30.780000,0.000000,0.000000,7,9.16,27.5,37.67,1,0.573421,6.61,0,0,0,0,0,0,0,1,0,37.67,0.05,9.17,0,0,0.28,9.84

30,07:15-07:30,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.000000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.690000,0.000000,0.950000,0.000000,22.130000,0.000000,115.020000,5.770000,270.560000,30.780000,0.000000,0.000000,15,9.16,27.5,38.33,5,2.876824,6.61,0,0,0,0,0,0,0,7,1,38.33,0.27,9.17,0,0,1.37,10.51

31,07:30-07:45,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.110000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.690000,0.000000,0.950000,0.000000,21.160000,0.000000,115.020000,5.770000,270.560000,30.780000,0.110000,0.110000,23.56,12.08,36.26,45,11,5.394045,11.97,1,2,0,1,0.3,0,0,12.5,3,45,0.78,12.09,0,0,3.89,11.18

32,07:45:08:00,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,0.450000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.690000,0.000000,0.950000,0.000000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,0.440000,0.440000,26.89,12.26,36.76,45.67,14.67,8.533282,11.23,3,7,1,3,0.9,0,0,26.89,5,45.67,5.06,12.25,0,0,25.29,11.4

33,08:00-08:15,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,48.100000,8.180000,4.810000,0.000000,2.940000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.690000,96.200000,0.950000,0.000000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,2.870000,2.870000,24.82,14.92,44.76,46.33,24.81,12.236221,11.21,4,11,1,3,3.9,0,0,24.82,7,46.33,6.06,14.92,0,0,30.29,12.4

34,08:15-08:30,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,48.100000,8.180000,4.810000,0.000000,2.940000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.690000,96.200000,0.950000,0.000000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,2.870000,2.870000,25.82,15.08,45.26,47,25.81,16.366796,10.88,7,18,2,5,5.41,0,0,25.82,9,47,7.56,15.09,0,0,37.79,12.62

35,08:30-08:45,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,48.100000,8.180000,4.810000,120.250000,3.020000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.690000,136.600000,0.950000,0.000000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,2.940000,2.940000,26.65,10,30,43.47,26.65,20.954164,10.85,12,28,5.5,7,14.6,0,0,26.65,13,43.47,6.22,10,0,0,31.13,8.73

36,08:45:09:00,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,48.100000,8.180000,4.810000,120.250000,3.070000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.690000,136.600000,0.950000,0.000000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,2.990000,2.990000,27.32,10,30,41.84,27.31,25.619284,10.78,13,32,11,7,18.33,0,0,27.32,15,41.84,6.84,10,0,0,34.22,8.71

37,09:00:09:15,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,48.100000,8.180000,4.810000,120.250000,3.230000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.810000,136.600000,0.950000,0.000000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,3.150000,3.150000,27.32,10.16,30.5,40.62,27.31,29.681826,11.97,16,39,9,9,16.67,0,0,27.32,19,40.62,7.88,10.17,0,0,39.41,8.55

38,09:15-09:30,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,48.100000,8.180000,4.810000,120.250000,3.600000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.810000,136.600000,0.950000,8.230000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,3.510000,3.510000,29.32,10.34,31,39.9,29.31,31.363213,11.87,19,46,10,10,18.33,0,0,29.32,21,39.9,8.97,10.33,0,0,44.85,8.07

39,09:30-09:45,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,48.100000,8.180000,4.810000,120.250000,4.150000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.810000,136.600000,0.950000,17.850000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,4.060000,4.060000,29.32,10.5,31.5,31.6,29.31,32.646121,11.82,21,49,10,12,21.67,0,0,29.32,23,31.6,10.06,10.5,0,0,50.29,7.77

40,09:45-10:00,0.000000,6.730000,99.680000,1.560000,85.760000,0.000000,11.540000,48.100000,8.180000,4.810000,120.250000,4.530000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.810000,136.600000,0.950000,17.850000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,4.420000,4.420000,29.32,10.66,32,30.97,29.31,34.172004,11.87,24,56,10.5,15,25,0,0,29.32,30,30.97,11.27,10.67,0,0,56.33,7.49

41,10:00-10:15,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,48.100000,8.180000,4.810000,120.250000,3.970000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.810000,136.600000,0.950000,25.330000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,3.880000,3.880000,29.32,10.84,32.5,32.82,29.31,37.631968,11.94,21,49,11,13,30,0,0,29.32,27,32.82,13.89,10.83,0,0,69.46,7.37

42,10:15-10:30,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,48.100000,8.180000,4.810000,120.250000,4.750000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.810000,136.600000,0.950000,25.330000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,4.630000,4.630000,29.32,11,33,32.99,29.31,43.492525,12.11,25,60,12,15,36.67,0,0,29.32,30,32.99,16.08,11,0,0,80.41,7.32

43,10:30-10:45,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,48.100000,8.180000,4.810000,0.000000,5.180000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.810000,0.000000,0.950000,25.330000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,5.050000,5.050000,29.32,10,30,33.04,29.31,78.131041,11.95,21,49,12.5,12,15,20.2,0,29.32,23,33.04,18.54,10,26.07,0,92.71,7.4

44,10:45-11:00,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,48.100000,8.180000,4.810000,0.000000,5.850000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.810000,0.000000,0.950000,25.330000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,5.710000,5.710000,29.32,10.16,30.5,33.25,29.31,88.452619,11.7,24,56,13,13,16,22.13,0,29.32,27,33.25,21.17,10.17,28.28,0,105.84,7.77

45,11:00-11:15,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,6.240000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.850000,0.000000,0.950000,25.330000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,6.080000,6.080000,29.48,8.34,25,22.33,29.49,95.741869,11.34,24,56,13,14,17.67,24.05,0,29.48,28,22.33,14.17,8.33,28.86,0,70.83,8.21

46,11:15-11:30,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,7.030000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.850000,0.000000,0.950000,25.330000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,6.860000,6.860000,29.48,8.34,25,22.67,29.49,100.436146,10.95,27,63,14,15,20,24.05,0,29.48,30,22.67,15,8.33,28.86,0,75,8.82

47,11:30-11:45,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,7.620000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.850000,0.000000,0.950000,17.850000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,7.440000,7.440000,29.82,8.66,26,26,29.81,104.906886,10.58,27,63,15,15,21.67,24.05,0,29.82,30,26,15.83,8.67,28.86,0,79.17,8.73

48,11:45-12:00,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,7.930000,257.480000,0.000000,1.300000,96.200000,18.280000,51.550000,6.730000,0.850000,0.000000,0.950000,17.850000,20.200000,0.000000,115.020000,5.770000,270.560000,30.780000,7.740000,7.740000,29.82,9,27,26.4,29.81,107.735115,10.13,30,70,16,16,23.33,24.05,0,29.82,33,26.4,16.67,9,28.86,0,83.33,8.88

49,12:00-12:15,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,7.930000,257.480000,0.000000,1.340000,96.200000,18.280000,51.550000,6.730000,0.850000,0.000000,0.950000,17.850000,19.240000,0.000000,115.020000,5.770000,270.560000,30.780000,7.740000,7.740000,29.82,9.16,27.5,27.02,29.81,87.908355,9.61,37,88,17,19,60,24.05,0,29.82,39,27.02,16.02,9.17,28.86,0,80.09,9.15

50,12:15-12:30,0.000000,6.730000,99.680000,1.470000,85.760000,0.000000,11.540000,96.200000,8.180000,4.810000,0.000000,7.930000,257.480000,0.000000,1.340000,96.200000,18.280000,51.550000,6.730000,0.850000,0.000000,0.950000,17.850000,19.240000,0.000000,115.020000,5.770000,270.560000,30.780000,7.740000,7.740000,29.82,9.34,28,27.73,29.81,87.014207,9.56,42,98,18,22,60.33,24.05,0,29.82,43,27.73,16.28,9.33,28.86,0,81.39,9.55

