Block,Time,SINGRAULI_HYDRO,RAPPB,DADRI_RF,CHAMERA3,TANAKPUR,AURY_CRF,UNCHAHAR3,TEHRI,URI,AURY_GF,KOLDAM,SALAL,URI2,DHAULIGNGA,TANDA2,KISHANGANGA,UNCHAHAR2,UNCHAHAR4,JHAJJAR,AURY_RF,RIHAND3,CHAMERA2,ANTA_CRF,SEWA2,UNCHAHAR1,SINGRAULI,DULHASTI,DADRI_GF,RIHAND1,RAMPUR,ANTA_GF,BRBCL,DADRI_CRF,NAPP,DADRI_LF,NJPC,BSIUL,SASAN,ANTA_LF,KOTESHWR,KHSTPP-I,DADRT2,ANTA_RF,RIHAND2,TALA,FSTPP I & II,KHSTPP-II,CHAMERA1,PARBATI3,AURY_LF,RAPPC,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
16,03:45-04:00,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,24.607906,30.704420,0.000000,0.000000,0.000000,22.447832,0.000000,345.804424,0.000000,119.040531,0.000000,0.000000,0.000000,6.738200,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,21.877973,6.276922,371.443275,0.000000,8.067551,28.536855,360.975000,0.000000,113.707125,0.000000,12.600241,93.824718,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

17,04:00-04:15,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,24.607906,30.704420,0.000000,0.000000,0.000000,22.447832,0.000000,345.804424,0.000000,119.040531,0.000000,0.000000,0.000000,6.738200,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,21.877973,6.276922,371.443275,0.000000,8.067551,28.536855,360.975000,0.000000,113.707125,0.000000,12.600241,93.824718,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

18,04:15-04:30,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,53.689978,30.704420,0.000000,0.000000,0.000000,22.447832,0.000000,345.804424,0.000000,119.040531,0.000000,0.000000,0.000000,6.738200,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,21.877973,6.276922,371.443275,0.000000,8.067551,28.536855,360.975000,0.000000,113.707125,0.000000,12.600241,93.824718,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

19,04:30-04:45,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.382995,0.000000,0.000000,53.689978,30.704420,0.000000,0.000000,0.000000,22.447832,0.000000,345.804424,0.000000,119.040531,0.000000,0.000000,0.000000,6.738200,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,21.877973,6.276922,371.443275,0.000000,8.067551,28.536855,360.975000,0.000000,113.707125,0.000000,12.600241,122.501342,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

20,04:45-05:00,0.644509,0.000000,0.000000,9.315889,0.000000,0.000000,0.000000,0.000000,40.382995,0.000000,0.000000,24.607906,30.704420,0.000000,0.000000,0.000000,22.447832,0.000000,345.804424,0.000000,119.040531,0.000000,0.000000,0.000000,6.738200,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,21.877973,6.276922,371.443275,0.000000,8.067551,28.536855,360.975000,0.000000,113.707125,0.000000,12.600241,122.501342,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

21,05:00-05:15,0.644509,0.000000,0.000000,9.315889,0.000000,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,24.607906,30.704420,0.000000,0.000000,0.000000,35.024008,0.000000,345.804424,0.000000,119.040531,12.677481,0.000000,0.000000,6.738200,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,36.463288,6.276922,371.443275,0.000000,8.067551,37.540925,360.975000,0.000000,113.707125,0.000000,15.821983,122.501342,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

22,05:15-05:30,0.644509,0.000000,0.000000,9.315889,0.000000,0.000000,0.000000,12.431979,34.006733,0.000000,0.000000,24.607906,30.704420,0.000000,0.000000,0.000000,35.024008,0.000000,347.907705,0.000000,119.040531,12.677481,0.000000,0.000000,8.170543,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,36.463288,6.276922,371.443275,0.000000,8.067551,44.663754,380.227000,0.000000,113.707125,0.000000,17.394182,141.753342,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

23,05:30-05:45,0.644509,0.000000,0.000000,18.631778,0.000000,0.000000,0.000000,24.863958,34.006733,0.000000,0.000000,24.607906,30.704420,0.000000,0.000000,0.000000,30.435198,0.000000,363.309305,0.000000,119.040531,25.354961,0.000000,0.000000,8.462890,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,54.694932,6.276922,371.443275,0.000000,8.067551,38.662348,424.481454,0.000000,113.707125,0.000000,15.908024,122.501342,27.047828,0.000000,0.000000,51.793271,0,0,0,0,0

24,05:45-06:00,0.644509,0.000000,0.000000,18.631778,0.000000,0.000000,0.000000,36.386280,34.006733,0.000000,0.000000,24.607906,30.704420,0.000000,0.000000,0.000000,30.435198,0.000000,372.935305,0.000000,119.040531,25.354961,0.000000,0.000000,8.462890,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,54.694932,6.276922,371.443275,0.000000,16.135101,38.662348,483.667600,0.000000,113.707125,0.000000,15.908024,122.501342,27.047828,0.000000,0.000000,51.793271,0,0,0,0,0

25,06:00-06:15,0.644509,0.000000,0.000000,27.975859,0.000000,0.000000,0.000000,49.606628,40.382995,0.000000,0.000000,24.607906,30.704420,7.629568,0.000000,0.000000,30.223426,0.000000,348.870305,0.000000,119.040531,38.032442,0.000000,0.000000,8.385882,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,54.694932,6.276922,371.443275,0.000000,24.202652,44.663754,540.294613,0.000000,113.707125,0.000000,15.908024,141.753342,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

26,06:15-06:30,0.644509,0.000000,0.000000,27.975859,0.000000,0.000000,0.000000,49.606628,40.382995,0.000000,0.000000,53.689978,30.704420,17.588697,0.000000,0.000000,30.223426,0.000000,389.299505,0.000000,119.040531,38.032442,0.000000,0.000000,8.385882,134.099806,31.725086,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,90.064321,18.830766,371.443275,0.000000,30.371955,44.663754,576.144497,0.000000,113.707125,0.000000,15.908024,141.753342,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

27,06:30-06:45,0.644509,0.000000,0.000000,27.975859,0.000000,0.000000,0.000000,49.606628,34.006733,0.000000,0.000000,53.689978,30.704420,26.383045,0.000000,0.000000,35.021601,0.000000,459.173131,0.000000,119.040531,38.032442,0.000000,0.000000,9.205151,134.099806,31.725086,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,112.580402,18.830766,371.443275,0.000000,30.371955,44.663754,576.144497,0.000000,113.707125,0.000000,15.908024,141.753342,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

28,06:45-07:00,0.644509,0.000000,0.000000,27.975859,0.000000,0.000000,0.000000,49.606628,34.006733,0.000000,0.000000,53.689978,30.704420,26.383045,0.000000,0.000000,35.024008,0.000000,553.162999,0.000000,119.040531,38.032442,0.000000,0.000000,9.205151,134.099806,31.725086,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,112.580402,18.830766,371.443275,0.000000,30.371955,44.663754,576.144497,0.000000,113.707125,0.000000,15.908024,141.753342,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

29,07:00-07:15,0.644509,0.000000,0.000000,27.975859,0.000000,0.000000,0.000000,49.606628,34.006733,0.000000,0.000000,53.689978,30.704420,26.383045,0.000000,0.000000,40.804710,0.000000,628.722286,0.000000,119.040531,38.032442,0.000000,0.000000,10.501966,134.099806,31.725086,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,112.580402,18.830766,371.443275,0.000000,30.371955,44.663754,611.279397,0.000000,113.707125,0.000000,17.394182,141.753342,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

30,07:15-07:30,0.644509,0.000000,0.000000,27.975859,0.000000,0.000000,0.000000,49.606628,34.006733,0.000000,0.000000,53.689978,30.704420,26.383045,0.000000,0.000000,40.804710,0.000000,628.722286,0.000000,119.040531,38.032442,0.000000,0.000000,10.501966,134.099806,31.725086,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,112.580402,18.830766,371.443275,0.000000,30.371955,44.663754,654.076978,0.000000,113.707125,0.000000,17.394182,141.753342,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

31,07:30-07:45,0.644509,0.000000,0.000000,27.975859,0.000000,0.000000,0.000000,49.606628,40.382995,0.000000,0.000000,53.689978,30.704420,26.383045,0.000000,0.000000,40.804710,0.000000,628.722286,0.000000,119.040531,38.032442,0.000000,0.000000,10.501966,134.099806,31.725086,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,90.064321,18.830766,371.443275,0.000000,30.371955,44.663754,654.076978,0.000000,113.707125,0.000000,17.394182,141.753342,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

32,07:45:08:00,0.644509,0.000000,0.000000,18.631778,0.000000,0.000000,0.000000,49.606628,40.382995,0.000000,0.000000,12.303953,30.704420,17.588697,0.000000,0.000000,40.804710,0.000000,628.722286,0.000000,119.040531,38.032442,0.000000,0.000000,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,55.788831,6.276922,371.443275,0.000000,16.135101,44.663754,654.076978,0.000000,113.707125,0.000000,17.394182,141.753342,40.571742,0.000000,0.000000,51.793271,0,0,0,0,0

33,08:00-08:15,0.644509,0.000000,0.000000,9.315889,0.000000,0.000000,0.000000,36.386280,32.944022,0.000000,0.000000,12.303953,30.704420,0.000000,0.000000,0.000000,40.804710,0.000000,628.722286,0.000000,119.040531,25.354961,0.000000,0.000000,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,54.694932,6.276922,371.443275,0.000000,8.067551,44.663754,654.076978,0.000000,113.707125,0.000000,17.394182,141.753342,27.047828,0.000000,0.000000,51.793271,0,0,0,0,0

34,08:15-08:30,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.863958,32.944022,0.000000,0.000000,12.303953,30.704420,0.000000,0.000000,0.000000,40.804710,0.000000,628.722286,0.000000,119.040531,12.677481,0.000000,0.000000,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,36.463288,6.276922,371.443275,0.000000,8.067551,44.663754,654.076978,0.000000,113.707125,0.000000,17.394182,141.753342,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

35,08:30-08:45,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.863958,34.006733,0.000000,0.000000,12.303953,30.704420,0.000000,0.000000,0.000000,40.804710,0.000000,599.622792,0.000000,119.040531,12.677481,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,18.231644,6.276922,371.443275,0.000000,8.067551,44.663754,579.388459,0.000000,113.707125,0.000000,17.394182,141.753342,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

36,08:45:09:00,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.863958,34.006733,0.000000,0.000000,12.303953,30.704420,0.000000,0.000000,0.000000,35.024008,0.000000,519.250505,0.000000,119.040531,12.677481,0.000000,0.000000,8.462890,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,18.231644,6.276922,371.443275,0.000000,8.067551,44.663754,579.388459,0.000000,113.707125,0.000000,17.394182,141.753342,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

37,09:00:09:15,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.431979,34.006733,0.000000,0.000000,12.303953,25.897790,0.000000,0.000000,0.000000,35.729549,0.000000,475.933505,0.000000,119.040531,12.677481,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,18.231644,6.276922,371.443275,0.000000,8.067551,44.663754,579.388459,0.000000,113.707125,0.000000,17.394182,141.753342,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

38,09:15-09:30,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.431979,34.006733,0.000000,0.000000,12.303953,25.897790,0.000000,0.000000,0.000000,40.020853,0.000000,528.876505,0.000000,119.040531,12.677481,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,579.388459,0.000000,113.707125,0.000000,17.394182,141.753342,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

39,09:30-09:45,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.431979,34.006733,0.000000,0.000000,12.303953,23.308011,0.000000,0.000000,0.000000,40.804710,0.000000,548.128505,0.000000,119.040531,0.000000,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,526.684349,0.000000,113.707125,0.000000,15.119558,141.753342,13.523914,0.000000,0.000000,51.793271,0,0,0,0,0

40,09:45-10:00,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.431979,34.006733,0.000000,0.000000,12.303953,23.308011,0.000000,0.000000,0.000000,40.804710,0.000000,554.866705,0.000000,119.040531,0.000000,0.000000,0.000000,10.501966,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,524.617000,0.000000,113.707125,0.000000,15.119558,141.753342,9.733811,0.000000,0.000000,51.793271,0,0,0,0,0

41,10:00-10:15,0.644509,0.000000,0.000000,0.000000,6.165453,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,23.308011,0.000000,0.000000,0.000000,40.804710,0.000000,567.380505,0.000000,119.040531,0.000000,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,524.617000,0.000000,113.707125,0.000000,15.119558,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

42,10:15-10:30,0.644509,0.000000,0.000000,0.000000,6.165453,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,23.308011,0.000000,0.000000,0.000000,40.804710,0.000000,562.567505,0.000000,119.040531,0.000000,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,514.991000,0.000000,113.707125,0.000000,15.119558,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

43,10:30-10:45,0.644509,0.000000,0.000000,0.000000,6.165453,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,23.308011,0.000000,0.000000,0.000000,40.804710,0.000000,557.754505,0.000000,119.040531,0.000000,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,495.739000,0.000000,113.707125,0.000000,15.119558,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

44,10:45-11:00,0.644509,0.000000,0.000000,0.000000,6.165453,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,23.308011,0.000000,0.000000,0.000000,40.804710,0.000000,543.315505,0.000000,119.040531,0.000000,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,486.113000,0.000000,113.707125,0.000000,15.119558,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

45,11:00-11:15,0.644509,0.000000,0.000000,0.000000,6.165453,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,23.308011,0.000000,0.000000,0.000000,36.408420,0.000000,490.372505,0.000000,119.040531,0.000000,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,466.861000,0.000000,113.707125,0.000000,15.119558,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

46,11:15-11:30,0.644509,0.000000,0.000000,0.000000,6.165453,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,23.308011,0.000000,0.000000,0.000000,36.408420,0.000000,480.746505,0.000000,119.040531,0.000000,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,453.865900,0.000000,113.707125,0.000000,15.119558,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

47,11:30-11:45,0.644509,0.000000,0.000000,0.000000,6.165453,0.000000,0.000000,0.000000,34.006733,0.000000,0.000000,12.303953,25.897790,0.000000,0.000000,0.000000,36.408420,0.000000,461.494505,0.000000,119.040531,0.000000,0.000000,0.000000,9.759705,134.099806,15.862543,0.000000,88.559200,0.000000,0.000000,14.438987,0.000000,41.944717,0.000000,0.000000,6.276922,371.443275,0.000000,8.067551,44.663754,327.043641,0.000000,113.707125,0.000000,15.119558,141.753342,0.000000,0.000000,0.000000,51.793271,0,0,0,0,0

