Block,Time,CHAMERA2,URI2,UNCHAHAR2,UNCHAHAR1,SINGRAULI_HYDRO,TEHRI,SINGRAULI,UNCHAHAR4,TANDA2,UNCHAHAR3,DADRT2,JHAJJAR,KOTESHWR,SEWA2,DULHASTI,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,DHAULIGNGA,RAMPUR,RIHAND2,NJPC,RIHAND1,KISHANGANGA,NAPP,RAPPC,CHAMERA1,BSIUL,TANAKPUR,URI,RAPPB,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
32,07:45:08:00,43.635161,34.775994,43.545976,20.904657,0.85217,0,105.451626,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,29.745407,2.367384,120.694688,122.853156,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,1.281,50.784,0,83.664,0,71.485382,0,0,0,19.826854,0,0,0,85.130592,0,0,3.03,2.38,1.45,0.86,0.87,0.2,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.42,20.0018,18.765,0,147.515625,32.171,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,351,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023225,0,0,0,0.020614,0,0

33,08:00-08:15,43.635161,34.775994,43.545976,20.904657,0.85217,0,105.451626,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,16.667714,0,29.745407,2.367384,120.694688,122.853156,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,8.8389,50.784,0,83.664,0,70.884665,0,0,0,19.826854,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.86,0.87,0.2,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.42,20.0018,18.765,0,147.515625,32.171,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,351,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023038,0,0,0,0.020614,0,0

34,08:15-08:30,43.635161,34.775994,43.545976,20.904657,0.85217,0,105.451626,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,16.667714,0,29.745407,2.367384,120.694688,122.853156,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,8.8389,50.784,0,83.664,0,70.884665,0,0,0,19.826854,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.86,0.87,0.2,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.42,20.0018,18.765,0,147.515625,32.171,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,351,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023038,0,0,0,0.020614,0,0

35,08:30-08:45,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,16.667714,0,29.745407,2.367384,120.694688,122.853156,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,8.8389,50.784,0,83.664,0,70.884665,0,0,0,19.826854,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.86,0.87,0.2,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.48,20.0018,18.765,0,147.515625,32.171,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,351,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023038,0,0,0,0.020614,0,0

36,08:45:09:00,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,16.667714,0,29.745407,1.950442,120.694688,101.149098,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,8.8389,50.784,0,83.664,0,70.884665,0,0,0,19.826854,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.86,0.87,0.2,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.51,20.0018,18.765,0,147.515625,32.171,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,351,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023038,0,0,0,0.020614,0,0

37,09:00:09:15,43.635161,35.652699,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,16.667714,0,29.745407,1.462832,120.694688,75.861824,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,8.8389,50.784,0,83.664,0,70.884665,0,0,0,19.826854,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.86,0.87,0.2,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.54,20.0018,18.765,0,147.515625,32.171,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,379.125,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023038,0,0,0,0.020614,0,0

38,09:15-09:30,43.635161,35.652699,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,16.667714,0,29.745407,0.855085,120.694688,44.227136,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,1.5372,50.784,0,83.664,0,70.884665,0,0,0,19.826854,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.86,0.87,0.2,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.57,20.0018,18.765,0,147.515625,32.171,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,384.75,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023038,0,0,0,0.020614,0,0

39,09:30-09:45,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,29.745407,0.395741,120.694688,20.475526,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,0.2562,50.784,0,83.664,0,70.884665,0,0,0,19.826854,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.94,0.87,0.2,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.59,20.0018,18.765,0,147.515625,33.0815,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,390.375,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023038,0,0,0,0.020614,0,0

40,09:45-10:00,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,29.745407,0,120.694688,0,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,0.2562,50.784,0,83.664,0,70.884665,0,0,0,19.826854,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.97,0.87,0.2,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.67,20.0018,18.765,0,147.515625,33.0815,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,396,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023038,0,0,0,0.020614,0,0

41,10:00-10:15,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,0,120.694688,0,94.319982,2.551476,43.914484,60.466994,28.09872,19.6614,0.2562,50.784,0,83.664,0,70.884665,0,0,0,19.826854,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.96,0.87,0.2,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.73,20.0018,18.765,0,147.515625,34.79931,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,401.625,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023038,0,0,0,0.020454,0,0

42,10:15-10:30,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,0,120.694688,0,94.319982,2.551476,43.914484,60.466994,28.09872,19.6614,0.2562,52.992,0,83.664,0,70.884665,0,0,0,19.826854,0,0,0,82.698288,0,0,3.03,2.38,1.45,1,0.87,0.2,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.76,20.0018,18.765,0,147.515625,34.79931,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,407.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023038,0,0,0,0.020454,0,0

43,10:30-10:45,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,0,120.694688,0,94.319982,2.551476,43.914484,60.466994,28.09872,19.6614,0.2562,52.992,0,83.664,0,70.884665,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,1,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.76,20.0018,18.765,0,147.515625,34.79931,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,412.875,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023038,0,0,0,0.020454,0,0

44,10:45-11:00,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,0,120.694688,0,94.319982,2.551476,43.914484,60.466994,28.09872,19.6614,0.2562,50.784,0,83.664,0,70.884665,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,1,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.76,20.0018,18.765,0,147.515625,34.79931,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.023038,0,0,0,0.020454,0,0

45,11:00-11:15,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,0,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,0,120.694688,0,94.319982,2.551476,43.914484,60.466994,28.09872,19.6614,0.7686,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,1,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.76,20.0018,18.765,0,147.515625,31.564,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020294,0,0

46,11:15-11:30,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,0,120.694688,0,94.319982,2.551476,43.914484,60.466994,28.09872,19.6614,0.7686,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.93,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.76,20.0018,18.765,0,147.515625,31.564,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020294,0,0

47,11:30-11:45,43.635161,35.652699,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,0,19.830272,0,120.694688,0,94.319982,2.551476,43.914484,60.466994,28.0845,19.6614,0.7686,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.93,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.76,20.0018,18.765,0,147.515625,33.0815,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020294,0,0

48,11:45-12:00,43.635161,35.652699,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,0,19.830272,0,120.694688,0,94.319982,2.551476,43.914484,60.466994,20.145,19.6614,0.7686,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.93,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.76,20.0018,18.765,0,147.515625,33.0815,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020294,0,0

49,12:00-12:15,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,0,19.830272,0,120.694688,0,94.319982,2.551476,43.914484,60.466994,13.904,13.1076,0.7686,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.93,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.95,20.0018,18.765,0,147.515625,33.0815,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020294,0,0

50,12:15-12:30,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,3.889133,0,19.830272,0,120.694688,0,94.319982,2.551476,43.914484,60.466994,0,13.1076,0.7686,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.93,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.95,20.0018,18.765,0,147.515625,33.0815,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020294,0,0

51,12:30-12:45,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,19.830272,0.487611,120.694688,25.287274,94.319982,2.551476,43.914484,60.466994,0,13.1076,0.7686,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.93,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.95,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020294,0,0

52,12:45-13:00,43.635161,34.775994,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,19.830272,0.487611,120.694688,25.287274,94.319982,2.551476,43.914484,60.466994,0,13.1076,0.7686,52.992,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.89,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.91,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,416.25,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.020294,0,0

53,13:00-13:15,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,94.319982,2.551476,43.914484,60.466994,0,13.1076,0.7686,52.992,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.89,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.91,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

54,13:15-13:30,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,94.319982,2.551476,43.914484,60.466994,0,13.1076,0.7686,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.89,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.91,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

55,13:30-13:45,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,0.975221,120.694688,50.57455,94.319982,2.551476,43.914484,60.466994,0,13.1076,0.8967,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.89,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.91,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

56,13:45-14:00,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,1.462832,120.694688,75.861824,94.319982,2.551476,43.914484,60.466994,0,13.1076,0.8967,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.89,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.91,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

57,14:00-14:15,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,1.462832,120.694688,75.861824,94.319982,2.551476,43.914484,60.466994,14.04936,13.1076,0.8967,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.89,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.91,20.0018,18.765,0,147.515625,33.6885,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

58,14:15-14:30,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,0,0,9.915135,1.462832,120.694688,75.861824,94.319982,2.551476,43.914484,60.466994,28.09872,13.1076,0.8967,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.89,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.91,20.0018,18.765,0,147.515625,33.6885,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

59,14:30-14:45,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,0.85977,9.915135,1.950442,120.694688,101.149098,94.319982,2.551476,43.914484,60.466994,42.14808,13.1076,0.8967,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.64,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.91,20.0018,18.765,0,147.515625,33.6885,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

60,14:45-15:00,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,1.719539,9.915135,1.950442,120.694688,101.149098,94.319982,2.551476,43.914484,60.466994,42.14808,13.1076,0.8967,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.64,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.6885,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

61,15:00-15:15,43.635161,35.652699,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,1.741033,9.915135,1.950442,120.694688,101.149098,94.319982,2.551476,43.914484,60.466994,42.14808,13.1076,8.967,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.64,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

62,15:15-15:30,43.635161,35.652699,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,2.12793,8.047067,1.950442,120.694688,101.149098,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,8.967,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.94,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

63,15:30-15:45,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,2.12793,0,1.950442,120.694688,101.149098,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,8.967,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.86,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

64,15:45-16:00,43.635161,35.068228,43.545976,20.904657,0.85217,0,106.227005,1.427606,2.525983,26.963602,689.353782,503.902592,8.712864,17.179061,53.905351,126.520838,31.709733,16.667714,2.12793,0,1.950442,120.694688,101.149098,94.319982,2.551476,43.914484,60.466994,42.14808,19.6614,5.7645,50.784,0,83.664,0,69.68323,0,0,0,19.826853,0,0,0,82.698288,0,0,3.03,2.38,1.45,0.42,0.87,0.09,2,1.1,1.61,0,1.85,6.05,1.66,0,9.33,0.25,0.82,0.88,20.0018,18.765,0,147.515625,33.385,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,1.771234,3.511691,2.793398,418.77,4.2939,3.542468,2.969334,1.341844,0.821304,0,0,0.022853,0,0,0,0.019975,0,0

