Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
1,00:00-00:15,68.15876,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,0.786166,41.753006,33.556887,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,179.962454,59.175403,9.274803,34.831253,43.536137,49.506309,5.560434,48.499828,258.2927,27.667514,80.178,0,1.7934,34.224,40.764,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,12.232,0,20,415.125

2,00:15-00:30,68.15876,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,0.786166,41.753006,33.556887,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,179.962454,59.175403,9.274803,34.831253,43.536137,49.506309,5.560434,48.499828,258.2927,27.667514,80.178,0,1.7934,34.224,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,12.232,0,20,415.125

3,00:30-00:45,68.15876,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,0.786166,41.753006,33.556887,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,179.962454,59.175403,9.274803,34.831253,43.536137,49.506309,5.560434,48.499828,258.2927,27.667514,80.178,0,1.7934,34.224,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,12.232,0,20,415.125

4,00:45-01:00,68.15876,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,0.786166,41.753006,33.556887,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,179.962454,59.175403,9.274803,34.831253,43.536137,49.506309,5.560434,48.499828,258.2927,27.667514,80.178,0,1.7934,34.224,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,12.232,0,20,415.125

5,01:00-01:15,68.15876,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,0.786166,41.753006,33.556887,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,179.962454,59.175403,9.274803,34.831253,43.536137,49.506309,5.560434,48.499828,258.2927,27.667514,80.178,0,1.7934,34.224,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,12.232,0,20,415.125

6,01:15-01:30,68.15876,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,0.786166,41.753006,33.556887,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,179.962454,59.175403,9.274803,34.831253,43.536137,49.506309,5.560434,48.499828,258.2927,27.667514,80.178,0,1.7934,34.224,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,12.232,0,20,415.125

7,01:30-01:45,68.15876,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,0.786166,41.753006,34.355861,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,179.962454,59.175403,9.274803,34.831253,43.536137,49.506309,5.560434,48.499828,258.2927,27.667514,80.178,0,1.7934,34.224,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,12.232,0,20,415.125

8,01:45-02:00,68.15876,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,0.786166,41.753006,34.355861,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,179.962454,59.175403,9.274803,34.831253,43.536137,49.506309,5.560434,48.499828,258.2927,27.667514,80.178,0,1.7934,34.224,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,12.232,0,20,415.125

9,02:00-02:15,68.15876,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,0.786166,41.753006,34.355861,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,179.962454,59.175403,9.274803,34.831253,43.536137,49.506309,5.560434,48.499828,258.2927,27.667514,80.178,0,9.4794,34.224,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,12.232,0,20,415.125

10,02:15-02:30,68.15876,130.580717,124.384996,4.272091,6.745516,97.055943,22.630299,3.094586,0.786166,31.075711,34.355861,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,9.274803,34.831253,43.536137,49.506309,5.560434,48.499828,258.2927,27.667514,80.178,0,9.4794,34.224,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,12.232,0,20,415.125

