Block,Time,RIHAND3,DADRT2,ANTA_CRF,DULHASTI,DADRI_RF,UNCHAHAR4,AURY_CRF,NAPP,KISHANGANGA,CHAMERA3,TEHRI,SEWA2,RIHAND2,NJPC,SINGRAULI,TANDA2,KOLDAM,RIHAND1,TANAKPUR,URI2,URI,UNCHAHAR2,KOTESHWR,BSIUL,DADRI_CRF,ANTA_GF,ANTA_RF,RAPPC,PARBATI3,SALAL,UNCHAHAR3,DHAULIGNGA,CHAMERA1,RAPPB,AURY_RF,CHAMERA2,JHAJJAR,AURY_GF,KHSTPP-I,DADRI_GF,ANTA_LF,RAMPUR,DADRI_LF,KHSTPP-II,BRBCL,AURY_LF,TALA,UNCHAHAR1,SINGRAULI_HYDRO,SASAN,FSTPP I & II,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,118.681900,659.102725,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,14.510664,0.000000,113.364562,109.060308,98.609175,0.000000,0.000000,88.292400,12.785507,30.983723,8.476070,40.681779,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,55.758570,21.772714,26.242709,0.000000,0.000000,0.000000,37.917862,626.828151,0.000000,40.195115,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,16.230926,0.973030,332.536050,17.409054,88.77,0,0,0,0,0

7,01:30-01:45,118.681900,659.102725,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,109.060308,98.609175,0.000000,0.000000,88.292400,12.785507,12.909884,8.476070,40.681779,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,82.522684,21.772714,26.242709,0.000000,0.000000,0.000000,37.917862,626.828151,0.000000,40.195115,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,16.230926,0.991389,332.536050,17.409054,86.85,0,0,0,0,0

8,01:45-02:00,118.681900,659.102725,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,109.060308,98.609175,0.000000,0.000000,88.292400,12.785507,9.682413,8.476070,40.681779,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,82.522684,21.772714,26.242709,0.000000,0.000000,0.000000,37.917862,604.534224,0.000000,40.195115,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,16.230926,0.991389,332.536050,17.409054,85.89,0,0,0,0,0

9,02:00-02:15,118.681900,659.102725,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,109.060308,98.609175,0.000000,0.000000,88.292400,12.785507,9.682413,8.476070,40.681779,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,82.522684,21.772714,26.242709,0.000000,0.000000,0.000000,25.278575,584.380524,0.000000,40.195115,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,16.230926,0.991389,332.536050,17.409054,83.01,0,0,0,0,0

10,02:15-02:30,118.681900,635.078404,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,109.060308,98.609175,0.000000,0.000000,88.292400,12.785507,9.682413,8.476070,40.681779,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,82.522684,21.772714,26.242709,0.000000,0.000000,0.000000,25.278575,584.380524,0.000000,40.195115,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,16.230926,0.991389,332.536050,17.409054,83.01,0,0,0,0,0

11,02:30-02:45,118.681900,615.884404,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,109.060308,98.609175,0.000000,0.000000,88.292400,12.785507,9.682413,8.476070,40.681779,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,82.522684,21.772714,26.242709,0.000000,0.000000,0.000000,25.278575,584.380524,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,16.230926,0.991389,332.536050,17.409054,81.09,0,0,0,0,0

12,02:45-03:00,118.681900,596.690404,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,109.060308,98.609175,0.000000,0.000000,88.292400,12.785507,9.682413,12.714106,40.681779,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,82.522684,21.772714,26.242709,0.000000,0.000000,0.000000,25.278575,584.380524,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,16.230926,0.991389,332.536050,17.409054,80.13,0,0,0,0,0

13,03:00-03:15,118.681900,625.481404,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,109.060308,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,46.618387,40.681779,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,17.841303,26.242709,0.000000,0.000000,0.000000,25.278575,584.380524,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,13.224282,0.991389,332.536050,17.409054,78.22,0,0,0,0,0

14,03:15-03:30,118.681900,606.287404,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,109.060308,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,46.618387,40.681779,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,17.841303,26.242709,0.000000,0.000000,0.000000,25.278575,584.380524,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,13.224282,0.991389,332.536050,17.409054,78.22,0,0,0,0,0

15,03:30-03:45,118.681900,587.093404,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,109.060308,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,8.476070,40.681779,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,17.841303,26.242709,0.000000,0.000000,0.000000,25.278575,537.839872,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,13.224282,0.991389,332.536050,18.171632,77.26,0,0,0,0,0

16,03:45-04:00,118.681900,577.496404,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,109.060308,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,8.476070,40.681779,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,17.841303,26.242709,0.000000,0.000000,0.000000,25.278575,528.242872,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,13.224282,0.991389,332.536050,18.171632,76.30,0,0,0,0,0

17,04:00-04:15,118.681900,577.496404,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,109.060308,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,8.476070,40.681779,8.516378,0.000000,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,17.841303,26.242709,0.000000,0.000000,0.000000,25.278575,499.451872,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,13.224282,0.991389,334.737122,18.171632,75.34,0,0,0,0,0

18,04:15-04:30,118.681900,577.496404,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,109.060308,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,8.476070,40.681779,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,17.841303,26.242709,0.000000,0.000000,0.000000,25.278575,485.056372,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,13.224282,0.991389,334.911308,18.171632,74.38,0,0,0,0,0

19,04:30-04:45,118.681900,652.161064,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,8.476070,40.681779,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,17.841303,26.242709,0.000000,0.000000,0.000000,25.278575,488.895172,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,13.224282,0.991389,334.911308,18.171632,73.42,0,0,0,0,0

20,04:45-05:00,118.681900,659.102725,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,8.476070,40.681779,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,17.841303,26.242709,0.000000,0.000000,0.000000,25.278575,484.096672,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,13.224282,0.991389,334.911308,18.171632,73.42,0,0,0,0,0

21,05:00-05:15,118.681900,630.279904,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,10.595088,40.681779,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,17.841303,26.242709,0.000000,0.000000,0.000000,25.278575,437.071372,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,13.224282,0.991389,334.911308,18.171632,72.46,0,0,0,0,0

22,05:15-05:30,118.681900,630.186793,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,14.510664,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,10.595088,35.147093,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,17.841303,26.242709,0.000000,0.000000,0.000000,25.278575,489.854872,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,13.224282,0.991389,334.911308,13.749718,72.46,0,0,0,0,0

23,05:30-05:45,118.681900,577.496404,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,29.021328,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,10.595088,35.147093,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,17.841303,26.242709,0.000000,0.000000,0.000000,25.278575,465.862372,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,13.224282,0.991389,334.911308,13.749718,70.54,0,0,0,0,0

24,05:45-06:00,118.681900,659.102725,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,44.801675,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,10.595088,40.681779,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,17.841303,26.242709,13.419485,0.000000,0.000000,25.278575,541.899499,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,11.074458,0.000000,23.982903,13.224282,0.991389,334.911308,18.171632,70.54,0,0,0,0,0

25,06:00-06:15,118.681900,659.102725,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,59.735567,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,46.618387,40.681779,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,25.326579,26.242709,26.914786,0.000000,0.000000,18.677489,626.828151,0.000000,39.612577,0.000000,0.000000,0.000000,0.000000,137.418003,8.437682,0.000000,23.982903,19.179604,0.991389,334.911308,18.171632,70.54,0,0,0,0,0

26,06:15-06:30,118.681900,659.102725,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,59.735567,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,46.618387,40.681779,8.516378,18.869046,0.000000,0.000000,0.000000,48.714372,0.000000,57.988913,25.326579,26.242709,26.914786,0.000000,0.000000,18.677489,626.828151,0.000000,39.612577,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,23.982903,19.179604,0.991389,334.911308,18.171632,71.50,0,0,0,0,0

27,06:30-06:45,118.681900,659.102725,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,59.735567,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,8.476070,40.681779,8.516378,18.869046,0.000000,0.000000,0.000000,48.714372,0.000000,82.522684,25.326579,26.242709,40.449512,0.000000,0.000000,18.677489,626.828151,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,23.982903,19.179604,0.991389,334.911308,18.171632,74.38,0,0,0,0,0

28,06:45-07:00,118.681900,659.102725,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,47.159658,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,8.476070,40.681779,8.516378,18.869046,0.000000,0.000000,0.000000,48.714372,0.000000,82.522684,25.326579,26.242709,40.449512,0.000000,0.000000,18.677489,626.828151,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,23.982903,19.179604,0.991389,334.911308,18.171632,76.30,0,0,0,0,0

29,07:00-07:15,118.681900,585.578010,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,47.159658,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,8.476070,28.424107,8.516378,18.869046,0.000000,0.000000,0.000000,48.714372,0.000000,82.522684,17.841303,26.242709,40.449512,0.000000,0.000000,18.677489,499.451872,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,23.982903,13.224282,0.991389,334.911308,7.646026,80.13,0,0,0,0,0

30,07:15-07:30,118.681900,568.466683,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,47.159658,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,12.714106,28.424107,8.516378,6.228453,0.000000,0.000000,0.000000,48.714372,0.000000,82.522684,17.841303,26.242709,40.449512,0.000000,0.000000,18.677489,403.481872,0.000000,41.360191,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,23.982903,13.224282,0.991389,334.911308,7.646026,83.01,0,0,0,0,0

31,07:30-07:45,118.681900,577.496404,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,29.021328,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,21.190176,35.147093,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,82.522684,17.841303,26.242709,40.449512,0.000000,0.000000,18.677489,355.496872,0.000000,41.942729,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,23.982903,13.224282,0.991389,334.911308,13.749718,86.85,0,0,0,0,0

32,07:45:08:00,118.681900,577.496404,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,14.510664,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,46.618387,35.147093,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,82.522684,17.841303,26.242709,40.449512,0.000000,0.000000,18.677489,355.496872,0.000000,41.942729,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,23.982903,13.224282,0.991389,334.911308,13.749718,89.73,0,0,0,0,0

33,08:00-08:15,118.681900,582.862183,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,30.983723,46.618387,33.958793,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,61.334427,13.635042,26.242709,40.410088,0.000000,0.000000,18.677489,342.012599,0.000000,41.942729,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,23.982903,11.461024,0.973030,334.911308,12.200235,97.41,0,0,0,0,0

34,08:15-08:30,118.681900,587.660683,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,30.983723,8.476070,33.958793,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,61.334427,13.635042,26.242709,37.908150,0.000000,0.000000,18.677489,342.012599,0.000000,41.942729,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,23.982903,11.461024,0.973030,334.911308,12.067940,104.13,0,0,0,0,0

35,08:30-08:45,118.681900,518.238000,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,30.983723,8.476070,28.424107,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,61.334427,13.635042,26.242709,25.777542,0.000000,0.000000,18.677489,342.012599,0.000000,41.942729,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,22.572144,11.461024,0.973030,334.911308,7.646026,71.98,0,0,0,0,0

36,08:45:09:00,118.681900,518.238000,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,30.983723,8.476070,28.424107,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,61.334427,13.635042,26.242709,25.777542,0.000000,0.000000,18.677489,342.012599,0.000000,41.942729,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,22.572144,11.461024,0.973030,334.911308,7.646026,71.98,0,0,0,0,0

37,09:00:09:15,118.681900,523.036500,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,30.983723,8.476070,33.958793,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,61.334427,13.661704,26.242709,25.777542,0.000000,0.000000,20.468482,342.012599,0.000000,41.942729,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,12.067940,71.98,0,0,0,0,0

38,09:15-09:30,118.681900,532.633500,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,30.983723,46.618387,33.958793,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,61.334427,13.661704,26.242709,13.419485,0.000000,0.000000,20.468482,342.012599,0.000000,41.942729,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,12.067940,71.98,0,0,0,0,0

39,09:30-09:45,118.681900,542.230500,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,46.618387,33.958793,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,61.334427,13.661704,26.242709,13.419485,0.000000,0.000000,20.468482,342.012599,0.000000,41.942729,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,18.171632,71.98,0,0,0,0,0

40,09:45-10:00,118.681900,527.835000,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,8.476070,28.424107,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,61.334427,13.661704,26.242709,0.000000,0.000000,0.000000,20.468482,342.012599,0.000000,41.942729,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

41,10:00-10:15,118.681900,489.447000,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,10.595088,28.424107,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,61.334427,13.661704,26.242709,0.000000,0.000000,0.000000,20.468482,342.012599,0.000000,35.655350,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

42,10:15-10:30,118.681900,489.447000,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,89.792987,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,10.595088,28.424107,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,61.334427,13.661704,26.242709,0.000000,0.000000,0.000000,20.468482,342.012599,0.000000,35.655350,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

43,10:30-10:45,118.681900,444.135277,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,10.595088,28.424107,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,61.334427,13.661704,26.242709,0.000000,0.000000,0.000000,20.468482,342.012599,0.000000,35.655350,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

44,10:45-11:00,118.681900,431.297721,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,15.892632,35.147093,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,61.334427,13.661704,26.242709,0.000000,0.000000,0.000000,20.468482,342.012599,0.000000,35.655350,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

45,11:00-11:15,118.681900,450.491721,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,10.595088,35.147093,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,13.661704,26.242709,0.000000,0.000000,0.000000,20.468482,342.012599,0.000000,35.655350,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

46,11:15-11:30,118.681900,450.491721,0.000000,47.444263,0.000000,0.000000,0.000000,37.821009,0.000000,9.287823,0.000000,0.000000,113.364562,99.971949,98.609175,0.000000,0.000000,88.292400,11.679069,9.682413,10.595088,35.147093,8.516378,6.258012,0.000000,0.000000,0.000000,48.714372,0.000000,64.122356,13.661704,26.242709,0.000000,0.000000,0.000000,20.468482,349.330800,0.000000,35.655350,0.000000,0.000000,0.000000,0.000000,137.418003,7.910327,0.000000,22.572144,11.470070,0.973030,334.911308,13.749718,71.98,0,0,0,0,0

