Block,Time,RIHAND2,CHAMERA3,DHAULIGNGA,KISHANGANGA,NAPP,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,URI2,TEHRI,SINGRAULI_HYDRO,UNCHAHAR3,BSIUL,RAPPB,CHAMERA1,URI,TANAKPUR,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
16,03:45-04:00,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.4249,0,123.665625,124.875,42.392196,10.55736,10.91181,0,32.55384,0,0.66955,26.39091,6.5208,0,0,23.184,0,69.72,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

17,04:00-04:15,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.4249,0,123.665625,124.875,42.392196,10.55736,10.91181,0,32.55384,0,0.66955,26.39091,6.5208,0,0,23.184,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

18,04:15-04:30,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.4249,0,123.665625,124.875,42.392196,10.55736,10.91181,0,32.55384,0,0.66955,26.39091,6.5208,0,0,23.184,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

19,04:30-04:45,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.4249,0,123.665625,124.875,42.392196,10.55736,10.91181,0,32.55384,0,0.66955,26.39091,6.5208,0,14.04936,23.184,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

20,04:45-05:00,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.4249,0,123.665625,124.875,42.392196,10.55736,10.91181,0,32.55384,0,0.66955,26.39091,6.5208,0,14.04936,23.184,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

21,05:00-05:15,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,23.3909,53.4249,0,123.665625,124.875,42.392196,10.55736,10.91181,0,26.904,12.6,0.66955,26.39091,6.5208,0,14.04936,33.12,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

22,05:15-05:30,118.125,9.67784,0,0,43.254,3.3325,653.1525,8.381,0,0,92,679.493168,16.478852,0,44.1302,53.4249,0,123.665625,124.875,42.392196,10.55736,10.91181,0,26.904,12.6,0.66955,26.39091,6.5208,0,14.04936,33.12,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

23,05:30-05:45,118.125,9.67784,0,0,43.254,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,59.661,53.4249,0,123.665625,124.875,42.392196,10.55736,10.91181,0,26.904,12.6,0.66955,26.39091,6.5208,0,28.09872,35.328,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

24,05:45-06:00,118.125,19.35568,0,0,43.254,13.17004,653.1525,16.762,0,0,92,679.493168,16.478852,0,93.5636,53.4249,0,123.665625,124.875,42.392196,10.55736,10.91181,0,26.904,37.8,0.66955,26.39091,6.5208,0,28.09872,35.328,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

25,06:00-06:15,118.125,19.35568,9.1149,0,43.254,26.34008,653.1525,25.143,0,0,92,679.493168,16.478852,0,93.5636,53.4249,0,123.665625,124.875,42.392196,10.55736,10.91181,0,32.55384,50.4,0.66955,26.39091,6.5208,0,42.14808,40.848,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

26,06:15-06:30,118.125,29.062808,18.272072,0,43.254,39.51012,653.1525,33.524,0,0,92,679.493168,32.957704,0,116.9545,53.4249,0,123.665625,124.875,42.392196,10.55736,10.91181,0,32.55384,50.4,0.66955,26.39091,19.5624,0,42.14808,40.848,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

27,06:30-06:45,118.125,29.062808,27.408108,0,43.254,39.51012,653.1525,33.524,0,0,92,679.493168,32.957704,0,116.9545,53.4249,0,123.665625,124.875,42.392196,15.804048,10.91181,0,32.55384,50.4,0.66955,26.39091,19.5624,0,42.14808,35.328,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

28,06:45-07:00,118.125,29.062808,27.408108,0,43.254,39.51012,653.1525,33.524,0,0,92,679.493168,32.957704,0,116.9545,53.4249,0,123.665625,124.875,42.392196,15.804048,10.91181,0,32.55384,50.4,0.66955,26.39091,19.5624,0,42.14808,35.328,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

29,07:00-07:15,118.125,29.062808,27.408108,0,43.254,39.51012,653.1525,33.524,0,0,92,679.493168,32.957704,0,116.9545,53.4249,0,123.665625,124.875,42.392196,15.804048,10.91181,0,31.897382,50.4,0.66955,26.39091,19.5624,0,42.14808,35.328,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

30,07:15-07:30,118.125,29.062808,27.408108,0,43.254,39.51012,653.1525,33.524,0,0,92,679.493168,32.957704,0,116.9545,53.4249,0,123.665625,124.875,42.392196,15.804048,10.91181,0,31.897382,50.4,0.66955,26.39091,19.5624,0,42.14808,35.328,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

31,07:30-07:45,118.125,29.062808,27.408108,0,43.254,39.51012,653.1525,33.524,0,0,92,679.493168,32.957704,0,116.9545,53.4249,0,123.665625,124.875,42.392196,10.55736,10.91181,0,31.897382,50.4,0.66955,26.39091,19.5624,0,42.14808,35.328,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

32,07:45:08:00,118.125,19.35568,18.272072,0,43.254,39.51012,653.1525,16.762,0,0,92,679.493168,16.478852,0,93.5636,53.4249,0,123.665625,124.875,42.392196,10.55736,10.91181,0,31.897382,50.4,0.66955,26.39091,6.5208,0,42.14808,35.328,0,26.726,0,69.9384,0,0,0,43.155,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

33,08:00-08:15,118.125,9.67784,18.2298,0,43.254,39.51012,653.1525,8.381,0,0,92,679.493168,16.478852,0,60.608,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,31.897382,37.8,0.66955,26.39091,6.5208,0,28.09872,35.328,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

34,08:15-08:30,118.125,9.67784,9.1149,0,43.254,26.34008,653.1525,8.381,0,0,92,679.493168,16.478852,0,60.608,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,31.897382,37.8,0.66955,26.39091,6.5208,0,14.04936,35.328,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

35,08:30-08:45,118.125,9.67784,0,0,43.254,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,37.88,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,31.897382,25.2,0.66955,26.39091,6.5208,0,14.04936,40.848,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

36,08:45:09:00,118.125,9.67784,0,0,43.254,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,18.94,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,31.897382,25.2,0.66955,26.39091,6.5208,0,14.04936,40.848,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

37,09:00:09:15,118.125,9.67784,0,0,43.254,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,31.897382,12.6,0.66955,26.39091,6.5208,0,14.04936,35.328,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

38,09:15-09:30,118.125,9.67784,0,0,43.254,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,31.897382,12.6,0.66955,26.39091,6.5208,0,14.04936,35.328,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

39,09:30-09:45,118.125,9.67784,0,0,43.254,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,31.897382,12.6,0.66955,26.39091,6.5208,0,14.04936,35.328,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

40,09:45-10:00,118.125,0,0,0,43.254,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,31.897382,12.6,0.66955,26.39091,6.5208,0,10.14992,35.328,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

41,10:00-10:15,118.125,0,0,0,43.254,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,35.328,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

42,10:15-10:30,118.125,0,0,0,43.254,13.17004,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,35.328,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

43,10:30-10:45,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,34.776,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

44,10:45-11:00,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,16.478852,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,34.776,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

45,11:00-11:15,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,28.9218,0,0.66955,26.39091,6.5208,0,0,39.744,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

46,11:15-11:30,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,28.9218,0,0.66955,26.39091,6.5208,0,0,39.744,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

47,11:30-11:45,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,25.5588,0,0.66955,26.39091,6.5208,0,0,34.776,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

48,11:45-12:00,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,25.5588,0,0.66955,26.39091,6.5208,0,0,34.776,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.12,0,20.0018,388.125

49,12:00-12:15,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,26.904,0,0.66955,26.39091,6.5208,0,0,34.776,6.0207,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.815,0,20.0018,388.125

50,12:15-12:30,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,26.904,0,0.66955,26.39091,6.5208,0,0,34.776,6.0207,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.815,0,20.0018,388.125

51,12:30-12:45,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,26.904,0,0.66955,26.39091,6.5208,0,0,34.776,6.0207,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.815,0,20.0018,388.125

52,12:45-13:00,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,26.904,0,0.66955,26.39091,6.5208,0,0,34.776,6.0207,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.815,0,20.0018,388.125

53,13:00-13:15,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,21.5232,0,0.66955,26.39091,13.0416,0,0,34.776,6.0207,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.815,0,20.0018,388.125

54,13:15-13:30,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,21.5232,0,0.66955,26.39091,13.0416,0,0,34.776,6.0207,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.815,0,20.0018,388.125

55,13:30-13:45,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,21.5232,0,0.66955,26.39091,13.0416,0,0,39.744,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.815,0,20.0018,388.125

56,13:45-14:00,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,21.5232,0,0.66955,26.39091,13.0416,0,0,39.744,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.815,0,20.0018,388.125

57,14:00-14:15,118.125,0,0,0,43.254,0,653.1525,8.381,0,0,92,679.493168,0,0,0,53.4249,0,123.665625,125.5875,42.392196,10.55736,10.91181,0,21.5232,0,0.66955,26.39091,13.0416,0,0,35.328,0,26.726,0,69.9384,0,0,0,42.735,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,11.815,0,20.0018,388.125

