Block,Time,ANTA_RF,DADRI_RF,NAPP,URI2,CHAMERA1,AURY_RF,PARBATI3,KOLDAM,ANTA_CRF,RIHAND3,SALAL,URI,RAPPB,AURY_LF,SINGRAULI_HYDRO,TEHRI,RIHAND2,ANTA_GF,RAPPC,UNCHAHAR3,BSIUL,DHAULIGNGA,DADRI_CRF,SEWA2,UNCHAHAR2,DADRI_LF,RIHAND1,RAMPUR,CHAMERA3,AURY_GF,ANTA_LF,NJPC,KOTESHWR,DADRI_GF,TALA,KHSTPP-I,CHAMERA2,JHAJJAR,SASAN,FSTPP I & II,DULHASTI,BRBCL,KISHANGANGA,SINGRAULI,AURY_CRF,UNCHAHAR4,KHSTPP-II,TANAKPUR,UNCHAHAR1,TANDA2,DADRT2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,18.410045,8.952967,0.000000,122.885103,75.152466,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,42.025433,0.000000,18.148236,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,46.816884,456.546937,404.238681,11.044084,57.122017,18.804458,5.367487,139.573017,0.000000,2.982777,142.672884,2.349444,21.436224,5.172163,664.527914,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,18.410045,8.952967,0.000000,122.885103,75.152466,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,42.025433,0.000000,16.837937,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,46.816884,456.546937,404.238681,11.044084,57.122017,16.755547,5.367487,139.573017,0.000000,2.982777,142.672884,9.768739,21.436224,5.172163,664.433945,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,18.410045,8.952967,0.000000,122.885103,75.152466,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,42.025433,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,46.816884,456.546937,404.238681,11.044084,57.122017,13.465914,5.367487,139.573017,0.000000,2.982777,142.672884,9.768739,21.436224,5.172163,662.029093,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,75.152466,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,42.025433,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,46.816884,456.546937,404.238681,11.044084,57.122017,12.749496,5.367487,139.573017,0.000000,2.982777,142.672884,9.768739,21.436224,5.172163,662.029093,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,75.152466,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,42.025433,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,46.816884,456.546937,404.238681,11.044084,57.122017,14.491832,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,662.029093,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,75.152466,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,42.025433,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,46.816884,456.546937,404.238681,11.044084,57.122017,14.903691,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,662.029093,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,75.152466,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,42.025433,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,46.816884,456.546937,404.238681,11.044084,57.122017,15.589351,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,662.029093,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,75.152466,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,42.025433,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,31.211256,456.546937,404.238681,11.044084,57.122017,15.299213,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,662.029093,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,75.152466,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,42.025433,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,31.211256,426.273970,404.238681,11.044084,57.122017,11.583703,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,662.029093,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,75.152466,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,42.025433,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,31.211256,426.273970,404.238681,11.044084,57.122017,13.648649,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,662.029093,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,75.152466,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,42.025433,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,31.211256,426.273970,404.238681,11.044084,57.122017,14.483360,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,662.029093,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,74.591627,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,42.025433,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,31.211256,426.273970,404.238681,11.044084,57.122017,16.009884,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,662.029093,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,74.591627,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,31.519075,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,31.211256,426.273970,404.238681,11.044084,57.122017,15.717325,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,662.029093,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,35.347286,8.952967,0.000000,122.885103,74.591627,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,31.519075,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,31.211256,339.871126,404.238681,11.044084,57.122017,16.597217,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,658.779314,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,35.347286,8.952967,0.000000,122.885103,74.591627,32.503582,0.000000,0.000000,1.087110,39.996511,117.218503,0.000000,65.631598,26.051323,12.589056,31.519075,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,26.707451,0.000000,0.000000,42.772443,31.211256,281.953126,404.238681,11.044084,57.122017,18.412162,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,662.029093,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,35.347286,8.952967,0.000000,122.885103,74.591627,32.503582,0.000000,0.000000,1.087110,29.997384,117.218503,0.000000,65.631598,26.051323,12.589056,31.519075,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,281.953126,404.238681,11.044084,57.122017,18.709560,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,662.029093,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,35.347286,8.952967,0.000000,122.885103,74.591627,32.503582,0.000000,0.000000,1.087110,16.152437,117.218503,0.000000,65.631598,26.051323,12.589056,31.519075,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,243.341126,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,662.029093,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,74.030788,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,26.051323,12.589056,31.519075,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,214.382126,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,629.024713,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,74.030788,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,26.051323,12.589056,31.519075,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,175.770126,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,609.718713,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,74.030788,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,26.051323,12.589056,31.519075,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,175.770126,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,606.468934,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,22.092054,8.952967,0.000000,122.885103,74.030788,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,26.051323,12.589056,31.519075,0.000000,12.092701,21.036011,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,175.770126,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,21.436224,5.172163,596.815934,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,37.833378,8.952967,0.000000,122.885103,74.030788,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,23.439704,12.589056,31.519075,0.000000,12.092701,19.700518,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,173.754000,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,18.982335,5.172163,565.665800,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,37.833378,8.952967,0.000000,122.885103,74.030788,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,19.486028,12.589056,31.519075,0.000000,12.092701,16.976924,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,173.754000,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,16.070797,5.172163,507.747800,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,37.833378,8.952967,0.000000,122.885103,74.030788,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,19.486028,12.589056,31.519075,0.000000,12.092701,16.976924,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,173.754000,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,16.070797,5.172163,449.829800,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,37.833378,8.952967,0.000000,122.885103,74.030788,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,19.486028,12.589056,31.519075,0.000000,12.092701,16.976924,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,173.754000,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,2.967718,16.070797,5.172163,401.564800,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,37.833378,8.952967,0.000000,122.885103,74.030788,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,14.682213,12.589056,31.519075,0.000000,12.092701,13.205304,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,173.754000,404.238681,11.043547,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,1.731169,12.240004,5.172163,365.848700,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,37.833378,8.952967,0.000000,122.885103,74.030788,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,14.682213,12.589056,31.519075,0.000000,10.715051,13.205304,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,173.754000,404.238681,11.043547,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,1.731169,12.240004,5.172163,365.848700,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,17.673643,8.952967,0.000000,122.885103,74.030788,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,14.682213,12.589056,31.519075,0.000000,5.969814,13.205304,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,173.754000,404.238681,11.043547,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,1.731169,12.240004,5.172163,365.848700,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,17.673643,8.952967,0.000000,122.885103,74.030788,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,14.682213,12.589056,31.519075,0.000000,5.969814,13.205304,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,42.772443,31.211256,173.754000,404.238681,11.043547,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,1.731169,12.240004,5.172163,365.848700,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,17.673643,8.952967,0.000000,122.885103,74.030788,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,14.682213,12.589056,31.519075,0.000000,0.000000,13.205304,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,20.030589,0.000000,0.000000,34.605040,31.211256,173.754000,404.238681,11.043547,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,114.550413,9.768739,12.240004,5.172163,365.848700,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,17.673643,8.952967,0.000000,122.885103,74.030788,37.299192,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,14.682213,12.589056,31.519075,0.000000,0.000000,13.205304,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,9.458890,0.000000,0.000000,34.605040,31.211256,173.754000,404.238681,11.043547,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,114.550413,9.768739,12.240004,5.172163,367.576587,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,17.673643,8.952967,0.000000,122.885103,74.030788,37.299192,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,14.682213,12.589056,31.519075,0.000000,0.000000,13.205304,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,9.458890,0.000000,0.000000,34.605040,31.211256,173.754000,404.238681,11.043547,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,114.550413,9.768739,12.240004,5.172163,367.576587,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,17.673643,8.952967,0.000000,122.885103,74.030788,37.299192,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,14.682213,12.589056,31.519075,0.000000,0.000000,13.205304,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,9.458890,0.000000,0.000000,34.605040,31.211256,173.754000,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,114.550413,1.112894,12.240004,5.172163,367.576587,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,17.673643,8.952967,0.000000,122.885103,74.591627,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,18.433176,12.589056,31.519075,0.000000,0.000000,15.928898,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,9.458890,0.000000,0.000000,42.772443,31.211256,173.754000,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,1.112894,15.151542,5.172163,367.576587,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,47.154641,33.934961,40.685542,0.000000,4.123849,8.952967,0.000000,122.885103,74.591627,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,18.433176,12.589056,31.519075,0.000000,0.000000,15.928898,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,9.458890,0.000000,0.000000,42.772443,31.211256,173.754000,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,1.112894,15.151542,5.172163,370.826366,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,6.104296,0.000000,122.885103,74.591627,37.299192,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,18.433176,12.589056,31.519075,0.000000,0.000000,15.928898,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,173.754000,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,1.112894,15.151542,5.172163,370.826366,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,4.476484,0.000000,122.885103,74.591627,37.299192,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,18.433176,12.589056,31.519075,0.000000,0.000000,15.928898,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,197.886500,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,1.112894,15.151542,5.172163,370.826366,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,4.205182,0.000000,122.885103,74.591627,37.299192,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,18.433176,12.589056,31.446156,0.000000,0.000000,15.928898,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,197.886500,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,1.112894,15.151542,5.172163,370.826366,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,122.885103,74.591627,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,18.433176,12.589056,30.382760,0.000000,0.000000,15.928898,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,236.498500,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,1.112894,15.151542,5.172163,370.826366,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,122.885103,49.353858,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,23.439704,12.589056,31.446156,0.000000,0.000000,19.700518,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,284.763500,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,1.112894,18.982335,5.172163,368.895766,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,122.885103,49.353858,32.503582,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,23.439704,12.589056,31.446156,0.000000,0.000000,19.700518,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,328.202000,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.982777,142.672884,1.112894,18.982335,5.172163,397.854766,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,47.154641,33.934961,27.123694,0.000000,4.123849,2.238242,0.000000,122.885103,49.353858,37.299192,0.000000,0.000000,1.087110,0.000000,117.218503,0.000000,65.631598,23.439704,12.589056,31.446156,0.000000,0.000000,19.700518,0.000000,91.134166,6.511447,33.622609,0.000000,0.000000,173.717757,0.000000,0.000000,0.000000,42.772443,31.211256,294.416500,404.238681,11.044084,57.122017,19.305970,5.367487,139.573017,0.000000,2.878042,142.672884,1.112894,18.982335,5.172163,426.813766,0,0,0,0,0

