Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KUDGI,MAPS,NLCEXP,NLCIIST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCTS2EXP,NNTPP,NTPL,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
1,00:00-00:15,685.515947,0,16.166609,11.115149,1.494586,38.670317,27.038981,43.606625,19.346114,665.317829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,34.415138,0,0,5.534073,127.380717,144.68895,5.493709,50.031575,0,13.0416,40.848,0.8967,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,401.625

2,00:15-00:30,685.515947,0,16.166609,11.115149,1.494586,38.670317,27.038981,43.606625,19.346114,665.317829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,34.415138,0,0,5.534073,127.380717,144.68895,5.493709,50.031575,0,13.0416,40.848,0.8967,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,408.375

3,00:30-00:45,688.715947,0,16.166609,12.299362,1.494586,38.670317,27.038981,43.606625,19.346114,665.317829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,34.415138,0,0,5.534073,127.380717,144.68895,5.493709,50.031575,0,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,415.125

4,00:45-01:00,688.715947,0,16.166609,13.483574,1.494586,38.670317,27.038981,43.606625,19.346114,665.317829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,34.415138,0,0,5.534073,127.380717,144.68895,5.493709,50.031575,0,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

5,01:00-01:15,688.715947,0,16.166609,13.483574,1.494586,38.670317,27.038981,43.606625,19.346114,665.317829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,34.415138,0,0,5.534073,127.380717,144.68895,5.493709,50.031575,0,13.0416,34.224,0,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

6,01:15-01:30,688.715947,0,16.166609,14.667787,1.494586,38.670317,27.038981,43.606625,19.346114,665.317829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,34.415138,0,0,5.534073,127.380717,144.68895,5.493709,50.031575,0,13.0416,34.224,0,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

7,01:30-01:45,688.715947,0,16.166609,14.867787,1.494586,38.670317,27.038981,43.606625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,34.415138,0,0,5.534073,127.380717,144.68895,5.493709,50.031575,0,13.0416,34.224,0,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

8,01:45-02:00,688.715947,0,16.166609,16.051999,1.494586,38.670317,27.638981,43.606625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,34.415138,0,0,5.534073,127.380717,144.68895,5.493709,50.031575,0,13.0416,34.224,0,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

9,02:00-02:15,688.715947,0,4.090741,16.051999,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,34.415138,0,0,5.534073,127.380717,144.68895,5.493709,50.031575,14.04936,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

10,02:15-02:30,688.715947,0,4.090741,17.236211,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,34.415138,0,0,5.534073,127.380717,144.68895,5.493709,50.031575,14.04936,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

11,02:30-02:45,688.715947,0,4.090741,17.236211,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,5.493709,50.031575,28.09872,13.0416,34.224,1.6653,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

12,02:45-03:00,688.715947,0,4.090741,17.236211,3.094586,38.670317,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,0,0,5.534073,127.380717,144.68895,5.493709,50.031575,28.09872,13.0416,34.224,1.6653,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

13,03:00-03:15,688.715947,0,4.090741,18.420424,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,14.342636,0,5.534073,127.380717,144.68895,3.032964,50.031575,28.09872,13.0416,40.848,1.6653,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

14,03:15-03:30,688.715947,0,4.090741,18.420424,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,14.342636,0,5.534073,127.380717,144.68895,3.032964,50.031575,28.09872,13.0416,40.848,1.6653,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

15,03:30-03:45,688.715947,0,4.090741,19.604636,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,28.685272,0,5.534073,127.380717,144.68895,3.032964,50.031575,28.09872,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

16,03:45-04:00,688.715947,0,4.090741,19.604636,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,43.027907,0,5.534073,127.380717,144.68895,3.032964,50.031575,28.09872,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

17,04:00-04:15,688.715947,0,16.166609,20.788849,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,43.027907,0,5.534073,127.380717,144.68895,3.032964,50.031575,28.361,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

18,04:15-04:30,688.715947,11.598717,16.166609,20.788849,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,0,0,67.151488,55.776917,0,5.534073,127.380717,144.68895,3.032964,50.031575,42.14808,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

19,04:30-04:45,688.715947,11.598717,16.166609,21.973061,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,39.450269,0.758012,0,0,67.151488,55.776917,0,5.534073,127.380717,144.68895,3.032964,50.031575,42.14808,13.0416,34.224,1.0248,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

20,04:45-05:00,688.715947,11.598717,16.166609,21.973061,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,39.450269,0.758012,0,0,67.151488,57.370543,0,5.534073,127.380717,144.68895,3.032964,50.031575,42.14808,13.0416,34.224,1.0248,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

21,05:00-05:15,688.715947,11.598717,16.166609,21.973061,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0.86244,94.455943,39.450269,0.758012,0,22.286372,67.151488,57.370543,0,5.534073,127.380717,144.68895,3.032964,50.031575,42.14808,13.0416,40.848,1.0248,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

22,05:15-05:30,688.715947,23.197435,16.166609,21.973061,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,1.724881,94.455943,39.450269,0.758012,1.873698,44.572744,67.151488,57.370543,0,5.534073,127.380717,144.68895,3.032964,50.031575,42.14808,6.5208,40.848,1.0248,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

23,05:30-05:45,688.715947,23.197435,32.333219,21.973061,3.094586,37.890519,27.638981,43.606625,19.346114,674.817829,60.792497,10.375318,0,2.587321,94.455943,39.450269,0.758012,2.318701,66.859116,67.151488,57.370543,0,5.534073,127.380717,144.68895,3.032964,50.031575,42.14808,6.5208,34.224,1.0248,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

24,05:45-06:00,688.715947,23.197435,32.333219,21.973061,3.094586,37.890519,27.638981,43.606625,19.346114,674.817829,60.792497,10.375318,0,2.741328,94.455943,39.450269,0.758012,4.637402,70.982095,67.151488,57.370543,0,5.534073,127.380717,144.68895,3.032964,50.031575,42.14808,6.5208,34.224,1.0248,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

25,06:00-06:15,688.715947,23.197435,32.333219,21.973061,3.094586,37.890519,27.638981,43.606625,19.346114,674.817829,60.792497,20.750636,0,4.250599,94.455943,39.450269,0.758012,6.956102,110.094678,67.151488,57.370543,10.884034,5.534073,127.380717,144.68895,3.032964,50.031575,42.14808,6.5208,34.224,1.0248,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

26,06:15-06:30,688.715947,23.197435,32.333219,21.973061,1.494586,37.890519,27.638981,43.606625,19.346114,674.817829,60.792497,31.125954,0,5.313248,94.455943,39.450269,0.758012,9.274803,137.618347,67.151488,57.370543,21.768069,5.534073,127.380717,144.68895,5.493709,50.031575,42.14808,6.5208,34.224,1.0248,41.832,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

27,06:30-06:45,688.715947,34.831253,48.499828,21.973061,1.494586,38.670317,27.638981,43.606625,19.980412,674.817829,60.792497,41.501272,0,6.283493,94.455943,39.450269,0.758012,9.274803,165.142017,67.151488,57.370543,32.652103,5.534073,127.380717,144.68895,8.240563,50.031575,42.14808,19.5624,34.224,6.405,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

28,06:45-07:00,688.715947,34.831253,48.499828,21.973061,1.494586,38.670317,27.638981,43.606625,19.980412,674.817829,60.792497,41.501272,0,6.283493,94.455943,39.450269,0.758012,9.274803,165.142017,67.151488,57.370543,43.536137,5.534073,127.380717,144.68895,8.240563,50.031575,42.14808,19.5624,34.224,6.405,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

29,07:00-07:15,688.715947,34.831253,48.499828,21.973061,3.094586,38.670317,27.638981,43.606625,19.980412,674.817829,60.792497,41.501272,0,6.283493,94.455943,39.450269,0.758012,9.274803,165.142017,67.151488,57.370543,43.536137,5.534073,127.380717,144.68895,8.240563,50.031575,42.14808,19.5624,34.224,6.0207,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

30,07:15-07:30,688.715947,34.831253,48.499828,21.973061,3.094586,38.670317,27.638981,44.906625,19.980412,674.817829,60.792497,41.501272,0,6.283493,94.455943,39.450269,0.758012,9.274803,165.142017,67.151488,57.370543,43.536137,5.534073,127.380717,144.68895,8.240563,50.031575,42.14808,19.5624,34.224,6.0207,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

31,07:30-07:45,688.715947,23.197435,48.499828,21.973061,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,19.828385,0,5.313248,94.455943,19.725135,0.758012,6.956102,137.618347,67.151488,57.370543,32.652103,5.534073,127.380717,144.68895,8.240563,50.031575,42.14808,13.0416,40.848,6.0207,41.832,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

32,07:45:08:00,688.715947,23.197435,48.499828,21.973061,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,19.597823,0,4.250599,94.455943,19.725135,0.758012,3.747395,110.094678,67.151488,57.370543,32.652103,5.534073,127.380717,144.68895,5.493709,50.031575,42.14808,13.0416,40.848,6.0207,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

33,08:00-08:15,688.715947,23.197435,32.333219,21.973061,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,19.597823,0,2.756729,94.455943,19.725135,0.758012,3.747395,71.316391,67.151488,43.027907,21.768069,5.534073,127.380717,144.68895,2.746854,50.031575,42.14808,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

34,08:15-08:30,688.715947,23.197435,32.333219,21.973061,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,19.597823,0,1.724881,94.455943,19.725135,0.758012,3.747395,44.572744,67.151488,28.685272,10.884034,5.534073,127.380717,144.68895,2.746854,50.031575,42.14808,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

35,08:30-08:45,688.715947,23.197435,32.333219,21.973061,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,19.597823,0,0.86244,94.455943,19.725135,0.758012,3.747395,22.286372,67.151488,14.342636,0,5.534073,127.380717,144.68895,2.746854,50.031575,42.14808,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

36,08:45:09:00,688.715947,23.197435,32.333219,21.973061,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,19.597823,0,0,94.455943,19.725135,0.758012,3.747395,0,67.151488,14.342636,0,5.534073,127.380717,144.68895,2.746854,50.031575,42.14808,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,53.049235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

37,09:00:09:15,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,60.792497,10.375318,0,0,94.455943,19.725135,0.758012,2.318701,0,67.151488,0,0,5.534073,127.380717,144.68895,2.746854,50.031575,42.14808,13.0416,34.224,0.3843,40.089,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

