Block,Time,DADRI_LF,DADRI_CRF,RIHAND3,UNCHAHAR3,AURY_CRF,CHAMERA1,RAPPB,RIHAND1,UNCHAHAR4,KOTESHWR,RAPPC,AURY_LF,NAPP,ANTA_RF,AURY_RF,CHAMERA3,RAMPUR,SINGRAULI_HYDRO,DADRI_RF,SINGRAULI,NJPC,CHAMERA2,TANAKPUR,ANTA_LF,DULHASTI,DHAULIGNGA,UNCHAHAR1,BSIUL,DADRT2,JHAJJAR,KISHANGANGA,TANDA2,UNCHAHAR2,PARBATI3,RIHAND2,AURY_GF,KOLDAM,TEHRI,SEWA2,SALAL,ANTA_CRF,URI,URI2,DADRI_GF,ANTA_GF,KHSTPP-I,SASAN,KHSTPP-II,FSTPP I & II,BRBCL,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,0.834066,0.754018,0.000000,145.045948,21.553150,46.904184,0.495542,0.000000,38.152355,0.000000,21.882378,18.918797,665.767062,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,50.569659,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.938927,13.829530,19.342000,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,0.834066,0.754018,0.000000,145.045948,21.553150,46.904184,0.495542,0.000000,38.152355,0.000000,21.882378,18.918797,665.767062,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,50.569659,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.938927,13.829530,19.342000,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,10.184558,18.458277,22.434239,0.834066,0.754018,10.209176,145.045948,21.553150,31.269456,0.495542,0.000000,38.152355,0.000000,21.882378,18.918797,665.767062,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,50.569659,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.938927,13.829530,19.342000,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,21.382774,34.918596,22.434239,0.834066,0.754018,34.878077,145.045948,21.553150,31.269456,0.495542,0.000000,38.152355,0.000000,21.882378,18.918797,665.767062,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,50.569659,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.938927,13.829530,19.342000,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,10.638100,16.440700,22.434239,0.834066,0.754018,41.585300,145.045948,21.553150,31.269456,1.486626,0.000000,38.152355,0.000000,21.882378,18.918797,666.057192,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,50.569659,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.938927,13.829530,19.342000,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.967100,0.967100,22.434239,0.834066,0.754018,27.983423,145.045948,21.553150,31.269456,1.486626,0.000000,38.152355,0.000000,21.882378,18.918797,666.057192,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,50.569659,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.938927,13.829530,19.342000,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,5.523358,145.045948,26.618140,31.269456,1.486626,0.000000,38.152355,0.000000,21.882378,18.918797,666.057192,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,50.569659,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.938927,13.829530,19.342000,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,145.045948,26.618140,31.269456,1.486626,0.000000,38.152355,0.000000,21.882378,18.918797,666.057192,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,50.569659,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.938927,13.829530,19.342000,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,145.045948,26.618140,31.269456,1.486626,0.000000,38.152355,0.000000,21.882378,18.918797,666.057192,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,50.569659,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.938927,13.829530,19.342000,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,145.045948,26.618140,31.269456,1.486626,0.000000,38.152355,0.000000,21.882378,18.918797,662.128206,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,50.569659,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.938927,13.829530,19.342000,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,145.045948,26.618140,31.269456,2.106054,0.000000,38.152355,0.000000,21.882378,12.612531,666.057192,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,38.770072,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.938927,13.829530,19.342000,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,145.045948,26.618140,31.269456,2.106054,0.000000,38.152355,0.000000,21.882378,12.612531,666.057192,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,38.770072,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.938927,13.829530,19.342000,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,145.045948,26.618140,31.269456,2.106054,0.000000,38.152355,0.000000,21.882378,12.612531,666.057192,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,38.770072,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,13.829530,19.342000,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,145.045948,26.618140,31.269456,2.106054,0.000000,38.152355,0.000000,21.882378,12.612531,666.057192,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,38.770072,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,13.829530,19.342000,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,126.284015,23.253243,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,145.045948,26.618140,31.269456,2.106054,0.000000,38.152355,10.349401,18.965411,12.612531,662.128206,452.454447,5.377496,5.181808,18.982722,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,38.770072,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,12.004419,19.342000,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,126.284015,23.253243,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,145.045948,26.618140,31.269456,2.106054,0.000000,38.152355,10.349401,18.965411,12.612531,662.128206,452.454447,5.377496,5.181808,18.982722,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,38.770072,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,13.805859,19.342000,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.668132,0.754018,0.000000,145.045948,43.106301,31.269456,0.495542,0.000000,38.152355,10.349401,21.882378,12.612531,634.852795,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,38.770072,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,13.829530,19.342000,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.668132,0.754018,0.000000,145.045948,43.106301,31.269456,0.495542,0.000000,38.152355,10.349401,21.882378,12.612531,588.431995,534.268398,5.377496,5.181808,21.711395,0.000000,120.287898,0.000000,0.000000,0.000000,18.182077,38.770072,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,13.829530,19.342000,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.668132,0.754018,0.000000,145.045948,43.106301,31.269456,2.725481,0.000000,38.152355,21.003196,21.882378,12.612531,540.076995,534.268398,5.377496,5.181808,21.711395,3.688875,120.287898,0.000000,0.000000,0.000000,18.182077,38.770072,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,13.829530,19.342000,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,126.284015,26.729659,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.668132,0.754018,0.000000,145.045948,43.106301,31.269456,6.689818,0.000000,38.152355,21.003196,21.882378,12.612531,513.965295,527.888247,5.377496,5.181808,21.711395,7.377750,120.287898,0.000000,0.000000,0.000000,18.182077,51.693429,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,13.829530,19.342000,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,126.284015,23.253243,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.668132,0.754018,0.000000,145.045948,43.106301,31.269456,6.813703,0.000000,38.152355,21.003196,18.965411,12.612531,471.348486,452.454447,5.377496,5.177995,18.982722,37.903927,120.287898,0.000000,0.000000,0.000000,18.182077,76.764742,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,12.004419,19.342000,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,126.284015,23.253243,0.000000,25.976306,0.000000,93.862802,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,145.045948,26.618140,31.269456,6.813703,0.000000,38.152355,21.003196,18.965411,12.612531,439.434186,409.902047,5.377496,5.177995,18.982722,37.903927,120.287898,0.000000,0.000000,0.000000,18.182077,76.764742,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,12.004419,19.342000,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,124.081348,19.312714,0.000000,13.587136,0.000000,92.271204,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,140.800379,26.618140,31.269456,5.946504,0.000000,38.152355,21.003196,14.643925,12.612531,437.603853,390.708400,5.377496,3.402120,18.982722,37.903927,118.404181,0.000000,0.000000,0.000000,18.182077,76.764742,0.000000,33.631870,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,12.004419,19.342000,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,124.081348,17.956919,0.000000,13.587136,0.000000,92.271204,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,140.800379,26.618140,31.269456,0.619428,0.000000,38.152355,21.003196,14.643925,12.612531,437.603853,390.708400,5.377496,3.402120,18.982722,37.903927,118.404181,0.000000,0.000000,0.000000,18.182077,76.764742,0.000000,39.504101,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,12.004419,19.342000,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,124.081348,17.956919,0.000000,13.587136,0.000000,92.271204,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,140.800379,26.618140,31.269456,0.619428,0.000000,38.152355,21.003196,14.643925,12.612531,437.603853,381.386717,5.377496,3.402120,18.982722,37.903927,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,39.504101,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,12.004419,19.342000,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,124.081348,17.956919,0.000000,13.587136,0.000000,92.271204,2.988339,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,140.800379,26.618140,31.269456,0.619428,0.000000,38.152355,21.003196,14.643925,12.612531,437.603853,381.386717,5.377496,3.402120,18.982722,37.903927,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,39.504101,33.998240,0.000000,0.000000,33.654413,261.117000,142.809916,12.004419,19.342000,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,124.081348,17.956919,0.000000,13.587136,0.000000,92.271204,2.358273,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,0.834066,0.754018,0.000000,140.800379,21.553150,31.269456,0.619428,0.000000,56.438395,21.003196,14.643925,12.612531,380.188031,381.386717,5.377496,3.001603,14.672164,5.902200,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,29.035630,265.650281,123.467916,12.004419,19.342000,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,124.081348,17.956919,0.000000,13.587136,0.000000,92.271204,2.358273,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,0.834066,0.754018,0.000000,140.800379,21.553150,31.269456,0.619428,0.000000,56.438395,21.003196,14.643925,12.612531,366.434190,381.386717,5.377496,2.850238,14.672164,3.688875,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,29.035630,266.556938,123.467916,12.004419,19.342000,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,124.081348,17.956919,0.000000,13.587136,0.000000,92.271204,2.358273,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,22.434239,1.027689,0.754018,0.000000,140.800379,26.618140,31.269456,9.291413,0.000000,56.438395,21.003196,14.643925,12.612531,366.434190,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,22.387591,266.556938,99.290416,9.276617,19.342000,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,124.081348,17.956919,0.000000,13.587136,0.000000,92.271204,2.358273,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,1.027689,0.754018,0.000000,140.800379,26.618140,31.269456,9.291413,0.000000,56.438395,21.003196,14.643925,12.612531,366.434190,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,22.387591,266.556938,99.290416,9.276617,19.342000,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,124.081348,17.956919,0.000000,13.587136,0.000000,63.475608,2.358273,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,1.027689,0.754018,0.000000,140.800379,26.618140,31.269456,0.000000,0.000000,56.438395,21.003196,14.643925,12.612531,366.434190,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,22.387591,266.556938,95.257609,9.276617,19.342000,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,124.081348,17.956919,0.000000,13.587136,0.000000,63.475608,2.358273,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,1.027689,0.754018,0.000000,140.800379,26.618140,31.269456,0.000000,0.000000,56.438395,21.003196,14.643925,12.612531,366.434190,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,22.387591,266.556938,95.257609,9.276617,19.342000,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,124.081348,15.195365,0.000000,12.453347,0.000000,63.475608,2.358273,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,1.027689,0.754018,0.000000,140.800379,26.618140,31.269456,0.000000,0.000000,56.438395,21.003196,12.069408,12.612531,366.434190,357.730290,5.377496,2.850238,14.556112,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,22.387591,266.556938,95.257609,9.276617,19.342000,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,124.081348,15.195365,0.000000,0.000000,0.000000,63.475608,2.358273,8.919085,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,1.027689,0.754018,0.000000,140.800379,26.618140,31.269456,0.000000,0.000000,56.438395,21.003196,12.069408,12.612531,366.434190,357.730290,5.377496,2.850238,14.556112,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,22.387591,266.556938,95.257609,9.276617,19.342000,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,124.081348,15.127668,0.000000,0.000000,0.000000,63.475608,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,0.000000,0.754018,0.000000,140.800379,0.000000,31.269456,0.000000,0.000000,56.438395,21.003196,12.040395,12.612531,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,22.387591,266.556938,95.257609,9.276617,19.342000,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,124.081348,15.127668,0.000000,0.000000,0.000000,63.475608,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,0.000000,0.754018,0.000000,140.800379,0.000000,31.269456,0.000000,0.000000,56.438395,21.003196,12.040395,12.612531,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,39.504101,33.998240,0.000000,0.000000,22.387591,266.556938,95.257609,9.276617,19.342000,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,124.081348,15.127668,0.000000,0.000000,0.000000,63.475608,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,0.000000,0.754018,0.000000,140.800379,0.000000,31.269456,1.238855,0.000000,56.438395,21.003196,12.040395,12.612531,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,39.504101,33.998240,0.000000,0.000000,22.387591,266.556938,95.257609,9.276617,19.342000,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,124.081348,15.127668,0.000000,0.000000,0.000000,63.475608,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,0.000000,0.754018,0.000000,140.800379,0.000000,31.269456,1.238855,0.000000,56.438395,10.501598,12.040395,12.612531,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,39.504101,33.998240,0.000000,0.000000,22.387591,266.556938,95.257609,9.276617,19.342000,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,124.081348,15.127668,0.000000,0.000000,0.000000,63.475608,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,0.000000,0.754018,0.000000,140.800379,0.000000,31.269456,1.238855,0.000000,38.152355,10.501598,12.040395,12.612531,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,22.387591,266.556938,95.257609,9.276617,19.342000,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,124.081348,15.127668,0.000000,0.000000,0.000000,63.475608,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,0.000000,0.754018,0.000000,140.800379,0.000000,31.269456,1.238855,0.000000,38.152355,10.501598,12.040395,12.612531,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,22.387591,266.556938,95.257609,9.276617,19.342000,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,124.081348,15.127668,0.000000,0.000000,0.000000,63.475608,2.358273,0.000000,67.377536,0.000000,49.782494,0.000000,0.000000,11.217119,0.000000,0.754018,0.000000,140.800379,0.000000,15.634728,1.238855,0.000000,38.152355,10.501598,12.040395,18.918797,366.337480,357.730290,5.377496,2.850238,14.672164,0.000000,118.404181,0.000000,0.000000,0.000000,18.182077,49.445889,0.000000,33.631870,33.998240,0.000000,0.000000,22.387591,266.556938,95.257609,9.276617,19.342000,0.000000,0,0,0,0,0

