Block,Time,URI,AURY_GF,CHAMERA2,DADRI_CRF,SEWA2,RAPPC,PARBATI3,TANDA2,CHAMERA1,ANTA_LF,AURY_LF,KISHANGANGA,UNCHAHAR2,KOTESHWR,NAPP,KOLDAM,SALAL,DADRI_GF,ANTA_CRF,UNCHAHAR4,AURY_CRF,URI2,AURY_RF,RAMPUR,DADRT2,ANTA_GF,UNCHAHAR3,DADRI_RF,NJPC,TEHRI,JHAJJAR,SINGRAULI,CHAMERA3,TANAKPUR,DADRI_LF,DULHASTI,UNCHAHAR1,RAPPB,ANTA_RF,RIHAND3,BSIUL,RIHAND2,RIHAND1,DHAULIGNGA,SINGRAULI_HYDRO,KHSTPP-I,BRBCL,TALA,KHSTPP-II,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
10,02:15-02:30,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,0.000000,337.744000,112.621312,0.000000,0.000000,0.000000,0.000000,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,14.392500,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

11,02:30-02:45,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,0.000000,337.744000,112.621312,0.000000,0.000000,0.000000,0.000000,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,14.392500,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

12,02:45-03:00,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,0.000000,337.744000,112.621312,0.000000,0.000000,0.000000,0.000000,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,14.392500,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

13,03:00-03:15,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,0.000000,337.744000,112.621312,0.000000,0.000000,0.000000,0.000000,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,13.970320,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

14,03:15-03:30,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,0.000000,337.744000,112.621312,0.000000,0.000000,0.000000,0.000000,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,14.392500,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

15,03:30-03:45,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,0.000000,337.744000,112.621312,0.000000,0.000000,0.000000,0.000000,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,14.392500,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

16,03:45-04:00,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,0.000000,337.744000,112.621312,0.000000,0.000000,0.000000,0.000000,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,14.392500,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

17,04:00-04:15,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,0.000000,337.744000,112.621312,0.000000,0.000000,0.000000,0.000000,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,14.392500,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

18,04:15-04:30,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,0.000000,337.744000,112.621312,0.000000,0.000000,0.000000,0.000000,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,14.027890,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

19,04:30-04:45,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,12.264329,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,14.507640,337.744000,112.621312,0.000000,0.000000,0.000000,0.000000,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,14.392500,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

20,04:45-05:00,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,12.264329,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,14.507640,337.744000,112.621312,0.000000,0.000000,0.000000,0.000000,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,14.392500,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

21,05:00-05:15,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,12.264329,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,14.809882,337.744000,112.621312,0.000000,6.760157,0.000000,0.000000,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,14.392500,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

22,05:15-05:30,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,12.264329,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,19.948005,337.744000,112.621312,0.000000,6.760157,0.000000,15.811458,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,14.392500,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

23,05:30-05:45,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.190000,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,0.000000,37.478070,337.744000,112.621312,0.000000,6.760157,0.000000,31.622917,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,14.392500,14.392500,0.000000,46.056000,4.797500,401.809815,0,0,0,0,0

24,05:45-06:00,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.911585,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,18.172930,44.792338,337.744000,112.621312,0.000000,6.760157,0.000000,31.622917,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,23.253962,14.392500,0.000000,93.522561,8.980920,401.809815,0,0,0,0,0

25,06:00-06:15,23.304336,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,7.959052,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,35.437214,44.792338,368.448000,112.621312,0.000000,6.760157,0.000000,31.622917,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,38.549797,14.392500,0.000000,124.070807,8.980920,401.809815,0,0,0,0,0

26,06:15-06:30,23.304336,0.000000,12.636653,0.000000,5.064893,52.357036,0.000000,0.000000,13.480361,0.000000,0.000000,0.000000,28.418183,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,337.744000,0.000000,12.473500,0.000000,54.518790,44.792338,435.613000,112.621312,0.000000,6.760157,0.000000,31.622917,7.580050,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.511183,14.392500,0.000000,140.973641,10.551353,401.809815,0,0,0,0,0

27,06:30-06:45,2.118576,0.000000,12.636653,0.000000,10.109323,52.357036,0.000000,0.000000,26.530175,0.000000,0.000000,0.000000,28.418183,17.029206,20.494920,0.000000,12.264329,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,366.529000,0.000000,17.837585,0.000000,81.778185,44.792338,518.537788,112.621312,0.000000,0.000000,0.000000,31.622917,9.151711,0.000000,0.000000,118.657167,1.055450,56.668070,88.274000,6.337498,0.679144,35.659338,14.392500,0.000000,112.511834,10.654864,401.809815,0,0,0,0,0

28,06:45-07:00,2.118576,0.000000,25.273307,0.000000,14.069148,52.357036,0.000000,0.000000,26.530175,0.000000,0.000000,0.000000,40.673301,25.543809,20.494920,0.000000,53.517072,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,416.763431,0.000000,25.321301,0.000000,134.661411,44.792338,616.006311,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,12.513415,56.668070,88.274000,16.477494,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

29,07:00-07:15,2.118576,0.000000,25.273307,0.000000,14.069148,52.357036,0.000000,0.000000,26.530175,0.000000,0.000000,0.000000,40.673301,25.543809,20.494920,0.000000,53.517072,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,531.024529,0.000000,25.321301,0.000000,134.661411,44.792338,626.697521,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,12.513415,56.668070,88.274000,17.532053,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

30,07:15-07:30,2.118576,0.000000,25.273307,0.000000,14.452853,52.357036,0.000000,0.000000,26.530175,0.000000,0.000000,0.000000,40.673301,25.543809,20.494920,0.000000,53.517072,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,598.189529,0.000000,25.321301,0.000000,134.661411,44.792338,626.697521,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,12.513415,56.668070,88.274000,17.532053,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

31,07:30-07:45,2.118576,0.000000,25.273307,0.000000,15.163984,52.357036,0.000000,0.000000,13.480361,0.000000,0.000000,0.000000,40.673301,25.543809,20.494920,0.000000,53.517072,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.174547,0.000000,25.321301,0.000000,134.661411,44.792338,626.697521,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,12.513415,56.668070,88.274000,26.298080,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

32,07:45:08:00,2.118576,0.000000,25.273307,0.000000,15.163984,52.357036,0.000000,0.000000,13.480361,0.000000,0.000000,0.000000,40.673301,25.543809,20.494920,0.000000,53.517072,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.174547,0.000000,25.321301,0.000000,134.661411,44.792338,626.697521,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,12.513415,56.668070,88.274000,26.298080,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

33,08:00-08:15,2.118576,0.000000,25.273307,0.000000,15.163984,52.357036,0.000000,0.000000,8.338055,0.000000,0.000000,0.000000,40.673301,25.543809,20.494920,0.000000,53.517072,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.174547,0.000000,25.321301,0.000000,134.661411,44.792338,626.697521,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,12.513415,56.668070,88.274000,17.532053,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

34,08:15-08:30,4.237152,0.000000,25.273307,0.000000,10.109323,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,17.029206,20.494920,0.000000,12.264329,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.174547,0.000000,25.321301,0.000000,81.778185,44.792338,626.697521,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,17.532053,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

35,08:30-08:45,4.237152,0.000000,12.636653,0.000000,5.064893,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.174547,0.000000,25.321301,0.000000,49.793828,44.792338,626.697521,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,6.337498,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

36,08:45:09:00,34.956504,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.174547,0.000000,25.321301,0.000000,32.711274,44.792338,626.697521,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

37,09:00:09:15,34.956504,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.174547,0.000000,25.321301,0.000000,16.355637,44.792338,626.697521,112.621312,0.000000,0.000000,0.000000,15.811458,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

38,09:15-09:30,4.237152,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.174547,0.000000,25.321301,0.000000,0.000000,29.861559,626.697521,112.621312,0.000000,0.000000,0.000000,15.811458,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

39,09:30-09:45,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.174547,0.000000,25.321301,0.000000,0.000000,14.930780,626.697521,112.621312,0.000000,0.000000,0.000000,15.811458,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

40,09:45-10:00,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.174547,0.000000,25.321301,0.000000,0.000000,14.930780,626.697521,112.621312,0.000000,0.000000,0.000000,15.811458,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

41,10:00-10:15,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.462397,0.000000,25.321301,0.000000,0.000000,14.930780,626.697521,112.621312,0.000000,0.368736,0.000000,15.811458,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

42,10:15-10:30,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.462397,0.000000,25.321301,0.000000,0.000000,14.930780,626.697521,112.621312,0.000000,0.368736,0.000000,15.811458,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

43,10:30-10:45,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.462397,0.000000,25.321301,0.000000,0.000000,12.512840,626.697521,112.621312,0.000000,0.368736,0.000000,0.000000,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

44,10:45-11:00,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.462397,0.000000,25.321301,0.000000,0.000000,0.000000,626.697521,112.621312,0.000000,0.368736,0.000000,0.000000,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

45,11:00-11:15,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.462397,0.000000,25.321301,0.000000,0.000000,0.000000,626.697521,112.621312,0.000000,0.368736,0.000000,0.000000,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

46,11:15-11:30,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,655.462397,0.000000,25.321301,0.000000,0.000000,0.000000,626.697521,112.621312,0.000000,0.368736,0.000000,0.000000,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

47,11:30-11:45,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,8.002460,0.000000,0.000000,655.462397,0.000000,25.321301,0.000000,0.000000,0.000000,626.697521,112.621312,0.000000,6.760157,0.000000,0.000000,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

