Block,Time,UNCHAHAR1,KISHANGANGA,URI,ANTA_RF,SINGRAULI,NJPC,ANTA_CRF,KOTESHWR,AURY_CRF,UNCHAHAR3,DADRI_LF,DADRT2,CHAMERA3,JHAJJAR,AURY_LF,DULHASTI,RAPPB,CHAMERA2,AURY_RF,RIHAND2,RAMPUR,DHAULIGNGA,ANTA_LF,TEHRI,SINGRAULI_HYDRO,SALAL,RAPPC,TANDA2,AURY_GF,CHAMERA1,DADRI_CRF,RIHAND3,NAPP,URI2,RIHAND1,UNCHAHAR4,DADRI_GF,ANTA_GF,UNCHAHAR2,KOLDAM,BSIUL,SEWA2,TANAKPUR,DADRI_RF,SASAN,PARBATI3,KHSTPP-II,FSTPP I & II,TALA,KHSTPP-I,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,10.690724,5.287146,32.937178,0.000000,139.153705,0.000000,0.000000,9.985206,0.000000,22.512461,0.000000,409.799544,0.000000,568.533171,0.000000,18.983470,0.000000,15.558745,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,64.302756,40.391620,5.156625,0.000000,0.000000,0.000000,125.670288,49.035040,27.681555,93.406640,0.086616,0.000000,0.000000,36.367364,0.000000,12.551236,18.618700,5.794322,0.000000,332.388900,0.000000,142.244260,17.244861,0.000000,44.654475,14.553550,0,0,0,0,0

8,01:45-02:00,10.690724,5.287146,32.937178,0.000000,139.153705,0.000000,0.000000,9.985206,0.000000,22.512461,0.000000,409.799544,0.000000,493.391394,0.000000,37.966939,0.000000,15.558745,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,64.302756,40.391620,5.156625,0.000000,0.000000,0.000000,125.670288,49.035040,27.681555,93.406640,2.973816,0.000000,0.000000,36.367364,0.000000,12.551236,18.618700,5.794322,0.000000,332.388900,0.000000,142.244260,17.244861,0.000000,44.654475,13.673861,0,0,0,0,0

9,02:00-02:15,9.395554,5.287146,32.937178,0.000000,139.153705,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,0.000000,407.590836,0.000000,37.966939,0.000000,3.936929,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,67.098528,48.469944,5.156625,0.000000,13.521104,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,37.557371,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,17.820568,0.000000,44.654475,14.881000,0,0,0,0,0

10,02:15-02:30,8.035655,5.287146,32.937178,0.000000,139.153705,0.000000,0.000000,9.985206,0.000000,17.032253,0.000000,366.491544,0.000000,388.342836,0.000000,37.966939,0.000000,3.936929,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,67.098528,48.469944,5.156625,0.000000,13.521104,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,37.557371,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,17.820568,0.000000,44.654475,16.952199,0,0,0,0,0

11,02:30-02:45,8.035655,5.287146,32.937178,0.000000,139.153705,0.000000,0.000000,9.985206,0.000000,18.377798,0.000000,366.491544,0.000000,388.342836,0.000000,37.966939,0.000000,3.936929,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,67.098528,48.469944,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,37.557371,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,17.820568,0.000000,44.654475,15.515027,0,0,0,0,0

12,02:45-03:00,8.035655,5.287146,32.937178,0.000000,139.153705,0.000000,0.000000,9.985206,0.000000,18.377798,0.000000,366.491544,0.000000,388.342836,0.000000,37.966939,0.000000,3.936929,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,67.098528,48.469944,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,37.557371,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,17.820568,0.000000,44.654475,17.794273,0,0,0,0,0

13,03:00-03:15,8.035655,5.287146,39.312115,0.000000,139.153705,0.000000,0.000000,9.985206,0.000000,18.377798,0.000000,366.491544,0.000000,388.342836,0.000000,37.966939,0.000000,3.936929,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,67.098528,48.469944,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,29.070158,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,13.840659,0.000000,44.654475,18.041449,0,0,0,0,0

14,03:15-03:30,8.035655,5.287146,39.312115,0.000000,139.153705,0.000000,0.000000,9.985206,0.000000,18.377798,0.000000,366.491544,11.162605,388.342836,0.000000,37.966939,0.000000,3.936929,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,67.098528,48.469944,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,29.070158,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,13.840659,0.000000,44.654475,18.426456,0,0,0,0,0

15,03:30-03:45,8.035655,5.287146,32.937178,0.000000,139.153705,0.000000,0.000000,9.985206,0.000000,18.377798,0.000000,366.491544,11.162605,388.342836,0.000000,37.966939,0.000000,3.936929,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,19.387977,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,29.070158,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,13.840659,0.000000,44.654475,18.941811,0,0,0,0,0

16,03:45-04:00,8.035655,5.287146,32.937178,0.000000,139.153705,0.000000,0.000000,9.985206,0.000000,18.377798,0.000000,366.491544,11.162605,388.342836,0.000000,37.966939,0.000000,3.936929,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,19.387977,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,29.070158,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,13.840659,0.000000,44.654475,19.247984,0,0,0,0,0

17,04:00-04:15,8.035655,5.287146,32.937178,0.000000,139.153705,0.000000,0.000000,9.985206,0.000000,18.377798,0.000000,366.491544,11.162605,388.342836,0.000000,37.966939,0.000000,15.558745,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,19.387977,5.156625,0.000000,27.294626,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,37.557371,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,17.820568,0.000000,44.654475,19.247984,0,0,0,0,0

18,04:15-04:30,8.035655,5.287146,32.937178,0.000000,139.153705,21.448404,0.000000,9.985206,0.000000,18.377798,0.000000,366.491544,11.162605,388.342836,0.000000,37.966939,0.000000,15.558745,0.000000,59.851752,0.830012,0.000000,0.000000,0.000000,0.729511,51.442205,21.003643,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,37.557371,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,17.820568,0.000000,44.654475,19.247984,0,0,0,0,0

19,04:30-04:45,8.035655,5.287146,32.937178,0.000000,139.153705,42.896809,0.000000,9.985206,0.000000,18.377798,0.000000,366.491544,11.162605,388.342836,0.000000,37.966939,0.000000,15.558745,0.000000,59.851752,1.660025,0.000000,0.000000,13.803353,0.729511,51.442205,21.003643,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,37.557371,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,17.820568,0.000000,44.654475,19.247984,0,0,0,0,0

20,04:45-05:00,8.035655,5.287146,32.937178,0.000000,139.153705,42.896809,0.000000,9.985206,0.000000,18.377798,0.000000,366.491544,11.162605,388.342836,0.000000,37.966939,0.000000,15.558745,0.000000,59.851752,1.660025,0.000000,0.000000,13.803353,0.729511,51.442205,21.003643,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,37.557371,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,17.820568,0.000000,44.654475,19.247984,0,0,0,0,0

21,05:00-05:15,9.947463,5.287146,39.312115,0.000000,139.153705,42.896809,0.000000,9.985206,0.000000,22.848088,0.000000,366.491544,11.162605,396.188994,0.000000,37.966939,0.000000,15.558745,0.000000,59.851752,1.660025,0.000000,0.000000,13.803353,0.729511,51.442205,21.003643,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.897093,0.000000,0.000000,37.557371,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,17.820568,0.000000,44.654475,19.247984,0,0,0,0,0

22,05:15-05:30,9.947463,5.287146,39.312115,0.000000,139.153705,79.466338,0.000000,9.985206,0.000000,23.369286,0.000000,366.491544,11.162605,396.188994,0.000000,37.966939,0.000000,15.558745,0.000000,59.851752,3.068082,0.000000,0.000000,27.606706,0.729511,51.442205,21.003643,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.973816,0.000000,0.000000,37.557371,2.231518,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,17.820568,0.000000,44.654475,19.247984,0,0,0,0,0

23,05:30-05:45,9.947463,5.287146,32.937178,0.000000,139.153705,105.955118,0.000000,9.985206,0.000000,25.973059,0.000000,366.491544,22.325211,396.188994,0.000000,37.966939,0.000000,31.117490,0.000000,59.851752,4.090776,0.000000,0.000000,27.606706,0.729511,51.442205,24.234972,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.973816,0.000000,0.000000,41.954962,2.231518,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

24,05:45-06:00,9.947463,5.287146,32.937178,0.000000,139.153705,105.955118,0.000000,9.985206,0.000000,22.512461,0.000000,366.491544,22.325211,415.436994,0.000000,37.966939,0.000000,31.117490,0.000000,59.851752,4.090776,0.000000,0.000000,41.410058,0.729511,51.442205,24.234972,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.973816,0.000000,0.000000,41.954962,4.463036,6.275618,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

25,06:00-06:15,9.947463,5.287146,32.937178,0.000000,139.153705,132.443897,0.000000,9.985206,0.000000,19.908688,0.000000,366.491544,22.325211,476.219954,0.000000,37.966939,0.000000,31.117490,0.000000,59.851752,5.113470,10.474794,0.000000,41.410058,0.729511,51.442205,24.234972,5.071278,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.973816,0.000000,0.000000,31.969773,6.694553,6.275618,18.618700,6.164172,0.000000,332.388900,0.000000,142.244260,17.244861,0.000000,44.654475,19.247984,0,0,0,0,0

26,06:15-06:30,9.947463,5.287146,32.937178,0.000000,139.153705,132.443897,0.000000,18.860945,0.000000,22.123444,0.000000,366.491544,22.325211,550.172994,0.000000,37.966939,0.000000,31.117490,0.000000,59.851752,5.113470,20.949590,0.000000,55.213411,0.729511,51.442205,24.234972,5.071278,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.973816,0.000000,0.000000,36.367364,8.926070,6.275618,18.618700,6.164172,0.000000,332.388900,3.670948,123.477460,17.244861,0.000000,38.461835,19.247984,0,0,0,0,0

27,06:30-06:45,9.947463,7.930718,32.937178,0.000000,144.349365,158.932677,0.000000,28.291417,0.000000,25.973059,0.000000,370.212760,33.521598,619.042242,0.000000,37.966939,0.000000,46.676234,0.000000,59.851752,6.047234,31.424384,0.000000,55.213411,0.729511,51.442205,24.234972,5.071278,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,0.086616,0.000000,0.000000,41.954962,8.926070,18.826854,19.229149,6.164172,0.000000,332.388900,17.620547,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

28,06:45-07:00,9.947463,7.930718,32.937178,0.000000,144.349365,158.932677,0.000000,28.291417,0.000000,25.973059,0.000000,370.212760,33.521598,619.042242,0.000000,37.966939,0.000000,46.676234,0.000000,59.851752,6.047234,41.899178,0.000000,55.213411,0.729511,51.442205,24.234972,5.071278,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,0.086616,0.000000,0.000000,41.954962,8.926070,18.826854,19.229149,6.164172,0.000000,332.388900,17.620547,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

29,07:00-07:15,9.947463,7.930718,32.937178,0.000000,144.349365,158.932677,0.000000,28.291417,0.000000,22.512461,0.000000,366.491544,33.521598,567.160543,0.000000,37.966939,0.000000,46.676234,0.000000,59.851752,6.047234,41.899178,0.000000,55.213411,0.729511,51.442205,24.234972,5.071278,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,0.086616,0.000000,0.000000,36.367364,8.926070,18.826854,19.229149,0.000000,0.000000,332.388900,17.620547,142.244260,17.244861,0.000000,44.654475,19.247984,0,0,0,0,0

30,07:15-07:30,9.947463,7.930718,32.937178,0.000000,144.349365,158.932677,0.000000,28.291417,0.000000,22.512461,0.000000,366.491544,33.521598,482.804994,0.000000,37.966939,0.000000,46.676234,0.000000,59.851752,6.047234,41.899178,0.000000,55.213411,0.729511,51.442205,24.234972,5.071278,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.973816,0.000000,0.000000,36.367364,8.926070,18.826854,19.229149,0.000000,0.000000,332.388900,17.620547,142.244260,17.244861,0.000000,44.654475,19.247984,0,0,0,0,0

31,07:30-07:45,9.947463,7.930718,39.312115,0.000000,144.349365,132.443897,0.000000,18.860945,0.000000,19.908688,0.000000,366.491544,33.521598,415.436994,0.000000,37.966939,0.000000,46.676234,0.000000,59.851752,5.113470,31.424384,0.000000,55.213411,0.729511,51.442205,27.466301,5.071278,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.973816,0.000000,0.000000,37.557371,6.694553,6.275618,18.618700,0.000000,0.000000,332.388900,3.670948,142.244260,17.820568,0.000000,44.654475,19.247984,0,0,0,0,0

32,07:45:08:00,9.947463,7.930718,39.312115,0.000000,144.349365,105.955118,0.000000,18.860945,0.000000,23.369286,0.000000,366.491544,33.521598,396.188994,0.000000,18.983470,0.000000,46.676234,0.000000,59.851752,4.090776,31.424384,0.000000,55.213411,0.729511,51.442205,27.466301,5.071278,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.973816,0.000000,0.000000,37.557371,6.694553,6.275618,18.618700,0.000000,0.000000,332.388900,3.670948,142.244260,17.820568,0.000000,44.654475,19.247984,0,0,0,0,0

33,08:00-08:15,9.947463,7.930718,32.937178,0.000000,144.349365,79.466338,0.000000,18.860945,0.000000,23.369286,0.000000,366.491544,22.325211,396.188994,0.000000,18.983470,0.000000,46.676234,0.000000,59.851752,3.068082,20.949590,0.000000,55.213411,0.729511,51.442205,27.466301,5.071278,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.973816,0.000000,0.000000,41.954962,4.463036,12.551236,18.618700,0.000000,0.000000,332.388900,3.670948,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

34,08:15-08:30,9.947463,7.930718,32.937178,0.000000,144.349365,68.634895,0.000000,18.860945,0.000000,19.908688,0.000000,366.491544,22.325211,365.392194,0.000000,18.983470,0.000000,46.676234,0.000000,59.851752,2.653076,10.474794,0.000000,55.213411,0.729511,51.442205,27.466301,5.071278,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.973816,0.000000,0.000000,36.367364,4.463036,12.551236,18.618700,0.000000,0.000000,332.388900,3.670948,123.477460,17.244861,0.000000,38.461835,19.247984,0,0,0,0,0

35,08:30-08:45,8.035655,5.287146,32.937178,0.000000,144.349365,42.896809,0.000000,18.860945,0.000000,14.917200,0.000000,366.491544,33.521598,357.546036,0.000000,18.983470,0.000000,46.676234,0.000000,59.851752,1.660025,0.000000,0.000000,55.213411,0.729511,51.442205,27.466301,5.071278,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.973816,0.000000,0.000000,23.771280,4.463036,6.275618,18.618700,0.000000,0.000000,332.388900,3.670948,123.477460,11.067600,0.000000,38.461835,19.247984,0,0,0,0,0

36,08:45:09:00,8.035655,5.287146,32.937178,0.000000,144.349365,26.488779,0.000000,18.860945,0.000000,14.917200,0.000000,366.491544,33.521598,357.546036,0.000000,18.983470,0.000000,46.676234,0.000000,59.851752,1.022694,0.000000,0.000000,41.410058,0.729511,51.442205,27.466301,5.071278,0.000000,40.563312,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,23.771280,4.463036,6.275618,18.618700,0.000000,0.000000,332.388900,3.670948,123.477460,11.067600,0.000000,38.461835,19.247984,0,0,0,0,0

37,09:00:09:15,8.035655,5.287146,32.937178,0.000000,144.349365,21.448404,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,33.521598,357.546036,0.000000,18.983470,0.000000,46.676234,0.000000,59.851752,0.830012,0.000000,0.000000,41.410058,0.729511,51.442205,27.466301,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,23.771280,2.231518,6.275618,18.618700,0.000000,0.000000,332.388900,0.000000,123.477460,11.067600,0.000000,38.461835,19.247984,0,0,0,0,0

38,09:15-09:30,8.035655,5.287146,32.937178,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,33.521598,357.546036,0.000000,18.983470,0.000000,46.676234,0.000000,59.851752,0.000000,0.000000,0.000000,41.410058,0.729511,51.442205,27.466301,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,27.880151,0.000000,6.275618,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,13.264952,0.000000,44.654475,19.247984,0,0,0,0,0

39,09:30-09:45,8.035655,5.287146,32.937178,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,33.521598,357.546036,0.000000,18.983470,0.000000,46.676234,0.000000,59.851752,0.000000,0.000000,0.000000,41.410058,0.729511,51.442205,27.466301,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,27.880151,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,13.264952,0.000000,44.654475,19.247984,0,0,0,0,0

40,09:45-10:00,8.035655,5.287146,32.937178,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,33.521598,357.546036,0.000000,18.983470,0.000000,46.676234,0.000000,59.851752,0.000000,0.000000,0.000000,27.606706,0.729511,51.442205,27.466301,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,23.771280,0.000000,12.551236,18.618700,0.000000,0.000000,332.388900,0.000000,142.244260,11.067600,0.000000,44.654475,19.247984,0,0,0,0,0

41,10:00-10:15,8.035655,5.287146,39.312115,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,11.162605,357.546036,0.000000,18.983470,0.000000,46.676234,0.000000,59.851752,0.000000,0.000000,0.000000,13.803353,0.729511,51.442205,29.081967,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,23.771280,0.000000,12.551236,18.618700,0.246567,0.000000,332.388900,0.000000,142.244260,11.067600,0.000000,44.654475,19.247984,0,0,0,0,0

42,10:15-10:30,8.035655,5.287146,39.312115,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,11.162605,357.546036,0.000000,18.983470,0.000000,46.676234,0.000000,59.851752,0.000000,0.000000,0.000000,13.803353,0.729511,51.442205,29.081967,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,23.771280,0.000000,12.551236,18.618700,0.246567,0.000000,332.388900,0.000000,142.244260,13.840659,0.000000,44.654475,19.247984,0,0,0,0,0

43,10:30-10:45,8.035655,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,11.162605,357.546036,0.000000,18.983470,0.000000,31.117490,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,23.771280,0.000000,12.551236,18.618700,0.246567,0.000000,332.388900,0.000000,142.244260,11.870124,0.000000,44.654475,19.247984,0,0,0,0,0

44,10:45-11:00,8.035655,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,11.162605,357.546036,0.000000,18.983470,0.000000,31.117490,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,23.771280,0.000000,12.551236,18.618700,0.246567,0.000000,332.388900,0.000000,142.244260,11.067600,0.000000,44.654475,19.247984,0,0,0,0,0

45,11:00-11:15,8.035655,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,11.162605,357.546036,0.000000,18.983470,0.000000,46.676234,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,23.067963,93.406640,2.520044,0.000000,0.000000,23.771280,0.000000,12.551236,18.618700,0.246567,0.000000,332.388900,0.000000,142.244260,11.067600,0.000000,44.654475,19.247984,0,0,0,0,0

46,11:15-11:30,8.035655,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,11.162605,357.546036,0.000000,18.983470,0.000000,31.117490,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,13.521104,0.000000,125.670288,49.035040,23.067963,93.406640,2.520044,0.000000,0.000000,23.771280,0.000000,12.551236,18.618700,0.246567,0.000000,332.388900,0.000000,142.244260,11.067600,0.000000,44.654475,19.247984,0,0,0,0,0

47,11:30-11:45,8.035655,5.287146,4.781203,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,11.162605,357.546036,0.000000,18.983470,0.000000,31.117490,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,12.925032,0.000000,125.670288,49.035040,23.067963,93.406640,2.520044,0.000000,0.000000,23.771280,0.000000,12.551236,18.618700,0.246567,0.000000,332.388900,0.000000,142.244260,11.067600,0.000000,44.654475,19.247984,0,0,0,0,0

