Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
1,00:00-00:15,47.472,27.165099,124.284996,130.480717,0,131.165497,2.562,64.382499,21.315823,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.397528,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.5844,15.000011,339.75

2,00:15-00:30,47.472,27.165099,124.284996,130.480717,0,131.165497,5.124,64.382499,21.315823,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.397528,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.5844,15.000011,339.75

3,00:30-00:45,36.432,27.165099,124.284996,130.480717,0,131.165497,12.9381,64.382499,21.315823,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.397528,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.5844,15.000011,339.75

4,00:45-01:00,35.328,27.165099,124.284996,130.480717,0,131.165497,12.9381,64.382499,21.315823,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.397528,0,82.828606,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.5844,15.000011,339.75

5,01:00-01:15,35.328,27.165099,124.284996,130.480717,0,131.165497,12.9381,64.382499,21.315823,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.397528,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.5844,15.000011,339.75

6,01:15-01:30,35.328,27.165099,124.284996,130.480717,0,131.165497,11.529,64.382499,21.315823,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.397528,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.5844,15.000011,339.75

7,01:30-01:45,35.328,27.165099,124.284996,130.480717,0,131.165497,12.9381,64.382499,21.315823,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.397528,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.000011,339.75

8,01:45-02:00,35.328,27.165099,124.284996,130.480717,0,131.165497,12.9381,64.382499,21.315823,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.397528,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.000011,339.75

9,02:00-02:15,39.744,27.165099,124.284996,130.480717,0,131.165497,12.9381,64.382499,21.315823,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.000011,339.75

10,02:15-02:30,39.744,27.165099,124.284996,130.480717,0,131.165497,11.529,64.382499,21.315823,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.000011,339.75

11,02:30-02:45,35.328,27.165099,124.284996,130.480717,0,131.165497,11.529,64.382499,22.630299,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.000011,339.75

12,02:45-03:00,35.328,27.165099,124.284996,130.480717,0,131.165497,11.529,64.382499,22.630299,27.63898,83.664,1.147846,44.306625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.000011,339.75

13,03:00-03:15,35.328,27.165099,124.284996,130.480717,0,131.165497,10.8885,64.382499,22.630299,27.63898,79.016,1.147846,44.306625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.000002,339.75

14,03:15-03:30,35.328,27.165099,124.284996,130.480717,0,131.165497,10.8885,64.382499,22.630299,27.63898,79.016,1.147846,44.306625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.000002,339.75

15,03:30-03:45,35.328,27.165099,124.284996,130.480717,0,131.165497,10.8885,64.382499,22.630299,27.63898,79.016,1.147846,44.306625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.000002,339.75

16,03:45-04:00,35.328,27.165099,124.284996,130.480717,0,131.165497,10.8885,64.382499,22.630299,27.63898,79.016,1.147846,44.306625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.000002,339.75

17,04:00-04:15,35.328,27.165099,124.284996,130.480717,0,131.165497,1.9215,64.382499,22.630299,27.63898,79.016,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.000002,339.75

18,04:15-04:30,35.328,27.165099,124.284996,130.480717,0,131.165497,1.9215,64.382499,22.630299,27.63898,79.016,1.147846,44.306625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.8784,15.000002,339.75

19,04:30-04:45,39.744,27.165099,124.284996,130.480717,0,131.165497,4.4835,64.382499,22.630299,27.63898,79.016,1.147846,44.306625,3.094586,5.534085,49.112359,18.308964,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,419.843785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.000002,339.75

