Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,TALST2,VALLURNTECL,SIMHST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
6,01:15-01:30,41.864567,688.249014,30.573593,9.57165,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,0.60728,3.34799,139.136434,1.012414,119.5917,1.44175,42.14808,13.1076,37.536,1.9215,84.9422,0,0,86.178824,0,0,0,36.840283,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

7,01:30-01:45,41.864567,688.249014,30.573593,9.57165,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,0,3.34799,139.136434,1.012414,119.5917,1.44175,42.14808,13.1076,37.536,1.9215,84.9422,0,0,86.178824,0,0,0,37.956655,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

8,01:45-02:00,41.864567,688.249014,30.573593,9.57165,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,0,3.34799,139.136434,1.012414,119.5917,1.44175,42.14808,13.1076,37.536,1.9215,84.9422,0,0,86.178824,0,0,0,37.956655,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

9,02:00-02:15,41.864567,688.249014,30.573593,9.57165,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,0,3.34799,139.136434,1.012414,119.5917,1.44175,14.04936,13.1076,37.536,1.9215,84.9422,0,0,86.178824,0,0,0,37.956655,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

10,02:15-02:30,41.864567,688.249014,30.573593,9.57165,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,0,3.34799,139.136434,1.012414,119.5917,1.44175,14.04936,13.1076,39.744,1.9215,84.9422,0,0,86.178824,0,0,0,37.956655,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

11,02:30-02:45,41.864567,688.249014,30.573593,9.57165,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,0,3.34799,139.136434,1.012414,119.5917,1.44175,14.04936,13.1076,39.744,1.9215,84.9422,0,0,86.178824,0,0,0,37.956655,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

12,02:45-03:00,41.864567,688.249014,30.573593,9.57165,34.438056,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,0,3.34799,139.136434,1.012414,119.5917,1.44175,14.04936,13.1076,37.536,1.9215,84.9422,0,0,86.178824,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

13,03:00-03:15,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,0,17.141705,139.136434,1.012414,119.5917,1.44175,14.04936,13.1076,37.536,2.562,83.083,0,0,86.178824,0,0,0,39.073028,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

14,03:15-03:30,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,0,17.141705,139.136434,1.012414,119.5917,1.44175,14.04936,13.1076,37.536,2.562,83.083,0,0,86.178824,0,0,0,39.073028,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

15,03:30-03:45,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,0,17.141705,139.136434,1.012414,119.5917,1.44175,14.04936,13.1076,37.536,2.562,83.083,0,0,86.178824,0,0,0,39.073028,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

16,03:45-04:00,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,0,17.141705,139.136434,1.012414,119.5917,1.44175,14.04936,13.1076,37.536,2.562,83.083,0,0,86.178824,0,0,0,39.073028,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

17,04:00-04:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,0,17.141705,139.136434,1.012414,119.5917,1.44175,14.04936,13.1076,37.536,11.529,83.083,0,0,86.178824,0,0,0,39.073028,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

18,04:15-04:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,17.515916,0,17.141705,139.136434,1.012414,119.5917,1.44175,14.04936,13.1076,37.536,11.529,83.083,0,0,86.178824,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

19,04:30-04:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,0,3.34799,139.136434,1.012414,119.5917,1.44175,14.04936,13.1076,37.536,11.529,83.083,0,0,86.178824,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

20,04:45-05:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,89.173935,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,0,3.34799,139.136434,1.012414,119.5917,1.44175,28.09872,13.1076,37.536,11.529,83.083,0,0,86.178824,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

21,05:00-05:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,0,12.052762,139.136434,1.113252,119.5917,1.44175,28.09872,13.1076,37.536,11.529,83.083,0,0,86.178824,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

22,05:15-05:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,0.60728,52.362552,139.136434,1.35123,119.5917,1.44175,28.09872,13.1076,37.536,1.9215,83.083,0,0,86.178824,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

23,05:30-05:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.21456,52.362552,139.136434,1.35123,119.5917,1.44175,28.09872,13.1076,37.536,1.9215,83.083,0,0,86.178824,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

24,05:45-06:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.21456,52.362552,139.136434,1.35123,119.5917,1.44175,28.09872,13.1076,37.536,1.9215,83.083,0,0,86.178824,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

25,06:00-06:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.21456,52.362552,139.136434,1.35123,119.5917,1.44175,23.7,19.7714,37.536,1.9215,83.083,0,0,86.178824,0,0,0,40.189399,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

26,06:15-06:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.21456,52.362552,139.136434,1.35123,119.5917,1.44175,23.7,19.7714,37.536,1.9215,83.083,0,0,86.178824,0,0,0,39.073028,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

27,06:30-06:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.82184,52.362552,139.136434,1.35123,119.5917,1.44175,42.14808,19.7714,37.536,1.9215,83.083,0,0,86.178824,0,0,0,39.073028,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

28,06:45-07:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.82184,10.713565,139.136434,1.35123,119.5917,1.44175,42.14808,19.7714,37.536,1.9215,83.083,0,0,86.178824,0,0,0,39.073028,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

29,07:00-07:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.82184,3.34799,139.136434,1.35123,119.5917,1.44175,42.14808,19.7714,37.536,3.2025,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

30,07:15-07:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.82184,3.34799,139.136434,1.35123,119.5917,1.44175,42.14808,19.7714,37.536,3.2025,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

31,07:30-07:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.82184,3.34799,139.136434,1.35123,119.5917,1.44175,42.14808,19.7714,39.744,3.2025,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

32,07:45:08:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.21456,3.34799,139.136434,1.35123,119.5917,1.44175,42.14808,19.7714,39.744,3.2025,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

33,08:00-08:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.21456,3.34799,139.136434,1.35123,119.5917,1.44175,42.14808,13.1076,37.536,3.2025,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

34,08:15-08:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.21456,3.34799,139.136434,1.35123,119.5917,1.44175,28.09872,13.1076,37.536,3.2025,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

35,08:30-08:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.21456,16.070349,139.136434,1.35123,119.5917,1.44175,28.09872,13.1076,37.536,3.2025,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

36,08:45:09:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.21456,16.070349,139.136434,1.35123,119.5917,1.44175,28.09872,6.5538,37.536,3.2025,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,69.113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

37,09:00:09:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,1.21456,16.070349,139.136434,1.35123,119.5917,1.44175,28.09872,6.5538,37.536,3.2025,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

38,09:15-09:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,1.21456,16.070349,139.136434,1.113252,119.5917,1.44175,28.09872,6.5538,39.744,3.2025,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,348.975

39,09:30-09:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,1.21456,0,139.136434,1.113252,119.5917,1.44175,28.09872,6.5538,39.744,2.562,82.502,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,12.6385,20.73185,0,147.515625,43.704,348.975

40,09:45-10:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,1.21456,0,139.136434,1.113252,119.5917,1.44175,28.09872,6.5538,37.536,2.562,82.502,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,14.0672,20.73185,0,147.515625,43.704,348.975

41,10:00-10:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,1.21456,0,139.136434,1.113252,119.5917,1.44175,28.09872,6.5538,37.536,2.562,82.502,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.386,20.73185,0,147.515625,43.704,348.975

42,10:15-10:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,73.419873,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,1.21456,0,139.136434,0.834938,119.5917,1.44175,28.09872,6.5538,37.536,2.562,82.502,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.386,20.73185,0,147.515625,43.704,348.975

43,10:30-10:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,48.946582,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,1.21456,0,139.136434,0.556626,119.5917,1.44175,28.09872,6.5538,37.536,2.562,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.386,20.73185,0,147.515625,45.525,348.975

44,10:45-11:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,48.946582,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0.60728,0,139.136434,0.556626,119.5917,1.44175,28.045,6.5538,37.536,2.562,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.386,20.73185,0,147.515625,45.525,348.975

45,11:00-11:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,20.014594,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,139.136434,0.225878,119.5917,1.44175,28.045,6.5538,37.536,2.562,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.386,20.73185,0,147.515625,45.525,348.975

46,11:15-11:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,19.81643,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,139.136434,0.225878,119.5917,1.44175,28.045,6.5538,37.536,2.562,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.386,20.73185,0,147.515625,45.525,348.975

47,11:30-11:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,0,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,139.136434,0,119.5917,1.44175,28.045,6.5538,37.536,2.562,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.386,20.73185,0,147.515625,45.525,348.975

48,11:45-12:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,0,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,139.136434,0,119.5917,1.44175,28.045,6.5538,37.536,2.562,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.386,20.73185,0,147.515625,45.525,348.975

49,12:00-12:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,0,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,139.136434,0,119.5917,1.44175,28.045,6.5538,39.744,2.562,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.386,20.73185,0,147.515625,45.525,348.975

