Block,Time,DADRI_RF,ANTA_RF,AURY_GF,UNCHAHAR4,DADRI_GF,NAPP,DHAULIGNGA,CHAMERA3,SINGRAULI_HYDRO,ANTA_LF,CHAMERA2,SEWA2,UNCHAHAR1,RIHAND3,NJPC,KOLDAM,URI2,TANAKPUR,KOTESHWR,DADRI_LF,RIHAND1,RIHAND2,RAMPUR,RAPPC,TEHRI,KISHANGANGA,AURY_CRF,PARBATI3,ANTA_GF,DADRI_CRF,DADRT2,DULHASTI,BSIUL,JHAJJAR,AURY_RF,ANTA_CRF,CHAMERA1,TANDA2,AURY_LF,RAPPB,SINGRAULI,URI,SALAL,UNCHAHAR2,UNCHAHAR3,TALA,FSTPP I & II,BRBCL,SASAN,KHSTPP-I,KUDGI,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
10,02:15-02:30,23.432472,9.679000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,5.208076,11.406895,0.000000,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,632.183982,19.025720,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,10.685616,76.828243,24.369302,25.542978,19.919382,14.799191,17.118342,337.772902,43.476132,42.59,142.780373,0,0,0,0,0

11,02:30-02:45,23.432472,9.679000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,5.208076,11.406895,0.000000,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,632.183982,19.025720,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,10.685616,38.802143,24.369302,25.542978,19.919382,14.799191,17.779056,337.772902,43.476132,42.59,142.780373,0,0,0,0,0

12,02:45-03:00,23.432472,9.679000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,5.208076,11.406895,0.000000,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,632.183982,19.025720,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,10.685616,38.802143,24.369302,25.542978,19.919382,14.799191,18.406679,337.772902,43.476132,40.65,142.780373,0,0,0,0,0

13,03:00-03:15,23.432472,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,5.208076,11.406895,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,10.685616,38.802143,24.369302,25.542978,19.919382,14.799191,18.308516,337.772902,43.476132,41.62,142.780373,0,0,0,0,0

14,03:15-03:30,13.392511,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,5.208076,11.406895,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,10.685616,38.802143,24.369302,25.542978,19.919382,14.799191,16.583132,337.772902,43.476132,40.65,142.780373,0,0,0,0,0

15,03:30-03:45,1.435958,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,5.208076,11.406895,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,10.685616,38.802143,24.369302,25.542978,19.919382,14.799191,16.294291,337.772902,43.476132,39.68,142.780373,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,5.208076,11.406895,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,10.685616,38.802143,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,38.72,142.780373,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,19.343482,119.695958,38.497255,0.000000,5.208076,11.406895,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,8.548493,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,38.72,142.780373,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,19.343482,119.695958,38.497255,0.000000,5.208076,11.406895,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,1.064690,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,8.548493,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,37.75,142.780373,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,9.367181,0.759153,0.000000,11.611896,0.000000,19.343482,119.695958,38.497255,0.000000,5.208076,11.406895,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,1.064690,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,8.548493,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,38.72,142.780373,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,9.367181,0.759153,0.000000,25.417151,0.000000,19.343482,119.695958,38.497255,0.000000,5.208076,11.406895,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,1.064690,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,8.548493,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,38.72,142.780373,0,0,0,0,0

21,05:00-05:15,9.679000,9.679000,0.000000,0.000000,0.000000,38.764395,8.822312,9.367181,0.759153,0.000000,25.417151,0.000000,19.343482,119.695958,38.497255,0.000000,5.208076,11.406895,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,1.064690,632.183982,9.679000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,8.548493,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,40.65,142.780373,0,0,0,0,0

22,05:15-05:30,9.679000,9.679000,0.000000,0.000000,0.000000,38.764395,8.822312,9.367181,0.759153,0.000000,25.417151,0.000000,19.343482,119.695958,38.497255,0.000000,5.208076,10.786955,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,14.634648,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,1.064690,632.183982,9.679000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,8.548493,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,40.65,142.780373,0,0,0,0,0

23,05:30-05:45,9.679000,9.679000,0.000000,0.000000,0.000000,38.764395,11.123784,9.367181,0.759153,0.000000,25.417151,0.000000,19.343482,119.695958,54.996078,0.000000,5.208076,9.671063,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,30.122984,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,1.064690,632.183982,9.679000,0.000000,13.534146,0.000000,0.000000,0.000000,99.814688,8.548493,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,42.59,142.780373,0,0,0,0,0

24,05:45-06:00,9.679000,9.679000,0.000000,0.000000,0.000000,38.764395,17.644623,9.367181,0.759153,0.000000,25.417151,0.000000,19.343482,119.695958,77.911110,0.000000,5.208076,9.671063,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,45.184476,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,1.064690,632.183982,9.679000,0.000000,27.144756,0.000000,0.000000,0.000000,99.814688,8.548493,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,41.62,142.780373,0,0,0,0,0

25,06:00-06:15,13.407183,9.369272,0.000000,0.000000,0.000000,38.764395,26.466935,9.367181,0.759153,0.000000,25.417151,5.109234,19.343482,119.695958,100.826143,0.000000,5.208076,9.671063,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,3.194070,632.183982,18.419137,0.000000,27.144756,0.000000,0.000000,0.000000,99.814688,8.548493,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,42.59,142.780373,0,0,0,0,0

26,06:15-06:30,22.677897,9.369272,0.000000,0.000000,0.000000,38.764395,35.371077,28.129892,0.759153,0.000000,38.241845,15.296738,19.343482,119.695958,135.840313,0.000000,5.208076,9.671063,9.543494,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,18.934447,632.183982,18.419137,0.000000,40.755365,0.000000,0.000000,0.000000,99.814688,8.548493,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,44.52,142.780373,0,0,0,0,0

27,06:30-06:45,22.677897,9.369272,0.000000,0.000000,0.000000,38.764395,35.371077,28.129892,0.759153,0.000000,38.241845,15.296738,19.343482,119.695958,135.840313,0.000000,10.416153,9.671063,9.543494,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,18.934447,632.183982,18.419137,0.000000,40.755365,0.000000,0.000000,0.000000,99.814688,8.548493,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,48.40,142.780373,0,0,0,0,0

28,06:45-07:00,22.677897,9.369272,0.000000,0.000000,0.000000,38.764395,35.371077,28.129892,0.759153,0.000000,38.241845,15.296738,19.343482,119.695958,135.840313,0.000000,30.873476,9.671063,9.543494,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,18.934447,632.183982,18.419137,0.000000,40.755365,0.000000,0.000000,0.000000,99.814688,47.550991,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,50.33,142.780373,0,0,0,0,0

29,07:00-07:15,22.677897,9.369272,0.000000,0.000000,0.000000,38.764395,35.371077,28.129892,0.759153,0.000000,38.241845,15.296738,19.343482,119.695958,135.840313,0.000000,30.873476,8.431183,9.543494,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,18.934447,632.183982,18.419137,0.000000,40.755365,0.000000,0.000000,0.000000,99.814688,47.550991,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,57.11,142.780373,0,0,0,0,0

30,07:15-07:30,22.677897,9.369272,0.000000,0.000000,0.000000,38.764395,26.466935,18.734363,0.759153,0.000000,38.241845,5.109234,19.343482,119.695958,109.992156,0.000000,30.873476,8.431183,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,45.184476,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,6.311482,632.183982,18.419137,0.000000,27.144756,0.000000,0.000000,0.000000,99.814688,10.685616,24.743396,24.369302,25.542978,19.919382,14.799191,19.357951,337.772902,43.476132,62.91,142.780373,0,0,0,0,0

31,07:30-07:45,22.677897,9.369272,0.000000,0.000000,0.000000,38.764395,17.644623,9.367181,0.759153,0.000000,25.417151,0.000000,19.343482,119.695958,82.494117,0.000000,30.873476,8.431183,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,30.122984,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,6.311482,632.183982,18.419137,0.000000,13.534146,0.000000,0.000000,0.000000,99.814688,8.548493,38.802143,24.369302,25.542978,19.919382,15.855373,19.357951,337.772902,43.476132,71.62,142.780373,0,0,0,0,0

32,07:45:08:00,22.677897,9.369272,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,19.343482,119.695958,64.162091,0.000000,10.416153,8.431183,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,14.634648,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,6.311482,632.183982,18.419137,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,8.548493,76.828243,24.369302,25.542978,19.919382,16.144572,19.357951,337.772902,43.476132,80.34,142.780373,0,0,0,0,0

33,08:00-08:15,6.325513,1.133682,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,44.455163,0.000000,5.208076,8.431183,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,3.080342,0.000000,0.000000,661.207878,47.849643,6.311482,625.965224,2.655426,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,8.548493,76.828243,24.369302,19.164033,19.919382,16.144572,19.357951,337.772902,43.476132,90.01,142.780373,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,5.208076,8.431183,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,6.160684,0.000000,0.000000,618.021088,47.849643,6.311482,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,8.548493,76.828243,24.369302,19.164033,19.919382,16.144572,19.357951,337.772902,43.476132,99.69,142.780373,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,5.208076,8.431183,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,31.651128,0.000000,0.000000,569.626088,47.849643,6.311482,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,6.411370,76.828243,24.369302,19.164033,19.919382,16.144572,19.357951,337.772902,43.476132,111.31,142.780373,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,5.208076,8.431183,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,47.476691,0.000000,0.000000,530.910088,47.849643,6.311482,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,6.411370,24.743396,24.369302,19.164033,19.919382,16.144572,19.357951,337.772902,43.476132,121.96,142.780373,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,9.114134,8.431183,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,47.476691,0.000000,0.000000,521.231088,47.849643,2.129380,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,12.822739,12.934048,24.369302,19.164033,18.496569,16.144572,19.357951,337.772902,43.476132,134.54,142.780373,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,9.114134,8.431183,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,47.476691,0.000000,0.000000,521.231088,47.849643,2.129380,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,12.822739,12.934048,24.369302,19.164033,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,9.114134,8.431183,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,47.476691,0.000000,0.000000,530.910088,47.849643,0.000000,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,17.096986,12.934048,24.369302,19.164033,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,9.114134,8.431183,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,31.651128,0.000000,0.000000,550.268088,47.849643,0.000000,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,17.096986,12.934048,24.369302,19.164033,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,9.114134,12.683971,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,4.928547,0.000000,0.000000,579.305088,47.849643,0.000000,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,37.399656,12.934048,24.369302,19.164033,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,9.114134,12.683971,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,588.984088,47.849643,0.000000,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,37.399656,12.934048,24.369302,19.164033,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,9.114134,12.683971,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,608.342088,47.849643,0.000000,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,10.685616,12.934048,24.369302,19.164033,18.496569,16.144572,19.123588,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,9.114134,12.683971,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,618.021088,47.849643,0.000000,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,6.411370,12.934048,24.369302,19.164033,18.496569,16.144572,18.310231,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,6.411370,23.618696,24.369302,19.164033,18.496569,16.144572,17.490315,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,6.411370,23.618696,24.369302,19.164033,18.496569,16.144572,17.661421,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

