Block,Time,TANAKPUR,KISHANGANGA,UNCHAHAR1,SALAL,URI2,TEHRI,UNCHAHAR4,PARBATI3,ANTA_LF,URI,AURY_GF,SINGRAULI,ANTA_RF,BSIUL,NJPC,SEWA2,KOLDAM,DADRI_RF,DADRI_CRF,JHAJJAR,UNCHAHAR2,ANTA_GF,AURY_LF,DADRI_LF,RAPPB,DHAULIGNGA,KOTESHWR,RAPPC,AURY_RF,CHAMERA3,UNCHAHAR3,SINGRAULI_HYDRO,DADRT2,RIHAND1,AURY_CRF,KHSTPP-II,KHSTPP-I,DULHASTI,CHAMERA1,DADRI_GF,RIHAND2,TALA,RIHAND3,ANTA_CRF,FSTPP I & II,RAMPUR,TANDA2,NAPP,KUDGI,BRBCL,CHAMERA2,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
28,06:45-07:00,0.495593,1.408539,5.822447,65.185411,32.762446,0.000000,0.000000,6.476350,0.000000,36.304819,0.000000,137.342400,0.000000,12.677671,57.499353,16.044750,1.762084,0.000000,0.000000,283.209798,41.637960,0.000000,0.000000,0.000000,0.000000,18.515401,8.166506,54.578452,0.000000,29.570779,13.472251,0.957139,363.571193,90.259104,0.000000,142.676992,36.986695,50.282029,40.765623,0.000000,115.667448,0.000000,121.185605,0.000000,17.545008,0.655406,0.626650,40.408206,14.51,18.438027,40.491409,337.528620,0,0,0,0,0

29,07:00-07:15,0.495593,1.408539,5.822447,65.185411,32.762446,0.000000,0.000000,3.238176,0.000000,36.304819,0.000000,137.342400,0.000000,12.677671,57.499353,16.044750,1.762084,0.000000,0.000000,283.209798,41.637960,0.000000,0.000000,0.000000,0.000000,18.515401,8.166506,54.578452,0.000000,29.570779,13.478936,0.957139,363.584126,90.259104,0.000000,142.676992,36.986695,50.282029,40.765623,0.000000,115.667448,0.000000,121.185605,0.000000,17.545008,0.655406,0.626650,40.408206,24.18,19.316260,40.491409,337.528620,0,0,0,0,0

30,07:15-07:30,0.495593,1.408539,6.420186,65.185411,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,137.342400,0.000000,12.677671,94.682268,16.044750,1.762084,0.000000,0.000000,283.209798,41.637960,0.000000,0.000000,0.000000,0.000000,18.515401,8.166506,54.578452,0.000000,29.570779,13.478936,0.957139,363.571193,90.259104,0.000000,142.676992,36.986695,50.282029,40.765623,0.000000,115.667448,0.000000,121.185605,0.000000,17.545008,1.076737,0.626054,40.408206,19.34,19.344031,40.491409,337.528620,0,0,0,0,0

31,07:30-07:45,0.495593,1.408539,5.822447,82.156096,32.762446,0.000000,0.000000,0.000000,0.000000,38.440397,0.000000,137.342400,0.000000,19.016506,94.682268,16.044750,1.762084,0.000000,0.000000,283.209798,41.637960,0.000000,0.000000,0.000000,0.000000,18.515401,8.166506,54.578452,0.000000,26.172270,12.919631,0.957139,363.597060,90.259104,0.000000,142.676992,36.986695,50.282029,40.765623,0.000000,115.667448,0.000000,121.185605,0.000000,17.545008,1.076737,0.602422,40.408206,19.34,17.684029,40.491409,337.528620,0,0,0,0,0

32,07:45:08:00,0.495593,1.408539,5.822447,82.156096,32.762446,0.000000,0.000000,0.000000,0.000000,38.440397,0.000000,137.342400,0.000000,19.016506,94.682268,16.044750,1.174722,0.000000,0.000000,283.209798,41.637960,0.000000,0.000000,0.000000,0.000000,18.515401,8.166506,54.578452,0.000000,19.693985,12.919631,0.957139,363.584126,90.259104,0.000000,142.676992,36.986695,50.282029,40.765623,0.000000,115.667448,0.000000,121.185605,0.000000,17.545008,1.076737,0.602422,40.408206,29.02,17.341527,40.491409,337.528620,0,0,0,0,0

33,08:00-08:15,1.238983,1.408539,10.716285,82.156096,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,137.342400,0.000000,19.016506,94.682268,16.044750,1.174722,0.000000,0.000000,283.209798,28.667034,0.000000,0.000000,0.000000,0.000000,18.515401,6.174674,54.578452,0.000000,19.693985,13.478936,0.957139,363.597060,90.259104,0.000000,142.676992,38.160876,50.282029,40.765623,0.000000,115.667448,0.000000,121.185605,0.000000,17.296244,1.076737,0.636286,40.408206,36.75,18.985253,40.491409,337.528620,0,0,0,0,0

34,08:15-08:30,1.238983,1.408539,10.716285,82.156096,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,137.342400,0.000000,19.016506,94.682268,16.044750,0.984869,0.000000,0.000000,283.209798,28.667034,0.000000,0.000000,0.000000,0.000000,18.515401,6.174674,54.578452,0.000000,19.693985,13.478936,0.957139,363.584126,90.259104,0.000000,142.676992,38.160876,50.282029,40.765623,0.000000,115.667448,0.000000,121.185605,0.000000,17.296244,1.076737,0.636286,40.408206,47.39,19.046772,40.491409,337.528620,0,0,0,0,0

35,08:30-08:45,1.238983,1.408539,10.716285,77.548162,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,137.342400,0.000000,19.016506,59.511831,16.044750,0.587361,0.000000,0.000000,283.209798,28.667034,0.000000,0.000000,0.000000,0.000000,9.257700,6.174674,54.578452,0.000000,19.693985,13.478936,0.957139,363.597060,90.259104,0.000000,142.676992,38.160876,50.282029,40.765623,0.000000,115.667448,0.000000,121.185605,0.000000,11.773532,0.674910,0.687346,40.408206,60.93,19.344031,40.491409,337.528620,0,0,0,0,0

36,08:45:09:00,1.238983,1.408539,10.716285,77.548162,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,137.342400,0.000000,19.016506,47.341134,16.044750,0.587361,0.000000,0.000000,283.209798,28.667034,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,13.478936,0.957139,363.584126,90.259104,0.000000,142.676992,38.160876,50.282029,40.765623,0.000000,115.667448,0.000000,121.185605,0.000000,11.773532,0.538369,0.687346,40.408206,60.93,19.344031,40.491409,337.528620,0,0,0,0,0

37,09:00:09:15,1.238983,1.408539,10.716285,77.548162,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,137.342400,0.000000,12.677671,23.670567,16.044750,0.000000,0.000000,0.000000,283.209798,28.667034,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,13.410333,0.957139,363.597060,90.259104,0.000000,142.676992,38.160876,50.282029,27.177082,0.000000,115.667448,0.000000,121.185605,0.000000,11.773532,0.269183,0.134541,40.408206,73.31,18.465766,40.491409,337.528620,0,0,0,0,0

38,09:15-09:30,1.238983,1.408539,10.716285,77.548162,32.762446,0.000000,0.000000,0.000000,0.000000,38.440397,0.000000,137.342400,0.000000,6.338835,20.603935,16.044750,0.000000,0.000000,0.000000,283.209798,28.667034,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,13.410333,0.957139,363.578582,90.259104,0.000000,142.676992,38.160876,50.282029,13.588541,0.000000,115.667448,0.000000,121.185605,0.000000,11.773532,0.234074,0.134541,40.408206,74.40,16.940063,40.491409,337.528620,0,0,0,0,0

39,09:30-09:45,1.238983,1.408539,10.716285,76.761441,32.762446,0.000000,0.000000,0.000000,0.000000,38.440397,0.000000,137.342400,0.000000,6.338835,19.166451,16.044750,0.000000,0.000000,0.000000,283.209798,28.667034,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,13.410333,0.976282,363.187019,90.259104,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.773532,0.218469,0.134541,40.408206,78.34,19.004245,40.491409,337.528620,0,0,0,0,0

40,09:45-10:00,1.238983,1.408539,10.716285,76.761441,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,137.342400,0.000000,6.338835,19.166451,16.044750,0.000000,0.000000,0.000000,283.209798,28.667034,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,13.410333,0.976282,363.211401,90.259104,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.773532,0.218469,0.134541,40.408206,87.05,16.676891,40.491409,337.528620,0,0,0,0,0

41,10:00-10:15,0.495593,1.408539,5.822447,79.233991,33.308488,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,137.342400,0.000000,6.338835,19.166451,16.044750,0.000000,0.000000,0.000000,283.209798,28.667034,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,7.769227,0.976282,363.621078,90.259104,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.773532,0.218469,0.134541,40.408206,106.39,18.653805,26.994272,337.528620,0,0,0,0,0

42,10:15-10:30,0.495593,1.408539,5.822447,79.233991,33.308488,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,137.342400,0.000000,6.338835,19.166451,16.044750,0.000000,0.000000,0.000000,283.209798,28.667034,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,7.769227,0.976282,345.220435,90.259104,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.773532,0.218469,0.134541,40.408206,114.13,17.566620,26.994272,337.528620,0,0,0,0,0

43,10:30-10:45,0.495593,1.408539,5.822447,79.233991,33.308488,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,137.342400,0.000000,6.338835,19.166451,16.044750,0.000000,0.000000,0.000000,283.209798,28.667034,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,7.769227,0.976282,344.148108,90.259104,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.279180,0.218469,0.134541,40.408206,120.90,15.433809,26.994272,337.528620,0,0,0,0,0

44,10:45-11:00,0.495593,1.408539,5.822447,79.233991,33.308488,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,137.342400,0.000000,6.338835,19.166451,16.044750,0.000000,0.000000,0.000000,283.209798,28.667034,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,7.769227,0.976282,344.080386,90.259104,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.279180,0.218469,0.134541,40.408206,123.80,15.606288,26.994272,337.528620,0,0,0,0,0

45,11:00-11:15,0.495593,1.408539,5.822447,76.761441,33.308488,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,137.342400,0.000000,6.338835,19.166451,16.044750,0.000000,0.000000,0.000000,283.209798,28.789741,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,7.769227,0.976282,344.148108,90.259104,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,8.258727,0.218469,0.134541,40.408206,126.70,15.150369,26.994272,337.528620,0,0,0,0,0

46,11:15-11:30,0.495593,1.408539,5.822447,76.761441,33.308488,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,137.342400,0.000000,6.338835,19.166451,16.044750,0.000000,0.000000,0.000000,283.209798,28.860474,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,7.769227,0.976282,344.080386,90.227767,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,8.258727,0.218469,0.134541,40.408206,127.67,16.969646,26.994272,337.528620,0,0,0,0,0

