Block,Time,CHAMERA1,DADRI_CRF,UNCHAHAR4,SINGRAULI_HYDRO,TANDA2,CHAMERA2,CHAMERA3,KOLDAM,SEWA2,RAMPUR,RAPPB,BSIUL,DADRI_GF,RIHAND3,TEHRI,KISHANGANGA,UNCHAHAR1,NAPP,UNCHAHAR2,DADRT2,ANTA_CRF,RAPPC,KOTESHWR,DADRI_LF,ANTA_LF,DHAULIGNGA,SINGRAULI,DULHASTI,DADRI_RF,JHAJJAR,UNCHAHAR3,ANTA_GF,TANAKPUR,RIHAND1,NJPC,PARBATI3,AURY_CRF,AURY_LF,ANTA_RF,SALAL,URI2,URI,AURY_RF,AURY_GF,KUDGI,KHSTPP-II,SASAN,FSTPP I & II,KHSTPP-I,BRBCL,RIHAND2,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
41,10:00-10:15,41.209560,0.000000,0.000000,0.942459,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.455259,37.759781,10.131705,213.331440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,13.353495,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,31.317063,45.324720,0.000000,0.000000,77.28,65.872409,334.719000,2.830380,10.461780,14.490000,114.108750,25.560360,0,0,0,0,0

42,10:15-10:30,41.209560,0.000000,0.000000,0.942459,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.455259,37.759781,10.131705,213.331440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,13.353495,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,31.317063,45.324720,0.000000,0.000000,80.18,75.511544,334.719000,10.508245,19.444711,14.490000,114.108750,25.560360,0,0,0,0,0

43,10:30-10:45,41.209560,0.000000,0.000000,0.942459,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.455259,37.759781,12.073850,266.461440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,16.026423,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,31.317063,45.324720,0.000000,0.000000,80.18,75.511544,334.719000,10.508245,19.444711,14.490000,114.108750,25.560360,0,0,0,0,0

44,10:45-11:00,41.209560,0.000000,0.000000,0.942459,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.455259,37.759781,18.242646,319.591440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,16.026423,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,31.317063,50.123808,0.000000,0.000000,82.11,75.511544,334.719000,10.508245,19.444711,14.490000,114.108750,25.560360,0,0,0,0,0

45,11:00-11:15,41.209560,0.000000,0.000000,0.942459,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.494878,37.759781,23.645458,353.401440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,17.166303,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,50.123808,0.000000,0.000000,90.56,61.042409,334.719000,7.011808,19.444711,14.326772,114.108750,25.560360,0,0,0,0,0

46,11:15-11:30,41.209560,0.000000,0.000000,0.942459,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.494878,37.759781,23.645458,353.401440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,17.166303,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,61.042409,334.719000,7.011808,19.444711,14.490000,114.108750,25.560360,0,0,0,0,0

47,11:30-11:45,41.209560,0.000000,0.000000,0.942459,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.482510,37.759781,34.276578,353.401440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,21.915642,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,334.719000,13.765500,27.056597,14.490000,114.108750,25.560360,0,0,0,0,0

48,11:45-12:00,41.209560,0.000000,0.000000,0.942459,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.482510,37.759781,34.276578,353.401440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,21.915642,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,334.719000,13.765500,27.056597,14.490000,114.108750,25.560360,0,0,0,0,0

49,12:00-12:15,41.209560,0.000000,0.000000,0.960938,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.537987,37.759781,34.276578,421.021440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,21.915642,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,334.719000,13.765500,27.056597,14.490000,114.108750,25.560360,0,0,0,0,0

50,12:15-12:30,41.209560,0.000000,0.000000,0.960938,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.537987,37.759781,34.276578,483.811440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,21.915642,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,334.719000,13.765500,27.056597,14.490000,114.108750,25.560360,0,0,0,0,0

51,12:30-12:45,41.209560,0.000000,0.000000,0.960938,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.537987,37.759781,34.276578,532.111440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,21.915642,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,334.719000,13.765500,27.056597,14.490000,114.108750,25.560360,0,0,0,0,0

52,12:45-13:00,41.209560,0.000000,0.000000,0.960938,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.537987,37.759781,34.276578,532.111440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,21.915642,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,334.719000,13.765500,27.056597,14.490000,114.108750,25.560360,0,0,0,0,0

53,13:00-13:15,41.209560,0.000000,0.000000,0.960938,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.510085,37.759781,22.093018,459.661440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,16.992423,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,334.719000,13.765500,27.056597,14.490000,114.108750,25.560360,0,0,0,0,0

54,13:15-13:30,41.209560,0.000000,0.000000,0.960938,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.510085,37.759781,22.037784,411.361440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,16.992423,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,334.719000,13.765500,27.056597,14.490000,114.108750,25.560360,0,0,0,0,0

55,13:30-13:45,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.510085,37.759781,34.276578,411.361440,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,328.440000,16.992423,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,334.719000,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

56,13:45-14:00,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,34.276578,439.770437,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,357.420000,21.915642,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,334.719000,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

57,14:00-14:15,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,34.276578,439.770437,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,402.822000,21.915642,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,335.769525,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

58,14:15-14:30,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,34.276578,488.138057,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,449.190000,21.819042,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

59,14:30-14:45,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,34.276578,489.152357,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,486.864000,21.819042,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

60,14:45-15:00,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,34.276578,514.664417,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,506.184000,21.819042,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

61,15:00-15:15,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,34.276578,533.115017,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,511.980000,21.819042,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

62,15:15-15:30,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,34.276578,532.931477,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,530.334000,21.819042,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.812872,45.324720,0.000000,0.000000,90.56,94.978666,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

63,15:30-15:45,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,34.276578,533.037737,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,537.096000,21.819042,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,45.324720,0.000000,0.000000,90.56,94.978666,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

64,15:45-16:00,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,34.276578,532.931477,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,528.402000,21.819042,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,45.324720,0.000000,0.000000,90.56,94.978666,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

65,16:00-16:15,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,34.276578,470.141477,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,455.952000,21.819042,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,31.317063,45.324720,0.000000,0.000000,90.56,94.978666,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

66,16:15-16:30,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,40.948837,421.841477,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,410.550000,21.819042,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,31.317063,45.324720,0.000000,0.000000,90.56,94.996440,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

67,16:30-16:45,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,40.948837,373.541477,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,401.856000,21.819042,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,31.317063,45.324720,0.000000,0.000000,90.56,94.996440,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

68,16:45-17:00,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,40.948837,373.541477,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,390.264000,21.819042,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,31.317063,45.324720,0.000000,0.000000,90.56,94.996440,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

69,17:00-17:15,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,40.948837,323.038997,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,371.910000,25.492837,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,50.123808,0.000000,0.000000,90.56,94.996440,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

70,17:15-17:30,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,40.948837,274.738997,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,31.728077,0.000000,359.352000,25.492837,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,50.123808,0.000000,0.000000,90.56,94.996440,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

71,17:30-17:45,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,40.948837,274.738997,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,0.000000,352.590000,25.492837,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,45.324720,0.000000,0.000000,90.56,94.996440,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

72,17:45-18:00,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,40.948837,274.738997,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,0.000000,350.658000,25.492837,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,45.324720,0.000000,0.000000,90.56,94.996440,335.805750,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

73,18:00-18:15,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,40.948837,323.038997,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,0.000000,359.352000,25.492837,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,45.324720,0.000000,0.000000,82.11,94.996440,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

74,18:15-18:30,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,40.948837,347.188997,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,0.000000,371.910000,25.492837,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,45.324720,0.000000,0.000000,72.45,94.996440,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

75,18:30-18:45,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,0.000000,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,40.948837,380.998997,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,0.000000,386.400000,21.915642,0.000000,11.384503,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,45.324720,0.000000,0.000000,62.79,94.996440,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

76,18:45-19:00,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,17.221462,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,40.948837,419.638997,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,0.000000,427.938000,21.915642,0.000000,9.404590,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,50.123808,0.000000,0.000000,62.79,94.996440,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

77,19:00-19:15,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,29.522506,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,40.948837,505.267504,0.000000,49.034160,38.670526,0.000000,0.000000,36.240842,121.317525,47.755713,0.000000,505.218000,21.915642,0.000000,9.404590,88.872000,149.432907,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,50.123808,0.000000,0.000000,53.13,94.996440,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

78,19:15-19:30,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,29.522506,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,11.720381,37.759781,40.948837,567.436997,0.000000,49.034160,38.670526,0.000000,0.000000,36.240842,121.317525,47.755713,0.000000,581.044170,21.915642,0.000000,9.404590,88.872000,149.432907,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,45.324720,18.345209,0.000000,48.44,94.996440,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

79,19:30-19:45,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,29.522506,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,18.507683,37.759781,40.948837,663.429439,0.000000,49.034160,38.670526,0.000000,0.000000,36.240842,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,9.404590,88.872000,149.432907,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,45.324720,18.345209,0.000000,43.47,94.996440,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

80,19:45-20:00,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,29.522506,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,19.305510,37.759781,40.948837,663.429439,0.000000,49.034160,38.670526,0.000000,0.000000,36.240842,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,9.404590,88.872000,149.432907,0.000000,0.000000,0.000000,0.000000,80.819424,30.537385,45.324720,18.345209,0.000000,43.47,94.996440,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

81,20:00-20:15,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,29.522506,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,19.305510,37.759781,40.948837,663.429439,0.000000,49.034160,38.670526,0.000000,0.000000,36.240842,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,9.404590,88.872000,149.432907,0.000000,0.000000,0.000000,0.000000,80.258178,30.537385,45.324720,18.345209,0.000000,38.64,94.996440,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

82,20:15-20:30,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,29.522506,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,19.305510,37.759781,40.948837,663.429439,0.000000,49.034160,38.670526,0.000000,0.000000,36.240842,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,9.404590,88.872000,149.432907,0.000000,0.000000,0.000000,0.000000,80.258178,30.537385,45.324720,18.345209,0.000000,38.64,94.996440,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

83,20:30-20:45,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,29.522506,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,19.305510,37.759781,40.948837,663.429439,0.000000,49.034160,38.670526,0.000000,0.000000,36.240842,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,9.404590,88.872000,149.432907,0.000000,0.000000,0.000000,0.000000,80.258178,30.537385,45.324720,18.345209,0.000000,33.81,94.996440,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

84,20:45-21:00,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,28.074673,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,19.305510,37.759781,40.948837,663.429439,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,9.404590,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.258178,30.537385,45.324720,18.345209,0.000000,33.81,94.996440,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

85,21:00-21:15,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,28.074673,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,19.305510,37.759781,40.948837,663.429439,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,9.404590,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.258178,30.537385,45.324720,18.345209,0.000000,28.98,97.779679,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

86,21:15-21:30,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,28.074673,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,19.305510,37.759781,40.948837,663.429439,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,9.404590,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.258178,30.537385,45.324720,18.345209,0.000000,28.98,100.007082,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

87,21:30-21:45,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,28.074673,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,19.305510,37.759781,40.948837,663.429439,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,9.404590,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,80.258178,30.537385,45.324720,18.345209,0.000000,19.32,100.007082,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

88,21:45-22:00,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,29.522506,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,19.305510,37.759781,40.948837,663.429439,0.000000,49.034160,38.670526,0.000000,0.000000,36.240842,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,9.404590,88.872000,149.432907,0.000000,0.000000,0.000000,0.000000,80.258178,30.537385,45.324720,18.345209,0.000000,19.32,100.007082,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

