Block,Time,AURY_GF,UNCHAHAR4,ANTA_LF,AURY_RF,TEHRI,PARBATI3,ANTA_RF,RIHAND1,CHAMERA1,ANTA_CRF,URI,URI2,TANAKPUR,DADRI_LF,CHAMERA3,DADRT2,UNCHAHAR3,SALAL,KISHANGANGA,UNCHAHAR2,TANDA2,ANTA_GF,RIHAND2,KOLDAM,NAPP,JHAJJAR,SEWA2,SINGRAULI,DADRI_RF,RAMPUR,CHAMERA2,DULHASTI,BSIUL,DADRI_GF,AURY_LF,AURY_CRF,UNCHAHAR1,RIHAND3,DHAULIGNGA,KOTESHWR,NJPC,RAPPC,SINGRAULI_HYDRO,DADRI_CRF,RAPPB,TALA,KUDGI,KHSTPP-II,FSTPP I & II,BRBCL,KHSTPP-I,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,429.501541,13.490428,81.641283,0.000000,20.845081,0.000000,0.000000,114.002438,0.000000,37.724601,410.235057,15.252487,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,11.501085,119.349695,35.314650,34.257190,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,0.00,53.059654,6.388479,14.477766,18.181712,401.722875,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,429.501541,13.490428,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,345.649316,15.252487,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,11.501085,119.349695,35.314650,35.208778,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,0.00,67.700896,10.607800,14.477766,23.438925,401.722875,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,363.078193,13.490428,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,352.329057,15.252487,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,11.501085,119.349695,35.314650,35.208778,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,0.00,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,363.078193,13.490428,81.641283,0.000000,20.845081,0.000000,0.000000,114.002438,0.000000,37.724601,499.796337,10.188908,134.448081,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,11.501085,119.349695,35.314650,35.208778,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,0.00,53.059654,6.388479,14.477766,18.181712,401.722875,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,438.582071,13.490428,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,608.235070,10.188908,134.448081,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,11.501085,119.349695,35.314650,35.208778,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,0.00,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,46.880698,30.508934,11.621155,0.000000,28.048516,438.582071,12.198027,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,608.235070,10.188908,134.448081,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,11.442432,119.349695,35.314650,35.208778,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,0.00,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,46.880698,30.508934,11.621155,0.000000,28.048516,438.582071,12.168534,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,608.235070,10.188908,134.448081,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,11.442432,119.349695,35.314650,35.208778,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,0.00,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,7.417759,0.000000,28.048516,438.582071,15.554034,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,620.911562,5.017265,134.448081,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,12.512522,119.349695,35.314650,35.208778,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,0.00,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,4.945172,0.000000,28.048516,438.582071,15.554034,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,5.017265,134.448081,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,12.512522,119.349695,35.314650,35.208778,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,0.00,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,4.945172,0.000000,28.048516,438.582071,19.108594,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,5.017265,134.448081,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,15.282358,119.349695,35.314650,35.208778,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,0.00,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,8.654052,0.000000,28.048516,438.582071,19.108594,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,2.444309,134.448081,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,15.282358,119.349695,35.314650,35.208778,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,0.00,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,438.582071,19.108594,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,15.282358,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,0.00,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,438.582071,19.108594,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,15.282358,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,0.00,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,438.582071,19.108594,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,15.282358,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,0.00,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,438.582071,19.108594,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,15.282358,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,0.00,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,438.582071,19.108594,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,0.000000,134.448081,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,15.282358,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,9.65,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,438.582071,19.108594,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,608.235070,0.000000,134.448081,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,15.282358,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,9.65,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,438.582071,15.554034,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,569.631070,0.000000,134.448081,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,12.512522,119.349695,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,9.65,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,359.320042,15.554034,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,443.608887,0.000000,134.448081,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,12.512522,119.349695,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,19.30,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,7.417759,0.000000,28.048516,363.314042,12.932281,81.641283,0.000000,29.698443,0.000000,0.000000,114.002438,0.000000,37.724601,410.235057,0.000000,134.448081,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,11.124520,119.349695,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,33.78,67.700896,10.607800,14.477766,23.660199,401.722875,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,3.708879,0.000000,28.048516,363.314042,12.932281,81.641283,0.000000,24.142266,0.000000,0.000000,114.002438,0.000000,37.724601,381.282057,0.000000,134.448081,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,11.124520,119.349695,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,52.12,67.700896,7.114621,14.477766,18.999538,401.722875,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,363.358849,12.932281,81.641283,0.000000,27.737877,0.000000,0.000000,92.888269,0.000000,37.724601,381.282057,0.000000,122.357598,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,11.124520,87.228826,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,64.66,67.700896,10.607800,14.477766,22.830502,401.722875,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,363.358849,12.932281,81.641283,0.000000,29.344155,0.000000,0.000000,92.888269,0.000000,37.724601,381.282057,0.000000,122.357598,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,11.124520,87.228826,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,78.17,67.700896,10.607800,14.477766,22.830502,401.722875,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,363.489259,12.932281,81.641283,0.000000,29.344155,0.000000,0.000000,92.888269,0.000000,37.724601,381.282057,0.000000,122.357598,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,11.124520,87.228826,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,41.50,67.700896,10.607800,14.477766,22.830502,401.722875,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,363.501637,12.932281,81.641283,0.000000,29.344155,0.000000,0.000000,92.888269,0.000000,37.724601,381.282057,0.000000,122.357598,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,11.124520,87.228826,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,54.05,67.700896,10.607800,14.477766,22.830502,401.722875,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,379.678929,12.932281,81.641283,0.000000,29.344155,0.000000,0.000000,92.888269,0.000000,37.724601,381.282057,0.000000,122.357598,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,11.123662,87.228826,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,66.59,67.700896,10.607800,14.477766,22.830502,399.551400,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,379.678929,12.932281,81.641283,0.000000,29.344155,0.000000,0.000000,92.888269,0.000000,37.724601,381.282057,0.000000,122.357598,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,11.123662,87.228826,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,75.28,67.700896,10.607800,14.477766,22.830502,399.551400,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,46.880698,31.287886,0.000000,0.000000,28.048516,399.753009,13.490428,81.641283,0.000000,29.344155,0.000000,0.000000,92.888269,0.000000,37.724601,410.235057,0.000000,122.357598,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,9.881667,87.228826,35.314650,34.257190,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,76.68,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,46.880698,31.287886,0.000000,0.000000,28.048516,399.753009,13.490428,81.641283,0.000000,29.344155,0.000000,0.000000,92.888269,0.000000,37.724601,410.235057,0.000000,122.357598,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,9.881667,87.228826,35.314650,34.257190,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,40.487875,31.287886,0.000000,0.000000,28.048516,399.753009,12.168534,81.641283,0.000000,29.344155,0.000000,0.000000,92.888269,0.000000,37.724601,381.461553,0.000000,122.357598,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,9.753415,87.228826,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,40.487875,31.287886,0.000000,0.000000,28.048516,399.753009,12.168534,81.641283,0.000000,29.344155,0.000000,0.000000,92.888269,0.000000,37.724601,381.282057,0.000000,122.357598,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,9.753401,87.228826,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,399.753009,12.168534,81.641283,0.000000,29.344155,0.000000,0.000000,92.888269,0.000000,37.724601,344.366393,0.000000,122.357598,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,9.753401,87.228826,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,24.117849,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,399.753009,12.168534,81.641283,0.000000,29.344155,0.000000,0.000000,92.888269,0.000000,37.724601,344.366393,0.000000,122.357598,0.000000,0.000000,38.131217,31.698516,12.586448,0.000000,0.000000,0.000000,9.740376,87.228826,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,24.117849,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

