Block,Time,NR/22122023/22122023/HPX-TAMCTG-211223-05460,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/23072042/L_NR_2012_04,NR/16122023/22122023/HP-20,NR/20122023/29022024/IEX_LDC_231218_00501,NR/20122023/31122023/HPX-GTAMLDCRA-141223-05422,NR/01102023/06022042/L_NR_2012_07,NR/01122023/31122023/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/31102037/L_NR_2019_11,NR/20122023/31122023/HPX-GTAMLDCRA-141223-05421,NR/01102023/05012040/L_NR_2020_02,NR/01102023/30042040/GNA_LT_35,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/L_NR_2019_05,WR/01102023/31032046/L_NR_2020_05,NR/26072023/25122043/L_NR_2023_10,NR/22122023/22122023/DD20231222NR21878,WR/01102023/24112044/L_NR_2020_07,WR/01102023/01102023/L_NR_2022_09,NR/22122023/22122023/SJVN221223NR1308,NR/22122023/22122023/SJVN221223NR1307,NR/01102023/25072045/L_NR_2021_15,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/22052037/LT-59,NR/30092023/31122025/SH-07,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/13082046/L_NR_2021_12,NR/16122023/22122023/HP-16,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/01102023/L_NR_2020_06,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_17,WR/01102023/16072048/L_NR_2022_08,WR/01102023/30052048/L_NR_2022_10,NR/01102023/02122045/L_NR_2021_13,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/06022042/L_NR_2012_02,SR/01122023/31122023/BYPL_KSEB_DEC23,NR/30092023/26122029/SH-06,NR/01102023/19072037/LT-05,NR/01102023/31052040/LT-31,SR/01102023/07102043/L_NR_2018_61,NR/01102023/30042040/GNA_LT_36
6,01:15-01:30,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,56.300000,96.040000,1.220000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,15.07,0,0,0,0.000000,1.090000,25.370000,0,0,133.760000,24.010000,6.84,0,0,0,0,6.66,15.07,0,48.020000,194.220000,48.02,25.920000,71.450000,0.000000,11.24,0.000000

7,01:30-01:45,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,37.460000,96.040000,1.220000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,15.18,0,0,0,0.000000,1.090000,25.370000,0,0,133.760000,24.010000,6.84,0,0,0,0,6.66,15.18,0,48.020000,175.010000,48.02,25.920000,71.450000,0.000000,11.4,0.000000

8,01:45-02:00,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,37.460000,96.040000,1.220000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,15.22,0,0,0,0.000000,1.090000,25.370000,0,0,133.760000,24.010000,6.84,0,0,0,0,6.66,15.22,0,48.020000,175.010000,48.02,25.920000,71.450000,0.000000,11.44,0.000000

9,02:00-02:15,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,37.460000,96.040000,1.220000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,26.81,0,0,0,0.000000,1.090000,25.370000,0,0,133.760000,24.010000,6.84,0,0,0,0,6.66,26.81,0,48.020000,153.660000,48.02,25.920000,71.450000,0.000000,14.44,0.000000

10,02:15-02:30,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,37.460000,96.040000,1.220000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,26.14,0,0,0,0.000000,1.090000,25.370000,0,0,133.760000,24.010000,6.84,0,0,0,0,6.66,26.14,0,48.020000,153.660000,48.02,25.920000,71.450000,0.000000,14.33,0.000000

11,02:30-02:45,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,37.460000,96.040000,1.220000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,25.77,0,0,0,0.000000,1.090000,25.370000,0,0,133.760000,24.010000,6.84,0,0,0,0,6.66,25.77,0,48.020000,153.660000,48.02,25.920000,71.450000,0.000000,14.23,0.000000

12,02:45-03:00,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,37.460000,96.040000,1.220000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,25.28,0,0,0,0.000000,1.090000,25.370000,0,0,133.760000,24.010000,6.84,0,0,0,0,6.66,25.28,0,48.020000,153.660000,48.02,25.920000,71.450000,0.000000,14.21,0.000000

13,03:00-03:15,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,37.460000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,24.81,0,0,0,0.000000,1.090000,25.370000,0,0,133.760000,24.010000,6.84,0,0,0,0,6.66,24.81,0,48.020000,153.660000,48.02,25.920000,71.450000,0.000000,17.09,0.000000

14,03:15-03:30,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,37.460000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,24.56,0,0,0,0.000000,1.090000,25.370000,0,0,133.760000,23.050000,6.84,0,0,0,0,6.66,24.56,0,48.020000,153.660000,48.02,25.920000,71.450000,0.000000,17.03,0.000000

15,03:30-03:45,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,37.460000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,24.48,0,0,0,0.000000,1.090000,25.370000,0,0,133.760000,23.050000,6.84,0,0,0,0,6.66,24.48,0,48.020000,153.660000,48.02,25.920000,71.450000,0.000000,20.01,0.000000

16,03:45-04:00,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,37.460000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,23.83,0,0,0,0.000000,1.090000,25.370000,0,0,133.760000,23.050000,6.84,0,0,0,0,6.66,23.83,0,48.020000,153.660000,48.02,25.920000,71.450000,0.000000,19.97,0.000000

17,04:00-04:15,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,37.460000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,23.71,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,23.050000,6.84,0,0,0,0,6.66,23.71,0,48.020000,153.660000,48.02,25.920000,71.450000,0.000000,28.1,0.000000

18,04:15-04:30,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,56.300000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,22.73,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,23.050000,6.84,0,0,0,0,6.66,22.73,0,48.020000,175.010000,48.02,25.920000,71.450000,0.000000,27.94,0.000000

19,04:30-04:45,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,56.300000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,22.73,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,23.050000,6.84,0,0,0,0,6.66,22.73,0,48.020000,175.010000,48.02,25.920000,71.450000,0.000000,23.34,0.000000

20,04:45-05:00,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,56.300000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,20.5,0,0.000000,6.83,22.73,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,23.050000,6.84,0,0,0,0,6.66,22.73,0,48.020000,175.010000,48.02,25.920000,71.450000,0.000000,23.05,0.000000

21,05:00-05:15,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,56.300000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,25,0,0.000000,8.33,22.73,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,23.050000,8.34,0,0,0,0,6.66,22.73,0,48.020000,175.010000,48.02,25.920000,67.230000,0.000000,24.84,0.000000

22,05:15-05:30,0.000000,11.520000,192.080000,127.710000,8.160000,14.410000,56.300000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,25,0,0.000000,8.33,22.73,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,23.050000,8.34,0,0,0,0,6.66,22.73,0,48.020000,175.010000,48.02,25.920000,67.230000,0.000000,24.88,0.000000

23,05:30-05:45,0.000000,11.520000,230.500000,127.710000,8.160000,14.410000,56.300000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,25,0,0.000000,8.33,22.73,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,23.050000,8.34,0,0,0,0,6.66,22.73,0,48.020000,175.010000,48.02,25.920000,67.230000,0.000000,24.76,0.000000

24,05:45-06:00,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,56.300000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,25,0,0.000000,8.33,21.84,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,23.050000,8.34,0,0,0,0,6.66,21.84,0,48.020000,225.620000,48.02,25.920000,67.230000,0.000000,24.64,0.000000

25,06:00-06:15,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,75.190000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,25,0,0.000000,8.33,21.39,0,0,0,0.000000,1.010000,30.730000,0,0,0.000000,23.050000,8.34,0,0,0,0,6.66,21.39,0,100.590000,259.880000,48.02,30.730000,84.500000,0.000000,24.42,0.000000

26,06:15-06:30,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.140000,5.760000,1.660000,0.000000,0,0,0,25,0,0.000000,8.33,20.88,0,0,0,0.000000,1.010000,30.730000,0,0,0.000000,23.050000,8.34,0,0,0,0,6.66,20.88,0,100.590000,259.880000,48.02,30.730000,117.550000,0.000000,24.14,0.000000

27,06:30-06:45,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.140000,5.760000,1.660000,0.000000,0,1.2,0,25,0,0.000000,8.33,20.11,0,0,0,0.000000,1.010000,30.250000,0,0,0.000000,23.050000,8.34,0,0,0,0,6.66,20.11,0,100.590000,259.880000,48.02,30.250000,117.550000,0.000000,21.58,0.000000

28,06:45-07:00,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.140000,5.760000,1.660000,0.000000,0,4.3,0,25,0,0.000000,8.33,19.55,0,0,0,0.000000,1.010000,30.250000,0,0,0.000000,23.050000,8.34,0,0,0,0,6.66,19.55,0,100.590000,259.880000,48.02,30.250000,117.550000,0.000000,21.6,0.000000

29,07:00-07:15,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.610000,0.000000,0.769144,12.1,1,25,0,47.060000,8.33,14.67,0,0,0,0.000000,1.010000,30.250000,1,0,0.000000,23.050000,8.34,0,0,0,0,6.66,14.67,0,100.590000,259.880000,48.02,30.250000,117.550000,0.000000,21.67,0.000000

30,07:15-07:30,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.610000,0.060000,4.264368,21.1,1.58,25,0,45.140000,8.33,14.67,0,0,0,0.000000,1.010000,30.250000,8.34,0,0.000000,23.050000,8.34,1,1,0,0,6.66,14.67,0,100.590000,259.880000,48.02,30.250000,117.550000,0.060000,21.9,0.060000

31,07:30-07:45,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.610000,0.270000,7.895896,32.4,14.37,18.5,1,46.100000,6.17,14.67,0,0,1,0.000000,1.010000,30.250000,28.71,3.53,0.000000,23.050000,6.16,1,3,0.33,1,6.66,14.67,0.7,100.590000,259.880000,48.02,30.250000,117.550000,0.270000,22.1,0.270000

32,07:45:08:00,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.610000,0.710000,12.598384,30.37,29.76,18.5,3,48.980000,6.17,14.67,0,0,2,0.000000,1.010000,30.250000,30.37,13.36,0.000000,22.090000,6.16,7,5,1,3,6.66,14.67,2.67,100.590000,259.880000,48.02,30.250000,117.550000,0.710000,22.27,0.730000

33,08:00-08:15,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.610000,1.410000,18.488664,30.33,30.34,18.5,7,43.220000,6.17,14.67,0,0,4,0.000000,1.010000,30.250000,30.33,30.28,0.000000,22.090000,6.16,18,10,6.14,5,6.66,14.67,6.05,100.590000,259.880000,48.02,30.250000,117.550000,1.410000,21.7,1.450000

34,08:15-08:30,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.610000,2.320000,25.664096,30.33,30.34,18.5,13,49.940000,6.17,14.67,0,0,7,0.000000,1.010000,30.250000,30.33,44.29,0.000000,22.090000,6.16,29,17,14.53,8,6.66,14.67,8.86,100.590000,259.880000,48.02,30.250000,117.550000,2.320000,21.15,2.380000

35,08:30-08:45,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.610000,2.600000,33.287384,32,32,18.5,19,39.380000,6.17,14.67,0,0,10,0.000000,1.010000,30.250000,32,59.68,0.000000,23.050000,6.16,46,27,22.85,13,6.66,14.67,11.93,100.590000,259.880000,48.02,30.250000,117.550000,2.600000,20.55,2.660000

36,08:45:09:00,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.610000,4.360000,41.42668,32,32,18.5,27,47.060000,6.17,14.67,0,0,14,0.000000,1.010000,30.250000,32,75.03,0.000000,23.050000,6.16,63,33,29.72,17,6.66,14.67,15,100.590000,259.880000,48.02,30.250000,117.550000,4.360000,19.87,4.470000

37,09:00:09:15,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.610000,5.620000,49.26416,32,32,15,34,0.000000,5,0,0,0,20,0.000000,1.090000,30.250000,32,80.88,0.000000,23.050000,5,81,44,37.17,22,4,0,16.17,100.590000,259.880000,48.02,30.250000,117.550000,5.620000,18.83,5.770000

38,09:15-09:30,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.610000,6.620000,56.118304,32,32,15,40,0.000000,5,0,0,0,22,0.000000,1.090000,30.250000,32,93.19,0.000000,22.090000,5,95,52,45.36,26,4,0,18.64,100.590000,259.880000,48.02,30.250000,117.550000,6.620000,18.39,6.780000

39,09:30-09:45,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.610000,7.880000,61.843072,32,32,15,47,0.000000,5,0,0,0,26,0.000000,1.090000,30.250000,32,104.85,0.000000,22.090000,5,109,57,52.56,29,4,0,20.97,100.590000,259.880000,48.02,30.250000,117.550000,7.880000,17.94,8.080000

40,09:45-10:00,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.610000,8.650000,66.574768,32.5,32.5,15,53,0.000000,5,0,0,0,29,0.000000,1.090000,30.250000,32.5,115.55,0.000000,22.090000,5,124,64,58.43,32,4,0,23.11,100.590000,259.880000,48.02,30.250000,117.550000,8.650000,17.55,8.870000

41,10:00-10:15,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.140000,5.760000,1.610000,9.180000,71.734848,32.5,32.5,15,60,0.000000,5,0,28.81,24.01,32,0.000000,1.090000,30.250000,32.5,136.42,0.000000,22.090000,5,140,71,53.33,35,4,0,27.28,100.590000,259.880000,48.02,30.250000,117.550000,9.180000,17.01,9.410000

42,10:15-10:30,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.140000,5.760000,1.610000,9.530000,77.44988,32.5,32.5,15,64,0.000000,5,0,28.81,24.01,35.24,0.000000,1.090000,30.250000,32.5,146.17,0.000000,22.090000,5,151,77,58.33,38,4,0,29.23,100.590000,259.880000,48.02,30.250000,117.550000,9.530000,16.3,9.770000

43,10:30-10:45,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.140000,5.760000,1.610000,9.870000,99.570072,32.5,32.5,15,70,0.000000,5,0,28.81,24.01,37.43,0.000000,1.090000,30.250000,32.5,183.95,0.000000,22.090000,5,165,81,63.33,41,4,0,36.79,100.590000,259.880000,48.02,30.250000,117.550000,9.870000,13.11,10.120000

44,10:45-11:00,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.140000,5.760000,1.610000,13.110000,103.83444,32.5,32.5,15,73,0.000000,5,0,28.81,24.01,38.38,0.000000,1.090000,30.250000,32.5,192.53,0.000000,22.090000,5,172,83,68.33,41,4,0,38.5,100.590000,259.880000,48.02,30.250000,117.550000,13.110000,12.83,13.450000

45,11:00-11:15,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.140000,5.760000,1.660000,13.690000,106.920752,32.5,32.5,15,75,0.000000,5,0,28.81,24.01,39.99,0.000000,1.090000,30.730000,32.5,199.3,0.000000,22.090000,5,175,85,73.33,43,4,0,39.86,100.590000,259.880000,48.02,30.730000,117.550000,13.690000,12.63,14.030000

46,11:15-11:30,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.140000,5.760000,1.660000,14.140000,108.741384,32.5,32.5,15,76,0.000000,5,0,28.81,24.01,40,0.000000,1.090000,30.730000,32.5,204.47,0.000000,22.090000,5,179,87,76.67,43,4,0,40.89,100.590000,259.880000,48.02,30.730000,117.550000,14.140000,12.43,14.500000

47,11:30-11:45,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.140000,5.760000,1.660000,14.370000,109.247656,32.5,32.5,15,77,0.000000,5,0,28.81,24.01,40,0.000000,1.090000,30.730000,32.5,208.63,0.000000,0.000000,5,181,91,86.31,46,4,0,41.73,100.590000,259.880000,48.02,30.730000,117.550000,14.370000,14.21,14.740000

48,11:45-12:00,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.140000,5.760000,1.660000,14.370000,109.130824,32.5,32.5,15,79,0.000000,5,0,28.81,24.01,40,0.000000,1.090000,30.730000,32.5,213.06,0.000000,0.000000,5,186,91,88.73,46,4,0,42.61,100.590000,259.880000,48.02,30.730000,117.550000,14.370000,14.02,14.740000

49,12:00-12:15,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.660000,14.370000,107.329664,32.5,32.5,15,81,0.000000,5,0,28.81,24.01,42,0.000000,1.090000,30.730000,32.5,196.17,0.000000,0.000000,5,189,91,88.71,46,4,0,39.23,100.590000,259.880000,48.02,30.730000,117.550000,14.370000,13.81,14.740000

50,12:15-12:30,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.660000,14.370000,108.770592,32.5,32.5,15,81,0.000000,5,0,28.81,24.01,42,0.000000,1.090000,30.730000,32.5,196.42,0.000000,0.000000,5,189,91,90.41,46,4,0,39.28,100.590000,259.880000,48.02,30.730000,117.550000,14.370000,13.47,14.740000

51,12:30-12:45,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.660000,14.370000,109.062672,32.5,32.5,15,79,0.000000,5,0,28.81,24.01,44,0.000000,1.090000,30.730000,32.5,196.4,0.000000,0.000000,5,186,88,90.7,44,4,0,39.28,100.590000,259.880000,48.02,30.730000,117.550000,14.370000,13.11,14.740000

52,12:45-13:00,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.660000,14.370000,107.72884,32.5,32.5,15,79,0.000000,5,0,28.81,24.01,44,0.000000,1.090000,30.730000,32.5,196.37,0.000000,0.000000,5,186,88,89.16,44,4,0,39.27,100.590000,259.880000,48.02,30.730000,117.550000,14.370000,12.77,14.740000

53,13:00-13:15,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.660000,14.370000,105.518768,32.5,32.5,15,79,0.000000,5,0,28.81,24.01,44,0.000000,1.090000,30.730000,32.5,213.8,0.000000,0.000000,5,186,88,88.06,44,4,0,42.76,100.590000,259.880000,48.02,30.730000,96.040000,14.370000,12.67,14.740000

54,13:15-13:30,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.660000,14.370000,102.043016,32.5,32.5,15,79,0.000000,5,0,28.81,24.01,44,0.000000,1.090000,30.730000,32.5,212.94,0.000000,0.000000,5,186,88,86.58,44,4,0,42.59,100.590000,259.880000,48.02,30.730000,67.230000,14.370000,12.6,14.740000

55,13:30-13:45,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.660000,14.460000,100.047136,32.5,32.5,15,79,0.000000,5,0,28.81,24.01,44,0.000000,1.090000,30.730000,32.5,229.17,0.000000,0.000000,5,186,88,83.67,44,4,0,45.83,100.590000,259.880000,48.02,30.730000,96.040000,14.460000,12.58,14.820000

56,13:45-14:00,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.220000,5.760000,1.660000,13.960000,95.4128,32.5,32.5,15,78,0.000000,5,0,28.81,24.01,43,0.000000,1.090000,30.730000,32.5,229.17,0.000000,0.000000,5,182,87,81.52,43,4,0,45.83,100.590000,259.880000,48.02,30.730000,117.550000,13.960000,12.43,14.320000

57,14:00-14:15,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.300000,5.760000,1.710000,13.310000,90.038528,32.5,32.5,15,76,0.000000,5,0,28.81,24.01,41.45,0.000000,1.090000,30.730000,32.5,229.17,0.000000,0.000000,5,179,85,79.55,42,4,0,45.83,100.590000,259.880000,48.02,30.730000,117.550000,13.310000,12.56,13.650000

58,14:15-14:30,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.300000,5.760000,1.710000,12.640000,83.807488,32.5,32.5,15,75,0.000000,5,0,28.81,24.01,38.98,0.000000,1.090000,30.730000,32.5,225,0.000000,0.000000,5,175,81,75.77,41,4,0,45,100.590000,259.880000,48.02,30.730000,117.550000,12.640000,12.69,12.970000

59,14:30-14:45,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.300000,5.760000,1.710000,12.820000,75.337168,32.5,32.5,15,68,0.000000,5,0,28.81,24.01,37.1,0.000000,1.090000,30.730000,32.5,219.28,0.000000,0.000000,5,160,75,71,37,4,0,43.85,100.590000,259.880000,48.02,30.730000,117.550000,12.820000,12.95,13.130000

60,14:45-15:00,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.300000,5.760000,1.710000,11.840000,66.64292,32.5,32.5,15,64,0.000000,5,0,28.81,24.01,34.89,0.000000,1.090000,30.730000,32.5,206.56,0.000000,0.000000,5,148,71,65.82,35,4,0,41.31,100.590000,259.880000,48.02,30.730000,117.550000,11.840000,13.2,12.140000

61,15:00-15:15,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.300000,5.760000,1.710000,10.770000,56.790088,32.5,32.5,15,58,0.000000,5,0,28.81,24.01,29.3,0.000000,1.160000,30.730000,32.5,193,0.000000,22.090000,5,137,65,61.02,32,4,0,38.6,100.590000,259.880000,48.02,30.730000,117.550000,10.770000,13.23,11.040000

