Block,Time,KISHANGANGA,JHAJJAR,TANDA2,ANTA_GF,ANTA_RF,DADRT2,DADRI_RF,URI,ANTA_CRF,UNCHAHAR4,KOTESHWR,AURY_LF,CHAMERA3,AURY_CRF,AURY_RF,SINGRAULI_HYDRO,DADRI_GF,UNCHAHAR3,UNCHAHAR1,DHAULIGNGA,RIHAND3,RIHAND2,SINGRAULI,AURY_GF,SALAL,UNCHAHAR2,URI2,RAPPB,KOLDAM,RIHAND1,PARBATI3,SEWA2,NAPP,TANAKPUR,BSIUL,NJPC,RAMPUR,DADRI_LF,CHAMERA2,RAPPC,CHAMERA1,DULHASTI,DADRI_CRF,ANTA_LF,TEHRI,FSTPP I & II,KHSTPP-I,BRBCL,KHSTPP-II,TALA,KUDGI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
76,18:45-19:00,0.000000,631.794413,0.000000,0.000000,0.000000,439.581843,0.000000,29.901178,0.000000,0.000000,34.335281,0.000000,28.112454,0.000000,0.000000,0.925222,0.000000,15.570144,12.531372,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,19.518179,0.000000,0.000000,88.991600,0.000000,10.212134,17.562299,9.788979,3.192090,147.939346,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,0.000000,0.000000,43.876728,9.100455,42.271010,19.346045,142.691864,24.172827,62.87,403.726838,0,0,0,0,0

77,19:00-19:15,0.000000,631.794413,0.000000,0.000000,0.000000,439.581843,0.000000,29.901178,0.000000,0.000000,38.150312,0.000000,28.112454,0.000000,0.000000,1.017745,0.000000,19.152153,15.326427,36.289614,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,19.518179,0.000000,0.000000,88.991600,0.000000,15.287256,17.562299,9.788979,19.018472,149.634007,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,0.000000,0.000000,60.208621,9.100455,42.271010,19.346045,142.691864,24.172827,62.87,403.726838,0,0,0,0,0

78,19:15-19:30,0.000000,631.794413,0.000000,0.000000,0.000000,439.581843,0.000000,29.901178,0.000000,0.000000,38.150312,0.000000,28.112454,0.000000,0.000000,1.017745,0.000000,19.152153,15.365657,36.289614,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,19.518179,0.000000,0.000000,88.991600,0.000000,15.287256,17.562299,9.788979,19.018472,149.634007,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,0.000000,0.000000,60.208621,9.100455,42.271010,19.346045,142.691864,24.172827,62.87,403.726838,0,0,0,0,0

79,19:30-19:45,0.000000,631.794413,0.000000,0.000000,0.000000,487.946843,0.000000,29.901178,9.971412,0.000000,38.150312,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,19.152153,15.365657,36.289614,119.621759,54.845910,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,15.287256,17.562299,10.532446,19.018472,149.634007,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,60.208621,12.764683,42.271010,19.346045,142.691864,24.172827,62.87,403.726838,0,0,0,0,0

80,19:45-20:00,0.000000,631.794413,0.000000,0.000000,0.000000,536.311843,0.000000,29.901178,9.971412,0.000000,38.150312,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,19.152153,15.365657,36.289614,119.621759,54.845910,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,15.287256,17.562299,10.532446,19.018472,149.634007,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,60.208621,12.773196,42.271010,19.346045,142.691864,24.172827,62.87,403.726838,0,0,0,0,0

81,20:00-20:15,0.000000,631.794413,0.000000,0.000000,0.000000,584.676843,0.000000,25.629581,9.971412,0.000000,38.150312,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,19.152153,15.365657,36.289614,119.621759,54.845910,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,15.287256,17.562299,10.532446,19.018472,149.634007,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,60.208621,12.965365,42.271010,19.346045,142.691864,24.172827,62.87,403.726838,0,0,0,0,0

82,20:15-20:30,0.000000,631.794413,0.000000,0.000000,0.000000,633.041843,0.000000,25.629581,9.971412,0.000000,38.150312,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,19.152153,15.365657,36.289614,119.621759,54.845910,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,15.287256,17.562299,10.532446,19.018472,149.634007,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,60.208621,12.974879,42.271010,19.346045,142.691864,24.172827,62.87,403.726838,0,0,0,0,0

83,20:30-20:45,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,25.629581,9.971412,0.000000,38.150312,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,25.527144,18.726096,36.289614,119.621759,54.845910,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,15.287256,17.562299,10.532446,19.018472,149.634007,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,60.208621,12.974879,42.271010,19.346045,142.691864,24.172827,62.87,403.726838,0,0,0,0,0

84,20:45-21:00,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,25.629581,9.971412,0.000000,34.335281,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,25.527144,18.775293,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,10.212134,17.562299,11.771557,2.128060,147.939346,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,43.876728,12.974879,42.271010,19.346045,142.691864,24.172827,62.87,403.726838,0,0,0,0,0

85,21:00-21:15,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,25.629581,10.282979,0.000000,34.335281,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,25.527144,18.775293,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,10.212134,17.562299,11.771557,2.128060,147.939346,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,43.876728,12.974879,42.271010,19.346045,142.691864,24.172827,62.87,403.726838,0,0,0,0,0

86,21:15-21:30,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,25.629581,10.282979,0.000000,34.335281,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,25.527144,18.775293,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,10.212134,17.562299,11.771557,2.128060,147.939346,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,43.876728,12.974879,42.271010,19.346045,142.691864,24.172827,62.87,403.726838,0,0,0,0,0

87,21:30-21:45,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,29.901178,10.282979,0.000000,34.335281,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,25.527144,18.775293,35.395151,119.621759,69.660467,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,10.212134,17.562299,11.771557,2.128060,147.939346,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,43.876728,12.974879,42.271010,19.346045,142.691864,24.172827,62.87,403.726838,0,0,0,0,0

88,21:45-22:00,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,29.901178,10.282979,0.000000,38.150312,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,25.527144,18.775293,36.289614,119.621759,79.221870,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,15.287256,17.562299,11.771557,12.615140,149.634007,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,60.208621,12.974879,42.271010,19.346045,142.691864,24.172827,62.87,403.726838,0,0,0,0,0

89,22:00-22:15,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,29.901178,10.282979,0.000000,38.150312,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,25.527144,18.775293,36.289614,119.621759,85.315860,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,15.287256,17.562299,11.771557,12.615140,149.634007,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,60.208621,12.974879,42.271010,19.346045,142.691864,27.016689,62.87,403.726838,0,0,0,0,0

90,22:15-22:30,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,29.901178,10.282979,0.000000,38.150312,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,25.527144,18.775293,36.289614,119.621759,91.409850,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,15.287256,17.562299,11.771557,12.615140,149.634007,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,60.208621,12.974879,42.271010,19.346045,142.691864,27.016689,62.87,403.726838,0,0,0,0,0

91,22:30-22:45,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,27.765379,10.282979,0.000000,38.150312,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,25.527144,18.775293,36.289614,119.621759,97.503840,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,15.287256,17.562299,11.771557,12.615140,149.634007,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,60.208621,12.974879,42.271010,19.346045,142.691864,27.016689,62.87,403.726838,0,0,0,0,0

92,22:45-23:00,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,27.765379,10.282979,0.000000,38.150312,0.000000,28.112454,14.509500,0.000000,1.017745,0.000000,25.527144,18.775293,36.289614,119.621759,103.597830,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,15.287256,17.562299,11.771557,12.615140,149.634007,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,60.208621,12.974879,42.271010,19.346045,142.691864,27.016689,62.87,403.726838,0,0,0,0,0

93,23:00-23:15,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,32.036976,10.594643,0.000000,28.612734,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,25.527144,18.775293,35.395151,119.621759,109.691820,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,11.604698,17.562299,11.771557,1.064030,147.939346,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,58.502304,12.974879,42.271010,19.346045,142.691864,27.016689,58.04,403.726838,0,0,0,0,0

94,23:15-23:30,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,32.036976,10.594643,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,25.527144,18.775293,35.395151,119.621759,114.262312,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,10.212134,17.562299,11.771557,1.064030,147.939346,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,58.502304,12.974879,42.271010,19.157082,142.691864,27.016689,58.04,403.726838,0,0,0,0,0

95,23:30-23:45,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,29.901178,10.594643,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,25.527144,18.775293,35.395151,119.621759,114.262312,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,10.212134,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,58.502304,12.974879,42.271010,18.715093,142.691864,27.016689,58.04,403.726838,0,0,0,0,0

96,23:45-24:00,0.000000,631.794413,0.000000,0.000000,0.000000,664.322252,0.000000,29.901178,10.594643,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,25.527144,18.775293,35.395151,119.621759,114.262312,134.754563,0.000000,80.928187,41.003944,19.518179,0.000000,0.000000,88.991600,0.000000,10.212134,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,38.218139,49.345649,40.769838,47.819981,14.509500,0.000000,58.502304,12.974879,42.271010,17.656175,142.691864,27.016689,58.04,403.726838,0,0,0,0,0

