Time,Block,NR/2023/10181/A,NR/2023/11097/F,NR/2023/11950/C,NR/2023/11343/F,NR/2023/11166/F,NR/2023/11095/F,NR/2023/11747/F,NR/2023/11100/F,NR/2023/11102/F,NR/2023/11341/F,NR/2023/11965/C,NR/2023/11368/F,NR/2023/11221/F,NR/2023/11944/D,NR/2023/11367/F,NR/2023/11096/F,NR/2023/10433/A,NR/2023/11949/C,NR/2023/10486/A,NR/2023/11099/F,NR/2023/11369/F,NR/2023/10197/A,NR/2023/10182/A,NR/2023/11154/F,NR/2023/11104/F,NR/2023/11943/D,Total
5,01:00-01:15,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.680000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.95

6,01:15-01:30,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.680000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.95

7,01:30-01:45,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.680000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.95

8,01:45-02:00,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.680000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.95

9,02:00-02:15,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.490000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.76

10,02:15-02:30,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.490000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.76

11,02:30-02:45,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.490000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.76

12,02:45-03:00,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.490000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.76

13,03:00-03:15,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.310000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.58

14,03:15-03:30,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.310000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.58

15,03:30-03:45,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.310000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.58

16,03:45-04:00,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.310000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.58

17,04:00-04:15,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.220000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.49

18,04:15-04:30,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.220000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.49

19,04:30-04:45,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.220000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.49

20,04:45-05:00,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.220000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.49

21,05:00-05:15,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.130000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.4

22,05:15-05:30,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.130000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.4

23,05:30-05:45,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.130000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.4

24,05:45-06:00,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,10.130000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.4

25,06:00-06:15,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,9.940000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.21

26,06:15-06:30,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,9.940000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.21

27,06:30-06:45,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,9.940000,0.310000,17.360000,0,0.310000,0.530000,24.110000,0.31,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,0,495.52

28,06:45-07:00,99.830000,0.360000,28.540000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,9.940000,0.310000,17.360000,3.5,0.310000,0.530000,24.110000,0.59,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,1.5,500.8

29,07:00-07:15,99.830000,0.360000,25.470000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,9.760000,0.310000,17.360000,11.2,0.310000,0.530000,24.110000,0.96,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,4.8,508.92

30,07:15-07:30,99.830000,0.360000,25.470000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,9.760000,0.310000,17.360000,23.8,0.310000,0.530000,24.110000,1.43,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,10.2,527.39

31,07:30-07:45,99.830000,0.360000,25.470000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,9.760000,0.310000,17.360000,37.8,0.310000,0.530000,24.110000,1.98,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,16.2,547.94

32,07:45:08:00,99.830000,0.360000,25.470000,48.220000,14.470000,2.890000,0.000000,0.530000,0.600000,115.740000,9.760000,0.310000,17.360000,49,0.310000,0.530000,24.110000,2.55,20.590000,0.360000,0.610000,49.910000,49.910000,9.640000,0.450000,21,564.51

33,08:00-08:15,99.830000,0.350000,25.470000,48.220000,14.470000,2.890000,0.000000,0.560000,0.590000,115.740000,9.660000,0.300000,17.360000,59.5,0.310000,0.560000,24.110000,3.12,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,25.5,579.99

34,08:15-08:30,99.830000,0.350000,25.470000,48.220000,14.470000,2.890000,0.000000,0.560000,0.590000,115.740000,9.660000,0.300000,17.360000,75.6,0.310000,0.560000,24.110000,3.71,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,32.4,603.58

35,08:30-08:45,99.830000,0.350000,25.470000,48.220000,14.470000,2.890000,0.000000,0.560000,0.590000,115.740000,9.660000,0.300000,17.360000,91,0.310000,0.560000,24.110000,4.3,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,39,626.17

36,08:45:09:00,99.830000,0.350000,25.470000,48.220000,14.470000,2.890000,0.000000,0.560000,0.590000,115.740000,9.660000,0.300000,17.360000,101.5,0.310000,0.560000,24.110000,4.85,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,43.5,641.72

37,09:00:09:15,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,9.580000,0.300000,17.360000,111.3,0.310000,0.560000,24.110000,5.36,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,47.7,682.31

38,09:15-09:30,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,9.580000,0.300000,17.360000,126,0.310000,0.560000,24.110000,5.85,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,54,703.8

39,09:30-09:45,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,9.580000,0.300000,17.360000,136.5,0.310000,0.560000,24.110000,5.98,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,58.5,718.93

40,09:45-10:00,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,9.580000,0.300000,17.360000,145.6,0.310000,0.560000,24.110000,6.08,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,62.4,732.03

41,10:00-10:15,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,9.480000,0.300000,17.360000,147,0.310000,0.560000,24.110000,6.08,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,63,733.93

42,10:15-10:30,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,9.480000,0.300000,17.360000,150.5,0.310000,0.560000,24.110000,7.04,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,64.5,739.89

43,10:30-10:45,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,9.480000,0.300000,17.360000,150.5,0.310000,0.560000,24.110000,6.75,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,64.5,739.6

44,10:45-11:00,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,9.480000,0.300000,17.360000,150.5,0.310000,0.560000,24.110000,6.94,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,64.5,739.79

45,11:00-11:15,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,9.300000,0.300000,17.360000,154,0.310000,0.560000,24.110000,7.33,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,66,745

46,11:15-11:30,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,9.300000,0.300000,17.360000,165.9,0.310000,0.560000,24.110000,7.33,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,71.1,762

47,11:30-11:45,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,9.300000,0.300000,17.360000,175,0.310000,0.560000,24.110000,7.33,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,75,775

48,11:45-12:00,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,9.300000,0.300000,17.360000,178.5,0.310000,0.560000,24.110000,7.81,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,76.5,780.48

49,12:00-12:15,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,5.610000,0.300000,17.360000,180.6,0.310000,0.560000,24.110000,8.58,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,77.4,780.56

50,12:15-12:30,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,5.610000,0.300000,17.360000,180.6,0.310000,0.560000,24.110000,9.01,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,77.4,780.99

51,12:30-12:45,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,5.610000,0.300000,17.360000,180.6,0.310000,0.560000,24.110000,9.01,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,77.4,780.99

52,12:45-13:00,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,5.610000,0.300000,17.360000,180.6,0.310000,0.560000,24.110000,9.01,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,77.4,780.99

53,13:00-13:15,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,5.610000,0.300000,17.360000,180.6,0.310000,0.560000,24.110000,9.01,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,77.4,780.99

54,13:15-13:30,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,5.610000,0.300000,17.360000,180.6,0.310000,0.560000,24.110000,9.01,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,77.4,780.99

55,13:30-13:45,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,5.610000,0.300000,17.360000,180.6,0.310000,0.560000,24.110000,8.68,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,77.4,780.66

56,13:45-14:00,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,5.610000,0.300000,17.360000,180.6,0.310000,0.560000,24.110000,8.58,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,77.4,780.56

57,14:00-14:15,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,5.610000,0.300000,17.360000,180.6,0.310000,0.560000,24.110000,7.81,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,77.4,779.79

58,14:15-14:30,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,5.610000,0.300000,17.360000,175,0.310000,0.560000,24.110000,7.52,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,75,771.5

59,14:30-14:45,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,5.610000,0.300000,17.360000,177.1,0.310000,0.560000,24.110000,6.94,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,75.9,773.92

60,14:45-15:00,99.830000,0.350000,27.520000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,5.610000,0.300000,17.360000,165.9,0.310000,0.560000,24.110000,6.85,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,71.1,757.83

61,15:00-15:15,99.830000,0.350000,29.550000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,8.830000,0.300000,17.360000,157.5,0.310000,0.560000,24.110000,6.66,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,67.5,750.89

62,15:15-15:30,99.830000,0.350000,29.550000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,8.830000,0.300000,17.360000,150.5,0.310000,0.560000,24.110000,6.08,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,64.5,740.31

63,15:30-15:45,99.830000,0.350000,29.550000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,8.830000,0.300000,17.360000,143.5,0.310000,0.560000,24.110000,5.21,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,61.5,729.44

64,15:45-16:00,99.830000,0.350000,29.550000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,8.830000,0.300000,17.360000,134.4,0.310000,0.560000,24.110000,4.92,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,57.6,716.15

65,16:00-16:15,99.830000,0.350000,29.550000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,8.930000,0.300000,17.360000,117.6,0.310000,0.560000,24.110000,4.34,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,50.4,691.67

66,16:15-16:30,99.830000,0.350000,29.550000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,8.930000,0.300000,17.360000,106.4,0.310000,0.560000,24.110000,4.24,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,45.6,675.57

67,16:30-16:45,99.830000,0.350000,29.550000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,8.930000,0.300000,17.360000,91,0.310000,0.560000,24.110000,3.95,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,39,653.28

68,16:45-17:00,99.830000,0.350000,29.550000,48.220000,14.470000,2.890000,24.110000,0.560000,0.590000,115.740000,8.930000,0.300000,17.360000,75.6,0.310000,0.560000,24.110000,3.47,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,32.4,630.8

69,17:00-17:15,99.830000,0.350000,31.600000,48.220000,14.470000,2.890000,0.000000,0.560000,0.590000,115.740000,9.030000,0.300000,17.360000,61.6,0.310000,0.560000,24.110000,2.6,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,26.4,587.97

70,17:15-17:30,99.830000,0.350000,31.600000,48.220000,14.470000,2.890000,0.000000,0.560000,0.590000,115.740000,9.030000,0.300000,17.360000,49,0.310000,0.560000,24.110000,1.26,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,21,568.63

71,17:30-17:45,99.830000,0.350000,31.600000,48.220000,14.470000,2.890000,0.000000,0.560000,0.590000,115.740000,9.030000,0.300000,17.360000,35,0.310000,0.560000,24.110000,0.97,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,15,548.34

72,17:45-18:00,99.830000,0.350000,31.600000,48.220000,14.470000,2.890000,0.000000,0.560000,0.590000,115.740000,9.030000,0.300000,17.360000,28,0.310000,0.560000,24.110000,0.52,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,12,537.89

73,18:00-18:15,99.830000,0.350000,31.600000,48.220000,14.470000,2.890000,0.000000,0.560000,0.590000,115.740000,9.210000,0.300000,17.360000,21,0.310000,0.560000,24.110000,0,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,9,527.55

74,18:15-18:30,99.830000,0.350000,31.600000,48.220000,14.470000,2.890000,0.000000,0.560000,0.590000,115.740000,9.210000,0.300000,17.360000,7,0.310000,0.560000,24.110000,0.14,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,3,507.69

75,18:30-18:45,99.830000,0.350000,31.600000,48.220000,14.470000,2.890000,0.000000,0.560000,0.590000,115.740000,9.210000,0.300000,17.360000,3.5,0.310000,0.560000,24.110000,0,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,1.5,502.55

76,18:45-19:00,99.830000,0.350000,31.600000,48.220000,14.470000,2.890000,0.000000,0.560000,0.590000,115.740000,9.210000,0.300000,17.360000,0,0.310000,0.560000,24.110000,0,20.590000,0.350000,0.610000,49.910000,49.910000,9.640000,0.440000,0,497.55

77,19:00-19:15,99.830000,0.410000,31.600000,48.220000,14.470000,2.890000,0.000000,0.670000,0.690000,115.740000,9.300000,0.360000,17.360000,0,0.340000,0.670000,24.110000,0,20.590000,0.410000,0.720000,49.910000,49.910000,9.640000,0.520000,0,498.36

78,19:15-19:30,99.830000,0.410000,31.600000,48.220000,14.470000,2.890000,0.000000,0.670000,0.690000,115.740000,9.300000,0.360000,17.360000,0,0.340000,0.670000,24.110000,0,20.590000,0.410000,0.720000,49.910000,49.910000,9.640000,0.520000,0,498.36

79,19:30-19:45,99.830000,0.410000,31.600000,48.220000,14.470000,2.890000,0.000000,0.670000,0.690000,115.740000,9.300000,0.360000,17.360000,0,0.340000,0.670000,24.110000,0,20.590000,0.410000,0.720000,49.910000,49.910000,9.640000,0.520000,0,498.36

80,19:45-20:00,99.830000,0.410000,31.600000,48.220000,14.470000,2.890000,0.000000,0.670000,0.690000,115.740000,9.300000,0.360000,17.360000,0,0.340000,0.670000,24.110000,0,20.590000,0.410000,0.720000,49.910000,49.910000,9.640000,0.520000,0,498.36

81,20:00-20:15,99.830000,0.420000,31.600000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.390000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,498.45

82,20:15-20:30,99.830000,0.420000,31.600000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.390000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,498.45

83,20:30-20:45,99.830000,0.420000,31.600000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.390000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,498.45

84,20:45-21:00,99.830000,0.420000,31.600000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.390000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,498.45

85,21:00-21:15,99.830000,0.420000,31.600000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.480000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,498.54

86,21:15-21:30,99.830000,0.420000,31.600000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.480000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,498.54

87,21:30-21:45,99.830000,0.420000,31.600000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.480000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,498.54

88,21:45-22:00,99.830000,0.420000,31.600000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.480000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,498.54

89,22:00-22:15,99.830000,0.420000,29.040000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.580000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,496.08

