Block,Time,L_NR_2012_07,SH-06,LT-59,LT-36,LT-35,L_NR_2019_11,LT-31,L_NR_2020_02,L_NR_2023_10,L_NR_2021_16,SH-07,L_NR_2019_06,L_NR_2020_07,L_NR_2020_06,L_NR_2012_01,L_NR_2021_15,L_NR_2021_14,L_NR_2023_04,L_NR_2012_02,L_NR_2022_10,L_NR_2021_17,L_NR_2019_05,L_NR_2022_09,L_NR_2018_61,L_NR_2019_07,LT-05,L_NR_2020_05,L_NR_2021_12,L_NR_2022_08,L_NR_2023_07,L_NR_2012_04,L_NR_2021_13,L_NR_2019_19
10,02:15-02:30,73.590000,18.610000,7.960000,0.000000,0.000000,8.010000,0.000000,6.920000,0,0,30.710000,0,7.34,7.33,100.530000,0,0,29.500000,259.690000,26.67,0,0,26.67,7.4,0,35.000000,22,0,6.67,0,269.920000,0,0

11,02:30-02:45,58.690000,18.610000,7.720000,0.000000,0.000000,8.010000,0.000000,6.920000,0,0,30.710000,0,8.71,8.72,100.530000,0,0,29.500000,259.690000,26.77,0,0,26.77,7.4,0,35.000000,26.16,0,6.67,0,269.920000,0,0

12,02:45-03:00,58.690000,18.610000,7.720000,0.000000,0.000000,8.010000,0.000000,6.920000,0,0,30.710000,0,10.59,10.6,100.530000,0,0,29.500000,259.690000,28.13,0,0,28.13,7.4,0,35.000000,31.8,0,6.67,0,269.920000,0,0

13,03:00-03:15,49.600000,25.900000,7.720000,0.000000,0.000000,7.780000,0.000000,6.830000,0,0,25.900000,0,11.9,11.9,100.530000,0,0,29.500000,204.330000,30.71,0,0,30.71,7.4,0,35.000000,35.69,0,6.67,0,269.920000,0,0

14,03:15-03:30,49.600000,25.900000,7.720000,0.000000,0.000000,7.780000,0.000000,6.830000,0,0,25.900000,0,13.29,13.29,100.530000,0,0,29.500000,204.330000,33.29,0,0,33.29,7.4,0,35.000000,39.87,0,11.47,0,269.920000,0,0

15,03:30-03:45,64.110000,25.900000,7.720000,0.000000,0.000000,7.780000,0.000000,6.830000,0,0,25.900000,0,12.94,12.95,96.480000,0,0,29.500000,170.090000,34.11,0,0,34.11,7.4,0,35.000000,38.85,0,11.5,0,269.920000,0,0

16,03:45-04:00,64.110000,25.900000,7.720000,0.000000,0.000000,7.780000,0.000000,6.830000,0,0,25.900000,0,12.99,12.98,96.480000,0,0,29.500000,225.450000,34.32,0,0,34.32,7.4,0,35.000000,38.95,0,12.48,0,269.920000,0,0

17,04:00-04:15,64.110000,25.900000,7.330000,0.000000,0.000000,7.410000,0.000000,6.740000,0,0,25.900000,0,13.96,13.98,96.480000,0,0,30.460000,170.090000,34.46,0,0,34.46,7.4,0,35.000000,41.93,0,13.9,0,269.920000,0,0

18,04:15-04:30,64.110000,25.900000,7.330000,0.000000,0.000000,7.410000,0.000000,6.740000,0,0,25.900000,0,14.77,14.76,96.480000,0,0,30.460000,170.090000,34.92,0,0,34.92,7.4,0,35.000000,44.29,0,14.71,0,269.920000,0,0

19,04:30-04:45,64.110000,25.900000,7.330000,0.000000,0.000000,7.410000,0.000000,6.740000,0,0,25.900000,0,14.48,14.47,96.480000,0,0,30.460000,225.450000,45.77,0,0,45.77,7.4,0,35.000000,43.42,0,14.89,0,269.920000,0,0

20,04:45-05:00,64.490000,25.900000,7.330000,0.000000,0.000000,7.410000,0.000000,6.740000,0,0,25.900000,0,15.46,15.44,67.180000,0,0,30.460000,225.450000,47.26,0,0,47.26,7.4,0,35.000000,46.33,0,11.15,0,269.920000,0,0

21,05:00-05:15,64.490000,25.900000,7.330000,0.000000,0.000000,7.410000,0.000000,6.640000,0,0,25.900000,0,12.61,12.61,67.180000,0,0,30.460000,225.450000,49.89,0,0,49.89,7.4,0,35.000000,37.82,0,11.55,0,269.920000,0,0

22,05:15-05:30,64.490000,25.900000,7.330000,0.000000,0.000000,7.410000,0.000000,6.640000,0,0,25.900000,0,13.14,13.15,67.180000,0,0,30.460000,225.450000,50.91,0,0,50.91,7.4,0,35.000000,39.44,0,11.99,0,269.920000,0,0

23,05:30-05:45,64.490000,25.900000,7.330000,0.000000,0.000000,7.410000,0.000000,6.640000,0,0,25.900000,0,13.78,13.77,67.180000,0,0,30.460000,225.450000,50.1,0,0,50.1,7.4,0,35.000000,41.33,0,12.37,0,269.920000,0,0

24,05:45-06:00,64.490000,25.900000,7.330000,0.000000,0.000000,7.410000,0.000000,6.640000,0,0,25.900000,0,24.51,24.52,67.180000,0,0,30.460000,225.450000,50.1,0,0,50.1,7.4,0,35.000000,73.55,0,12.76,0,269.920000,0,0

25,06:00-06:15,73.590000,25.900000,8.030000,0.000000,0.000000,7.260000,0.000000,6.550000,0,1,25.900000,0,24.68,24.69,100.530000,0,0,30.460000,259.690000,50.29,0,3.55,50.29,7.4,1.45,35.000000,74.06,0,13.66,0,269.920000,0,0.253292

26,06:15-06:30,73.590000,25.900000,8.030000,0.010000,0.010000,7.260000,0.010000,6.550000,0.11,3,25.900000,0,25.08,25.07,100.530000,0,0,30.460000,259.690000,56.29,2,8.75,56.29,7.4,3,35.000000,75.21,0,14.27,0.26,269.920000,0,2.4355

27,06:30-06:45,55.660000,25.900000,8.030000,0.160000,0.160000,9.160000,0.160000,6.550000,0.74,5,25.900000,0,24.54,24.54,100.530000,1,0.3,29.500000,228.760000,56.37,3,15.49,56.37,7.4,8,35.000000,73.62,1.21,14.79,1.72,269.920000,0.24,5.231454

28,06:45-07:00,55.660000,25.900000,8.030000,0.530000,0.530000,9.160000,0.530000,6.550000,2.27,9,25.900000,15.3,24.73,24.72,100.530000,2,1.5,29.500000,199.970000,56.65,5,25.45,56.65,7.4,15,35.000000,74.17,6.01,15.26,5.29,269.920000,1.2,7.968956

29,07:00-07:15,55.660000,25.900000,7.720000,1.100000,1.070000,9.160000,1.070000,6.460000,4.67,13,25.900000,29.78,24.99,25,100.530000,4,3,29.500000,199.970000,57.5,7,30.38,57.5,7.4,22,35.000000,75,13.55,15.82,10.91,269.920000,2.71,11.573496

30,07:15-07:30,55.660000,25.900000,7.720000,1.780000,1.740000,9.160000,1.740000,6.460000,7.63,21,25.900000,28.65,23.66,23.64,100.530000,7,5.99,29.500000,199.970000,56.85,10,28.65,56.85,7.4,28.65,35.000000,70.93,23.04,16.52,17.8,269.920000,4.61,16.103526

31,07:30-07:45,46.190000,25.900000,9.260000,2.640000,2.570000,9.160000,2.570000,6.460000,10.93,27,25.900000,30.15,21.74,21.74,100.530000,9,8.99,29.500000,199.970000,56.33,13,30.15,56.33,7.4,30.15,35.000000,65.21,36.14,17.28,25.49,269.920000,7.23,20.84788

32,07:45:08:00,46.190000,25.900000,9.260000,3.580000,3.500000,9.160000,3.500000,6.460000,14.56,33,25.900000,30.65,20.51,20.5,100.530000,10,16.21,29.500000,199.970000,56.71,17,30.65,56.71,7.38,30.65,35.000000,61.51,41.6,18.12,33.96,269.920000,8.32,25.884494

33,08:00-08:15,46.190000,25.900000,9.260000,4.590000,4.490000,9.010000,4.490000,6.640000,19,19,25.900000,31.83,21.21,21.21,100.530000,12,18.78,29.500000,168.160000,56.87,9,31.84,56.87,7.38,31.83,57.580000,63.62,53.62,20.12,46,269.920000,10.72,30.258652

34,08:15-08:30,46.190000,25.900000,9.260000,5.620000,5.490000,9.010000,5.490000,6.640000,21,20,25.900000,32.17,21.71,21.73,50.650000,11.5,21.78,29.500000,164.380000,57.61,10,32.16,57.61,7.38,32.17,57.580000,65.18,65.64,20.78,49,269.920000,13.13,33.872934

35,08:30-08:45,46.190000,25.900000,10.230000,6.640000,6.470000,10.690000,6.470000,6.640000,24,21,25.900000,32.17,22.77,22.76,50.650000,13.5,25.45,29.500000,164.380000,57.07,11,32.16,57.07,7.38,32.17,57.580000,68.29,71.29,21.19,56,269.920000,14.26,37.613862

36,08:45:09:00,46.570000,25.900000,10.230000,7.630000,7.440000,10.690000,7.440000,6.640000,28,23,25.900000,32.17,23.79,23.77,50.650000,15,29.55,29.500000,109.010000,56.12,11,32.16,56.12,7.38,32.17,57.580000,71.32,79.63,21.86,67,269.920000,15.92,41.530146

37,09:00:09:15,46.570000,25.900000,10.230000,8.550000,8.350000,10.690000,8.350000,6.510000,33,25,25.900000,32.33,25.61,25.62,50.650000,15.5,35.12,29.450000,109.010000,55.02,13,32.34,55.02,7.38,32.33,57.580000,76.85,96.25,22.75,77,269.920000,19.25,46.849278

38,09:15-09:30,46.570000,25.900000,10.230000,9.430000,9.200000,10.690000,9.200000,6.510000,27,29,25.900000,32.33,26.04,26.05,50.650000,18,22.33,29.450000,109.010000,46.17,14,32.34,46.17,8.94,32.33,57.580000,78.14,104.58,22.01,63,269.920000,20.92,52.080732

39,09:30-09:45,46.570000,25.900000,10.230000,7.540000,7.360000,10.690000,7.360000,6.510000,28,2,25.900000,32.33,25.35,25.33,50.650000,14,23.67,29.450000,109.010000,47.17,1,32.34,47.17,8.87,32.33,57.580000,76,117.08,22.12,67,269.920000,23.42,59.250844

40,09:45-10:00,46.570000,25.900000,10.230000,8.530000,8.320000,10.690000,8.320000,6.510000,30,1,25.900000,32.33,25.01,25.01,50.650000,16,25.33,29.450000,109.010000,47.84,1,32.34,47.84,8.87,32.33,57.580000,75.03,129.58,22.25,70,269.920000,25.92,65.2714

41,10:00-10:15,46.570000,25.900000,10.230000,9.500000,9.270000,10.690000,9.270000,7.330000,31,34,25.900000,32.33,26.46,26.44,50.650000,17,27.33,29.450000,133.000000,48.51,17,32.34,48.51,9.07,32.33,57.580000,79.33,144.73,22.33,74,269.920000,28.94,70.53208

42,10:15-10:30,46.570000,25.900000,10.230000,10.030000,9.790000,10.690000,9.790000,7.330000,32,36,25.900000,32.33,28.59,28.58,50.650000,19,30,29.450000,164.380000,49.51,18.01,32.34,49.51,9.25,32.33,57.580000,85.75,168.32,22.78,76,269.920000,33.66,74.33146

43,10:30-10:45,46.190000,25.900000,10.230000,10.960000,10.700000,10.690000,10.700000,7.330000,39,38,25.900000,32.33,30.1,30.1,50.650000,21,52,29.450000,164.380000,51.17,19.01,32.34,51.17,9.38,32.33,57.580000,90.31,183.29,23.22,91,269.920000,36.66,107.863424

44,10:45-11:00,46.190000,25.900000,10.230000,11.650000,11.360000,10.690000,11.360000,7.330000,40,40,25.900000,32.67,29.73,29.74,50.650000,21,55,29.450000,164.380000,53.51,20,32.66,53.51,9.87,32.67,57.580000,89.21,150,25.84,95,269.920000,30,105.60328

45,11:00-11:15,46.190000,25.900000,10.230000,7.540000,7.360000,10.690000,7.360000,7.200000,42,43,25.900000,32.67,31.71,31.73,50.650000,22,57,25.420000,164.380000,63.6,22,32.66,63.6,10.67,32.67,57.580000,95.18,154.17,25.88,98,269.920000,30.83,103.742558

46,11:15-11:30,46.190000,25.900000,10.230000,8.330000,8.130000,10.690000,8.130000,7.200000,43,47,25.900000,32.67,31.89,31.88,50.650000,27,61.75,25.420000,164.380000,63.17,24,32.66,63.17,11.12,32.67,57.580000,95.65,158.33,25.92,102,269.920000,31.67,106.499544

47,11:30-11:45,46.190000,25.900000,10.230000,8.920000,8.700000,10.690000,8.700000,7.200000,45,51,25.900000,32.67,32.39,32.39,50.650000,26,66.5,25.420000,164.380000,62.8,26,32.66,62.8,11.72,32.67,57.580000,97.18,162.5,26.12,105,269.920000,32.5,108.496654

48,11:45-12:00,46.190000,25.900000,10.230000,5.000000,4.880000,10.690000,4.880000,7.200000,45,52,25.900000,32.67,32.2,32.19,50.650000,26,71.25,25.420000,164.380000,62.44,26,32.66,62.44,13.86,32.67,57.580000,96.58,165,26.28,105,269.920000,33,108.96427

49,12:00-12:15,61.550000,25.900000,10.230000,5.400000,5.260000,10.690000,5.260000,7.200000,45,54,25.900000,32.67,36.66,36.67,50.650000,26,46.78,25.420000,215.560000,62.63,27,32.66,62.63,16.32,32.67,57.580000,110,204.28,26.58,105,269.920000,40.86,114.897148

50,12:15-12:30,61.550000,25.900000,10.230000,5.590000,5.450000,10.690000,5.450000,7.200000,45,39,25.900000,32.67,36.66,36.67,50.650000,21,48.45,25.420000,215.560000,61.95,20,32.66,61.95,14.61,32.67,57.580000,110,204.28,35.01,105,269.920000,40.86,110.786024

51,12:30-12:45,61.550000,25.900000,10.810000,10.510000,10.260000,10.690000,10.260000,7.200000,40,45,25.900000,32.67,36.66,36.67,50.650000,22,50.55,25.420000,215.560000,62.02,23,32.66,62.02,15.01,32.67,57.580000,110,204.28,35.01,95,269.920000,40.86,106.665158

52,12:45-13:00,61.550000,25.900000,10.810000,10.770000,10.510000,10.690000,10.510000,7.200000,42,47,25.900000,32.67,36.66,36.67,50.650000,21,53.22,25.420000,215.560000,62.14,24,32.66,62.14,15.61,32.67,57.580000,110,204.28,35.01,98,269.920000,40.86,103.11907

53,13:00-13:15,61.130000,25.900000,10.810000,10.940000,10.680000,10.690000,10.680000,7.060000,43,49,25.900000,32.67,36.66,36.67,50.650000,22,56.32,25.420000,157.420000,61.82,24,32.66,61.82,16.01,32.67,35.000000,110,204.28,35.01,102,269.920000,40.86,103.372362

54,13:15-13:30,61.130000,25.900000,10.810000,10.970000,10.710000,10.690000,10.710000,7.060000,43,49,25.900000,32.67,36.66,36.67,50.650000,21.5,60.22,25.420000,157.420000,61.26,25,32.66,61.26,16.41,32.67,35.000000,110,166.67,35.01,102,269.920000,33.33,104.707016

55,13:30-13:45,61.550000,25.900000,10.810000,11.010000,10.730000,10.690000,10.730000,7.060000,43,50,25.900000,32.67,36.66,36.67,50.650000,20.5,65.28,25.420000,215.560000,60.12,25,32.66,60.12,17.21,32.67,35.000000,110,166.67,35.01,102,269.920000,33.33,117.14755

56,13:45-14:00,61.550000,23.300000,10.810000,10.830000,10.560000,10.690000,10.560000,7.060000,36,51,23.300000,32.67,33.16,33.17,50.650000,20.5,75.88,25.420000,215.560000,60.45,25,32.66,60.45,17.81,32.67,57.580000,99.5,166.67,29.76,84,269.920000,33.33,113.913206

57,14:00-14:15,61.550000,23.300000,10.810000,8.390000,8.180000,10.690000,8.180000,7.060000,34,37,23.300000,32.67,33.16,33.17,50.650000,20,72.15,27.340000,224.100000,61.32,19,32.66,61.32,13.12,32.67,57.580000,99.5,166.67,29.76,81,269.920000,33.33,103.830236

58,14:15-14:30,64.110000,23.300000,10.810000,8.390000,8.180000,10.690000,8.180000,7.060000,33,37,23.300000,32.67,33.16,33.17,50.650000,23,70.3,27.340000,224.100000,64.61,19,32.66,64.61,13.52,32.67,57.580000,99.5,166.67,29.76,77,269.920000,33.33,99.670402

59,14:30-14:45,64.110000,23.300000,10.230000,9.960000,9.710000,10.690000,9.710000,7.060000,32,39,23.300000,32.67,33.16,33.17,50.650000,22,68.64,26.380000,224.100000,65.17,20,32.66,65.17,14.12,32.67,57.580000,99.5,166.67,29.76,76,269.920000,33.33,94.633788

60,14:45-15:00,64.110000,23.300000,10.230000,9.560000,9.330000,10.690000,9.330000,7.060000,32,42,23.300000,32.67,33.16,33.17,50.650000,20.2,65.46,26.380000,224.100000,65.84,21,32.66,65.84,15.14,32.67,57.580000,99.5,166.67,29.76,74,269.920000,33.33,89.23672

61,15:00-15:15,64.110000,23.300000,10.230000,9.210000,8.990000,10.690000,8.990000,7.200000,31,41,23.300000,32.67,27.55,27.56,100.530000,19.2,46.83,26.380000,224.100000,66.55,20,32.66,66.55,16.36,32.67,57.580000,82.68,166.67,29.76,74,269.920000,33.33,82.358868

62,15:15-15:30,64.110000,23.300000,10.230000,8.820000,8.610000,10.690000,8.610000,7.200000,33,36,23.300000,32.67,27.69,27.69,100.530000,18,44.09,26.380000,259.690000,68.78,18,32.66,68.78,17.86,32.67,57.580000,83.07,116.88,29.76,77,269.920000,23.37,74.38017

63,15:30-15:45,73.590000,23.300000,10.230000,6.990000,6.830000,10.690000,6.830000,7.660000,31,25,23.300000,32.67,28.4,28.41,100.530000,18,40.52,26.380000,259.690000,68.45,12,32.66,68.45,34.08,32.67,57.580000,85.22,112.71,29.76,74,269.920000,22.54,65.816952

64,15:45-16:00,73.590000,23.300000,10.230000,6.550000,6.390000,10.690000,6.390000,7.660000,30,20,23.300000,32.67,29.03,29.03,100.530000,17,37.5,26.380000,259.690000,68.45,10,32.66,68.45,35.83,32.67,57.580000,87.08,108.54,29.76,70,269.920000,21.71,57.13683

65,16:00-16:15,73.590000,15.900000,10.230000,6.020000,5.860000,10.690000,5.860000,7.940000,27,16,30.710000,32.67,28.41,28.41,100.530000,15,33.42,28.300000,259.690000,68.45,8,32.66,68.45,37.08,32.67,57.580000,85.23,66.88,29.76,63,269.920000,13.37,48.836646

66,16:15-16:30,73.590000,15.900000,10.230000,5.300000,5.170000,10.690000,5.170000,7.940000,24,15,30.710000,32.67,28.19,28.2,100.530000,13.5,29.95,28.300000,259.690000,68.45,8,32.66,68.45,38.67,32.67,57.580000,84.6,58.54,29.76,56,269.920000,11.71,40.28317

67,16:30-16:45,73.590000,15.900000,10.230000,4.600000,4.490000,10.690000,4.490000,7.940000,21,17,30.710000,32.67,27.94,27.94,100.530000,12,25.23,28.300000,259.690000,68.45,8,32.66,68.45,40.02,32.67,57.580000,83.82,50.21,29.76,49,269.920000,10.04,31.340014

68,16:45-17:00,73.590000,15.900000,10.230000,3.890000,3.790000,10.690000,3.790000,7.940000,16,18,30.710000,33,34.21,34.23,100.530000,11,21.77,28.300000,259.690000,68.45,9,33,68.45,40.02,25,57.580000,102.68,41.88,29.76,39,269.920000,8.37,23.507446

69,17:00-17:15,73.590000,15.900000,10.230000,3.170000,3.090000,10.690000,3.090000,8.120000,13,20,30.710000,22.31,33.89,33.89,100.530000,9,17.76,28.300000,259.690000,70.22,10,30.48,70.22,22.31,20,57.580000,101.68,37.71,31.43,32,269.920000,7.54,15.850234

70,17:15-17:30,73.590000,15.900000,10.230000,2.420000,2.360000,10.690000,2.360000,8.120000,10,23,30.710000,10.4,33.37,33.38,100.530000,11,13.84,28.300000,259.690000,69.54,11,20.15,69.54,22.94,15,57.580000,100.13,57.87,31.43,25,269.920000,11.58,10.531102

71,17:30-17:45,73.590000,15.900000,10.230000,1.770000,1.730000,10.310000,1.730000,8.120000,9,24,30.710000,0.36,31.32,31.33,100.530000,10,10.34,28.300000,259.690000,69.21,12,14.3,69.21,23.74,8.74,57.580000,93.98,41.12,30.8,21,269.920000,8.23,5.708812

72,17:45-18:00,73.590000,15.900000,10.230000,1.210000,1.180000,10.310000,1.180000,8.120000,6,20,30.710000,0,29.7,29.7,100.530000,9,6.77,28.300000,259.690000,68.45,10,5.88,68.45,24.54,2.7,57.580000,89.11,27.92,29.96,14,269.920000,5.58,2.815438

73,18:00-18:15,73.590000,23.300000,8.720000,0.740000,0.720000,9.920000,0.720000,8.300000,3,12,23.300000,0,29.7,29.69,100.530000,6,4.1,28.300000,259.690000,68.45,6,0,68.45,37.17,0,57.580000,89.07,17.59,34.01,7,269.920000,3.52,0.759876

74,18:15-18:30,73.590000,25.900000,9.880000,0.360000,0.350000,9.920000,0.350000,8.300000,1,9,25.900000,0,35.84,35.83,100.530000,4,2.1,28.300000,259.690000,71.28,5,0,71.28,36.96,0,57.580000,107.5,9.53,33.75,4,269.920000,1.91,0.04871

75,18:30-18:45,73.590000,24.090000,9.880000,0.100000,0.100000,9.920000,0.100000,8.300000,0,7,30.710000,0,35,35,100.530000,3,0.74,28.300000,259.690000,70.72,3,0,70.72,36.53,0,57.580000,105,3.98,33.62,1,269.920000,0.8,0

76,18:45-19:00,73.590000,13.810000,9.880000,0.000000,0.000000,9.920000,0.000000,8.300000,0,3,30.710000,0,34.66,34.67,100.530000,1,0,28.300000,259.690000,69.7,2,0,69.7,34.95,0,57.580000,104,0.42,32.84,0,269.920000,0.08,0

77,19:00-19:15,73.590000,0.000000,9.880000,0.000000,0.000000,9.540000,0.000000,8.300000,0,1,30.710000,0,34.16,34.17,100.530000,0,0,28.300000,259.690000,68.44,0,0,68.44,18.21,0,57.580000,102.5,0,32.01,0,269.920000,0,0

78,19:15-19:30,73.590000,0.000000,9.880000,0.000000,0.000000,9.540000,0.000000,8.300000,0,0,30.710000,0,32.5,32.5,100.530000,0,0,28.300000,259.690000,67.18,0,0,67.18,18.67,0,57.580000,97.5,0,31.34,0,269.920000,0,0

79,19:30-19:45,73.590000,0.000000,9.490000,0.000000,0.000000,9.540000,0.000000,8.300000,0,0,30.710000,0,11.67,11.67,100.530000,0,0,28.300000,259.690000,26.88,0,0,26.88,19.14,0,57.580000,35.01,0,30.67,0,269.920000,0,0

80,19:45-20:00,73.590000,0.000000,9.490000,0.000000,0.000000,9.540000,0.000000,8.300000,0,0,30.710000,0,11.34,11.33,100.530000,0,0,28.300000,259.690000,26.22,0,0,26.22,19.61,0,57.580000,34,0,28.67,0,269.920000,0,0

81,20:00-20:15,73.590000,0.000000,10.040000,0.000000,0.000000,10.310000,0.000000,8.680000,0,0,30.710000,0,10.83,10.84,100.530000,0,0,28.300000,259.690000,25.88,0,0,25.88,20.08,0,57.580000,32.51,0,14.48,0,269.920000,0,0

82,20:15-20:30,73.590000,0.000000,10.040000,0.000000,0.000000,10.310000,0.000000,8.680000,0,0,30.710000,0,11.17,11.17,100.530000,0,0,28.300000,259.690000,25.55,0,0,25.55,20.55,0,57.580000,33.51,0,12.07,0,269.920000,0,0

83,20:30-20:45,73.590000,0.000000,10.040000,0.000000,0.000000,10.310000,0.000000,8.680000,0,0,30.710000,0,11.33,11.34,100.530000,0,0,28.300000,259.690000,25.18,0,0,25.18,21.01,0,57.580000,34.01,0,10.77,0,269.920000,0,0

84,20:45-21:00,73.590000,0.000000,10.040000,0.000000,0.000000,10.310000,0.000000,8.680000,0,0,30.710000,0,11.91,11.9,100.530000,0,0,28.300000,259.690000,24.85,0,0,24.85,11.89,0,57.580000,35.71,0,9.87,0,269.920000,0,0

85,21:00-21:15,73.590000,0.000000,10.040000,0.000000,0.000000,10.310000,0.000000,8.490000,0,0,30.710000,0,12.47,12.47,100.530000,0,0,27.340000,259.690000,24.41,0,0,24.41,12.2,0,57.580000,37.41,0,9.05,0,269.920000,0,0

86,21:15-21:30,73.590000,0.000000,10.040000,0.000000,0.000000,10.310000,0.000000,8.490000,0,0,30.710000,0,20.55,20.54,100.530000,0,0,27.340000,259.690000,24.18,0,0,24.18,12.4,0,57.580000,61.62,0,18.67,0,269.920000,0,0

87,21:30-21:45,73.590000,0.000000,10.040000,0.000000,0.000000,10.310000,0.000000,8.490000,0,0,30.710000,0,20.2,20.2,100.530000,0,0,27.340000,259.690000,40.7,0,0,40.7,12.6,0,57.580000,60.6,0,17.73,0,269.920000,0,0

88,21:45-22:00,73.590000,0.000000,10.040000,0.000000,0.000000,10.310000,0.000000,8.490000,0,0,30.710000,0,19.33,19.34,100.530000,0,0,27.340000,259.690000,41.16,0,0,41.16,12.68,0,57.580000,58.01,0,16.75,0,269.920000,0,0

89,22:00-22:15,73.590000,0.000000,10.040000,0.000000,0.000000,9.920000,0.000000,8.300000,0,0,30.710000,0,19.01,19,100.530000,0,0,29.450000,259.690000,41.36,0,0,41.36,7.4,0,57.580000,57.01,0,16.01,0,269.920000,0,0

90,22:15-22:30,73.590000,0.000000,10.040000,0.000000,0.000000,9.920000,0.000000,8.300000,0,0,30.710000,0,18.51,18.5,100.530000,0,0,29.450000,259.690000,42.5,0,0,42.5,7.4,0,57.580000,55.51,0,15.67,0,269.920000,0,0

91,22:30-22:45,73.590000,0.000000,9.810000,0.000000,0.000000,9.920000,0.000000,8.300000,0,0,30.710000,0,18.33,18.34,100.530000,0,0,29.450000,259.690000,21.83,0,0,21.83,7.4,0,57.580000,55.01,0,14.51,0,269.920000,0,0

92,22:45-23:00,73.590000,0.000000,9.810000,0.000000,0.000000,9.920000,0.000000,8.300000,0,0,30.710000,0,13.12,13.12,100.530000,0,0,29.450000,259.690000,22.39,0,0,22.39,7.4,0,57.580000,39.36,0,11.08,0,269.920000,0,0

93,23:00-23:15,73.590000,0.000000,10.040000,0.000000,0.000000,9.920000,0.000000,8.120000,0,0,30.710000,0,13.12,13.12,100.530000,0,0,29.500000,259.690000,23.91,0,0,23.91,7.4,0,57.580000,39.36,0,11.34,0,269.920000,0,0

94,23:15-23:30,73.590000,0.000000,10.040000,0.000000,0.000000,9.920000,0.000000,8.120000,0,0,30.710000,0,13.24,13.24,100.530000,0,0,29.500000,259.690000,24.04,0,0,24.04,7.4,0,57.580000,39.72,0,11.34,0,269.920000,0,0

95,23:30-23:45,73.590000,15.250000,10.040000,0.000000,0.000000,9.920000,0.000000,8.120000,0,0,15.250000,0,13.24,13.24,100.530000,0,0,29.500000,259.690000,24.54,0,0,24.54,7.4,0,57.580000,39.72,0,11.42,0,269.920000,0,0

