Time,Block,NR/2024/19352/C,NR/2024/19075/A/13837,NR/2024/18919/A/14386,NR/2024/18986/A/13842,NR/2024/19348/C,NR/2024/18936/A/13894,NR/2024/19322/C,NR/2024/18976/A/13902,NR/2024/19344/C,NR/2024/19290/A/14491,NR/2024/19327/C,NR/2024/19245/A/13964,NR/2024/19121/A/13966,NR/2024/19319/C,NR/2024/19030/A/13844,NR/2024/18978/A/13904,NR/2024/19115/A/13867,NR/2024/19043/A/13838,NR/2024/18935/A/13893,NR/2024/19172/A/14492,NR/2024/18855/A/13968,NR/2024/19318/C,NR/2024/18996/A/14348,NR/2024/19143/A/13863,NR/2024/18977/A/13903,NR/2024/19024/A/14134,NR/2024/19349/C,NR/2024/18934/A/13892,Total

3,00:30-00:45,19.350000,0.000000,9.670000,0.530000,193.480000,0.000000,52.240000,0.000000,48.370000,0.000000,96.740000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,45.470000,0.000000,592.25

4,00:45-01:00,19.350000,0.000000,9.670000,0.530000,193.480000,0.000000,52.240000,0.000000,48.370000,0.000000,96.740000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,45.470000,0.000000,592.25

5,01:00-01:15,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

6,01:15-01:30,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

7,01:30-01:45,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

8,01:45-02:00,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

9,02:00-02:15,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

10,02:15-02:30,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

11,02:30-02:45,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

12,02:45-03:00,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

13,03:00-03:15,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

14,03:15-03:30,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

15,03:30-03:45,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

16,03:45-04:00,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

17,04:00-04:15,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

18,04:15-04:30,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

19,04:30-04:45,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

20,04:45-05:00,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,136.55

21,05:00-05:15,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,134.55

22,05:15-05:30,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,134.55

23,05:30-05:45,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,134.55

24,05:45-06:00,0.000000,0.000000,9.670000,0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,134.55

25,06:00-06:15,0.000000,0.000000,0.000000,0.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,124.93

26,06:15-06:30,0.000000,0.000000,0.000000,0.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,124.93

27,06:30-06:45,0.000000,0.000000,0.000000,0.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,0.21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,125.14

28,06:45-07:00,0.000000,0.000000,0.000000,0.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,0.68,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,125.61

29,07:00-07:15,0.000000,0.000000,0.000000,0.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,1.08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,126.11

30,07:15-07:30,0.000000,0.000000,0.000000,0.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,1.58,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,126.61

31,07:30-07:45,0.000000,0.000000,0.000000,0.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,2.14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,127.17

32,07:45:08:00,0.000000,0.000000,0.000000,0.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,2.73,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,127.76

33,08:00-08:15,0.000000,0.000000,0.000000,0.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,3.31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,128.68

34,08:15-08:30,0.000000,0.000000,0.000000,0.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,3.81,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,129.18

35,08:30-08:45,0.000000,0.000000,0.000000,0.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,4.47,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,129.84

36,08:45:09:00,0.000000,0.000000,0.000000,0.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,5.01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,130.38

37,09:00:09:15,0.000000,0.000000,0.000000,0.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,5.43,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,130.8

38,09:15-09:30,0.000000,0.000000,0.000000,0.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,6.04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,131.41

39,09:30-09:45,0.000000,0.000000,0.000000,0.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,6.51,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,131.88

40,09:45-10:00,0.000000,0.000000,0.000000,0.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,6.97,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.630000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,132.34

41,10:00-10:15,0.000000,0.000000,0.000000,0.970000,0.000000,6.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,7.34,0.000000,0.000000,48.370000,46.440000,5.800000,0.000000,0.000000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,285.75

42,10:15-10:30,0.000000,0.000000,0.000000,0.970000,0.000000,6.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,7.69,0.000000,0.000000,48.370000,46.440000,5.800000,0.000000,0.000000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,286.1

43,10:30-10:45,0.000000,0.000000,0.000000,0.970000,0.000000,6.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,8.04,0.000000,0.000000,48.370000,46.440000,5.800000,0.000000,0.000000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,286.45

44,10:45-11:00,0.000000,0.000000,0.000000,0.970000,0.000000,6.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,8.29,0.000000,0.000000,48.370000,46.440000,5.800000,0.000000,0.000000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,286.7

45,11:00-11:15,0.000000,0.000000,0.000000,0.970000,0.000000,6.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.45,0.000000,0.000000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,286.86

46,11:15-11:30,0.000000,0.000000,0.000000,0.970000,0.000000,6.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.63,0.000000,0.000000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,287.04

47,11:30-11:45,0.000000,0.000000,0.000000,0.970000,0.000000,6.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.74,0.000000,0.000000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,287.15

48,11:45-12:00,0.000000,0.000000,0.000000,0.970000,0.000000,6.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.78,0.000000,0.000000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,287.19

49,12:00-12:15,0.000000,19.350000,0.000000,0.970000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,8.84,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,382.05

50,12:15-12:30,0.000000,19.350000,0.000000,0.970000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,8.9,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,382.11

51,12:30-12:45,0.000000,19.350000,0.000000,0.970000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,8.8,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,382.01

52,12:45-13:00,0.000000,19.350000,0.000000,0.970000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,8.79,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,382

53,13:00-13:15,0.000000,19.350000,0.000000,0.970000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,8.67,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,381.88

54,13:15-13:30,0.000000,19.350000,0.000000,0.970000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,8.52,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,381.73

55,13:30-13:45,0.000000,19.350000,0.000000,0.970000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,8.4,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,381.61

56,13:45-14:00,0.000000,19.350000,0.000000,0.970000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,8.03,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,381.24

57,14:00-14:15,0.000000,19.350000,0.000000,0.970000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,7.84,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,381.05

58,14:15-14:30,0.000000,19.350000,0.000000,0.970000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,7.14,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,380.35

59,14:30-14:45,0.000000,19.350000,0.000000,0.970000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,6.16,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,379.37

60,14:45-15:00,0.000000,19.350000,0.000000,0.970000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,6.26,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,379.47

61,15:00-15:15,0.000000,19.350000,0.000000,0.730000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,6.47,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,379.44

62,15:15-15:30,0.000000,19.350000,0.000000,0.730000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,5.05,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,378.02

63,15:30-15:45,0.000000,19.350000,0.000000,0.730000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,4.3,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,377.27

64,15:45-16:00,0.000000,19.350000,0.000000,0.730000,0.000000,6.770000,0.000000,39.660000,0.000000,0.000000,0.000000,1.930000,0.000000,3.66,19.350000,14.510000,48.370000,46.440000,5.800000,0.000000,66.930000,45.080000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,376.63

65,16:00-16:15,0.000000,0.000000,0.000000,0.730000,0.000000,6.770000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,3.88,0.000000,0.000000,48.370000,46.440000,5.800000,0.000000,66.930000,52.630000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,291.53

66,16:15-16:30,0.000000,0.000000,0.000000,0.730000,0.000000,6.770000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,3.54,0.000000,0.000000,48.370000,46.440000,5.800000,0.000000,66.930000,52.630000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,291.19

67,16:30-16:45,0.000000,0.000000,0.000000,0.730000,0.000000,6.770000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,3.65,0.000000,0.000000,48.370000,46.440000,5.800000,0.000000,66.930000,52.630000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,291.3

68,16:45-17:00,0.000000,0.000000,0.000000,0.730000,0.000000,6.770000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,2.94,0.000000,0.000000,48.370000,46.440000,5.800000,0.000000,66.930000,52.630000,48.370000,0.000000,0.000000,4.840000,0.000000,4.840000,290.59

69,17:00-17:15,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,2.29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,108.930000,48.370000,0.000000,0.000000,4.840000,0.000000,0.000000,233.97

70,17:15-17:30,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,1.68,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,108.930000,48.370000,0.000000,0.000000,4.840000,0.000000,0.000000,233.36

71,17:30-17:45,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,1.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,142.790000,48.370000,0.000000,0.000000,4.840000,0.000000,0.000000,266.74

72,17:45-18:00,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0.77,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,142.790000,48.370000,0.000000,0.000000,4.840000,0.000000,0.000000,266.31

73,18:00-18:15,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,167.360000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,242.19

74,18:15-18:30,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0.21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,167.360000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,241.95

75,18:30-18:45,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,167.360000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,241.74

76,18:45-19:00,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,167.360000,0.000000,0.000000,0.000000,4.840000,0.000000,0.000000,241.74

77,19:00-19:15,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,167.360000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,243.74

78,19:15-19:30,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,167.360000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,243.74

79,19:30-19:45,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,167.360000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,243.74

