Block,Time,DHAULIGNGA,ANTA_GF,AURY_LF,TANAKPUR,KISHANGANGA,DADRT2,CHAMERA1,RAMPUR,RAPPB,SINGRAULI_HYDRO,NJPC,ANTA_CRF,URI2,RAPPC,RIHAND2,TANDA2,RIHAND1,SINGRAULI,NAPP,TEHRI,UNCHAHAR3,DULHASTI,DADRI_GF,UNCHAHAR2,DADRI_LF,AURY_GF,SALAL,ANTA_LF,DADRI_RF,KOTESHWR,AURY_CRF,RIHAND3,CHAMERA3,DADRI_CRF,KOLDAM,JHAJJAR,UNCHAHAR4,BSIUL,AURY_RF,SEWA2,ANTA_RF,KHSTPP-I,BRBCL,KHSTPP-II,PARBATI3,CHAMERA2,KUDGI,URI,TALA,FSTPP I & II,UNCHAHAR1,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,33.322489,0.000000,0.000000,12.925392,0.000000,508.813725,36.789984,0.000000,0.000000,1.039356,147.004704,0.000000,30.946841,49.616707,114.604875,0.000000,89.258400,135.158562,38.649275,44.008272,17.269172,47.963347,0.000000,41.126875,0.000000,0.000000,83.425558,0.000000,0.000000,17.219110,0.000000,119.980389,28.196736,0.000000,0.000000,627.452692,0.000000,6.358497,0.000000,0.000000,0.000000,42.106680,16.438660,95.409468,0.000000,38.332718,33.96,6.426605,18.540522,19.419523,13.786930,406.290654,0,0,0,0,0

7,01:30-01:45,33.322489,0.000000,0.000000,10.936871,0.000000,484.558725,36.789984,0.000000,0.000000,1.039356,147.004704,0.000000,6.525565,49.616707,114.604875,0.000000,89.258400,135.158562,38.649275,44.008272,17.269172,47.963347,0.000000,41.126875,0.000000,0.000000,83.425558,0.000000,0.000000,17.219110,0.000000,119.980389,28.196736,0.000000,0.000000,627.452692,0.000000,6.358497,0.000000,0.000000,0.000000,42.106680,14.126110,95.409468,0.000000,38.332718,29.11,6.426605,18.540522,19.419523,13.786930,406.290654,0,0,0,0,0

8,01:45-02:00,33.322489,0.000000,0.000000,10.936871,0.000000,460.303725,36.789984,0.000000,0.000000,1.039356,147.004704,0.000000,5.220452,49.616707,114.604875,0.000000,89.258400,135.158562,38.649275,44.008272,13.425882,47.963347,0.000000,41.126875,0.000000,0.000000,83.425558,0.000000,0.000000,17.219110,0.000000,119.980389,28.196736,0.000000,0.000000,551.296843,0.000000,6.358497,0.000000,0.000000,0.000000,42.106680,14.485170,95.409468,0.000000,38.332718,24.26,6.426605,18.540522,19.419523,11.319929,406.290654,0,0,0,0,0

9,02:00-02:15,33.322489,0.000000,0.000000,10.936871,0.000000,426.421237,36.789984,0.000000,0.000000,1.039356,147.004704,0.000000,5.220452,49.616707,114.604875,0.000000,89.258400,135.158562,38.649275,44.008272,12.485703,47.963347,0.000000,41.126875,0.000000,0.000000,83.425558,0.000000,0.000000,17.219110,0.000000,119.980389,28.196736,0.000000,0.000000,496.965643,0.000000,6.358497,0.000000,0.000000,0.000000,42.106680,15.394068,95.409468,0.000000,38.332718,24.26,6.426605,18.540522,19.419523,10.913547,406.290654,0,0,0,0,0

10,02:15-02:30,33.322489,0.000000,0.000000,10.936871,0.000000,365.426583,36.789984,0.000000,0.000000,1.039356,147.004704,0.000000,5.220452,49.616707,114.604875,0.000000,89.258400,135.158562,38.649275,44.008272,12.485703,47.963347,0.000000,26.944782,0.000000,0.000000,83.425558,0.000000,0.000000,17.219110,0.000000,119.980389,28.196736,0.000000,0.000000,428.828400,0.000000,6.358497,0.000000,0.000000,0.000000,42.106680,14.256457,95.409468,0.000000,38.332718,24.26,6.426605,18.540522,13.219363,10.913547,406.290654,0,0,0,0,0

11,02:30-02:45,33.322489,0.000000,0.000000,10.936871,0.000000,365.542807,36.789984,0.000000,0.000000,1.039356,147.004704,0.000000,5.220452,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,36.673560,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,83.425558,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,392.843682,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,15.200465,95.409468,0.000000,38.332718,19.40,6.426605,18.540522,13.056078,11.356077,406.290654,0,0,0,0,0

12,02:45-03:00,33.322489,0.000000,0.000000,10.936871,0.000000,365.542807,27.209259,0.000000,0.000000,1.039356,147.004704,0.000000,5.220452,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,29.338848,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,83.425558,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,391.873482,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,15.078189,63.207657,0.000000,38.332718,19.40,6.426605,18.540522,13.056078,11.356077,406.290654,0,0,0,0,0

13,03:00-03:15,33.322489,0.000000,0.000000,9.818327,0.000000,368.102515,27.209259,0.000000,0.000000,1.039356,147.004704,0.000000,5.220452,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,29.338848,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,424.860282,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,14.615416,63.207657,0.000000,38.332718,14.55,47.128435,18.540522,13.056078,11.383913,406.290654,0,0,0,0,0

14,03:15-03:30,33.322489,0.000000,0.000000,9.818327,0.000000,368.102515,25.293114,0.000000,0.000000,1.039356,147.004704,0.000000,5.220452,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,29.338848,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,424.860282,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,13.272195,63.207657,0.000000,38.332718,14.55,47.128435,18.540522,13.056078,11.383913,406.290654,0,0,0,0,0

15,03:30-03:45,33.322489,0.000000,0.000000,9.818327,0.000000,368.102515,13.566307,0.000000,0.000000,1.039356,147.004704,0.000000,5.220452,24.746794,114.604875,0.000000,80.745477,120.093587,38.649275,29.338848,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,418.068882,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,17.321631,63.207657,0.000000,38.332718,14.55,6.426605,18.540522,13.056078,11.383913,406.290654,0,0,0,0,0

16,03:45-04:00,33.322489,0.000000,0.000000,9.818327,0.000000,368.102515,13.566307,0.000000,0.000000,1.039356,147.004704,0.000000,5.220452,24.746794,114.604875,0.000000,65.222277,120.093587,38.649275,29.338848,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,410.307282,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.172216,63.207657,0.000000,38.332718,12.61,6.426605,17.970044,13.056078,11.383913,406.290654,0,0,0,0,0

17,04:00-04:15,33.322489,0.000000,0.000000,11.806849,0.000000,368.102515,13.566307,0.000000,0.000000,1.039356,147.004704,0.000000,5.220452,24.746794,114.604875,0.000000,61.341477,120.093587,38.649275,16.197489,11.816407,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,408.366882,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,8.73,6.426605,17.970044,13.056078,10.730295,406.290654,0,0,0,0,0

18,04:15-04:30,33.322489,0.000000,0.000000,11.806849,0.000000,368.102515,13.566307,0.000000,0.000000,1.039356,147.004704,0.000000,5.220452,24.746794,114.604875,0.000000,53.579877,115.242587,38.649275,16.197489,11.816407,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,412.247682,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,9.70,6.426605,17.970044,13.056078,10.730295,406.290654,0,0,0,0,0

19,04:30-04:45,26.914318,0.000000,0.000000,11.806849,0.000000,368.102515,13.566307,0.000000,0.000000,1.039356,147.004704,0.000000,5.220452,24.746794,114.604875,0.000000,45.818277,115.242587,38.649275,16.197489,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,405.456282,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,10.67,6.426605,17.970044,13.056078,10.730295,406.290654,0,0,0,0,0

20,04:45-05:00,26.914318,0.000000,0.000000,11.806849,0.000000,368.102515,13.566307,0.000000,0.000000,1.039356,147.004704,0.000000,5.220452,24.746794,114.604875,0.000000,41.937477,115.242587,38.649275,16.197489,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,407.396682,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,18.828289,63.207657,0.000000,38.332718,12.61,6.426605,17.970044,13.056078,10.730295,406.290654,0,0,0,0,0

21,05:00-05:15,26.914318,0.000000,0.000000,11.806849,0.000000,368.102515,13.566307,0.000000,0.000000,1.039356,136.163107,0.000000,5.220452,24.746794,114.604875,0.000000,80.196030,134.425893,38.649275,16.197489,11.064914,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,420.009282,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,13.58,6.426605,17.970044,13.056078,10.573520,406.290654,0,0,0,0,0

22,05:15-05:30,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,13.566307,0.000000,0.000000,1.039356,136.163107,0.000000,5.220452,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,14.669424,11.064914,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,517.029282,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,13.58,6.426605,17.970044,13.056078,10.573520,406.290654,0,0,0,0,0

23,05:30-05:45,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,13.566307,0.000000,0.000000,1.039356,136.163107,0.000000,5.220452,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,14.669424,14.465563,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,627.365374,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,13.58,6.426605,17.114328,13.056078,13.103820,406.290654,0,0,0,0,0

24,05:45-06:00,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,13.566307,0.000000,0.000000,1.039356,136.163107,0.000000,5.220452,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,14.669424,17.269172,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,627.365374,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,14.55,47.128435,17.114328,13.056078,13.786930,406.290654,0,0,0,0,0

25,06:00-06:15,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,13.566307,0.000000,0.000000,1.039356,136.163107,0.000000,5.220452,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,14.669424,17.269172,47.963347,0.000000,27.914982,0.000000,0.000000,78.916068,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,627.365374,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,14.55,47.128435,17.114328,13.056078,13.786930,406.290654,0,0,0,0,0

26,06:15-06:30,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,11.496870,0.000000,0.000000,1.039356,136.163107,0.000000,5.220452,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,14.669424,17.269172,47.963347,0.000000,27.914982,0.000000,0.000000,78.916068,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,627.365374,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,16.49,8.568806,17.114328,13.056078,13.786930,406.290654,0,0,0,0,0

27,06:30-06:45,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,136.163107,0.000000,5.220452,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,14.669424,17.269172,47.963347,0.000000,27.914982,0.000000,0.000000,78.916068,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,627.365374,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,19.40,8.568806,17.114328,13.056078,13.786930,406.290654,0,0,0,0,0

28,06:45-07:00,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,136.163107,0.000000,5.220452,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,9.718493,17.269172,47.963347,0.000000,27.914982,0.000000,0.000000,78.916068,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,627.365374,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,19.40,8.568806,17.114328,13.056078,13.786930,406.290654,0,0,0,0,0

29,07:00-07:15,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,136.163107,0.000000,5.220452,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,27.914982,0.000000,0.000000,78.916068,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,627.365374,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,32.02,8.568806,17.114328,13.056078,13.786930,406.290654,0,0,0,0,0

30,07:15-07:30,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,136.163107,0.000000,5.220452,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,27.914982,0.000000,0.000000,78.916068,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,627.365374,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,38.81,8.568806,17.114328,13.056078,13.786930,406.290654,0,0,0,0,0

31,07:30-07:45,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,136.163107,0.000000,9.788348,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,27.914982,0.000000,0.000000,78.916068,0.000000,0.000000,8.609555,0.000000,119.980389,18.778881,0.000000,0.000000,627.365374,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,49.88,47.128435,17.114328,13.056078,13.786930,406.290654,0,0,0,0,0

32,07:45:08:00,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,136.163107,0.000000,9.788348,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,27.914982,0.000000,0.000000,78.916068,0.000000,0.000000,8.609555,0.000000,119.980389,18.778881,0.000000,0.000000,627.365374,0.000000,6.358497,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,55.30,47.128435,17.114328,13.056078,13.786930,406.290654,0,0,0,0,0

33,08:00-08:15,33.322489,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,136.163107,0.000000,15.661356,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,27.914982,0.000000,0.000000,78.916068,0.000000,0.000000,8.609555,0.000000,119.980389,18.778881,0.000000,0.000000,627.365374,0.000000,6.326480,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,66.00,8.568806,17.114328,13.056078,13.786930,406.290654,0,0,0,0,0

34,08:15-08:30,33.322489,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,136.163107,0.000000,15.661356,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,27.914982,0.000000,0.000000,78.916068,0.000000,0.000000,8.609555,0.000000,119.980389,18.778881,0.000000,0.000000,627.365374,0.000000,6.326480,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,83.32,8.568806,17.114328,13.056078,13.786930,406.290654,0,0,0,0,0

35,08:30-08:45,33.322489,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,147.004704,0.000000,15.661356,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,27.914982,0.000000,0.000000,79.479754,0.000000,0.000000,8.609555,0.000000,119.980389,18.778881,0.000000,0.000000,627.365374,0.000000,6.326480,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,96.44,8.568806,17.114328,13.056078,13.786930,406.290654,0,0,0,0,0

36,08:45:09:00,33.322489,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,147.004704,0.000000,15.661356,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,13.294748,47.963347,0.000000,27.914982,0.000000,0.000000,79.479754,0.000000,0.000000,8.609555,0.000000,119.980389,18.778881,0.000000,0.000000,541.507525,0.000000,6.326480,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,96.05,8.568806,17.114328,13.056078,10.747390,406.290654,0,0,0,0,0

37,09:00:09:15,33.322489,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,147.004704,0.000000,15.661356,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,13.294748,47.963347,0.000000,27.914982,0.000000,0.000000,79.479754,0.000000,0.000000,8.609555,0.000000,119.980389,18.778881,0.000000,0.000000,454.189525,0.000000,6.326480,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,96.05,47.128435,17.114328,13.056078,10.747390,406.290654,0,0,0,0,0

38,09:15-09:30,33.322489,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,147.004704,0.000000,15.661356,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,13.294748,47.963347,0.000000,27.914982,0.000000,0.000000,79.479754,0.000000,0.000000,8.609555,0.000000,119.980389,18.778881,0.000000,0.000000,408.822973,0.000000,6.326480,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,96.05,47.128435,17.114328,13.056078,10.747390,406.290654,0,0,0,0,0

39,09:30-09:45,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,147.004704,0.000000,15.661356,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,13.294748,47.963347,0.000000,27.914982,0.000000,0.000000,79.479754,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,419.175007,0.000000,6.326480,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,106.72,12.853210,17.114328,13.056078,10.747390,406.290654,0,0,0,0,0

40,09:45-10:00,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,1.039356,147.004704,0.000000,15.661356,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,13.294748,47.963347,0.000000,27.914982,0.000000,0.000000,79.479754,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,433.970557,0.000000,6.326480,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,116.42,12.853210,17.114328,13.056078,10.747390,406.290654,0,0,0,0,0

41,10:00-10:15,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,10.440904,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,8.731800,47.963347,0.000000,27.914982,0.000000,0.000000,79.479754,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,425.209554,0.000000,0.000000,0.000000,0.000000,0.000000,28.464407,19.359464,63.207657,0.000000,38.332718,135.83,14.995411,17.114328,13.056078,6.791400,406.290654,0,0,0,0,0

42,10:15-10:30,26.914318,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,10.440904,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,8.731800,47.963347,0.000000,27.914982,0.000000,0.000000,79.479754,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,450.939258,0.000000,0.000000,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,135.83,14.995411,17.114328,13.056078,6.791400,406.290654,0,0,0,0,0

43,10:30-10:45,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,24.014080,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,8.731800,47.963347,0.000000,27.914982,0.000000,0.000000,79.479754,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,460.020330,0.000000,0.000000,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,135.83,14.995411,17.114328,13.056078,6.791400,406.290654,0,0,0,0,0

44,10:45-11:00,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,24.014080,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,8.731800,47.963347,0.000000,27.914982,0.000000,0.000000,79.479754,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,474.456906,0.000000,0.000000,0.000000,0.000000,0.000000,28.464407,18.722357,63.207657,0.000000,38.332718,135.83,14.995411,17.114328,13.056078,6.791400,406.290654,0,0,0,0,0

45,11:00-11:15,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,24.014080,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,9.560010,47.963347,0.000000,27.914982,0.000000,0.000000,79.479754,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,494.472132,0.000000,0.000000,0.000000,0.000000,0.000000,28.464407,19.403955,63.207657,0.000000,38.332718,135.83,14.995411,17.114328,13.056078,6.791400,406.290654,0,0,0,0,0

46,11:15-11:30,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,24.014080,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,9.560010,47.963347,0.000000,27.914982,0.000000,0.000000,79.479754,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,503.427078,0.000000,0.000000,0.000000,0.000000,0.000000,28.464407,18.748084,63.207657,0.000000,38.332718,135.83,14.995411,17.114328,13.056078,6.791400,406.290654,0,0,0,0,0

