Time,Block,NR/2023/18176/C,NR/2023/17525/A,NR/2023/17270/A,NR/2023/18105/A/1934,WR/2023/19446/A,WR/2023/20577/A/2033,NR/2023/18062/A/1935,WR/2023/20256/A/2034,NER/2023/1760/C,NR/2023/18074/A/1929,NR/2023/18175/C,Total
54,13:15-13:30,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.770000,4.8,188.17

55,13:30-13:45,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.770000,4.75,188.12

56,13:45-14:00,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.770000,4.61,187.98

57,14:00-14:15,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.770000,4.51,187.88

58,14:15-14:30,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.770000,4.28,187.65

59,14:30-14:45,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.770000,4.03,187.4

60,14:45-15:00,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.770000,4,187.37

61,15:00-15:15,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.620000,3.52,186.74

62,15:15-15:30,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.620000,3.36,186.58

63,15:30-15:45,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.620000,2.97,186.19

64,15:45-16:00,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.620000,2.43,185.65

65,16:00-16:15,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.480000,1.93,185.01

66,16:15-16:30,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.480000,1.46,184.54

67,16:30-16:45,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.480000,1.23,184.31

68,16:45-17:00,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.480000,0.85,183.93

69,17:00-17:15,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.480000,0.53,183.61

70,17:15-17:30,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.480000,0.28,183.36

71,17:30-17:45,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.480000,0.12,183.2

72,17:45-18:00,1.840000,0.000000,100.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.480000,0,183.08

73,18:00-18:15,1.840000,0.000000,100.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,263.13

74,18:15-18:30,1.840000,0.000000,100.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,263.13

75,18:30-18:45,1.840000,0.000000,100.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,263.13

76,18:45-19:00,1.840000,0.000000,100.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,263.13

77,19:00-19:15,1.840000,0.000000,100.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,263.13

78,19:15-19:30,1.840000,0.000000,100.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,263.13

79,19:30-19:45,1.840000,0.000000,100.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,263.13

80,19:45-20:00,1.840000,0.000000,100.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,263.13

81,20:00-20:15,1.840000,0.000000,0.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,163.13

82,20:15-20:30,1.840000,0.000000,0.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,163.13

83,20:30-20:45,1.840000,0.000000,0.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,163.13

84,20:45-21:00,1.840000,0.000000,0.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,163.13

85,21:00-21:15,1.840000,0.000000,0.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,163.13

86,21:15-21:30,1.840000,0.000000,0.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,163.13

87,21:30-21:45,1.840000,0.000000,0.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,163.13

88,21:45-22:00,1.840000,0.000000,0.000000,0.960000,75.000000,55.000000,4.800000,25.000000,0.000000,0.530000,0,163.13

89,22:00-22:15,1.840000,59.650000,0.000000,0.960000,75.000000,55.000000,4.800000,0.000000,0.000000,0.480000,0,197.73

90,22:15-22:30,1.840000,59.650000,0.000000,0.960000,75.000000,55.000000,4.800000,0.000000,0.000000,0.480000,0,197.73

91,22:30-22:45,1.840000,59.650000,0.000000,0.960000,75.000000,55.000000,4.800000,0.000000,0.000000,0.480000,0,197.73

92,22:45-23:00,1.840000,59.650000,0.000000,0.960000,75.000000,55.000000,4.800000,0.000000,0.000000,0.480000,0,197.73

93,23:00-23:15,1.840000,59.650000,0.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.430000,0,142.68

94,23:15-23:30,1.840000,59.650000,0.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.430000,0,142.68

95,23:30-23:45,1.840000,59.650000,0.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.430000,0,142.68

96,23:45-24:00,1.840000,59.650000,0.000000,0.960000,75.000000,0.000000,4.800000,0.000000,0.000000,0.430000,0,142.68

