Block,Time,DADRI_RF,KISHANGANGA,TANDA2,RIHAND1,URI2,SINGRAULI_HYDRO,RAPPC,TANAKPUR,RAMPUR,RIHAND2,SEWA2,RIHAND3,UNCHAHAR4,ANTA_LF,CHAMERA3,AURY_CRF,AURY_LF,SINGRAULI,JHAJJAR,ANTA_RF,UNCHAHAR3,CHAMERA2,TEHRI,CHAMERA1,KOTESHWR,URI,AURY_GF,BSIUL,DADRT2,DADRI_LF,UNCHAHAR2,RAPPB,NAPP,NJPC,PARBATI3,DULHASTI,DADRI_GF,KOLDAM,SALAL,UNCHAHAR1,AURY_RF,DADRI_CRF,ANTA_CRF,ANTA_GF,DHAULIGNGA,KHSTPP-II,KHSTPP-I,BRBCL,FSTPP I & II,TALA,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,8.045392,5.164609,68.179901,16.955176,1.086321,65.745941,10.503047,6.506724,119.976948,0.000000,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,126.230297,407.479643,0.000000,26.660560,42.616033,62.410801,27.104025,37.808120,30.882634,0.000000,6.289964,331.874706,0.000000,33.723529,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,80.702294,21.132389,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,12.472278,12.469384,9.500345,336.621285,0,0,0,0,0

7,01:30-01:45,0.000000,8.045392,5.164609,75.241577,16.955176,1.086321,65.745941,10.503047,6.506724,119.976948,0.000000,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,124.288710,407.479643,0.000000,26.660560,46.782935,62.410801,27.104025,37.808120,30.882634,0.000000,6.289964,331.874706,0.000000,33.370916,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,80.702294,21.132389,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,12.867764,12.469384,9.500345,336.621285,0,0,0,0,0

8,01:45-02:00,0.000000,8.045392,5.164609,82.425166,16.955176,1.086321,65.745941,10.503047,6.506724,119.976948,0.000000,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,124.288710,379.015455,0.000000,26.660560,46.782935,62.410801,27.104025,37.808120,30.882634,0.000000,6.289964,331.874706,0.000000,33.370916,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,80.702294,21.132389,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,12.501216,12.469384,9.500345,336.621285,0,0,0,0,0

9,02:00-02:15,0.000000,8.045392,3.393326,89.549720,16.955176,1.086321,65.745941,10.503047,6.506724,119.976948,0.000000,125.957564,0.684384,0.000000,33.598227,0.000000,0.000000,124.288710,362.073414,0.000000,26.032432,46.782935,62.410801,27.104025,37.808120,30.882634,0.000000,6.289964,330.764909,0.000000,32.078834,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,80.702294,20.739286,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,13.533338,12.469384,9.500345,336.621285,0,0,0,0,0

10,02:15-02:30,0.000000,8.045392,3.393326,92.601600,36.993112,1.086321,65.745941,10.503047,6.506724,119.976948,0.000000,125.957564,0.684384,0.000000,33.598227,0.000000,0.000000,124.288710,245.973000,0.000000,26.032432,46.782935,62.410801,27.104025,37.808120,30.882634,0.000000,6.289964,330.764909,0.000000,32.078834,0.000000,47.373781,173.591783,22.076033,57.080594,0.000000,9.850160,80.702294,20.739286,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,12.469384,9.500345,336.621285,0,0,0,0,0

11,02:30-02:45,0.000000,8.045392,3.393326,92.601600,36.993112,1.086321,65.745941,10.503047,6.506724,119.976948,0.000000,125.957564,0.684384,0.000000,33.598227,0.000000,0.000000,124.288710,188.097000,0.000000,26.032432,46.782935,62.410801,27.104025,37.808120,37.272144,0.000000,6.289964,297.003909,0.000000,32.078834,0.000000,47.373781,173.591783,22.076033,57.080594,0.000000,9.850160,80.702294,20.739286,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.208558,12.469384,9.358549,336.621285,0,0,0,0,0

12,02:45-03:00,0.000000,8.045392,3.393326,92.601600,36.993112,1.086321,65.745941,10.503047,6.506724,119.976948,0.000000,125.957564,0.684384,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,26.032432,46.782935,62.410801,27.104025,37.808120,37.272144,0.000000,6.289964,294.985001,0.000000,32.078834,0.000000,47.373781,173.591783,22.076033,57.080594,0.000000,9.850160,80.702294,20.739286,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,12.469384,9.358549,336.621285,0,0,0,0,0

13,03:00-03:15,0.000000,8.045392,3.393326,92.601600,36.993112,1.086321,65.745941,9.143829,6.506724,119.976948,0.000000,125.957564,0.684384,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,26.032432,46.782935,62.410801,27.104025,30.024094,30.882634,0.000000,6.289964,294.985001,0.000000,32.078834,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,20.739286,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,12.469384,9.358549,336.621285,0,0,0,0,0

14,03:15-03:30,0.000000,8.045392,3.393326,92.601600,36.993112,1.086321,65.745941,9.143829,6.506724,119.976948,0.000000,125.957564,0.684384,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,26.032432,46.782935,62.410801,27.104025,30.024094,30.882634,0.000000,6.289964,294.985001,0.000000,32.078834,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,20.739286,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,12.469384,9.358549,336.621285,0,0,0,0,0

15,03:30-03:45,0.000000,8.045392,3.393326,92.601600,36.993112,1.086321,65.745941,9.143829,6.506724,119.976948,0.000000,125.957564,1.437549,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,23.422707,46.782935,62.410801,27.104025,30.024094,30.882634,0.000000,6.289964,294.985001,0.000000,28.977163,0.000000,47.373781,173.591783,35.321653,57.080594,0.000000,9.850160,77.339699,18.457235,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,12.469384,9.358549,336.621285,0,0,0,0,0

16,03:45-04:00,0.000000,8.045392,3.393326,92.601600,20.037936,1.086321,65.745941,9.143829,6.506724,119.976948,0.000000,125.957564,1.441678,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,23.422707,46.782935,62.410801,27.104025,30.024094,30.882634,0.000000,6.289964,294.985001,0.000000,28.977163,0.000000,47.373781,173.591783,35.321653,57.080594,0.000000,9.850160,77.339699,18.457235,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,12.469384,9.216753,336.621285,0,0,0,0,0

17,04:00-04:15,0.000000,8.045392,3.393326,92.601600,16.955176,1.086321,65.745941,11.120873,6.506724,119.976948,0.000000,125.957564,1.441678,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,23.422707,46.782935,62.410801,27.104025,30.024094,30.882634,0.000000,6.289964,318.602461,0.000000,28.977163,0.000000,47.373781,173.591783,35.321653,57.080594,0.000000,9.850160,77.339699,18.457235,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,12.469384,9.074957,336.621285,0,0,0,0,0

18,04:15-04:30,0.000000,8.045392,3.393326,92.601600,16.955176,1.086321,65.745941,11.120873,6.506724,119.976948,0.000000,125.957564,1.441678,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,23.422707,46.782935,62.410801,27.104025,30.024094,30.882634,0.000000,6.289964,332.164086,0.000000,28.977163,0.000000,47.373781,173.591783,35.321653,57.080594,0.000000,9.850160,77.339699,18.457235,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,12.469384,9.074957,336.621285,0,0,0,0,0

19,04:30-04:45,0.000000,8.045392,3.393326,92.601600,16.955176,1.086321,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,0.684384,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,26.032432,46.782935,62.410801,27.104025,30.024094,30.882634,0.000000,6.289964,332.164086,0.000000,32.078834,0.000000,47.373781,173.591783,55.925951,57.080594,0.000000,9.850160,77.339699,20.739286,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,12.469384,8.791364,336.621285,0,0,0,0,0

20,04:45-05:00,0.000000,8.045392,3.393326,92.601600,16.955176,1.086321,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,0.684384,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,26.032432,46.782935,62.410801,27.104025,30.024094,30.882634,0.000000,6.289964,304.631001,0.000000,32.078834,0.000000,47.373781,173.591783,55.925951,57.080594,0.000000,9.850160,77.339699,20.739286,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,12.469384,8.649568,336.621285,0,0,0,0,0

21,05:00-05:15,0.000000,8.045392,3.393326,92.601600,16.955176,1.086321,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,1.419409,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,19.905968,46.782935,62.410801,27.104025,30.024094,30.882634,0.000000,6.289964,304.631001,0.000000,26.770158,0.000000,47.373781,173.591783,55.925951,57.080594,0.000000,9.850160,77.339699,15.647162,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,11.268663,8.507772,336.621285,0,0,0,0,0

22,05:15-05:30,0.000000,8.045392,3.393326,92.601600,16.955176,1.086321,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,1.419409,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,19.905968,46.782935,62.410801,27.104025,30.024094,30.882634,0.000000,6.289964,303.007386,0.000000,26.770158,0.000000,47.373781,173.591783,55.925951,57.080594,0.000000,9.850160,77.339699,15.647162,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,11.233539,8.365976,336.621285,0,0,0,0,0

23,05:30-05:45,0.000000,8.045392,3.393326,92.601600,16.955176,1.086321,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,15.433600,46.782935,49.113918,27.104025,30.024094,30.882634,0.000000,6.289964,253.449937,0.000000,24.115000,0.000000,47.373781,173.591783,55.925951,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,11.233539,9.642142,336.621285,0,0,0,0,0

24,05:45-06:00,0.000000,8.045392,3.393326,92.601600,16.955176,1.086321,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,15.433600,46.782935,49.113918,27.104025,30.024094,30.882634,0.000000,6.289964,236.606734,0.000000,24.115000,0.000000,47.373781,173.591783,76.530249,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,11.233539,9.642142,336.621285,0,0,0,0,0

25,06:00-06:15,0.000000,8.045392,3.393326,92.601600,16.955176,1.086321,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,18.419809,46.782935,49.113918,27.104025,30.024094,30.882634,0.000000,6.289964,241.429734,0.000000,25.367244,0.000000,47.373781,173.591783,75.611886,57.080594,0.000000,9.850160,77.339699,14.452795,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,12.386718,9.642142,336.621285,0,0,0,0,0

26,06:15-06:30,0.000000,8.045392,3.393326,92.601600,16.955176,1.086321,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,0.970098,0.000000,33.598227,0.000000,0.000000,124.288710,207.389000,0.000000,18.419809,46.782935,49.113918,27.104025,30.024094,30.882634,0.000000,6.289964,256.313994,0.000000,25.004072,0.000000,47.373781,173.591783,75.611886,57.080594,0.000000,9.850160,77.339699,14.452795,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,12.469384,9.642142,336.621285,0,0,0,0,0

27,06:30-06:45,0.000000,8.045392,3.393326,92.601600,16.955176,1.086321,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,1.441678,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,18.419809,46.782935,49.113918,27.104025,30.024094,30.882634,0.000000,6.289964,265.197478,0.000000,26.361746,0.000000,47.373781,173.591783,75.611886,57.080594,0.000000,9.850160,77.339699,14.452795,0.000000,0.000000,0.000000,0.000000,0.000000,143.050180,31.031278,14.468978,12.469384,9.642142,336.621285,0,0,0,0,0

28,06:45-07:00,0.000000,8.045392,2.895170,92.601600,16.955176,1.086321,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,18.419809,46.782935,49.113918,27.104025,30.024094,30.882634,0.000000,6.289964,277.081350,0.000000,26.927885,0.000000,47.373781,173.591783,75.611886,57.080594,0.000000,9.850160,77.339699,14.452795,0.000000,0.000000,0.000000,0.000000,0.000000,114.774474,24.897291,14.468978,10.852811,9.642142,336.621285,0,0,0,0,0

29,07:00-07:15,0.000000,8.045392,2.895170,92.601600,16.955176,1.086321,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,18.419809,46.782935,49.113918,27.104025,30.024094,30.882634,0.000000,6.289964,281.904350,0.000000,27.979091,0.000000,47.373781,173.591783,75.611886,57.080594,0.000000,9.850160,77.339699,14.452795,0.000000,0.000000,0.000000,0.000000,0.000000,114.774474,24.897291,14.468978,9.614072,9.642142,336.621285,0,0,0,0,0

30,07:15-07:30,0.000000,8.045392,2.895170,92.601600,16.955176,1.086321,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,18.419809,46.782935,49.113918,27.104025,30.024094,30.882634,0.000000,6.289964,303.434222,0.000000,27.979091,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,14.452795,0.000000,0.000000,0.000000,0.000000,0.000000,114.774474,24.897291,14.468980,9.614072,9.642142,336.621285,0,0,0,0,0

31,07:30-07:45,0.000000,8.045392,2.895170,92.601600,16.955176,0.000000,65.745941,10.503047,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,18.419809,46.782935,49.113918,27.104025,30.024094,30.882634,0.000000,6.289964,315.318094,0.000000,27.979091,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,14.452795,0.000000,0.000000,0.000000,0.000000,0.000000,114.774474,24.897291,14.468979,9.614072,9.642142,336.621285,0,0,0,0,0

32,07:45:08:00,0.000000,8.045392,2.895170,92.601600,16.955176,0.000000,65.745941,10.503047,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,18.419809,46.782935,49.113918,27.104025,30.024094,30.882634,0.000000,6.289964,327.201966,0.000000,27.979091,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,14.452795,0.000000,0.000000,0.000000,0.000000,0.000000,114.774474,24.897291,14.468982,9.614072,9.642142,336.621285,0,0,0,0,0

33,08:00-08:15,0.000000,8.045392,2.895170,92.601600,18.496556,0.000000,65.745941,10.503047,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.951300,46.782935,49.113918,27.104025,30.024094,30.882634,0.000000,6.289964,317.033763,0.000000,24.115000,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,95.021010,20.614660,14.469000,8.112286,9.642142,336.621285,0,0,0,0,0

34,08:15-08:30,0.000000,8.045392,2.895170,92.601600,18.496556,0.000000,65.745941,10.503047,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.951300,46.782935,49.113918,27.104025,30.024094,30.882634,0.000000,6.289964,317.864638,0.000000,24.115000,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,95.021010,20.614660,14.469000,8.112286,9.642142,336.621285,0,0,0,0,0

35,08:30-08:45,0.000000,8.045392,2.895170,92.601600,18.496556,0.000000,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.951300,46.782935,49.113918,27.104025,30.024094,30.882634,0.000000,12.579927,329.207526,0.000000,24.115000,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,95.021010,20.614660,14.469000,8.112286,9.642142,336.621285,0,0,0,0,0

36,08:45:09:00,0.000000,8.045392,2.895170,92.601600,18.496556,0.000000,65.745941,10.873743,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.951300,46.782935,49.113918,13.552013,30.024094,30.882634,0.000000,12.579927,349.165908,0.000000,24.115000,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,95.021010,20.614660,14.469000,8.112286,9.642142,336.621285,0,0,0,0,0

37,09:00:09:15,0.000000,8.045392,2.895170,92.601600,18.496556,0.000000,65.745941,2.471305,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.951300,46.782935,49.113918,13.552013,30.024094,30.882634,0.000000,12.579927,349.165908,0.000000,24.115000,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,95.021010,20.614660,14.469000,8.112286,9.358549,336.621285,0,0,0,0,0

38,09:15-09:30,0.000000,8.045392,2.895170,92.601600,18.496556,0.000000,65.745941,2.471305,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.951300,46.782935,49.113918,13.552013,30.024094,30.882634,0.000000,12.579927,353.024308,0.000000,24.115000,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,95.021010,20.614660,14.469000,8.112286,9.358549,336.621285,0,0,0,0,0

39,09:30-09:45,0.000000,8.045392,2.895170,92.601600,16.955176,0.000000,65.745941,2.471305,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.951300,46.782935,31.974006,13.552013,30.024094,30.882634,0.000000,0.000000,355.918108,0.000000,24.115000,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,79.097200,18.520320,14.469000,8.112286,8.791364,336.621285,0,0,0,0,0

40,09:45-10:00,0.000000,8.045392,2.895170,92.601600,16.955176,0.000000,65.745941,8.649568,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.951300,46.782935,31.974006,12.698535,30.024094,30.882634,0.000000,0.000000,363.634908,0.000000,24.115000,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,79.097200,18.520320,14.469000,8.112286,11.542211,336.621285,0,0,0,0,0

41,10:00-10:15,0.000000,8.045392,2.895170,92.601600,36.993112,0.000000,65.745941,11.120873,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.951300,46.782935,31.974006,0.000000,30.024094,37.272144,0.000000,0.000000,363.634908,0.000000,24.115000,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,79.097200,18.520320,14.469000,8.112286,11.740725,336.621285,0,0,0,0,0

42,10:15-10:30,0.000000,8.045392,2.895170,92.601600,36.993112,0.000000,65.745941,11.615134,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.951300,46.782935,31.974006,0.000000,30.024094,37.272144,0.000000,0.000000,363.634908,0.000000,24.115000,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,97.046863,21.664723,14.469000,8.112286,11.740725,336.621285,0,0,0,0,0

43,10:30-10:45,0.000000,8.045392,2.895170,92.601600,36.993112,0.000000,65.745941,11.615134,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.951300,46.782935,31.974006,0.000000,30.024094,37.272144,0.000000,0.000000,363.634908,0.000000,24.115000,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,97.046863,21.664723,14.469000,8.112286,11.910881,336.621285,0,0,0,0,0

44,10:45-11:00,0.000000,8.045392,2.895170,92.601600,36.993112,0.000000,65.745941,11.615134,6.506724,119.976948,0.000000,125.957564,1.929200,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.951300,46.782935,31.974006,0.000000,30.024094,37.272144,0.000000,0.000000,363.634908,0.000000,24.115000,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.539800,0.000000,0.000000,0.000000,0.000000,0.000000,97.046863,21.664723,14.469000,8.112286,11.910881,336.621285,0,0,0,0,0

45,11:00-11:15,0.000000,8.045392,2.895170,92.601600,16.955176,0.000000,65.745941,9.638090,6.506724,106.316090,0.000000,103.142845,1.649466,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.903070,46.782935,31.974006,0.000000,30.024094,31.947552,0.000000,0.000000,363.634908,0.000000,23.825620,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.009270,0.000000,0.000000,0.000000,0.000000,0.000000,97.046863,21.664723,14.469000,8.112286,11.967599,336.621285,0,0,0,0,0

46,11:15-11:30,0.000000,8.045392,2.895170,92.601600,16.955176,0.000000,65.745941,9.638090,6.506724,106.316090,0.000000,103.142845,1.649466,0.000000,33.598227,0.000000,0.000000,124.288710,115.752000,0.000000,14.903070,46.782935,31.974006,0.000000,30.024094,31.947552,0.000000,0.000000,363.634908,0.000000,23.825620,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.009270,0.000000,0.000000,0.000000,0.000000,0.000000,97.046863,21.664723,14.469000,8.112286,11.967599,336.621285,0,0,0,0,0

47,11:30-11:45,0.000000,8.045392,2.895170,64.182169,16.955176,0.000000,65.745941,9.638090,6.506724,82.356294,0.000000,103.142845,1.649466,0.000000,33.598227,0.000000,0.000000,111.824342,115.752000,0.000000,14.903070,46.782935,31.974006,0.000000,20.016063,31.947552,0.000000,0.000000,363.634908,0.000000,23.825620,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.009270,0.000000,0.000000,0.000000,0.000000,0.000000,97.046863,21.664723,14.469000,10.019493,11.967599,336.621285,0,0,0,0,0

