Block,Time,AURY_GF,AURY_RF,UNCHAHAR2,TEHRI,BSIUL,ANTA_RF,AURY_CRF,CHAMERA2,PARBATI3,NAPP,JHAJJAR,DADRT2,SINGRAULI,UNCHAHAR1,RAPPB,UNCHAHAR3,RIHAND2,KOLDAM,ANTA_LF,AURY_LF,KOTESHWR,RIHAND3,NJPC,DADRI_LF,DHAULIGNGA,SALAL,ANTA_CRF,SINGRAULI_HYDRO,SEWA2,CHAMERA3,RAPPC,URI2,KISHANGANGA,CHAMERA1,TANDA2,DADRI_RF,URI,UNCHAHAR4,RIHAND1,ANTA_GF,TANAKPUR,RAMPUR,DADRI_GF,DADRI_CRF,FSTPP I & II,KHSTPP-II,KHSTPP-I,SASAN,BRBCL,DULHASTI,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
20,04:45-05:00,0.000000,0.000000,42.129338,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,304.705050,662.783503,139.730761,21.460652,0.000000,26.081010,117.403100,9.891175,0.000000,0.000000,18.939336,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,5.178057,0.000000,32.007168,1.596010,91.282223,0.000000,6.065996,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,333.770400,15.966519,57.187109,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,40.909935,0.000000,18.905103,0.000000,0.000000,46.870234,18.431024,46.320047,203.981720,627.667909,139.533471,21.460652,0.000000,26.081010,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,2.849111,0.000000,32.007168,2.233834,91.282223,0.000000,6.065996,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,36.518516,0.000000,18.905103,0.000000,0.000000,46.870234,18.431024,46.320047,203.981720,627.667909,139.533471,18.545796,0.000000,22.606029,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,2.849111,0.000000,32.007168,2.233834,91.282223,0.000000,6.065996,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,36.518516,0.000000,18.905103,0.000000,0.000000,46.870234,4.128549,46.320047,203.981720,627.667909,139.730689,18.545796,0.000000,22.606029,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,2.849111,0.000000,32.007168,2.233834,91.282223,0.000000,6.065996,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,36.518516,0.000000,18.905103,0.000000,0.000000,46.870234,18.431024,46.320047,203.981720,627.667909,139.730761,18.545796,0.000000,22.606029,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,2.849111,0.000000,32.007168,1.596010,91.282223,0.000000,6.065996,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,36.518516,0.000000,18.905103,0.000000,0.000000,46.870234,22.117229,46.320047,203.981720,627.667909,139.730761,18.545796,0.000000,22.606029,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,2.849111,0.000000,32.007168,1.596010,91.282223,0.000000,6.065996,6.518867,0.000000,0.000000,14.556497,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,36.518516,0.000000,18.905103,0.000000,0.000000,46.870234,26.540674,46.320047,203.981720,627.667909,139.730761,18.545796,0.000000,22.606029,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,2.849111,0.000000,32.007168,1.596010,91.282223,0.000000,6.065996,6.518867,0.000000,0.000000,14.556497,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,36.518516,0.000000,18.905103,0.000000,0.000000,46.870234,75.752982,46.320047,203.981720,627.667909,139.730761,18.545796,0.000000,22.606029,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,2.849111,0.000000,32.007168,1.596010,91.282223,0.000000,6.065996,6.518867,0.000000,0.000000,14.556497,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,36.518516,0.000000,18.905103,0.000000,0.000000,46.870234,75.752982,46.320047,196.662400,579.347909,139.730761,18.545796,0.000000,22.606029,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,2.849111,0.000000,32.007168,1.596010,91.282223,0.000000,6.065996,6.518867,0.000000,0.000000,14.556497,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,36.518516,0.000000,18.905103,0.000000,0.000000,46.870234,75.752982,46.320047,185.065600,507.649920,139.730761,18.545796,0.000000,22.606029,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,2.849111,0.000000,32.007168,1.596010,91.282223,0.000000,6.065996,6.518867,0.000000,0.000000,14.556497,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,36.518516,0.000000,18.905103,0.000000,0.000000,46.870234,75.752982,46.320047,185.065600,411.009920,139.730761,18.545796,0.000000,22.606029,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,2.849111,0.000000,32.007168,1.596010,91.282223,0.000000,6.065996,6.518867,0.000000,0.000000,14.556497,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,27.996028,0.000000,18.905103,0.000000,0.000000,46.870234,75.752982,46.320047,185.065600,366.072320,139.730761,14.227437,0.000000,17.400515,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,2.849111,0.000000,32.007168,1.604224,91.282223,0.000000,2.971100,6.518867,0.000000,0.000000,14.556497,119.515654,28.525201,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,27.996028,0.000000,18.905103,0.000000,0.000000,46.870234,75.752982,46.320047,185.065600,366.072320,139.730761,14.227437,0.000000,17.400515,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,2.849111,0.000000,32.007168,1.604224,91.282223,0.000000,2.971100,6.518867,0.000000,0.000000,14.556497,119.515654,28.509090,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,23.870080,0.000000,12.603402,0.000000,0.000000,46.870234,22.117229,46.320047,185.065600,296.481856,140.117321,12.031680,0.000000,14.785920,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,3.789457,0.000000,32.007168,1.604224,91.282223,0.000000,2.971100,6.518867,0.000000,0.000000,14.556497,119.515654,28.509090,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,23.870080,0.000000,12.603402,0.000000,0.000000,46.870234,22.117229,46.320047,185.065600,293.592320,140.117321,12.031680,0.000000,14.785920,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,3.789457,0.000000,32.007168,1.604224,91.282223,0.000000,2.971100,6.518867,0.000000,0.000000,14.556497,119.515654,28.509090,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,23.870080,0.000000,12.603402,0.000000,0.000000,46.870234,22.117229,46.320047,185.065600,293.592320,140.117321,12.031680,0.000000,14.785920,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,3.789457,0.000000,32.007168,1.604224,91.282223,0.000000,2.971100,6.518867,0.000000,0.000000,14.556497,119.515654,28.509090,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,23.870080,0.000000,12.603402,0.000000,0.000000,46.870234,22.117229,46.320047,185.065600,293.592320,140.117321,12.031680,0.000000,14.785920,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,3.789457,0.000000,37.341696,1.604224,91.282223,0.000000,2.971100,6.518867,0.000000,0.000000,14.556497,119.515654,28.509090,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,23.870080,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,185.065600,293.592320,140.117321,12.031680,0.000000,14.785920,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,3.789457,0.000000,37.341696,1.604224,91.282223,0.000000,2.971100,6.518867,0.000000,0.000000,14.556497,119.515654,28.509090,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,23.870080,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,185.065600,293.592320,140.117321,12.031680,0.000000,14.785920,117.403100,9.891175,0.000000,0.000000,9.469669,123.100725,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,3.789457,0.000000,37.341696,1.604224,91.282223,0.000000,2.971100,6.518867,0.000000,0.000000,14.556497,119.515654,28.509090,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,23.900087,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,185.643777,294.742336,143.432315,12.070336,0.000000,14.785920,119.390699,9.891175,0.000000,0.000000,9.469669,125.230944,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,5.178057,0.000000,32.007168,1.716807,93.007496,0.000000,9.779871,6.518867,0.000000,0.000000,14.556497,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,24.227648,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,191.174118,294.694016,143.544804,12.070336,0.000000,15.356096,119.410027,9.891175,0.000000,0.000000,9.469669,125.344496,173.915716,0.000000,42.073323,51.656013,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,5.178057,0.000000,32.007168,2.096182,93.026824,0.000000,9.779871,6.518867,0.000000,0.000000,14.556497,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,24.536896,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,191.174118,294.752000,143.972726,12.070336,0.000000,15.356096,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,5.178057,0.000000,37.341696,2.232384,93.330756,0.000000,9.779871,6.518867,0.000000,0.000000,14.556497,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,24.536896,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,191.174118,294.742336,143.972726,12.051008,0.000000,15.356096,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,5.178057,0.000000,37.341696,2.232384,93.330756,0.000000,2.971100,6.518867,0.000000,0.000000,14.556497,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,33.059384,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,191.174118,294.742336,143.972726,16.369366,0.000000,20.561610,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,5.178057,0.000000,37.341696,2.833002,93.330756,0.000000,9.779871,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,33.059384,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,191.174118,294.723008,143.972726,16.369366,0.000000,20.561610,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,5.178057,0.000000,32.007168,2.833002,93.330756,0.000000,9.779871,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,333.770400,19.327956,57.187109,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,38.158014,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,191.174118,341.071552,143.924406,19.284222,0.000000,24.026927,119.620316,9.891175,0.000000,0.000000,0.000000,125.564352,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.823338,93.217398,0.000000,9.779871,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,336.878342,19.327956,57.187109,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,38.158014,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,191.174118,389.352896,143.811820,19.284222,0.000000,24.026927,119.600988,9.891175,0.000000,0.000000,0.000000,125.545024,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.813674,93.207734,0.000000,2.971100,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,38.080702,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,191.174118,437.692224,143.773164,19.274558,0.000000,23.959279,119.581660,9.891175,0.000000,0.000000,0.000000,125.525696,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,37.341696,2.804010,93.188406,0.000000,9.779871,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

