Block,Time,SASAN,TALA,FSTPP I & II,KHSTPP-I,KHSTPP-II,BRBCL,CHAMERA3,PARBATI3,ANTA_RF,RAPPC,JHAJJAR,KISHANGANGA,SEWA2,UNCHAHAR1,DHAULIGNGA,RIHAND3,DADRT2,DULHASTI,TANAKPUR,DADRI_LF,AURY_CRF,SINGRAULI_HYDRO,RIHAND1,UNCHAHAR4,DADRI_CRF,DADRI_GF,CHAMERA2,TANDA2,RAMPUR,AURY_GF,BSIUL,SALAL,NJPC,ANTA_CRF,UNCHAHAR3,AURY_LF,URI2,TEHRI,SINGRAULI,CHAMERA1,KOTESHWR,ANTA_LF,NAPP,DADRI_RF,URI,AURY_RF,RIHAND2,KOLDAM,UNCHAHAR2,RAPPB,ANTA_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,403.987419,0.000000,10.459277,44.761192,143.065010,13.740924,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,664.114864,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,0.831996,0.000000,12.581232,38.673858,21.499663,0.000000,26.663325,0.000000,36.552984,31.823583,144.694340,27.106835,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

7,01:30-01:45,403.987419,0.000000,10.459277,44.761192,143.065010,12.771481,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,664.114864,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,0.831996,0.000000,12.581232,38.673858,21.499663,0.000000,26.663325,0.000000,36.552984,31.823583,144.694340,25.149729,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,403.987419,0.000000,10.459277,44.761192,143.065010,13.624345,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,664.114864,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,0.831996,0.000000,12.581232,38.673858,21.499663,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,25.149729,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,403.987419,0.000000,10.459277,44.761192,143.065010,12.145018,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,664.114864,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,0.831996,0.000000,12.581232,38.673858,21.499663,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,25.149729,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,403.987419,0.000000,10.459277,44.761192,143.065010,10.611700,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,664.114864,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,0.831996,0.000000,12.581232,38.673858,21.499663,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,25.149729,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,403.987419,0.000000,10.459277,44.761192,143.065010,11.041155,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,660.874970,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,0.831996,0.000000,12.581232,38.673858,21.499663,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,25.149729,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,403.987419,0.000000,10.459277,44.761192,143.065010,12.229428,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,660.874970,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,0.831996,0.000000,12.581232,38.673858,21.499663,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,25.149729,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,403.987419,0.000000,10.459277,44.761192,143.065010,13.056576,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,660.874970,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,0.831996,0.000000,12.581232,38.673858,21.499663,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,0.000000,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,403.987419,0.000000,10.459277,44.761192,143.065010,12.989412,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,660.874970,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,0.831996,0.000000,12.581232,38.673858,21.499663,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,0.000000,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,403.987419,0.000000,10.459277,44.761192,143.065010,16.596107,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,660.874970,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,0.831996,0.000000,12.581232,38.673858,21.499663,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,0.000000,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,403.987419,0.000000,10.459277,44.761192,143.065010,18.659952,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,660.874970,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,0.831996,0.000000,12.581232,38.673858,21.499663,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,0.000000,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,403.987419,0.000000,10.459277,44.761192,143.065010,19.293970,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,660.874970,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,1.010281,0.000000,18.871847,38.673858,26.337088,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,0.000000,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,403.987419,0.000000,10.459277,44.761192,143.065010,18.544474,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,660.874970,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,0.000000,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,403.987419,0.000000,10.459277,44.761192,143.065010,19.073518,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,660.874970,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,0.000000,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,403.987419,0.000000,10.459277,44.761192,143.065010,19.293970,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,660.874970,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,0.000000,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,403.987419,0.000000,10.459277,44.761192,143.065010,19.293970,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,552.058450,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,0.000000,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,403.987419,0.000000,10.459277,44.761192,143.065010,19.293970,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,552.058450,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,12.574864,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,403.987419,0.000000,10.459277,44.761192,143.065010,19.293970,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,10.475536,125.970622,547.234950,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,26.663325,0.000000,36.552984,20.908248,144.694340,12.574864,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,403.987419,0.000000,10.459277,44.761192,143.065010,19.293970,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,10.475536,125.970622,624.410950,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,26.663325,0.000000,36.552984,16.911083,144.694340,12.574864,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,403.987419,0.000000,10.459277,44.761192,143.065010,19.293970,22.378566,3.679721,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,10.475536,125.970622,503.823450,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,26.663325,0.000000,36.552984,10.454125,144.694340,12.574864,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,403.987419,0.000000,10.459277,44.761192,143.065010,19.293970,22.378566,5.887553,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,10.475536,125.970622,507.866315,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,2.050277,0.000000,18.871847,39.234349,53.104168,0.000000,26.663325,0.000000,36.552984,0.000000,144.694340,25.149729,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,403.987419,0.000000,10.459277,44.761192,143.065010,19.293970,22.378566,37.809862,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,10.475536,125.970622,414.106350,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,2.050277,0.000000,18.871847,76.574239,53.104168,0.000000,26.663325,0.000000,36.552984,0.000000,144.694340,26.673955,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,403.987419,0.000000,10.459277,44.761192,143.065010,19.293970,22.378566,37.809862,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,10.475536,125.970622,414.106350,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,2.050277,0.000000,18.871847,76.574239,53.104168,0.000000,26.663325,0.000000,36.552984,0.000000,144.694340,26.673955,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,403.987419,0.000000,10.459277,44.761192,143.065010,19.293970,22.378566,37.809862,0.000000,33.200284,598.576967,5.364151,18.136955,14.919375,10.475536,125.970622,367.447091,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,4.097183,2.050277,0.000000,12.581232,76.574239,53.104168,0.000000,17.323890,0.000000,36.552984,0.000000,144.694340,25.149729,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,34.817181,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,403.987419,0.000000,9.288807,35.714255,113.995319,19.293970,22.378566,18.904932,0.000000,33.200284,494.637610,5.364151,18.136955,14.919375,10.475536,125.970622,367.447091,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,4.097183,2.050277,0.000000,12.581232,76.574239,53.104168,0.000000,17.323890,0.000000,36.552984,0.000000,144.694340,25.149729,8.896951,0.000000,49.912314,0.000000,39.406066,0.000000,119.989386,0.000000,34.817181,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,403.987419,0.000000,9.288807,35.714255,113.995319,18.288726,22.378566,18.904932,0.000000,33.200284,424.000120,5.364151,18.136955,14.919375,10.475536,125.970622,367.447091,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,4.097183,2.050277,0.000000,18.871847,40.355330,53.104168,0.000000,17.323890,0.000000,36.552984,0.000000,144.694340,25.149729,8.896951,0.000000,49.912314,0.000000,39.406066,0.000000,119.989386,0.000000,34.817181,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,403.987419,0.000000,9.288807,35.714255,113.995319,18.032877,22.378566,18.904932,0.000000,33.200284,390.807205,5.364151,18.136955,14.919375,10.475536,125.970622,367.447091,38.057675,0.865046,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,4.097183,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,17.323890,0.000000,36.552984,0.000000,144.694340,12.574864,8.896951,0.000000,49.912314,0.000000,39.406066,0.000000,119.989386,0.000000,34.817181,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,403.987419,0.000000,9.288807,35.714255,113.995319,19.293970,22.378566,3.679721,0.000000,33.200284,360.329920,5.364151,18.136955,12.467011,10.475536,125.970622,367.447091,38.057675,0.370734,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,4.097183,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,14.713894,0.000000,36.552984,0.000000,144.694340,12.574864,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,34.074940,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,403.987419,0.000000,9.288807,35.714255,113.995319,19.293970,22.378566,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.467011,10.475536,125.970622,367.447091,38.057675,0.370734,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,4.097183,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,14.713894,0.000000,36.552984,0.000000,144.694340,12.574864,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,30.216140,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,403.987419,0.000000,9.288807,35.714255,113.995319,19.293970,22.378566,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.467011,10.475536,125.970622,367.447091,38.057675,0.370734,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,4.097183,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,14.713894,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,30.216140,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,403.987419,0.000000,7.719819,35.714255,113.995319,19.293970,33.601710,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.467011,10.475536,125.970622,367.447091,38.057675,0.370734,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,4.097183,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,14.713894,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.422249,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,403.987419,0.000000,7.719819,35.714255,113.995319,19.293970,33.601710,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.467011,10.475536,125.970622,367.447091,38.057675,0.370734,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,14.713894,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.422249,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,403.987419,0.000000,9.288807,35.714255,113.995319,19.293970,33.601710,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.467011,10.475536,125.970622,367.447091,38.057675,0.370734,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,14.713894,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,30.216140,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,403.987419,0.000000,9.288807,35.714255,113.995319,19.293970,33.601710,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.467011,10.475536,125.970622,367.447091,38.057675,0.370734,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,2.050277,0.000000,18.871847,38.673858,53.104168,0.000000,14.713894,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,30.216140,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,403.987419,0.000000,7.719819,28.734168,93.255813,19.293970,33.601710,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.467011,10.475536,125.970622,367.447091,38.057675,0.370734,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,0.980566,0.000000,18.871847,38.673858,25.584599,0.000000,14.713894,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.422249,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,403.987419,0.000000,6.752900,24.619144,93.255813,17.568677,22.378566,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.467011,10.475536,125.970622,367.447091,38.057675,6.302482,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,0.000000,0.000000,18.871847,49.323182,0.000000,0.000000,14.713894,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.422249,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,403.987419,0.000000,7.719819,35.714255,113.995319,16.754337,22.378566,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.467011,10.475536,125.970622,367.447091,38.057675,6.302482,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,0.000000,0.000000,18.871847,49.323182,0.000000,0.000000,14.713894,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,39.406066,0.000000,119.989386,0.000000,24.422249,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,403.987419,0.000000,7.719819,35.714255,113.995319,15.201896,22.378566,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.467011,10.475536,125.970622,367.447091,38.057675,0.617890,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,0.000000,0.000000,18.871847,49.323182,0.000000,0.000000,14.713894,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,39.406066,0.000000,119.989386,0.000000,24.422249,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,403.987419,0.000000,7.719819,35.714255,113.995319,15.800625,22.378566,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.467011,10.475536,125.970622,367.447091,38.057675,0.617890,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,0.000000,0.000000,18.871847,49.323182,0.000000,0.000000,14.713894,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,39.406066,0.000000,119.989386,0.000000,24.422249,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,403.987419,0.000000,6.752900,35.714255,113.995319,18.672550,22.378566,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.370541,0.000000,125.970622,367.447091,38.057675,0.617890,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.219662,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,403.987419,0.000000,6.752900,31.097587,113.995319,18.493042,22.378566,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.370541,0.000000,125.970622,367.447091,57.086511,0.617890,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.219662,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,403.987419,0.000000,6.752900,24.947142,94.702863,19.054660,22.378566,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.370541,0.000000,125.970622,367.447091,57.086511,0.617890,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.219662,0.000000,0.000000,0,0,0,0,0

