Block,Time,KISHANGANGA,AURY_RF,RAPPB,UNCHAHAR1,TEHRI,ANTA_GF,NJPC,KOLDAM,RAPPC,CHAMERA1,AURY_LF,DULHASTI,DADRI_LF,RAMPUR,BSIUL,SEWA2,RIHAND2,SINGRAULI_HYDRO,DADRI_RF,NAPP,SINGRAULI,KOTESHWR,UNCHAHAR3,RIHAND1,ANTA_CRF,RIHAND3,DHAULIGNGA,UNCHAHAR2,DADRI_CRF,DADRI_GF,ANTA_LF,UNCHAHAR4,TANAKPUR,AURY_GF,AURY_CRF,PARBATI3,CHAMERA2,TANDA2,JHAJJAR,URI,URI2,SALAL,ANTA_RF,DADRT2,CHAMERA3,FSTPP I & II,KHSTPP-I,KHSTPP-II,SASAN,TALA,KUDGI,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net

7,01:30-01:45,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,5.028703,114.257476,1.017745,4.921622,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,41.003944,0.000000,0.000000,0.000000,0.000000,12.886758,0.000000,0.000000,0.000000,38.218139,0.000000,625.100504,21.357984,19.518179,78.680182,9.348181,664.319779,18.722749,13.784025,42.568455,142.690679,401.550412,25.594758,9.69,14.505448,0,0,0,0,0

8,01:45-02:00,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,5.028703,114.257476,1.017745,19.346000,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,41.003944,0.000000,0.000000,0.000000,0.000000,12.886758,0.000000,0.000000,0.000000,38.218139,0.000000,625.100504,21.357984,19.518179,78.680182,9.348181,664.319779,18.722749,13.784025,42.568455,142.690679,401.550412,25.594758,9.69,12.869452,0,0,0,0,0

9,02:00-02:15,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,5.028703,114.257476,1.017745,19.346000,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,41.003944,0.000000,0.000000,0.000000,0.000000,12.886758,0.000000,0.000000,0.000000,38.218139,0.000000,625.100504,21.357984,19.518179,76.994178,9.348181,664.319779,18.722749,13.784025,42.568455,142.690679,401.550412,25.594758,9.69,13.615618,0,0,0,0,0

10,02:15-02:30,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,5.028703,114.257476,1.017745,19.346000,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,41.003944,0.000000,0.000000,0.000000,0.000000,12.886758,0.000000,0.000000,0.000000,38.218139,0.000000,625.100504,21.357984,19.518179,76.994178,9.348181,664.319779,18.722749,13.784025,42.568455,142.690679,401.550412,25.594758,9.69,13.769673,0,0,0,0,0

11,02:30-02:45,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,5.028703,114.257476,1.017745,19.346000,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,41.003944,0.000000,0.000000,0.000000,0.000000,12.886758,0.000000,0.000000,0.000000,38.218139,0.000000,625.100504,23.493782,19.518179,74.184172,9.348181,664.319779,18.722749,13.784025,42.568455,142.690679,401.550412,25.594758,9.69,16.840900,0,0,0,0,0

12,02:45-03:00,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,5.028703,114.257476,1.017745,19.346000,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,41.003944,0.000000,0.000000,0.000000,0.000000,12.886758,0.000000,0.000000,0.000000,38.218139,0.000000,625.100504,23.493782,19.518179,74.184172,9.348181,600.151128,18.722749,13.784025,42.568455,142.690679,401.550412,25.594758,9.69,18.243039,0,0,0,0,0

13,03:00-03:15,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,5.028703,114.257476,1.017745,19.346000,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,41.003944,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,38.218139,0.000000,625.100504,23.493782,19.518179,74.184172,9.348181,555.655328,18.722749,13.784025,42.568455,142.690679,401.550412,25.594758,9.69,17.216909,0,0,0,0,0

14,03:15-03:30,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,5.028703,114.257476,1.017745,19.346000,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,41.003944,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,38.218139,0.000000,625.100504,26.697480,19.518179,74.184172,9.348181,555.655328,9.361375,13.784025,42.568455,142.690679,401.550412,25.594758,9.69,18.073447,0,0,0,0,0

15,03:30-03:45,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,5.028703,114.257476,1.017745,33.855500,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,41.003944,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,45.919666,19.518179,74.184172,9.348181,516.963328,9.361375,13.784025,42.568455,142.690679,401.550412,25.594758,9.69,16.715093,0,0,0,0,0

16,03:45-04:00,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,5.028703,114.257476,1.017745,33.855500,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,41.003944,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,45.919666,19.518179,74.184172,9.348181,478.271328,9.361375,13.784025,42.568455,142.690679,401.550412,25.594758,9.69,16.113399,0,0,0,0,0

17,04:00-04:15,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,4.255056,114.257476,1.017745,38.692000,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,25.629581,19.518179,74.184172,1.129284,429.906328,9.361375,9.664681,42.568455,142.690679,401.550412,25.594758,9.69,18.834948,0,0,0,0,0

18,04:15-04:30,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,38.692000,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,23.493782,19.518179,74.184172,0.000000,429.906328,9.361375,9.664681,28.710238,142.690679,401.550412,25.594758,9.69,19.346045,0,0,0,0,0

19,04:30-04:45,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,43.528500,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,23.493782,19.518179,68.564159,0.000000,429.906328,9.361375,9.664681,28.710238,94.528038,401.550412,25.594758,9.69,19.346045,0,0,0,0,0

20,04:45-05:00,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,43.528500,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,23.493782,19.518179,68.564159,0.000000,429.906328,9.361375,9.664681,28.710238,94.528038,401.550412,25.594758,9.69,19.346045,0,0,0,0,0

21,05:00-05:15,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,25.629581,19.518179,68.564159,0.000000,429.906328,9.361375,9.664681,28.710238,94.528038,402.608397,25.594758,9.69,19.346045,0,0,0,0,0

22,05:15-05:30,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,25.629581,19.518179,68.564159,0.000000,429.906328,9.361375,9.664681,28.710238,94.528038,402.638625,25.594758,9.69,19.346045,0,0,0,0,0

23,05:30-05:45,0.000000,9.345182,0.000000,14.713020,43.876728,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,22.425883,19.518179,68.564159,0.000000,429.906328,9.361375,9.664681,28.710238,94.528038,402.638625,25.594758,9.69,19.346045,0,0,0,0,0

24,05:45-06:00,0.000000,9.345182,0.000000,14.713020,30.469950,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,19.075156,19.152153,88.991600,0.000000,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,22.425883,19.518179,68.564159,0.000000,429.906328,9.361375,9.664681,28.710238,94.528038,402.638625,25.594758,9.69,19.346045,0,0,0,0,0

25,06:00-06:15,0.000000,9.345182,0.000000,14.713020,30.469950,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,17.167640,19.152153,88.991600,6.855352,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,45.919666,14.963938,68.564159,0.000000,429.906328,9.361375,9.664681,28.710238,94.528038,402.638625,25.594758,9.69,19.346045,0,0,0,0,0

26,06:15-06:30,0.000000,9.345182,0.000000,14.713020,15.844374,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,17.167640,19.152153,88.991600,6.855352,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,45.919666,14.963938,68.564159,0.000000,429.906328,9.361375,9.664681,28.710238,94.528038,402.638625,25.594758,9.69,19.346045,0,0,0,0,0

27,06:30-06:45,0.000000,9.345182,0.000000,14.713020,15.844374,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,8.583820,19.152153,88.991600,6.855352,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,25.629581,14.963938,68.564159,0.000000,429.906328,9.361375,9.664681,29.677538,97.429938,402.638625,25.594758,9.69,19.346045,0,0,0,0,0

28,06:45-07:00,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,8.583820,19.152153,88.991600,6.855352,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,25.629581,14.963938,68.564159,0.000000,429.906328,9.361375,9.664681,29.677538,97.429938,402.638625,25.594758,9.69,19.346045,0,0,0,0,0

29,07:00-07:15,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,8.583820,19.152153,88.991600,6.855352,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,29.901178,14.963938,68.564159,0.000000,429.906328,9.361375,9.664681,29.677538,97.429938,402.638625,25.594758,9.69,19.346045,0,0,0,0,0

30,07:15-07:30,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,53.201500,18.182145,134.754563,8.583820,19.152153,88.991600,6.855352,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,29.901178,14.963938,68.564159,0.000000,429.906328,9.361375,9.664681,29.677538,97.429938,402.638625,25.594758,9.69,19.346045,0,0,0,0,0

31,07:30-07:45,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,67.711000,18.182145,134.754563,8.583820,19.152153,88.991600,6.855352,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,32.036976,14.963938,68.564159,0.000000,429.906328,9.361375,9.664681,40.513426,142.690679,402.638625,25.594758,19.37,19.346045,0,0,0,0,0

32,07:45:08:00,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,67.711000,18.182145,134.754563,8.583820,19.152153,88.991600,6.855352,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,32.036976,14.963938,68.564159,0.000000,429.906328,9.361375,9.664681,40.513426,142.690679,402.638625,25.594758,33.87,19.346045,0,0,0,0,0

33,08:00-08:15,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,47.397700,18.182145,134.754563,8.583820,19.152153,88.991600,6.855352,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,29.901178,14.963938,70.812164,0.000000,429.906328,9.361375,9.664681,40.513426,142.690679,402.638625,25.594758,43.64,19.248689,0,0,0,0,0

34,08:15-08:30,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,137.404965,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,38.692000,18.182145,134.754563,8.583820,19.152153,88.991600,6.855352,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,29.901178,14.963938,70.812164,0.000000,429.906328,9.361375,9.664681,40.513426,142.690679,402.638625,25.594758,62.89,19.346045,0,0,0,0,0

35,08:30-08:45,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,137.404965,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,38.692000,18.182145,134.754563,8.583820,19.152153,88.991600,6.543688,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,25.629581,14.963938,70.812164,0.000000,429.906328,9.361375,9.664681,40.513426,142.690679,402.638625,25.594758,77.40,19.346045,0,0,0,0,0

36,08:45:09:00,0.000000,9.345182,0.000000,13.400297,0.000000,0.000000,137.404965,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,38.692000,18.182145,134.754563,8.583820,19.152153,88.991600,6.543688,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,625.100504,25.629581,14.963938,70.812164,0.000000,429.906328,9.361375,9.664681,40.513426,142.690679,402.638625,25.594758,91.91,19.346045,0,0,0,0,0

37,09:00:09:15,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,137.404965,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,8.583820,19.152153,88.991600,6.543688,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.310763,27.765379,14.963938,76.432177,0.000000,429.906328,9.361375,9.664681,40.513426,142.690679,402.638625,25.594758,55.16,19.346045,0,0,0,0,0

38,09:15-09:30,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,137.404965,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,8.583820,19.152153,88.991600,6.543688,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.310763,27.765379,14.963938,76.432177,0.000000,429.906328,9.361375,9.664681,40.513426,142.690679,402.638625,25.594758,68.70,19.346045,0,0,0,0,0

39,09:30-09:45,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,137.404965,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,8.583820,19.152153,88.991600,6.543688,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.310763,45.919666,14.963938,67.440156,0.000000,429.906328,9.361375,9.664681,40.513426,142.690679,402.638625,25.594758,82.24,19.346045,0,0,0,0,0

40,09:45-10:00,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,137.404965,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,8.583820,19.152153,88.991600,6.543688,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.310763,45.919666,14.963938,67.440156,0.000000,429.906328,9.361375,9.664681,40.513426,142.690679,402.638625,25.594758,91.91,19.346045,0,0,0,0,0

41,10:00-10:15,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,137.404965,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,6.199426,19.152153,88.991600,0.553342,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.310763,25.629581,20.168785,83.176192,0.000000,429.906328,9.361375,9.664681,27.554798,94.528038,402.638625,25.594758,93.85,19.346045,0,0,0,0,0

42,10:15-10:30,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,48.365000,18.182145,134.754563,6.199426,19.152153,88.991600,0.000000,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.310763,25.629581,31.229087,83.176192,0.000000,429.906328,9.361375,9.664681,27.554798,94.528038,402.638625,25.594758,96.75,19.346045,0,0,0,0,0

43,10:30-10:45,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,28.051700,30.579061,134.754563,6.199426,19.152153,88.991600,0.000000,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.794413,25.629581,31.229087,83.176192,0.000000,429.906328,9.361375,9.664681,27.554798,94.528038,402.638625,25.594758,127.49,18.342817,0,0,0,0,0

44,10:45-11:00,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.257476,1.017745,19.346000,30.579061,134.754563,6.199426,19.152153,88.991600,0.000000,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.794413,25.629581,31.229087,83.176192,0.000000,429.906328,9.361375,9.664681,27.554798,94.528038,402.638625,25.594758,127.49,17.603915,0,0,0,0,0

45,11:00-11:15,0.000000,9.345182,0.000000,11.682566,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,114.257476,1.017745,19.346000,30.579061,134.754563,6.199426,15.189609,88.991600,0.000000,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.794413,27.765379,18.216967,70.812164,0.000000,429.906328,7.390559,9.664681,27.554798,94.528038,402.638625,25.594758,127.49,17.168483,0,0,0,0,0

46,11:15-11:30,0.000000,9.345182,0.000000,11.682566,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,114.257476,1.017745,19.346000,30.579061,134.754563,6.199426,15.189609,88.991600,0.000000,119.616318,35.395151,30.733443,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.794413,27.765379,14.963938,70.812164,0.000000,429.906328,7.390559,9.664681,27.554798,94.528038,402.638625,25.594758,127.49,17.555086,0,0,0,0,0

