Block,Time,BSIUL,ANTA_CRF,CHAMERA1,KOTESHWR,TANDA2,RAPPB,SINGRAULI_HYDRO,DULHASTI,UNCHAHAR4,URI,SINGRAULI,AURY_GF,DADRT2,ANTA_LF,RIHAND1,RAPPC,TANAKPUR,RIHAND2,ANTA_RF,KISHANGANGA,ANTA_GF,RIHAND3,TEHRI,DADRI_RF,DADRI_LF,DADRI_CRF,UNCHAHAR3,PARBATI3,URI2,RAMPUR,JHAJJAR,KOLDAM,UNCHAHAR2,SEWA2,SALAL,NAPP,NJPC,AURY_CRF,CHAMERA3,AURY_RF,DADRI_GF,UNCHAHAR1,DHAULIGNGA,AURY_LF,CHAMERA2,KHSTPP-I,BRBCL,TALA,FSTPP I & II,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
10,02:15-02:30,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,38.293344,121.003556,0.000000,360.464620,0.000000,29.941726,51.963964,0.000000,91.500994,0.000000,0.000000,0.000000,43.809863,0.000000,0.000000,0.000000,0.000000,14.375420,0.000000,30.733128,0.000000,231.702480,0.000000,22.468820,15.540581,24.630914,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,6.696325,0.000000,0.000000,0.000000,24.588520,13.111033,0.000000,11.080250,94.654336,403.484895,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,29.941726,51.963964,0.000000,91.500994,0.000000,0.000000,0.000000,43.809863,0.000000,0.000000,0.000000,0.000000,14.375420,0.000000,30.733128,0.000000,231.702480,0.000000,22.468820,15.540581,24.630914,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,6.696325,0.000000,0.000000,0.000000,24.588520,13.045280,0.000000,11.080250,94.654336,403.484895,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,29.941726,51.963964,0.000000,91.500994,0.000000,0.000000,0.000000,43.809863,0.000000,0.000000,0.000000,0.000000,14.375420,0.000000,30.733128,0.000000,231.702480,0.000000,22.468820,15.540581,24.630914,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,6.696325,0.000000,0.000000,0.000000,24.588520,15.388666,0.000000,11.080250,94.654336,403.484895,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,29.941726,51.963964,0.000000,91.500994,0.000000,0.000000,0.000000,43.809863,0.000000,0.000000,0.000000,0.000000,14.375420,0.000000,30.733128,0.000000,231.702480,0.000000,22.468820,15.540581,24.630914,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,6.696325,0.000000,0.000000,0.000000,24.588520,15.317669,0.000000,11.080250,78.785395,403.484895,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,29.941726,51.963964,0.000000,91.500994,0.000000,0.000000,0.000000,43.809863,0.000000,0.000000,0.000000,0.000000,14.375420,0.000000,30.733128,0.000000,231.702480,0.000000,22.468820,15.540581,40.305132,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,6.696325,0.000000,0.000000,0.000000,24.588520,16.826341,0.000000,11.080250,78.785395,403.484895,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,29.941726,51.963964,0.000000,91.500994,0.000000,0.000000,0.000000,43.809863,0.000000,0.000000,0.000000,0.000000,14.375420,0.000000,30.733128,0.000000,231.702480,0.000000,22.468820,15.540581,54.299970,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,6.696325,0.000000,0.000000,0.000000,24.588520,15.163977,0.000000,11.080250,78.785395,403.484895,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,29.941726,51.963964,0.000000,91.500994,0.000000,0.000000,0.000000,43.809863,0.000000,0.000000,0.000000,0.000000,14.375420,0.000000,30.733128,0.000000,231.702480,0.000000,22.468820,15.540581,54.299970,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,6.696325,0.000000,0.000000,0.000000,24.588520,15.763009,0.000000,11.080250,78.785395,403.484895,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,43.357500,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,14.375420,0.000000,20.737603,0.000000,231.702480,0.000000,22.468820,15.540581,54.299970,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,6.696325,0.000000,0.000000,0.000000,24.588520,17.206737,0.000000,11.080250,94.654336,403.484895,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,43.357500,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,0.971208,0.000000,0.000000,0.000000,14.375420,0.000000,20.737603,0.000000,231.702480,0.000000,22.468820,15.540581,54.299970,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,6.696325,0.000000,0.000000,0.000000,24.588520,19.269968,0.000000,11.080250,94.654336,403.484895,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,43.357500,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,13.111308,0.000000,0.000000,0.000000,14.375420,0.000000,20.737603,0.000000,231.702480,0.000000,22.468820,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,6.696325,0.000000,0.000000,0.000000,24.588520,19.269968,0.000000,11.080250,94.654336,403.484895,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,43.357500,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,13.111308,0.000000,0.000000,0.000000,14.375420,0.000000,20.737603,0.000000,231.702480,0.000000,22.468820,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,6.696325,0.000000,0.000000,0.000000,29.777546,19.269968,0.000000,13.262963,102.487591,403.484895,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,43.357500,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,13.111308,0.000000,0.000000,0.000000,17.840648,0.000000,20.737603,0.000000,231.702480,0.000000,27.888797,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,7.705302,0.000000,0.000000,0.000000,44.705514,19.269968,0.000000,19.969871,142.131305,403.484895,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,43.357500,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,22.306860,0.000000,20.737603,0.000000,231.702480,0.000000,35.632328,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,7.705302,0.000000,0.000000,0.000000,44.705514,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,425.019120,0.000000,43.357500,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,22.822424,0.000000,20.737603,0.000000,234.403556,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,44.705514,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,513.661120,0.000000,43.357500,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,22.822424,0.000000,20.737603,0.000000,234.403556,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,44.705514,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,13.472620,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,531.004120,0.000000,43.357500,51.963964,0.863970,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,19.357197,0.000000,25.922004,0.000000,234.403556,0.000000,35.201280,15.540581,38.625752,41.675229,22.537132,0.000000,0.000000,0.000000,0.000000,8.759853,0.000000,0.000000,3.210864,44.705514,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,13.548737,16.150187,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,533.894620,0.000000,43.357500,51.963964,0.863970,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,19.357197,0.000000,25.922004,0.000000,234.403556,0.000000,40.841623,15.540581,38.625752,41.675229,45.074264,0.000000,0.000000,0.000000,0.000000,8.759853,0.000000,0.000000,12.689334,44.705514,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,26.564658,24.225280,0.000000,0.000000,0.792565,15.877374,0.000000,34.038528,121.003556,0.000000,532.931120,0.000000,43.357500,51.963964,0.863970,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,19.357197,0.000000,25.922004,0.000000,234.403556,0.000000,40.842861,15.540581,38.625752,41.675229,67.611396,0.000000,1.226921,0.000000,0.000000,8.759853,7.636701,0.000000,12.689334,44.705514,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,40.609675,34.200396,0.000000,0.000000,0.792565,31.754748,0.000000,34.038528,121.003556,0.000000,534.858120,0.000000,43.357500,51.963964,0.863970,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,19.357197,0.000000,25.922004,0.000000,289.323056,0.000000,35.201280,16.182753,38.625752,41.675229,90.148529,0.000000,28.002016,0.000000,0.000000,8.759853,15.782515,0.000000,38.068001,44.705514,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,40.609675,34.200396,0.000000,0.000000,0.792565,31.754748,0.000000,34.038528,121.003556,0.000000,579.082288,0.000000,43.357500,51.963964,0.863970,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,19.357197,0.000000,25.922004,0.000000,347.133056,0.000000,35.201280,16.182753,38.625752,41.675229,90.148529,0.000000,28.002016,0.000000,0.000000,8.759853,26.407712,0.000000,38.068001,44.705514,19.269968,0.000000,17.217745,142.131305,403.484895,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,40.609675,34.200396,0.000000,0.000000,0.792565,31.754748,0.000000,34.038528,121.003556,0.000000,647.267846,0.000000,43.357500,51.963964,0.863970,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,25.090336,0.000000,25.922004,0.000000,412.994103,0.000000,40.842861,16.182753,38.625752,41.675229,90.148529,0.000000,28.002016,0.000000,0.000000,10.511785,26.407712,0.000000,38.068001,44.705514,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,40.609675,34.200396,0.000000,0.000000,0.792565,31.754748,0.000000,34.038528,121.003556,0.000000,654.399565,0.000000,43.357500,51.963964,5.800944,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,25.426861,0.000000,25.922004,0.000000,419.541622,0.000000,40.842861,16.182753,38.625752,41.675229,90.148529,0.000000,28.002016,0.000000,0.000000,10.511785,26.407712,0.000000,38.068001,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,40.609675,34.200396,0.000000,0.000000,0.792565,31.754748,0.000000,34.038528,121.003556,0.000000,654.399565,0.000000,43.357500,51.963964,5.800944,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,25.426861,0.000000,25.922004,0.000000,419.541622,0.000000,40.842861,16.182753,38.625752,41.675229,90.148529,0.000000,28.002016,0.000000,0.000000,10.511785,26.407712,0.000000,38.068001,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,40.609675,34.200396,0.000000,0.000000,0.792565,31.754748,0.000000,38.293344,121.003556,0.000000,654.399565,0.000000,43.357500,51.963964,5.800944,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,25.426861,0.000000,25.922004,0.000000,419.541622,0.000000,40.842861,16.182753,38.625752,41.675229,90.148529,0.000000,28.002016,0.000000,0.000000,10.511785,17.605141,0.000000,38.068001,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,25.118445,17.100198,0.000000,0.000000,0.792565,15.877374,0.000000,38.293344,121.003556,0.000000,654.399565,0.000000,43.357500,51.963964,5.800944,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,25.426861,0.000000,25.922004,0.000000,419.541622,0.000000,40.842861,15.540581,38.625752,41.675229,80.294236,0.000000,1.226921,0.000000,0.000000,10.511785,8.802571,0.000000,25.378667,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,13.548737,8.075094,0.000000,0.000000,0.792565,15.877374,0.000000,34.038528,121.003556,0.000000,617.804390,0.000000,43.357500,51.963964,5.800944,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,25.426861,0.000000,25.922004,0.000000,419.541622,0.000000,40.842861,15.540581,38.625752,41.675229,67.611396,0.000000,0.000000,0.000000,0.000000,10.511785,7.636701,0.000000,12.586586,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,583.118390,0.000000,43.357500,51.963964,5.800944,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,22.822424,0.000000,25.922004,0.000000,400.770330,0.000000,40.842861,15.540581,38.625752,41.675229,67.611396,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,583.118390,0.000000,43.357500,51.963964,0.863970,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,22.822424,0.000000,25.922004,0.000000,400.770330,0.000000,40.842861,15.540581,38.625752,41.675229,45.074264,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,583.118390,0.000000,43.357500,51.963964,0.863970,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,22.822424,0.000000,25.922004,0.000000,400.770330,0.000000,40.842861,15.540581,38.625752,41.675229,22.537132,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,583.118390,0.000000,43.357500,51.963964,0.863970,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,22.822424,0.000000,25.922004,0.000000,400.770330,0.000000,40.842861,15.540581,38.625752,41.675229,19.252368,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,583.118390,0.000000,43.357500,51.963964,0.863970,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,22.822424,0.000000,25.922004,0.000000,400.770330,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,38.293344,121.003556,0.000000,583.118390,0.000000,43.357500,51.963964,0.863970,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,22.822424,0.000000,25.922004,0.000000,400.770330,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,38.293344,121.003556,0.000000,583.118390,0.000000,43.357500,51.963964,0.863970,113.813438,0.000000,0.000000,0.000000,59.573205,25.737012,0.000000,0.000000,0.000000,22.822424,0.000000,25.922004,0.000000,400.770330,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,583.118390,0.000000,43.357500,51.963964,0.246849,113.813438,0.000000,0.000000,0.000000,59.573205,13.111308,0.000000,0.000000,0.000000,22.822424,0.000000,25.922004,0.000000,400.770330,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,18.059399,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,583.118390,0.000000,43.357500,51.963964,0.246849,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,22.822424,0.000000,22.033703,0.000000,385.673056,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,579.082288,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,22.822424,0.000000,22.033703,0.000000,390.490556,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,18.232654,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,38.293344,121.003556,0.000000,579.082288,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,22.822424,0.000000,22.033703,0.000000,380.855556,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,18.794574,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,38.293344,121.003556,0.000000,579.082288,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,22.822424,0.000000,22.033703,0.000000,380.855556,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,17.181324,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

