Block,Time,BSIUL,URI,FSTPP I & II,NJPC,TALA,TANAKPUR,RAMPUR,KHSTPP-I,KHSTPP-II,BRBCL,ANTA_CRF,SASAN,SINGRAULI,RIHAND2,AURY_GF,ANTA_RF,RIHAND3,URI2,DADRI_GF,AURY_CRF,RAPPC,ANTA_GF,KISHANGANGA,AURY_RF,PARBATI3,UNCHAHAR2,DADRI_RF,UNCHAHAR1,CHAMERA3,CHAMERA2,DULHASTI,CHAMERA1,RIHAND1,DADRT2,KOLDAM,JHAJJAR,ANTA_LF,AURY_LF,NAPP,SEWA2,KOTESHWR,RAPPB,SALAL,DADRI_CRF,SINGRAULI_HYDRO,TANDA2,DADRI_LF,DHAULIGNGA,UNCHAHAR3,UNCHAHAR4,TEHRI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,18.883585,31.970736,11.535335,173.717757,0.000000,2.967718,6.511447,42.772443,143.153990,15.415692,0.000000,404.238681,144.509271,119.875394,0.000000,0.000000,125.831682,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,35.347286,43.307316,0.000000,21.831997,33.622609,46.816884,57.122017,40.685542,93.482548,664.337897,9.879916,441.806709,0.000000,0.000000,34.478663,18.148236,26.707451,0.000000,60.570644,0.000000,1.170734,5.172163,0.000000,42.025433,26.657049,2.926307,40.611843,0,0,0,0,0

13,03:00-03:15,18.883585,31.970736,11.535335,173.717757,0.000000,2.967718,6.511447,42.772443,143.153990,15.474688,0.000000,404.238681,134.548147,114.485449,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,35.347286,40.863369,0.000000,21.057344,33.622609,46.816884,57.122017,40.685542,88.693019,591.650807,9.879916,432.179193,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,60.570644,0.000000,1.170734,5.172163,0.000000,42.025433,25.485658,1.650663,40.611843,0,0,0,0,0

14,03:15-03:30,18.883585,31.970736,11.535335,173.717757,0.000000,2.967718,6.511447,42.772443,143.153990,13.564442,0.000000,404.238681,134.548147,114.485449,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,35.347286,40.863369,0.000000,21.057344,33.622609,46.816884,57.122017,40.685542,88.693019,538.397137,9.879916,432.179193,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,60.570644,0.000000,1.170734,5.172163,0.000000,42.025433,25.485658,1.650663,40.611843,0,0,0,0,0

15,03:30-03:45,18.883585,31.970736,11.535335,173.717757,0.000000,2.967718,6.511447,42.772443,143.153990,13.652683,0.000000,404.238681,134.548147,114.485449,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,35.347286,40.863369,0.000000,21.057344,33.622609,46.816884,57.122017,40.685542,88.693019,536.466537,9.879916,432.179193,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,60.570644,0.000000,1.170734,5.172163,0.000000,42.025433,25.485658,1.650663,40.611843,0,0,0,0,0

16,03:45-04:00,18.883585,31.970736,11.535335,173.717757,0.000000,2.967718,6.511447,42.772443,143.153990,14.857804,0.000000,404.238681,134.548147,114.485449,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,35.347286,40.863369,0.000000,21.057344,33.622609,46.816884,57.122017,40.685542,88.693019,532.605337,9.879916,438.381439,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,60.570644,0.000000,1.170734,5.172163,0.000000,42.025433,25.485658,1.650663,40.611843,0,0,0,0,0

17,04:00-04:15,18.883585,31.970736,11.535335,173.717757,0.000000,2.967718,6.511447,42.772443,143.153990,16.520069,0.000000,404.238681,134.548147,114.485449,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,35.347286,40.863369,0.000000,21.057344,33.622609,46.816884,57.122017,40.685542,88.693019,520.056437,9.879916,405.372329,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,25.485658,1.650663,40.611843,0,0,0,0,0

18,04:15-04:30,18.883585,31.970736,11.535335,173.717757,0.000000,2.967718,6.511447,42.772443,143.153990,14.638464,0.000000,404.238681,134.548147,114.485449,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,35.347286,40.863369,0.000000,21.057344,33.622609,46.816884,57.122017,40.685542,88.693019,521.021737,9.879916,405.372329,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,25.485658,1.650663,40.611843,0,0,0,0,0

19,04:30-04:45,18.883585,31.970736,11.535335,173.717757,0.000000,2.967718,6.511447,42.772443,143.153990,19.305970,0.000000,404.238681,134.548147,114.485449,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,40.863369,0.000000,21.057344,33.622609,46.816884,57.122017,40.685542,88.693019,527.134016,9.879916,433.094297,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,25.485658,1.650663,40.611843,0,0,0,0,0

20,04:45-05:00,18.883585,31.970736,11.535335,173.717757,0.000000,2.967718,6.511447,42.772443,143.153990,19.305970,0.000000,404.238681,134.548147,114.485449,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,40.863369,0.000000,21.057344,33.622609,46.816884,57.122017,40.685542,88.693019,528.099316,9.879916,448.739011,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,25.485658,1.650663,40.611843,0,0,0,0,0

21,05:00-05:15,18.883585,31.970736,11.771107,173.717757,0.000000,2.967718,6.511447,42.772443,143.153990,19.305970,0.000000,404.238681,134.548147,114.485449,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,40.863369,0.000000,21.057344,33.622609,46.816884,57.122017,40.685542,88.693019,503.966816,9.879916,362.336166,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,25.485658,1.650663,40.611843,0,0,0,0,0

22,05:15-05:30,18.883585,31.970736,11.772799,173.717757,0.000000,2.967718,6.511447,42.772443,143.153990,19.305970,0.000000,404.238681,134.548147,114.485449,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,32.711314,0.000000,16.817457,33.622609,46.816884,57.122017,40.685542,88.693019,431.569316,9.879916,273.873468,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,20.444957,1.650663,40.611843,0,0,0,0,0

23,05:30-05:45,18.883585,31.970736,11.052685,173.717757,0.000000,2.967718,6.511447,42.772443,143.153990,19.305970,0.000000,404.238681,134.548147,114.485449,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,32.711314,0.000000,16.817457,33.622609,46.816884,57.122017,40.685542,88.693019,431.569316,9.879916,196.649468,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,20.444957,1.650663,40.611843,0,0,0,0,0

24,05:45-06:00,18.883585,31.970736,11.052685,173.717757,0.000000,2.967718,6.511447,42.772443,143.153990,19.305970,0.000000,404.238681,134.548147,114.485449,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,32.711314,0.000000,16.817457,33.622609,46.816884,57.122017,40.685542,88.693019,431.569316,9.879916,198.235166,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,20.444957,1.650663,40.611843,0,0,0,0,0

25,06:00-06:15,18.883585,31.970736,11.052685,173.717757,0.000000,2.349444,6.511447,34.315450,114.838459,19.305970,0.000000,404.238681,134.548147,99.464898,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,32.711314,0.000000,17.026251,33.622609,46.816884,57.122017,40.685542,86.528527,428.245692,9.879916,198.235166,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,20.444957,1.650663,40.611843,0,0,0,0,0

26,06:15-06:30,18.883585,31.970736,11.052685,173.717757,0.000000,2.349444,6.511447,34.315450,114.838459,19.305970,0.000000,404.238681,134.548147,114.485449,0.000000,0.000000,119.873657,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,26.510464,27.431606,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,61.614134,428.245692,9.879916,198.235166,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,17.105019,1.650663,40.611843,0,0,0,0,0

27,06:30-06:45,18.883585,31.970736,11.052685,173.717757,0.000000,2.349444,6.511447,34.315450,114.838459,19.305970,0.000000,404.238681,121.485032,91.839028,0.000000,0.000000,88.248402,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,56.750067,27.431606,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,61.614134,428.245692,9.879916,198.235166,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,17.243154,1.650663,40.611843,0,0,0,0,0

28,06:45-07:00,18.883585,31.970736,11.052685,173.717757,0.000000,2.349444,6.511447,34.315450,114.838459,19.305970,0.000000,404.238681,121.485032,91.839028,0.000000,0.000000,88.248402,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,56.750067,27.431606,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,61.614134,395.917795,9.879916,198.235166,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,17.243154,1.650663,40.611843,0,0,0,0,0

29,07:00-07:15,18.883585,31.970736,11.052685,173.717757,0.000000,2.349444,6.511447,34.315450,114.838459,19.305970,0.000000,404.238681,121.485032,91.839028,0.000000,0.000000,88.248402,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,56.750067,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,61.614134,395.917795,9.879916,173.754000,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,17.243154,1.650663,40.611843,0,0,0,0,0

30,07:15-07:30,18.883585,31.970736,11.052685,173.717757,0.000000,2.349444,6.511447,34.315450,114.838459,19.305970,0.000000,404.238681,121.485032,91.839028,0.000000,0.000000,88.248402,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,56.750067,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,61.614134,395.917795,9.879916,173.754000,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,17.243154,1.650663,40.611843,0,0,0,0,0

31,07:30-07:45,12.589056,31.970736,11.052685,173.717757,0.000000,2.349444,6.511447,34.315450,114.838459,19.305970,0.000000,404.238681,121.485032,91.839028,0.000000,0.000000,88.248402,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,56.750067,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,61.614134,395.917795,9.879916,173.754000,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,17.243154,1.650663,40.611843,0,0,0,0,0

32,07:45:08:00,12.589056,31.970736,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,404.238681,120.619351,91.322206,0.000000,0.000000,87.836508,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,56.750067,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,61.389508,395.917795,9.879916,173.754000,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.127693,0.000000,42.025433,17.243154,1.650663,40.611843,0,0,0,0,0

33,08:00-08:15,12.589056,31.970736,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,399.634200,119.537346,90.650358,0.000000,0.000000,87.312350,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,61.108799,365.848700,9.879916,173.754000,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.073564,0.000000,42.025433,17.243154,1.650663,40.611843,0,0,0,0,0

34,08:15-08:30,12.589056,31.970736,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,399.634200,115.548244,89.720098,0.000000,0.000000,86.675735,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.410045,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,60.800000,365.848700,9.879916,173.754000,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,4.891274,0.000000,42.025433,17.243154,1.650663,38.458184,0,0,0,0,0

35,08:30-08:45,12.589056,31.970736,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,399.634200,114.581496,91.270563,0.000000,0.000000,87.836508,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,61.445689,325.827362,9.879916,162.170400,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.016834,0.000000,42.025433,17.243154,1.650663,26.920729,0,0,0,0,0

36,08:45:09:00,12.589056,37.299192,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,399.634200,107.627571,89.823482,0.000000,0.000000,86.788096,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,60.856180,325.827362,9.879916,162.170400,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,4.900011,0.000000,42.025433,17.243154,1.650663,17.229266,0,0,0,0,0

37,09:00:09:15,12.589056,37.299192,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,399.634200,107.678057,91.942412,0.000000,0.000000,88.398216,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,61.726398,325.827362,9.879916,162.170400,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.068210,0.000000,42.025433,17.243154,1.650663,0.000000,0,0,0,0,0

38,09:15-09:30,12.589056,37.299192,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,399.634200,109.914271,93.286109,0.000000,0.000000,89.371721,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,62.315907,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,17.243154,1.650663,0.000000,0,0,0,0,0

39,09:30-09:45,12.589056,32.503582,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,399.634200,84.070390,67.777285,0.000000,0.000000,89.334268,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,51.450490,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,17.243154,1.650663,0.000000,0,0,0,0,0

40,09:45-10:00,12.589056,32.503582,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,399.634200,84.070390,67.777285,0.000000,0.000000,89.371721,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,51.450490,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,17.243154,1.650663,0.000000,0,0,0,0,0

41,10:00-10:15,12.589056,37.299192,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,394.204388,84.204084,67.800645,0.000000,0.000000,89.409175,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,51.450490,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,18.148236,26.707451,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,17.243154,1.650663,0.000000,0,0,0,0,0

42,10:15-10:30,12.589056,37.299192,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,394.204388,84.204084,67.800645,0.000000,0.000000,89.409175,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,27.732490,0.000000,14.124366,33.622609,46.816884,57.122017,40.685542,51.450490,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,18.148236,18.917779,0.000000,61.692323,0.000000,1.170734,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

43,10:30-10:45,12.589056,37.299192,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,394.204388,84.204084,67.800645,0.000000,0.000000,89.409175,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.410045,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,51.450490,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,18.148236,18.917779,0.000000,49.353858,0.000000,1.170734,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

44,10:45-11:00,12.589056,32.503582,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,394.204388,84.204084,67.800645,0.000000,0.000000,89.409175,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.410045,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,51.450490,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,12.092701,18.917779,0.000000,49.353858,0.000000,1.170734,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

45,11:00-11:15,12.589056,32.503582,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,394.204388,109.971604,92.722487,0.000000,0.000000,89.409175,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.410045,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,61.902128,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,5.969814,18.917779,0.000000,49.353858,0.000000,1.170734,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

46,11:15-11:30,12.589056,32.503582,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,394.204388,109.986379,93.286109,0.000000,0.000000,89.409175,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.410045,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,62.315907,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,0.000000,18.917779,0.000000,49.353858,0.000000,1.170734,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

47,11:30-11:45,12.589056,37.299192,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,394.204388,109.914271,93.286109,0.000000,0.000000,89.409175,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.410045,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,63.570797,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,0.000000,18.917779,0.000000,49.353858,0.000000,1.170734,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

