Block,Time,KISHANGANGA,UNCHAHAR3,ANTA_RF,SINGRAULI,PARBATI3,DADRI_CRF,TANAKPUR,URI,ANTA_CRF,ANTA_GF,ANTA_LF,URI2,DADRT2,NAPP,RIHAND1,RIHAND2,CHAMERA2,UNCHAHAR4,CHAMERA1,TANDA2,DHAULIGNGA,AURY_LF,DADRI_GF,KOLDAM,DADRI_LF,JHAJJAR,UNCHAHAR1,RAMPUR,UNCHAHAR2,SALAL,DADRI_RF,TEHRI,KOTESHWR,RIHAND3,AURY_RF,SEWA2,RAPPC,AURY_CRF,AURY_GF,BSIUL,NJPC,CHAMERA3,RAPPB,SASAN,SINGRAULI_HYDRO,KHSTPP-II,FSTPP I & II,TALA,BRBCL,DULHASTI,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,8.002460,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,13.720452,0.000000,15.352000,0,0,0,0,0

7,01:30-01:45,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.245824,23.304336,0.000000,0.000000,0.000000,8.002460,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,14.392497,0.000000,15.352000,0,0,0,0,0

8,01:45-02:00,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.245824,23.304336,0.000000,0.000000,0.000000,8.002460,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,13.503832,0.000000,15.352000,0,0,0,0,0

9,02:00-02:15,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.245824,2.118576,0.000000,0.000000,0.000000,8.002460,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,12.798508,0.000000,15.352000,0,0,0,0,0

10,02:15-02:30,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.245824,2.118576,0.000000,0.000000,0.000000,8.002460,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,12.911961,0.000000,15.352000,0,0,0,0,0

11,02:30-02:45,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.614560,2.118576,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,12.438786,0.000000,15.352000,0,0,0,0,0

12,02:45-03:00,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.614560,2.118576,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,13.099637,0.000000,15.352000,0,0,0,0,0

13,03:00-03:15,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.614560,2.118576,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,14.392497,0.000000,15.352000,0,0,0,0,0

14,03:15-03:30,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.614560,2.118576,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,14.392497,0.000000,15.352000,0,0,0,0,0

15,03:30-03:45,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,14.392497,0.000000,15.352000,0,0,0,0,0

16,03:45-04:00,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,14.392497,0.000000,15.352000,0,0,0,0,0

17,04:00-04:15,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,14.392497,0.000000,15.352000,0,0,0,0,0

18,04:15-04:30,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,14.392497,0.000000,15.352000,0,0,0,0,0

19,04:30-04:45,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.983296,2.118576,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,14.507640,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,14.392497,0.000000,15.352000,0,0,0,0,0

20,04:45-05:00,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.983296,24.363624,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,14.507640,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,14.392497,0.000000,15.352000,0,0,0,0,0

21,05:00-05:15,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.983296,24.363624,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,14.930780,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,14.392497,0.000000,15.352000,0,0,0,0,0

22,05:15-05:30,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.983296,3.177864,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,29.861559,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,46.056000,4.797500,0.000000,14.392497,15.811458,15.352000,0,0,0,0,0

23,05:30-05:45,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.983296,2.118576,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,3.197534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,19.190000,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,74.841000,4.797500,0.000000,14.392497,31.622917,30.108055,0,0,0,0,0

24,05:45-06:00,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.983296,2.118576,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,3.197534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,341.582000,6.716500,0.000000,25.717086,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,18.172930,0.000000,0.000000,401.809815,0.697499,141.296834,4.797500,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

25,06:00-06:15,0.000000,15.481801,0.000000,112.261500,0.000000,0.000000,0.983296,2.118576,0.000000,0.000000,0.000000,4.517518,366.529000,20.904818,88.274000,56.668070,3.197534,0.000000,7.959052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,378.450788,9.247661,0.000000,28.418183,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,35.437214,0.000000,0.000000,401.809815,0.697499,141.296834,8.679143,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

26,06:15-06:30,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.983296,2.118576,0.000000,0.000000,0.000000,4.517518,433.694000,20.904818,88.274000,56.668070,12.636653,0.000000,13.480361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,445.615788,9.247661,0.000000,28.418183,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,5.064893,52.357036,0.000000,0.000000,0.000000,54.518790,0.000000,0.000000,401.809815,0.697499,141.296834,10.654864,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

27,06:30-06:45,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,1.474943,2.118576,0.000000,0.000000,0.000000,4.517518,491.264000,20.904818,88.274000,56.668070,12.636653,0.000000,26.530175,0.000000,6.337498,0.000000,0.000000,0.000000,0.000000,522.375788,9.247661,0.000000,28.418183,6.689634,0.000000,44.792338,17.029206,118.657167,0.000000,10.109323,52.357036,0.000000,0.000000,1.055450,77.234952,0.000000,0.000000,401.809815,0.679144,141.296834,10.654864,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

28,06:45-07:00,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,1.474943,2.118576,0.000000,0.000000,0.000000,4.517518,641.880457,20.904818,88.274000,56.668070,25.273307,0.000000,26.530175,0.000000,15.336744,0.000000,0.000000,0.000000,0.000000,597.691740,10.132320,0.000000,40.673301,53.517072,0.000000,44.792338,25.543809,118.657167,0.000000,14.069148,52.357036,0.000000,0.000000,12.513415,104.494348,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

29,07:00-07:15,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,1.843679,3.177864,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,25.273307,0.000000,26.530175,0.000000,17.532053,0.000000,0.000000,0.000000,0.000000,626.622600,10.132320,0.000000,40.673301,53.517072,0.000000,44.792338,25.543809,118.657167,0.000000,14.069148,52.357036,0.000000,0.000000,12.513415,104.494348,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

30,07:15-07:30,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,1.843679,4.237152,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,25.273307,0.000000,26.530175,0.000000,17.532053,0.000000,0.000000,0.000000,0.000000,626.697521,10.132320,0.000000,40.673301,53.517072,0.000000,44.792338,25.543809,118.657167,0.000000,14.452853,52.357036,0.000000,0.000000,12.513415,134.661411,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

31,07:30-07:45,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,1.843679,34.956504,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,25.273307,0.000000,13.480361,0.000000,26.298080,0.000000,0.000000,0.000000,0.000000,626.697521,10.132320,0.000000,40.673301,40.137804,0.000000,44.792338,25.543809,118.657167,0.000000,15.163984,52.357036,0.000000,0.000000,12.513415,134.661411,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

32,07:45:08:00,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,1.843679,34.956504,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,25.273307,0.000000,13.480361,0.000000,26.298080,0.000000,0.000000,0.000000,0.000000,626.697521,10.132320,0.000000,40.673301,40.137804,0.000000,44.792338,25.543809,118.657167,0.000000,15.163984,52.357036,0.000000,0.000000,12.513415,134.661411,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

33,08:00-08:15,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,6.760157,4.237152,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,25.273307,0.000000,8.338055,0.000000,26.298080,0.000000,0.000000,0.000000,0.000000,626.697521,10.132320,0.000000,40.673301,40.137804,0.000000,44.792338,25.543809,118.657167,0.000000,15.163984,52.357036,0.000000,0.000000,12.513415,109.037580,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

34,08:15-08:30,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,6.760157,3.177864,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,25.273307,0.000000,0.000000,0.000000,15.209994,0.000000,0.000000,0.000000,0.000000,626.697521,10.132320,0.000000,40.673301,6.689634,0.000000,44.792338,17.029206,118.657167,0.000000,10.109323,52.357036,0.000000,0.000000,0.000000,76.326306,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

35,08:30-08:45,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,6.760157,3.177864,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,12.636653,0.000000,0.000000,0.000000,6.337498,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,5.064893,52.357036,0.000000,0.000000,0.000000,59.062022,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

36,08:45:09:00,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,6.760157,3.177864,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,32.711274,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

37,09:00:09:15,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,6.760157,3.177864,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,16.355637,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

38,09:15-09:30,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,6.760157,3.177864,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,1.337927,0.000000,29.861559,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

39,09:30-09:45,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,1.337927,0.000000,14.930780,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

40,09:45-10:00,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,1.337927,0.000000,14.930780,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

41,10:00-10:15,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,1.337927,0.000000,14.930780,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

42,10:15-10:30,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,1.337927,0.000000,14.930780,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

43,10:30-10:45,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,1.337927,0.000000,12.512840,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

44,10:45-11:00,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

45,11:00-11:15,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,2.542291,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

46,11:15-11:30,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,2.542291,0.000000,0.000000,0.000000,4.517518,655.462397,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,616.881740,9.861741,0.000000,40.673301,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

47,11:30-11:45,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,648.402370,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,602.489240,9.861741,0.000000,40.673301,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

