Block,Time,CHAMERA2,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,UNCHAHAR4,URI2,NAPP,SEWA2,JHAJJAR,RIHAND2,UNCHAHAR1,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,KOLDAM,RAPPC,NJPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,KISHANGANGA,CHAMERA1,BSIUL,URI,RAPPB,TANAKPUR,SALAL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
7,01:30-01:45,48.499828,688.415947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.533744,390.343799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,48.878287,0,78.076145,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000005,397.125

8,01:45-02:00,48.499828,688.415947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.533744,390.343799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,48.878288,0,78.076145,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,397.125

9,02:00-02:15,48.499828,688.415947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.533744,390.343799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,397.125

10,02:15-02:30,48.499828,688.415947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.533744,390.343799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,397.125

11,02:30-02:45,48.499828,688.415947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.533744,390.343799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,397.125

12,02:45-03:00,48.499828,688.415947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.533744,422.343799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,397.125

13,03:00-03:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.533744,482.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,397.125

14,03:15-03:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.533744,482.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,397.125

15,03:30-03:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.533744,482.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,397.125

16,03:45-04:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.533744,482.443799,124.384996,22.630299,0,18.308964,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,397.125

17,04:00-04:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.533744,482.443799,124.384996,22.630299,0,18.308964,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,397.125

18,04:15-04:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.533744,482.443799,124.384996,22.630299,0,18.308964,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,397.125

19,04:30-04:45,48.499828,688.415947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.533744,482.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,397.125

20,04:45-05:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,11.100229,482.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.147846,4.637402,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,397.125

21,05:00-05:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,399.375

22,05:15-05:30,48.499828,688.415947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,0.5124,76.692,0,0,0,50.181709,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,399.375

23,05:30-05:45,48.499828,688.415947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,1.7934,76.692,0,0,0,50.181709,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,399.375

24,05:45-06:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,28.09872,13.0416,33.12,0,9.4794,76.692,0,0,0,50.181709,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000001,399.375

25,06:00-06:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,9.4794,76.692,0,0,0,49.529998,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,399.375

26,06:15-06:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,9.154482,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,9.4794,76.692,0,0,0,49.529998,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,399.375

27,06:30-06:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,1.7934,76.692,0,0,0,49.529998,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,399.375

28,06:45-07:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,0.5124,76.692,0,0,0,49.529998,0,78.076145,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.00077,399.375

29,07:00-07:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,0.5124,76.692,0,0,0,49.529998,0,77.397222,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.000002,399.375

30,07:15-07:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,0.5124,76.692,0,0,0,49.529998,0,77.397222,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,399.375

31,07:30-07:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,1.1529,76.692,0,0,0,49.529998,0,77.397222,0,0,0,82.394164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,399.375

32,07:45:08:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,59.504133,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,1.1529,76.692,0,0,0,49.529998,0,89.617836,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,399.375

33,08:00-08:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,3.2025,76.692,0,0,0,48.878288,0,89.617836,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,399.375

34,08:15-08:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,16.783217,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,3.2025,76.692,0,0,0,48.878288,0,89.617836,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,399.375

35,08:30-08:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,3.2025,76.692,0,0,0,48.878288,0,89.617836,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,390.9375

36,08:45:09:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,38.64,0,3.2025,76.692,0,0,0,48.878288,0,89.617836,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,390.9375

37,09:00:09:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,38.64,0,3.2025,76.692,0,0,0,48.878288,0,88.25999,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,390.9375

38,09:15-09:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,38.64,0,3.2025,76.692,0,0,0,48.878288,0,88.25999,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,390.9375

39,09:30-09:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,3.2025,76.692,0,0,0,48.878288,0,88.25999,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,390.9375

40,09:45-10:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,0,482.443799,124.384996,22.630299,0,4.272091,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,3.2025,76.692,0,0,0,48.878288,0,88.25999,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,390.9375

41,10:00-10:15,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,11.100229,482.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,38.64,0,3.2025,75.53,0,0,0,48.226577,0,88.25999,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,390.9375

42,10:15-10:30,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,11.258803,482.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,38.64,0,3.2025,75.53,0,0,0,48.226577,0,88.25999,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,390.9375

43,10:30-10:45,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.559116,482.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,38.64,0,3.2025,75.53,0,0,0,48.226577,0,88.25999,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,390.9375

44,10:45-11:00,48.499828,688.715947,59.175403,34.831253,21.768069,3.094586,37.890519,48.981043,12.559116,482.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,33.12,0,3.2025,75.53,0,0,0,48.226577,0,88.25999,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,390.9375

45,11:00-11:15,48.499828,688.715947,59.175403,34.831253,10.858854,3.094586,37.890519,48.981043,12.559116,482.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,33.12,0,11.529,46.48,0,0,0,48.226577,0,88.25999,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,390.9375

46,11:15-11:30,48.499828,688.715947,59.175403,34.831253,10.858854,3.094586,37.890519,48.981043,18.800617,482.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,33.12,0,11.529,46.48,0,0,0,48.226577,0,88.25999,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,390.9375

47,11:30-11:45,48.499828,688.715947,59.175403,34.831253,10.858854,3.094586,37.890519,48.981043,18.800617,482.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,38.64,0,3.2025,52.29,0,0,0,48.226577,0,88.25999,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20.0018,390.9375

48,11:45-12:00,48.499828,688.715947,59.175403,34.831253,10.858854,3.094586,37.890519,48.981043,18.800617,482.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,1.147846,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,6.5208,38.64,0,3.2025,52.29,0,0,0,48.226577,0,88.25999,0,0,0,80.254056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,390.9375

49,12:00-12:15,48.499828,688.715947,59.175403,34.831253,10.884034,3.094586,37.890519,48.981043,18.800617,482.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,0,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,38.64,0,3.2025,77.854,0,0,0,47.574866,0,88.25999,0,0,0,78.916488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,393.75

50,12:15-12:30,48.499828,688.715947,59.175403,34.831253,10.884034,3.094586,37.890519,48.981043,18.800617,482.443799,124.384996,22.630299,0,0,6.745516,97.055943,0,27.638981,0,6.956102,67.655124,179.962454,5.534073,130.580717,149.98895,44.906625,8.340651,42.14808,13.0416,33.12,0,3.2025,77.854,0,0,0,47.574866,0,88.25999,0,0,0,78.916488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,20.801072,0,20,393.75

