Block,Time,CHAMERA3,DHAULIGNGA,CHAMERA2,DADRT2,JHAJJAR,DULHASTI,UNCHAHAR3,URI2,UNCHAHAR4,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,SEWA2,UNCHAHAR2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,UNCHAHAR1,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
1,00:00-00:15,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,28.594,0.9565,123.665625,62.244,42.66,13.0416,41.952,13.3224,85.988,0,0,0,0,24.15,0,20.634,0,41.268,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

2,00:15-00:30,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,28.594,0.9565,123.665625,62.244,42.66,13.0416,41.952,13.3224,85.988,0,0,0,0,24.15,0,20.634,0,41.268,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

3,00:30-00:45,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,28.594,0.9565,123.665625,62.244,42.66,13.0416,41.952,13.3224,85.988,0,0,0,0,24.15,0,0,0,61.902,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

4,00:45-01:00,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,28.594,0.9565,123.665625,62.244,42.66,13.0416,41.952,13.3224,85.988,0,0,0,0,24.15,0,0,0,61.902,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

5,01:00-01:15,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,13.3224,85.988,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

6,01:15-01:30,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,15.804048,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,13.3224,85.988,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

7,01:30-01:45,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,13.3224,85.988,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

8,01:45-02:00,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,13.3224,85.988,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

9,02:00-02:15,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,13.3224,85.988,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

10,02:15-02:30,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,13.3224,85.988,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

11,02:30-02:45,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,13.3224,85.988,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

12,02:45-03:00,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,13.3224,85.988,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

13,03:00-03:15,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,26.46,15.00135,14.253199,416.25

14,03:15-03:30,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,26.46,15.00135,14.253199,416.25

15,03:30-03:45,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,26.46,15.00135,14.253199,416.25

16,03:45-04:00,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,26.46,15.00135,14.253199,416.25

17,04:00-04:15,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

18,04:15-04:30,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

19,04:30-04:45,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

20,04:45-05:00,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

21,05:00-05:15,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,417.375

22,05:15-05:30,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,417.375

23,05:30-05:45,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,417.375

24,05:45-06:00,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,2.9326,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,47.472,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,417.375

25,06:00-06:15,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,47.472,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,417.375

26,06:15-06:30,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,417.375

27,06:30-06:45,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,417.375

28,06:45-07:00,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,417.375

29,07:00-07:15,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,417.375

30,07:15-07:30,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,417.375

31,07:30-07:45,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,418.77

32,07:45:08:00,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,418.77

33,08:00-08:15,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,418.77

34,08:15-08:30,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,418.77

35,08:30-08:45,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,418.77

36,08:45:09:00,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,418.77

37,09:00:09:15,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,418.77

