Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
1,00:00-00:15,68.494518,127.380717,121.484996,3.814368,4.250599,61.897354,22.230299,1.494586,0.786166,31.872524,35.154834,27.038981,144.58895,5.534073,43.606625,18.800617,685.515947,110.094678,59.175403,6.956102,34.831253,21.717709,50.162892,5.560434,48.499828,170.373765,9.798912,79.37622,0,10.1199,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,13.205,0,20.0018,414

2,00:15-00:30,68.494518,127.380717,121.484996,3.814368,4.250599,61.897354,22.230299,1.494586,0.786166,31.075711,35.154834,27.038981,144.58895,5.534073,43.606625,18.800617,685.515947,110.094678,59.175403,6.956102,34.831253,21.717709,50.162892,5.560434,48.499828,170.373765,9.798912,79.37622,0,10.1199,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,13.205,0,20.0018,414

3,00:30-00:45,68.494518,127.380717,121.484996,3.814368,4.250599,61.897354,22.230299,1.494586,0.786166,31.075711,35.154834,27.038981,144.58895,5.534073,43.606625,18.800617,685.515947,110.094678,59.175403,6.956102,34.831253,21.717709,50.162892,5.560434,48.499828,170.373765,9.798912,79.37622,0,3.0744,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,13.205,0,20.0018,414

4,00:45-01:00,68.494518,127.380717,121.484996,3.814368,4.250599,61.897354,22.230299,1.494586,0.786166,31.075711,35.154834,27.038981,144.58895,5.534073,43.606625,18.800617,685.515947,110.094678,59.175403,6.956102,34.831253,21.717709,50.162892,5.560434,48.499828,170.373765,9.798912,51.128,0,1.7934,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,46.39908,13.205,0,20.0018,414

5,01:00-01:15,68.494518,127.380717,121.484996,3.814368,4.250599,61.897354,22.230299,1.494586,0.786166,20.717141,35.154834,27.038981,144.58895,5.534073,43.606625,18.800617,685.515947,110.094678,59.175403,6.956102,34.831253,21.717709,50.162892,5.560434,48.499828,170.373765,20.750636,51.128,0,1.7934,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.468,43.4005,13.205,0,20.0018,414

6,01:15-01:30,68.494518,127.380717,121.484996,3.814368,4.250599,61.897354,22.230299,1.494586,0.786166,20.717141,35.154834,27.038981,144.58895,5.534073,43.606625,18.800617,685.515947,110.094678,59.175403,6.956102,34.831253,21.717709,50.162892,5.560434,48.499828,170.373765,20.750636,51.128,0,1.7934,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.468,43.4005,13.205,0,20.0018,414

7,01:30-01:45,68.494518,127.380717,121.484996,3.814368,4.250599,61.897354,22.230299,1.494586,0.786166,10.35857,35.154834,27.038981,144.58895,5.534073,43.606625,18.800617,685.515947,110.094678,59.175403,6.956102,34.831253,21.717709,50.162892,5.560434,48.499828,170.373765,20.750636,51.128,0,1.7934,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.468,43.4005,13.205,0,20.0018,414

8,01:45-02:00,68.494518,127.380717,121.484996,3.814368,4.250599,61.897354,22.230299,1.494586,0.786166,0,35.154834,27.038981,144.58895,5.534073,43.606625,18.800617,685.515947,110.094678,59.175403,6.956102,34.831253,21.717709,50.162892,5.560434,48.499828,179.873765,20.750636,79.37622,0,1.7934,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.468,43.4005,13.205,0,20.0018,414

9,02:00-02:15,68.494518,127.380717,121.484996,3.814368,4.250599,61.897354,22.230299,1.494586,0.786166,0,35.154834,27.038981,144.58895,5.534073,43.606625,18.800617,688.715947,110.094678,59.175403,6.956102,34.831253,21.717709,50.162892,5.560434,48.499828,179.873765,20.750636,79.37622,0,1.7934,34.776,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,31.933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.468,43.4005,13.205,0,20.0018,414

