Time,Block,NR/2023/10181/A,NR/2023/11095/F,NR/2023/11154/F,NR/2023/11341/F,NR/2023/11221/F,NR/2023/11802/D,NR/2023/10182/A,WR/2023/14513/C,NR/2023/11367/F,NR/2023/11369/F,NR/2023/10486/A,NR/2023/11102/F,NR/2023/11166/F,NR/2023/11097/F,NR/2023/11801/D,NR/2023/10197/A,NR/2023/11099/F,NR/2023/11100/F,NR/2023/11810/C,NR/2023/11368/F,NR/2023/11799/D,NR/2023/11096/F,NR/2023/11104/F,NR/2023/11807/C,NR/2023/11800/D,NR/2023/11343/F,Total
18,04:15-04:30,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,0,49.830000,0.360000,0.530000,8.000000,0.310000,0.000000,0.530000,0.450000,28.530000,0,48.140000,468.45

19,04:30-04:45,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,0,49.830000,0.360000,0.530000,8.000000,0.310000,0.000000,0.530000,0.450000,28.530000,0,48.140000,468.45

20,04:45-05:00,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,0,49.830000,0.360000,0.530000,8.000000,0.310000,0.000000,0.530000,0.450000,28.530000,0,48.140000,468.45

21,05:00-05:15,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,0,49.830000,0.360000,0.530000,7.910000,0.310000,0.000000,0.530000,0.450000,28.530000,0,48.140000,468.36

22,05:15-05:30,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,0,49.830000,0.360000,0.530000,7.910000,0.310000,0.000000,0.530000,0.450000,28.530000,0,48.140000,468.36

23,05:30-05:45,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,0,49.830000,0.360000,0.530000,7.910000,0.310000,0.000000,0.530000,0.450000,28.530000,0,48.140000,468.36

24,05:45-06:00,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,0,49.830000,0.360000,0.530000,7.910000,0.310000,0.000000,0.530000,0.450000,28.530000,0,48.140000,468.36

25,06:00-06:15,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,0,49.830000,0.360000,0.530000,7.810000,0.310000,0.000000,0.530000,0.450000,28.530000,0,48.140000,468.26

26,06:15-06:30,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,0,49.830000,0.360000,0.530000,7.810000,0.310000,0.000000,0.530000,0.450000,28.530000,0,48.140000,468.26

27,06:30-06:45,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,93.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,0,49.830000,0.360000,0.530000,7.810000,0.310000,0.000000,0.530000,0.450000,28.530000,0,48.140000,561.26

28,06:45-07:00,99.660000,2.890000,9.630000,115.550000,17.330000,1.5,49.830000,93.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,3.5,49.830000,0.360000,0.530000,7.810000,0.310000,0.000000,0.530000,0.450000,28.530000,0,48.140000,566.26

29,07:00-07:15,99.660000,2.890000,9.630000,115.550000,17.330000,4.8,49.830000,43.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,11.2,49.830000,0.360000,0.530000,7.810000,0.310000,0.000000,0.530000,0.450000,27.520000,0,48.140000,526.25

30,07:15-07:30,99.660000,2.890000,9.630000,115.550000,17.330000,10.2,49.830000,0.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,23.8,49.830000,0.360000,0.530000,7.810000,0.310000,0.000000,0.530000,0.450000,27.520000,0,48.140000,501.25

31,07:30-07:45,99.660000,2.890000,9.630000,115.550000,17.330000,16.2,49.830000,0.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,37.8,49.830000,0.360000,0.530000,7.810000,0.310000,0.000000,0.530000,0.450000,27.520000,0,48.140000,521.25

32,07:45:08:00,99.660000,2.890000,9.630000,115.550000,17.330000,21,49.830000,0.000000,0.310000,0.610000,20.560000,0.600000,14.440000,0.360000,49,49.830000,0.360000,0.530000,7.810000,0.310000,0.000000,0.530000,0.450000,27.520000,2.16,48.140000,539.41

33,08:00-08:15,99.660000,2.890000,9.630000,115.550000,17.330000,26.4,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,61.6,49.830000,0.350000,0.560000,7.720000,0.300000,0.000000,0.560000,0.440000,27.520000,2.69,48.140000,557.86

34,08:15-08:30,99.660000,2.890000,9.630000,115.550000,17.330000,34.8,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,81.2,49.830000,0.350000,0.560000,7.720000,0.300000,0.000000,0.560000,0.440000,27.520000,3.23,48.140000,586.4

35,08:30-08:45,99.660000,2.890000,9.630000,115.550000,17.330000,42,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,98,49.830000,0.350000,0.560000,7.720000,0.300000,0.000000,0.560000,0.440000,27.520000,3.8,48.140000,610.97

36,08:45:09:00,99.660000,2.890000,9.630000,115.550000,17.330000,48,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,112,49.830000,0.350000,0.560000,7.720000,0.300000,0.000000,0.560000,0.440000,27.520000,4.23,48.140000,631.4

37,09:00:09:15,99.660000,2.890000,9.630000,115.550000,17.330000,54.6,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,127.4,49.830000,0.350000,0.560000,7.720000,0.300000,24.070000,0.560000,0.440000,27.520000,4.42,48.140000,677.66

38,09:15-09:30,99.660000,2.890000,9.630000,115.550000,17.330000,57.6,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,134.4,49.830000,0.350000,0.560000,7.720000,0.300000,24.070000,0.560000,0.440000,27.520000,4.8,48.140000,688.04

39,09:30-09:45,99.660000,2.890000,9.630000,115.550000,17.330000,61.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,143.5,49.830000,0.350000,0.560000,7.720000,0.300000,24.070000,0.560000,0.440000,27.520000,5.19,48.140000,701.43

40,09:45-10:00,99.660000,2.890000,9.630000,115.550000,17.330000,67.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,157.5,49.830000,0.350000,0.560000,7.720000,0.300000,24.070000,0.560000,0.440000,27.520000,5.73,48.140000,721.97

41,10:00-10:15,99.660000,2.890000,9.630000,115.550000,17.330000,72.6,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,169.4,49.830000,0.350000,0.560000,7.630000,0.300000,24.070000,0.560000,0.440000,26.500000,6.05,48.140000,738.18

42,10:15-10:30,99.660000,2.890000,9.630000,115.550000,17.330000,75.6,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,176.4,49.830000,0.350000,0.560000,7.630000,0.300000,24.070000,0.560000,0.440000,26.500000,6.72,48.140000,748.85

43,10:30-10:45,99.660000,2.890000,9.630000,115.550000,17.330000,78.6,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,183.4,49.830000,0.350000,0.560000,7.630000,0.300000,24.070000,0.560000,0.440000,26.500000,6.72,48.140000,758.85

44,10:45-11:00,99.660000,2.890000,9.630000,115.550000,17.330000,79.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,185.5,49.830000,0.350000,0.560000,7.630000,0.300000,24.070000,0.560000,0.440000,26.500000,6.96,48.140000,762.09

45,11:00-11:15,99.660000,2.890000,9.630000,115.550000,17.330000,79.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,185.5,49.830000,0.350000,0.560000,7.630000,0.300000,24.070000,0.560000,0.440000,26.500000,7.3,48.140000,762.43

46,11:15-11:30,99.660000,2.890000,9.630000,115.550000,17.330000,79.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,185.5,49.830000,0.350000,0.560000,7.630000,0.300000,24.070000,0.560000,0.440000,26.500000,7.4,48.140000,762.53

47,11:30-11:45,99.660000,2.890000,9.630000,115.550000,17.330000,79.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,185.5,49.830000,0.350000,0.560000,7.630000,0.300000,24.070000,0.560000,0.440000,26.500000,7.49,48.140000,762.62

48,11:45-12:00,99.660000,2.890000,9.630000,115.550000,17.330000,79.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,185.5,49.830000,0.350000,0.560000,7.630000,0.300000,24.070000,0.560000,0.440000,26.500000,7.59,48.140000,762.72

49,12:00-12:15,99.660000,2.890000,9.630000,115.550000,17.330000,79.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,185.5,49.830000,0.350000,0.560000,7.540000,0.300000,24.070000,0.560000,0.440000,26.500000,7.69,48.140000,762.73

50,12:15-12:30,99.660000,2.890000,9.630000,115.550000,17.330000,79.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,185.5,49.830000,0.350000,0.560000,7.540000,0.300000,24.070000,0.560000,0.440000,26.500000,7.69,48.140000,762.73

51,12:30-12:45,99.660000,2.890000,9.630000,115.550000,17.330000,79.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,185.5,49.830000,0.350000,0.560000,7.540000,0.300000,24.070000,0.560000,0.440000,26.500000,7.69,48.140000,762.73

52,12:45-13:00,99.660000,2.890000,9.630000,115.550000,17.330000,79.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,185.5,49.830000,0.350000,0.560000,7.540000,0.300000,24.070000,0.560000,0.440000,26.500000,8.6,48.140000,763.64

53,13:00-13:15,99.660000,2.890000,9.630000,115.550000,17.330000,79.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,185.5,49.830000,0.350000,0.560000,7.540000,0.300000,24.070000,0.560000,0.440000,26.500000,8.26,48.140000,763.3

54,13:15-13:30,99.660000,2.890000,9.630000,115.550000,17.330000,79.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,185.5,49.830000,0.350000,0.560000,7.540000,0.300000,24.070000,0.560000,0.440000,26.500000,7.97,48.140000,763.01

55,13:30-13:45,99.660000,2.890000,9.630000,115.550000,17.330000,78.6,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,183.4,49.830000,0.350000,0.560000,7.540000,0.300000,24.070000,0.560000,0.440000,26.500000,7.69,48.140000,759.73

56,13:45-14:00,99.660000,2.890000,9.630000,115.550000,17.330000,78,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,182,49.830000,0.350000,0.560000,7.540000,0.300000,24.070000,0.560000,0.440000,26.500000,7.11,48.140000,757.15

57,14:00-14:15,99.660000,2.890000,9.630000,115.550000,17.330000,76.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,178.5,49.830000,0.350000,0.560000,7.540000,0.300000,24.070000,0.560000,0.440000,26.500000,6.92,48.140000,751.96

58,14:15-14:30,99.660000,2.890000,9.630000,115.550000,17.330000,75,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,175,49.830000,0.350000,0.560000,7.540000,0.300000,24.070000,0.560000,0.440000,26.500000,6.82,48.140000,746.86

59,14:30-14:45,99.660000,2.890000,9.630000,115.550000,17.330000,75.9,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,177.1,49.830000,0.350000,0.560000,7.540000,0.300000,24.070000,0.560000,0.440000,26.500000,6.63,48.140000,749.67

60,14:45-15:00,99.660000,2.890000,9.630000,115.550000,17.330000,72.6,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,169.4,49.830000,0.350000,0.560000,7.540000,0.300000,24.070000,0.560000,0.440000,26.500000,6.24,48.140000,738.28

61,15:00-15:15,99.660000,2.890000,9.630000,115.550000,17.330000,68.4,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,159.6,49.830000,0.350000,0.560000,7.440000,0.300000,24.070000,0.560000,0.440000,26.500000,6.05,48.140000,723.99

62,15:15-15:30,99.660000,2.890000,9.630000,115.550000,17.330000,64.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,150.5,49.830000,0.350000,0.560000,7.440000,0.300000,24.070000,0.560000,0.440000,26.500000,5.19,48.140000,710.13

63,15:30-15:45,99.660000,2.890000,9.630000,115.550000,17.330000,60,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,140,49.830000,0.350000,0.560000,7.440000,0.300000,24.070000,0.560000,0.440000,26.500000,4.32,48.140000,694.26

64,15:45-16:00,99.660000,2.890000,9.630000,115.550000,17.330000,55.2,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,128.8,49.830000,0.350000,0.560000,7.440000,0.300000,24.070000,0.560000,0.440000,26.500000,3.84,48.140000,677.78

65,16:00-16:15,99.660000,2.890000,9.630000,115.550000,17.330000,49.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,115.5,49.830000,0.350000,0.560000,7.440000,0.300000,24.070000,0.560000,0.440000,29.550000,3.46,48.140000,661.45

66,16:15-16:30,99.660000,2.890000,9.630000,115.550000,17.330000,43.2,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,100.8,49.830000,0.350000,0.560000,7.440000,0.300000,24.070000,0.560000,0.440000,29.550000,2.5,48.140000,639.49

67,16:30-16:45,99.660000,2.890000,9.630000,115.550000,17.330000,37.8,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,88.2,49.830000,0.350000,0.560000,7.440000,0.300000,24.070000,0.560000,0.440000,29.550000,2.31,48.140000,621.3

68,16:45-17:00,99.660000,2.890000,9.630000,115.550000,17.330000,31.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,73.5,49.830000,0.350000,0.560000,7.440000,0.300000,24.070000,0.560000,0.440000,29.550000,1.63,48.140000,599.62

69,17:00-17:15,99.660000,2.890000,9.630000,115.550000,17.330000,25.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,59.5,49.830000,0.350000,0.560000,7.360000,0.300000,0.000000,0.560000,0.440000,30.570000,1.44,48.140000,556.3

70,17:15-17:30,99.660000,2.890000,9.630000,115.550000,17.330000,18.9,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,44.1,49.830000,0.350000,0.560000,7.360000,0.300000,0.000000,0.560000,0.440000,30.570000,1.34,48.140000,534.2

71,17:30-17:45,99.660000,2.890000,9.630000,115.550000,17.330000,12,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,28,49.830000,0.350000,0.560000,7.360000,0.300000,0.000000,0.560000,0.440000,30.570000,1.25,48.140000,511.11

72,17:45-18:00,99.660000,2.890000,9.630000,115.550000,17.330000,10.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,24.5,49.830000,0.350000,0.560000,7.360000,0.300000,0.000000,0.560000,0.440000,30.570000,0.93,48.140000,505.79

73,18:00-18:15,99.660000,2.890000,9.630000,115.550000,17.330000,9,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,21,49.830000,0.350000,0.560000,7.360000,0.300000,0.000000,0.560000,0.440000,30.570000,0.45,48.140000,500.31

74,18:15-18:30,99.660000,2.890000,9.630000,115.550000,17.330000,3,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,7,49.830000,0.350000,0.560000,7.360000,0.300000,0.000000,0.560000,0.440000,30.570000,0,48.140000,479.86

75,18:30-18:45,99.660000,2.890000,9.630000,115.550000,17.330000,1.5,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,3.5,49.830000,0.350000,0.560000,7.360000,0.300000,0.000000,0.560000,0.440000,30.570000,0,48.140000,474.86

76,18:45-19:00,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.310000,0.610000,20.560000,0.590000,14.440000,0.350000,0,49.830000,0.350000,0.560000,7.360000,0.300000,0.000000,0.560000,0.440000,30.570000,0,48.140000,469.86

77,19:00-19:15,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.690000,14.440000,0.410000,0,49.830000,0.410000,0.660000,7.360000,0.360000,0.000000,0.660000,0.520000,30.570000,0,48.140000,470.56

78,19:15-19:30,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.690000,14.440000,0.410000,0,49.830000,0.410000,0.660000,7.360000,0.360000,0.000000,0.660000,0.520000,30.570000,0,48.140000,470.56

79,19:30-19:45,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.690000,14.440000,0.410000,0,49.830000,0.410000,0.660000,7.360000,0.360000,0.000000,0.660000,0.520000,30.570000,0,48.140000,470.56

80,19:45-20:00,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.690000,14.440000,0.410000,0,49.830000,0.410000,0.660000,7.360000,0.360000,0.000000,0.660000,0.520000,30.570000,0,48.140000,470.56

81,20:00-20:15,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,30.570000,0,48.140000,470.57

82,20:15-20:30,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,30.570000,0,48.140000,470.57

83,20:30-20:45,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,30.570000,0,48.140000,470.57

84,20:45-21:00,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,30.570000,0,48.140000,470.57

85,21:00-21:15,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,30.570000,0,48.140000,470.57

86,21:15-21:30,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,30.570000,0,48.140000,470.57

87,21:30-21:45,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,30.570000,0,48.140000,470.57

88,21:45-22:00,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,30.570000,0,48.140000,470.57

89,22:00-22:15,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,29.550000,0,48.140000,469.55

