Block,Time,KOLDAM,RIHAND1,CHAMERA3,RAMPUR,RIHAND2,DADRI_LF,NJPC,TANAKPUR,ANTA_GF,TANDA2,PARBATI3,AURY_GF,ANTA_LF,CHAMERA1,SALAL,DHAULIGNGA,TEHRI,RIHAND3,DADRI_RF,BSIUL,KOTESHWR,AURY_LF,DULHASTI,SEWA2,ANTA_CRF,NAPP,RAPPB,AURY_CRF,JHAJJAR,DADRI_CRF,UNCHAHAR3,DADRT2,KISHANGANGA,DADRI_GF,URI,AURY_RF,SINGRAULI,UNCHAHAR4,UNCHAHAR1,UNCHAHAR2,RAPPC,ANTA_RF,SINGRAULI_HYDRO,URI2,TALA,SASAN,CHAMERA2,FSTPP I & II,KHSTPP-I,BRBCL,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,11.730181,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,20.345936,334.473300,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,16.057128,16.093493,65.698230,0.000000,1.127284,36.522672,4.109106,268.928100,46.748985,11.277630,42.710409,14.458500,47.645577,0,0,0,0,0

10,02:15-02:30,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,11.730181,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,19.852966,303.628500,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,16.057128,15.593685,65.698230,0.000000,1.127284,36.522672,4.109106,268.928100,46.748985,11.277630,42.710409,14.458500,47.645577,0,0,0,0,0

11,02:30-02:45,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,11.730181,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,19.852966,296.881200,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,16.057128,15.593685,65.698230,0.000000,1.127284,36.522672,4.109106,268.928100,46.748985,11.277630,42.710409,14.458500,47.645577,0,0,0,0,0

12,02:45-03:00,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,11.730181,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,19.852966,262.180800,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,16.057128,15.593685,65.698230,0.000000,1.127284,36.522672,4.109106,268.928100,46.748985,11.277630,42.710409,14.458500,47.645577,0,0,0,0,0

13,03:00-03:15,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,10.495425,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,19.852966,259.289100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,16.057128,15.593685,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,8.808697,42.710409,14.458500,47.645577,0,0,0,0,0

14,03:15-03:30,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,10.495425,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,19.852966,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,16.057128,15.593685,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,8.808697,42.710409,14.458500,47.645577,0,0,0,0,0

15,03:30-03:45,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,10.495425,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,8.808697,42.710409,14.458500,47.645577,0,0,0,0,0

16,03:45-04:00,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,10.495425,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,8.808697,42.710409,14.458500,47.645577,0,0,0,0,0

17,04:00-04:15,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,10.495425,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,4.392492,268.928100,46.748985,8.808697,42.710409,14.458500,47.645577,0,0,0,0,0

18,04:15-04:30,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,10.495425,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,4.392492,268.928100,46.748985,7.711200,34.362071,14.458500,37.322497,0,0,0,0,0

19,04:30-04:45,9.865587,66.010493,33.573845,6.502002,117.048498,0.000000,173.465809,10.495425,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,7.711200,34.362071,14.458500,37.322497,0,0,0,0,0

20,04:45-05:00,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,10.495425,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,4.109106,268.928100,46.748985,7.711200,34.362071,14.458500,37.322497,0,0,0,0,0

21,05:00-05:15,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,11.730181,0.000000,5.164674,7.353338,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,4.109106,268.928100,46.748985,7.711200,29.297066,14.458500,37.322497,0,0,0,0,0

22,05:15-05:30,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,11.730181,0.000000,5.164674,11.765340,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,124.471106,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,3.967412,268.928100,46.748985,7.711200,29.297066,14.458500,37.322497,0,0,0,0,0

23,05:30-05:45,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,10.495425,0.000000,5.164674,26.472016,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,124.471106,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,3.967412,268.928100,46.748985,7.711200,29.297066,14.458500,37.322497,0,0,0,0,0

24,05:45-06:00,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,10.495425,0.000000,5.164674,76.474712,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,124.471106,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,3.967412,268.928100,46.748985,7.711200,29.297066,14.458500,37.322497,0,0,0,0,0

25,06:00-06:15,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,10.495425,0.000000,5.164674,76.474712,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,124.471106,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,3.825719,268.928100,46.748985,7.711200,29.297066,14.458500,37.322497,0,0,0,0,0

26,06:15-06:30,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,10.495425,0.000000,5.164674,76.474712,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,124.471106,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,3.825719,268.928100,46.748985,7.711200,29.297066,14.458500,37.322497,0,0,0,0,0

27,06:30-06:45,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,10.495425,0.000000,5.164674,76.474712,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,124.471106,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,3.542332,268.928100,46.748985,7.711200,29.297066,14.458500,37.322497,0,0,0,0,0

28,06:45-07:00,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,10.495425,0.000000,5.164674,76.474712,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,124.471106,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,3.542332,268.928100,46.748985,7.711200,29.297066,14.458500,37.322497,0,0,0,0,0

29,07:00-07:15,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,10.495425,0.000000,5.164674,76.474712,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,124.471106,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,3.400639,268.928100,46.748985,7.711200,25.061400,14.458500,33.629164,0,0,0,0,0

30,07:15-07:30,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,124.471106,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,3.258946,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

31,07:30-07:45,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,124.471106,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,3.117253,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

32,07:45:08:00,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,124.471106,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,3.117253,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

33,08:00-08:15,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,11.730181,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,124.471106,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,3.258946,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

34,08:15-08:30,9.865587,61.878524,33.573845,6.502002,93.106089,0.000000,173.465809,11.730181,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,89.307263,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,124.471106,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,3.258946,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

35,08:30-08:45,9.865587,62.360474,33.573845,6.502002,117.048498,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,5.242652,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

36,08:45:09:00,9.865587,62.360474,33.573845,6.502002,117.048498,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,6.092812,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

37,09:00:09:15,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,6.376198,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

38,09:15-09:30,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,6.376198,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

39,09:30-09:45,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,6.376198,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

40,09:45-10:00,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,87.714900,0.000000,15.422400,230.372100,8.039553,0.000000,33.520586,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,6.376198,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

41,10:00-10:15,9.865587,90.908301,33.573845,6.502002,104.361453,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,100.872617,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,15.422400,230.372100,8.039553,0.000000,39.373387,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,6.659585,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

42,10:15-10:30,9.865587,90.908301,33.573845,6.502002,104.361453,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,100.872617,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,15.422400,230.372100,8.039553,0.000000,39.373387,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,6.659585,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

43,10:30-10:45,9.865587,61.878524,33.573845,6.502002,80.419045,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,69.400800,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,15.422400,230.372100,8.039553,0.000000,39.373387,0.000000,108.773802,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,6.659585,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

44,10:45-11:00,9.865587,61.878524,33.573845,6.502002,80.419045,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,68.323160,41.964482,0.000000,69.400800,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,15.422400,230.372100,8.039553,0.000000,39.373387,0.000000,108.773802,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,7.368052,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

45,11:00-11:15,9.865587,61.878524,33.573845,6.502002,80.419045,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,69.400800,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,15.422400,230.372100,8.039553,0.000000,39.373387,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,7.368052,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

46,11:15-11:30,9.865587,61.878524,33.573845,6.502002,80.419045,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,69.400800,0.000000,12.570798,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,15.422400,230.372100,8.039553,0.000000,39.373387,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,7.368052,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

47,11:30-11:45,9.865587,61.878524,33.573845,6.502002,80.419045,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,69.400800,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,15.422400,230.372100,8.039553,0.000000,39.373387,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,7.368052,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

