Block,Time,UNCHAHAR2,KISHANGANGA,DADRI_CRF,ANTA_CRF,AURY_RF,RIHAND2,RAPPB,RIHAND3,UNCHAHAR4,JHAJJAR,URI,KOTESHWR,ANTA_LF,UNCHAHAR1,NJPC,AURY_LF,DULHASTI,CHAMERA2,RIHAND1,CHAMERA3,RAMPUR,RAPPC,KOLDAM,SEWA2,DADRI_RF,PARBATI3,NAPP,ANTA_RF,AURY_GF,AURY_CRF,URI2,DHAULIGNGA,FSTPP I & II,CHAMERA1,DADRI_LF,BSIUL,BRBCL,ANTA_GF,SINGRAULI_HYDRO,KHSTPP-I,TALA,SALAL,UNCHAHAR3,DADRI_GF,DADRT2,SASAN,TANDA2,KHSTPP-II,TANAKPUR,SINGRAULI,TEHRI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,14.461500,0.000000,0.000000,0.000000,0.000000,87.971522,0.000000,119.226029,0.000000,113.763800,5.321832,0.000000,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,51.314801,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,4.820500,0.000000,0.000000,0.000000,12.831686,0.000000,0.571740,15.425600,0.000000,14.563695,8.676900,0.000000,334.542700,381.783600,0.000000,55.917800,8.027579,118.945838,0.000000,0,0,0,0,0

7,01:30-01:45,14.461500,0.000000,0.000000,0.000000,0.000000,87.971522,0.000000,119.226029,0.000000,113.763800,5.321832,0.000000,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,51.314801,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,4.820500,0.000000,0.000000,0.000000,11.383925,0.000000,0.571740,15.425600,0.000000,68.337336,8.676900,0.000000,334.542700,388.053927,0.000000,55.917800,3.087530,118.945838,0.000000,0,0,0,0,0

8,01:45-02:00,14.461500,0.000000,0.000000,0.000000,0.000000,87.971522,0.000000,119.226029,0.000000,113.763800,5.321832,0.000000,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,51.314801,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,4.820500,0.000000,0.000000,0.000000,12.205829,0.000000,0.571740,15.425600,0.000000,68.337336,8.676900,0.000000,334.542700,394.798950,0.000000,55.917800,3.087530,118.945838,0.000000,0,0,0,0,0

9,02:00-02:15,14.461500,0.000000,0.000000,0.000000,0.000000,87.103832,0.000000,72.676943,0.000000,113.763800,5.321832,0.000000,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,50.447111,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,4.820500,0.000000,0.000000,0.000000,13.855285,0.000000,0.571740,15.425600,0.000000,68.337336,8.676900,0.000000,334.542700,396.968175,0.000000,55.917800,3.087530,107.015196,0.000000,0,0,0,0,0

10,02:15-02:30,14.461500,0.000000,0.000000,0.000000,0.000000,87.103832,0.000000,72.676943,0.000000,113.763800,5.321832,0.000000,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,50.447111,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,15.425600,0.000000,68.337336,8.676900,0.000000,334.542700,396.968175,0.000000,55.917800,3.087530,107.015196,0.000000,0,0,0,0,0

11,02:30-02:45,14.461500,0.000000,0.000000,0.000000,0.000000,87.103832,0.000000,72.676943,0.000000,113.763800,5.321832,0.000000,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,50.447111,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,15.425600,0.000000,13.443410,8.676900,0.000000,334.542700,396.968175,0.000000,55.917800,3.087530,107.015196,0.000000,0,0,0,0,0

12,02:45-03:00,14.461500,0.000000,0.000000,0.000000,0.000000,87.103832,0.000000,72.676943,0.000000,113.763800,5.321832,0.000000,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,50.447111,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,15.425600,0.000000,2.240568,8.676900,0.000000,334.542700,396.968175,0.000000,55.917800,3.087530,107.015196,0.000000,0,0,0,0,0

13,03:00-03:15,14.461500,0.000000,0.000000,0.000000,0.000000,87.971522,0.000000,119.226029,0.000000,113.763800,5.321832,0.000000,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,51.314801,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,15.425600,0.000000,2.240568,8.676900,0.000000,334.542700,396.968175,0.000000,55.917800,3.087530,118.945838,0.000000,0,0,0,0,0

14,03:15-03:30,14.461500,0.000000,0.000000,0.000000,0.000000,87.971522,0.000000,119.226029,0.000000,113.763800,5.321832,0.000000,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,51.314801,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,15.425600,0.000000,2.240568,8.676900,0.000000,334.542700,396.968175,0.000000,55.917800,3.087530,118.945838,0.000000,0,0,0,0,0

15,03:30-03:45,14.287962,0.000000,0.000000,0.000000,0.000000,87.971522,0.000000,119.226029,0.000000,113.763800,5.321832,0.000000,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,51.314801,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,15.252062,0.000000,2.240568,8.676900,0.000000,331.775733,396.968175,0.000000,55.291135,3.087530,118.945838,0.000000,0,0,0,0,0

16,03:45-04:00,14.287962,0.000000,0.000000,0.000000,0.000000,87.971522,0.000000,119.226029,0.000000,113.763800,5.321832,0.000000,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,51.314801,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,15.252062,0.000000,2.240568,8.676900,0.000000,331.775733,396.968175,0.000000,55.291135,3.087530,118.945838,0.000000,0,0,0,0,0

17,04:00-04:15,14.287962,0.000000,0.000000,0.000000,0.000000,87.971522,0.000000,119.226029,0.000000,113.763800,5.321832,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,51.314801,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,15.252062,0.000000,2.240568,8.676900,0.000000,331.775733,396.968175,0.000000,55.291135,3.087530,118.945838,0.000000,0,0,0,0,0

18,04:15-04:30,14.287962,0.000000,0.000000,0.000000,0.000000,87.971522,0.000000,119.226029,0.000000,113.763800,5.321832,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,51.314801,9.330406,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,15.252062,0.000000,2.240568,8.676900,0.000000,331.775733,396.968175,0.000000,55.291135,3.087530,118.945838,0.000000,0,0,0,0,0

19,04:30-04:45,14.287962,0.000000,0.000000,0.000000,0.000000,97.943364,0.000000,119.226029,0.000000,113.763800,5.321832,8.555423,0.000000,7.712800,18.260054,0.000000,15.887261,0.000000,61.554207,9.330406,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,15.252062,0.000000,2.240568,8.676900,0.000000,331.775733,396.968175,0.000000,55.291135,3.087530,118.945838,0.000000,0,0,0,0,0

20,04:45-05:00,14.287962,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,5.321832,8.555423,0.000000,7.712800,18.260054,0.000000,15.887261,0.000000,77.469228,9.330406,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,15.252062,0.000000,2.240568,8.676900,0.000000,331.775733,396.968175,0.000000,55.291135,3.087530,118.945838,0.000000,0,0,0,0,0

21,05:00-05:15,14.287962,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,38.317190,8.555423,0.000000,7.712800,18.260054,0.000000,15.887261,0.000000,88.697200,9.330406,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,15.252062,0.000000,2.240568,8.676900,0.000000,331.775733,396.968175,0.000000,55.291135,3.705036,118.945838,15.002360,0,0,0,0,0

22,05:15-05:30,14.287962,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,38.317190,8.555423,0.000000,7.712800,36.520108,0.000000,15.887261,0.000000,88.697200,9.330406,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,15.252062,0.000000,2.240568,8.676900,0.000000,331.775733,396.968175,0.000000,55.291135,3.705036,118.945838,30.004720,0,0,0,0,0

23,05:30-05:45,14.287962,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,5.321832,8.555423,0.000000,7.712800,54.780162,0.000000,15.887261,3.855436,88.697200,9.330406,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,22.012904,0.000000,2.240568,8.676900,0.000000,331.775733,396.968175,0.000000,92.798910,3.705036,118.945838,30.004720,0,0,0,0,0

24,05:45-06:00,14.287962,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,5.321832,17.110847,0.000000,7.712800,73.040216,0.000000,31.774522,7.710872,88.697200,18.660811,0.000000,51.751635,0.000000,5.012067,0.000000,3.681898,0.000000,0.000000,0.000000,0.000000,7.132990,7.641457,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,24.202959,0.000000,2.240568,8.676900,0.000000,331.775733,396.968175,0.000000,93.653445,3.705036,118.945838,45.007080,0,0,0,0,0

25,06:00-06:15,26.452687,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,5.321832,25.666270,0.000000,7.712800,91.300270,0.000000,47.661784,11.566308,88.697200,18.660811,0.000000,51.751635,0.000000,5.012067,0.000000,15.954891,0.000000,0.000000,0.000000,0.000000,5.836083,15.282913,9.609281,6.778587,0.000000,2.121020,14.461477,0.000000,0.571740,24.202959,0.000000,2.240568,8.676900,0.000000,331.775733,396.968175,0.000000,93.653445,3.705036,118.945838,45.007080,0,0,0,0,0

26,06:15-06:30,35.134696,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,5.321832,28.518078,0.000000,7.712800,118.690351,0.000000,47.661784,38.091707,88.697200,19.642959,0.000000,51.751635,0.000000,10.157788,0.000000,15.954891,0.000000,0.000000,0.000000,0.000000,5.836083,26.424157,13.046683,26.657365,0.000000,12.573407,14.461477,0.000000,0.571740,29.849307,0.000000,2.240568,8.676900,0.000000,338.870448,396.968175,0.000000,117.462129,3.705036,118.945838,45.007080,0,0,0,0,0

27,06:30-06:45,35.134696,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,5.321832,28.518078,0.000000,7.712800,127.820378,0.000000,47.661784,38.091707,88.697200,19.642959,0.000000,51.751635,0.000000,10.157788,0.000000,15.954891,0.000000,0.000000,0.000000,0.000000,5.836083,26.424157,13.046683,26.657365,0.000000,12.573407,14.461477,0.000000,0.571740,29.849307,0.000000,2.240568,8.676900,0.000000,357.188348,396.968175,0.000000,122.488809,3.705036,118.945838,45.007080,0,0,0,0,0

28,06:45-07:00,26.452687,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,5.321832,28.518078,0.000000,7.712800,127.820378,0.000000,47.661784,38.091707,88.697200,19.642959,0.000000,51.751635,0.000000,10.157788,0.000000,15.954891,0.000000,0.000000,0.000000,0.000000,5.836083,26.424157,9.878005,26.657365,0.000000,12.573407,14.461477,0.000000,0.571740,28.985916,0.000000,2.240568,8.676900,0.000000,379.016633,396.968175,0.000000,111.012154,3.705036,118.945838,45.007080,0,0,0,0,0

29,07:00-07:15,29.273633,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,5.321832,28.518078,0.000000,7.712800,127.820378,0.000000,47.661784,38.091707,88.697200,19.642959,0.000000,51.751635,0.000000,10.157788,0.000000,15.954891,0.000000,0.000000,0.000000,0.000000,5.836083,26.424157,13.046683,26.657365,0.000000,12.573407,14.461477,0.000000,0.571740,29.849307,0.000000,2.240568,8.676900,0.000000,416.962548,396.968175,0.000000,122.488809,3.705036,118.945838,45.007080,0,0,0,0,0

30,07:15-07:30,34.814794,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,5.321832,28.518078,0.000000,7.712800,127.820378,0.000000,47.661784,38.091707,88.697200,19.642959,0.000000,51.751635,0.000000,10.157788,0.000000,15.954891,0.000000,0.000000,0.000000,0.000000,5.836083,26.424157,13.046683,26.657365,0.000000,12.573407,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,8.676900,0.000000,455.526548,396.968175,0.000000,142.219814,3.705036,118.945838,45.007080,0,0,0,0,0

31,07:30-07:45,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,38.317190,28.518078,0.000000,7.712800,119.968555,0.000000,47.661784,38.091707,88.697200,19.642959,0.000000,51.751635,0.000000,10.157788,0.000000,3.681898,0.000000,0.000000,0.000000,0.000000,6.484537,26.424157,17.488870,26.657365,0.000000,12.573407,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,8.676900,0.000000,529.416233,396.968175,0.000000,142.219814,8.027579,118.945838,45.007080,0,0,0,0,0

32,07:45:08:00,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,38.317190,19.012052,0.000000,7.712800,98.604292,0.000000,31.774522,12.697236,88.697200,9.330406,0.000000,51.751635,0.000000,4.755038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,17.193277,17.488870,13.544988,0.000000,6.286703,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,8.676900,0.000000,529.416233,396.968175,0.000000,142.219814,8.027579,118.945838,45.007080,0,0,0,0,0

33,08:00-08:15,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,6.386198,8.555423,0.000000,7.712800,69.388205,0.000000,31.774522,3.855436,88.697200,9.330406,0.000000,51.751635,0.000000,4.369494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,7.641457,17.488870,8.378029,0.000000,6.286703,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,8.676900,0.000000,497.600933,396.968175,0.000000,142.219814,6.051559,118.945838,45.007080,0,0,0,0,0

34,08:15-08:30,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,6.386198,8.555423,0.000000,7.712800,36.520108,0.000000,31.774522,0.000000,88.697200,9.330406,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,17.488870,0.000000,0.000000,6.286703,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,8.676900,0.000000,487.341848,396.968175,0.000000,142.219814,6.051559,118.945838,45.007080,0,0,0,0,0

35,08:30-08:45,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,6.386198,8.555423,0.000000,7.712800,20.999062,0.000000,31.774522,0.000000,88.697200,9.330406,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,17.488870,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,12.323126,8.676900,0.000000,437.208648,396.968175,0.000000,142.219814,1.111511,118.945838,45.007080,0,0,0,0,0

36,08:45:09:00,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,127.261200,6.386198,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,9.330406,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,17.488870,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,68.337336,13.590436,0.000000,439.136848,396.968175,0.000000,142.219814,1.111511,118.945838,30.004720,0,0,0,0,0

37,09:00:09:15,34.344134,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,146.543200,6.386198,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.078351,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,68.337336,13.590436,0.000000,449.616615,396.968175,0.000000,142.219814,1.111511,118.945838,15.002360,0,0,0,0,0

38,09:15-09:30,34.344134,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,6.386198,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,68.337336,13.590436,0.000000,491.072915,396.968175,0.000000,142.219814,1.111511,118.945838,0.000000,0,0,0,0,0

39,09:30-09:45,34.344134,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,6.386198,8.555423,0.000000,10.843051,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,68.337336,13.590436,0.000000,495.893415,396.968175,0.000000,142.219814,1.111511,118.945838,0.000000,0,0,0,0,0

40,09:45-10:00,34.344134,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,6.386198,8.555423,0.000000,10.901850,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,12.323126,13.590436,0.000000,493.001115,396.968175,0.000000,142.219814,1.729017,118.945838,0.000000,0,0,0,0,0

41,10:00-10:15,34.344134,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,38.317190,8.555423,0.000000,10.901850,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,13.590436,0.000000,491.072915,396.968175,0.000000,142.219814,1.729017,118.945838,0.000000,0,0,0,0,0

42,10:15-10:30,34.344134,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,38.317190,8.555423,0.000000,10.901850,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,13.590436,0.000000,491.072915,396.968175,0.000000,142.219814,2.470024,118.945838,0.000000,0,0,0,0,0

43,10:30-10:45,34.344134,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,8.514931,8.555423,0.000000,10.901850,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,10.698136,0.000000,473.719115,396.968175,0.000000,142.219814,2.470024,118.945838,0.000000,0,0,0,0,0

44,10:45-11:00,34.344134,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,6.386198,8.555423,0.000000,10.901850,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.078351,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,10.698136,0.000000,473.719115,396.968175,0.000000,142.219814,2.470024,118.945838,0.000000,0,0,0,0,0

45,11:00-11:15,34.344134,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,6.386198,8.555423,0.000000,10.901850,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,10.698136,0.000000,468.898615,390.460500,0.000000,142.219814,2.470024,118.945838,0.000000,0,0,0,0,0

46,11:15-11:30,34.344134,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,6.386198,8.555423,0.000000,10.901850,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,10.698136,0.000000,468.898615,390.460500,0.000000,142.219814,2.470024,118.945838,0.000000,0,0,0,0,0

47,11:30-11:45,34.344134,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,4.789649,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,10.698136,0.000000,459.257615,390.460500,0.000000,142.219814,2.470024,118.945838,0.000000,0,0,0,0,0

