Block,Time,L_NR_2012_02,SH-07,L_NR_2023_04,L_NR_2012_01,LT-05,L_NR_2018_61,L_NR_2019_06,L_NR_2022_09,L_NR_2020_07,L_NR_2012_04,LT-36,L_NR_2019_11,L_NR_2021_16,L_NR_2021_17,L_NR_2012_07,LT-31,L_NR_2020_06,L_NR_2022_10,LT_MEJA_Delhi,L_NR_2022_08,L_NR_2020_05,LT-59,L_NR_2021_15,SH-06,L_NR_2019_07,L_NR_2019_05,L_NR_2019_19,L_NR_2021_12,L_NR_2021_13,L_NR_2020_02,LT-35,L_NR_2021_14
23,05:30-05:45,115.190000,0.000000,0.000000,101.400000,33.220000,21.41,0,57.48,28.71,134.320000,0.000000,10.780000,0,0,31.940000,0.000000,28.73,57.48,2.320000,28.02,86.18,10.360000,0,0.000000,0,0,0.331772,0,0,11.920000,0.000000,0

24,05:45-06:00,115.190000,0.000000,0.000000,101.400000,33.220000,21.5,0,54.74,28.86,134.320000,0.000000,10.780000,0.67,0.33,31.940000,0.000000,28.86,54.74,2.320000,25.83,86.58,10.360000,0,0.000000,0,0,1.980874,0.13,0.03,11.920000,0.000000,0

25,06:00-06:15,115.190000,0.000000,0.000000,101.400000,33.220000,21.87,5.52,63.97,27.35,134.320000,0.000000,10.780000,2.67,1.33,31.940000,0.000000,27.36,63.97,2.320000,24.96,82.07,10.360000,0.62,0.000000,1.45,14.54,4.166666,2.38,0.48,11.920000,0.000000,0.03

26,06:15-06:30,115.190000,0.000000,0.000000,101.400000,33.220000,15.29,13.8,62.68,25.8,134.320000,0.350000,10.780000,3.33,1.67,31.940000,0.350000,25.8,62.68,2.320000,24.37,77.41,10.360000,1.56,0.000000,4.02,23.88,6.186572,4.62,0.92,11.920000,0.350000,0.03

27,06:30-06:45,115.190000,0.000000,0.000000,101.400000,33.220000,15.15,23,60.63,25.35,116.160000,0.630000,10.780000,4.67,2.33,31.940000,0.630000,25.35,60.63,2.320000,23.66,76.05,10.360000,2.79,0.000000,11.64,33,8.713894,10.79,2.16,11.920000,0.630000,0.33

28,06:45-07:00,115.190000,0.000000,0.000000,48.400000,33.220000,15.13,33,58.98,23.03,116.160000,0.980000,10.780000,5.33,2.67,31.940000,0.980000,23.02,58.98,2.320000,22.49,69.07,10.360000,4.27,0.000000,18,33,11.85597,16.82,3.36,11.920000,0.980000,0.97

29,07:00-07:15,115.190000,0.000000,0.000000,48.400000,35.310000,15.09,31.72,56.82,20.91,87.120000,1.410000,10.780000,9.48,4.74,31.940000,1.410000,20.92,56.82,2.320000,20.55,62.74,10.360000,6.28,0.000000,27,31.73,15.261512,23.74,4.75,11.920000,1.410000,3.83

30,07:15-07:30,115.190000,0.000000,0.000000,48.400000,35.310000,15.45,30.31,56.48,19.74,87.120000,1.930000,10.780000,15.21,7.61,31.940000,1.930000,19.72,56.48,2.320000,17.53,59.17,10.360000,8.74,0.000000,30.32,30.32,18.481652,34.58,6.91,11.920000,1.930000,8

31,07:30-07:45,115.190000,0.000000,0.000000,48.400000,35.310000,16.27,30.66,57.17,19.16,87.120000,2.520000,10.780000,23.06,11.53,31.940000,2.520000,19.17,57.17,2.320000,16.33,57.51,10.360000,11.46,0.000000,30.67,30.67,19.437936,47.47,9.49,11.920000,2.520000,12.93

32,07:45:08:00,115.190000,0.000000,0.000000,48.400000,35.310000,17.14,31,55.51,19.05,87.120000,3.530000,10.780000,31.17,15.58,31.940000,3.530000,19.06,55.51,2.320000,23.45,57.17,10.360000,14.35,0.000000,31,31,21.799372,61.51,12.3,11.920000,3.530000,19.37

33,08:00-08:15,115.190000,0.000000,0.000000,48.400000,35.310000,26.09,32.34,58.32,23.1,87.120000,4.520000,10.780000,37.34,18.66,31.940000,4.520000,23.1,58.32,2.320000,23.12,69.31,10.360000,21.01,0.000000,32.33,32.33,23.770488,77.65,15.53,11.920000,4.520000,28.37

34,08:15-08:30,115.190000,0.000000,0.000000,48.400000,35.310000,27.5,32.34,55.69,23.08,87.120000,6.820000,10.780000,43.34,21.66,31.940000,6.820000,23.06,55.69,2.320000,23,69.19,10.360000,24.6,0.000000,32.33,32.33,25.390316,96.33,19.27,11.920000,6.820000,35.43

35,08:30-08:45,115.190000,0.000000,0.000000,48.400000,35.310000,29.43,32.34,54.28,23.1,87.120000,7.930000,10.780000,50.67,25.33,31.940000,7.930000,23.1,54.28,2.320000,23.22,69.31,10.360000,28.05,0.000000,32.33,32.33,27.019902,116.78,23.35,11.920000,7.930000,43.47

36,08:45:09:00,115.190000,0.000000,0.000000,48.400000,35.310000,40.75,32.34,54.29,23.07,96.800000,8.780000,10.780000,58,29,31.940000,8.780000,23.06,54.29,2.320000,24.01,69.19,10.360000,31.23,0.000000,32.33,32.33,28.93247,130.33,26.07,11.920000,8.780000,50.77

37,09:00:09:15,115.190000,0.000000,0.000000,48.400000,35.310000,40.93,32.34,53.54,23.48,116.160000,9.370000,10.780000,62,31,31.940000,9.370000,23.47,53.54,2.320000,16.73,70.42,10.360000,33.72,0.000000,32.33,32.33,31.976966,147.86,29.57,11.920000,9.370000,56.87

38,09:15-09:30,134.550000,0.000000,0.000000,48.400000,35.310000,41.09,32.34,53.78,22.27,134.320000,9.870000,10.780000,69.34,34.66,31.940000,9.870000,22.27,53.78,2.320000,17.06,66.81,10.360000,35.89,0.000000,32.33,32.33,35.889924,165.03,33.01,11.920000,9.870000,61.63

39,09:30-09:45,166.200000,0.000000,0.000000,48.400000,58.100000,41.19,32.34,54.12,22.61,134.320000,10.280000,10.780000,76,38,31.940000,10.280000,22.6,54.12,2.320000,17.29,67.81,10.360000,33.52,0.000000,32.33,32.33,39.676028,176.48,35.3,11.920000,10.280000,68

40,09:45-10:00,166.200000,0.000000,0.000000,48.400000,58.100000,41.29,32.34,54.87,22.93,134.320000,10.650000,10.780000,79.34,39.66,48.310000,10.650000,22.94,54.87,2.320000,17.12,68.81,10.360000,35.61,0.000000,32.33,32.33,43.257214,188.94,37.79,11.920000,10.650000,73.23

41,10:00-10:15,166.200000,0.000000,0.000000,48.400000,58.100000,41.08,32.34,55.07,23.09,134.320000,10.870000,0.000000,84.67,42.33,48.310000,10.870000,23.09,55.07,2.320000,17.6,69.26,10.360000,37.41,0.000000,32.33,32.33,45.774778,200.33,40.06,11.920000,10.870000,77.67

42,10:15-10:30,166.200000,0.000000,0.000000,48.400000,58.100000,41.09,32.34,55.49,23.04,134.320000,10.970000,0.000000,86.67,43.33,48.310000,10.970000,23.03,55.49,2.320000,17.92,69.1,7.780000,38.88,0.000000,32.33,32.33,47.22872,222.08,44.41,11.920000,10.970000,81.83

43,10:30-10:45,166.200000,0.000000,0.000000,48.400000,58.100000,41.29,32.34,55.81,23.43,134.320000,10.960000,0.000000,94.67,47.33,48.310000,10.960000,23.44,55.81,2.320000,18.4,70.31,7.010000,39.89,0.000000,32.33,32.33,48.653388,229.58,45.92,11.920000,10.960000,84.67

44,10:45-11:00,166.200000,0.000000,0.000000,48.400000,58.100000,33.11,32.34,56.55,23.73,134.320000,10.970000,0.000000,94.67,47.33,48.310000,10.970000,23.72,56.55,2.320000,18.92,71.17,7.010000,40.75,0.000000,32.33,32.33,50.273216,229.58,45.92,11.920000,10.970000,86.03

45,11:00-11:15,166.200000,0.000000,0.000000,48.400000,58.100000,33.08,32.66,60.12,18.46,134.320000,11.000000,0.000000,94.67,47.33,48.310000,11.000000,18.44,60.12,2.320000,19.7,55.33,8.180000,42.81,0.000000,32.67,32.67,51.13192,229.58,45.92,11.920000,11.000000,87.03

46,11:15-11:30,166.200000,0.000000,0.000000,48.400000,58.100000,32.88,32.66,60.78,18.88,134.320000,10.990000,0.000000,94.67,47.33,48.310000,10.990000,18.88,60.78,2.320000,20.61,56.63,10.280000,43.41,0.000000,32.67,32.67,50.439102,229.58,45.92,11.920000,10.990000,87.57

47,11:30-11:45,166.200000,0.000000,0.000000,48.400000,58.100000,32.48,32.66,61.76,19.4,134.320000,11.010000,0.000000,94.67,47.33,48.310000,11.010000,19.4,61.76,2.320000,20.79,58.2,10.280000,42.52,0.000000,32.67,32.67,49.307174,237.67,47.53,11.920000,11.010000,87.6

48,11:45-12:00,166.200000,0.000000,0.000000,48.400000,58.100000,32.11,32.66,62.09,30.05,134.320000,11.000000,0.000000,94.67,47.33,48.310000,11.000000,30.06,62.09,2.320000,21.54,90.18,10.280000,41.27,0.000000,32.67,32.67,48.604598,237.67,47.53,11.920000,11.000000,87.6

49,12:00-12:15,166.200000,0.000000,0.000000,48.400000,58.100000,25.23,32.66,62.57,30.23,134.320000,11.000000,0.000000,94.67,47.33,48.310000,11.000000,30.22,62.57,2.320000,21.76,90.67,10.280000,39.54,0.000000,32.67,32.67,51.707642,237.67,47.53,11.920000,11.000000,87.6

50,12:15-12:30,166.200000,0.000000,0.000000,48.400000,58.100000,25.47,32.66,63.96,30.46,134.320000,10.980000,0.000000,96,48,48.310000,10.980000,30.47,63.96,2.320000,22.37,91.4,10.280000,37.4,0.000000,32.67,32.67,52.88836,237.67,47.53,11.920000,10.980000,87.6

51,12:30-12:45,166.200000,0.000000,0.000000,48.400000,58.100000,25.63,32.66,71.78,30.94,134.320000,10.940000,0.000000,96,48,48.310000,10.940000,30.93,71.78,2.320000,26.71,92.79,10.280000,44.18,0.000000,32.67,32.67,51.61982,237.67,47.53,11.920000,10.940000,87.6

52,12:45-13:00,166.200000,0.000000,0.000000,48.400000,58.100000,25.92,32.66,72.12,31.46,134.320000,10.950000,0.000000,96,48,48.310000,10.950000,31.47,72.12,2.320000,27.11,94.4,10.280000,46.71,0.000000,32.67,32.67,53.737306,237.67,47.53,11.920000,10.950000,87.6

53,13:00-13:15,166.200000,0.000000,0.000000,48.400000,58.100000,26.36,32.66,72.42,32,134.320000,10.930000,0.000000,96,48,48.310000,10.930000,31.99,72.42,2.320000,27.47,95.97,10.280000,48.69,0.000000,32.67,32.67,53.054246,237.67,47.53,11.920000,10.930000,87.5

54,13:15-13:30,166.200000,0.000000,0.000000,48.400000,58.100000,26.99,32.66,72.96,32.57,134.320000,10.870000,0.000000,96,48,48.310000,10.870000,32.56,72.96,2.320000,28.47,97.69,10.280000,49.72,0.000000,32.67,32.67,51.024582,237.67,47.53,11.920000,10.870000,87.47

55,13:30-13:45,166.200000,0.000000,0.000000,48.400000,58.100000,27.87,32.66,76.04,32.94,134.320000,10.880000,0.000000,96,48,48.310000,10.880000,32.93,76.04,2.320000,28.77,98.81,10.280000,48.31,0.000000,32.67,32.67,56.762286,237.67,47.53,11.920000,10.880000,87.5

56,13:45-14:00,166.200000,0.000000,0.000000,48.400000,58.100000,36.06,32.66,77.45,36.25,134.320000,10.810000,0.000000,94.67,47.33,48.310000,10.810000,36.26,77.45,2.320000,37.77,108.78,10.280000,46.82,0.000000,32.67,32.67,53.786096,237.67,47.53,11.920000,10.810000,87.27

57,14:00-14:15,166.200000,0.000000,0.000000,48.400000,58.100000,36.54,32.66,76.22,36.27,134.320000,10.720000,0.000000,87.34,43.66,48.310000,10.720000,36.27,76.22,2.320000,37.87,108.81,10.360000,44.26,0.000000,32.67,32.67,49.7658,237.67,47.53,11.920000,10.720000,86.4

58,14:15-14:30,166.200000,0.000000,0.000000,48.400000,58.100000,37.28,32.66,77.19,36.77,134.320000,10.640000,0.000000,86,43,48.310000,10.640000,36.77,77.19,2.320000,38.04,110.3,10.360000,42.75,0.000000,32.67,32.67,45.550344,237.67,47.53,11.920000,10.640000,85.87

59,14:30-14:45,166.200000,0.000000,0.000000,48.400000,58.100000,37.81,32.66,76.94,37.08,134.320000,10.770000,0.000000,82.67,41.33,48.310000,10.770000,37.07,76.94,2.320000,38.3,111.21,10.360000,41.85,0.000000,32.67,32.67,41.66666,237.67,47.53,11.920000,10.770000,84.83

60,14:45-15:00,166.200000,0.000000,0.000000,48.400000,58.100000,38.11,32.66,76.8,36.79,134.320000,10.620000,0.000000,78,39,48.310000,10.620000,36.79,76.8,2.320000,38.44,110.36,10.360000,40.66,0.000000,32.67,32.67,37.919588,234.48,46.9,11.920000,10.620000,83.1

61,15:00-15:15,166.200000,0.000000,0.000000,48.400000,58.100000,37.99,32.66,76.94,36.97,134.320000,10.530000,0.000000,73.34,36.66,48.310000,10.530000,36.97,76.94,2.320000,38.75,110.92,10.360000,39.04,0.000000,32.67,32.67,35.841134,227.18,45.44,11.920000,10.530000,79.17

62,15:15-15:30,166.200000,0.000000,0.000000,48.400000,58.100000,37.68,32.66,72.85,37.61,134.320000,10.480000,0.000000,68.67,34.33,48.310000,10.480000,37.61,72.85,2.320000,39.07,112.82,10.360000,37.26,0.000000,32.67,32.67,33.899292,216.08,43.22,11.920000,10.480000,73.8

63,15:30-15:45,166.200000,0.000000,0.000000,48.400000,58.100000,40.75,32.66,73.02,37.71,134.320000,10.350000,0.000000,65.34,32.66,48.310000,10.350000,37.73,73.02,2.320000,38.87,113.18,10.360000,31.92,0.000000,32.67,32.67,31.606162,202.66,40.53,11.920000,10.350000,69.63

64,15:45-16:00,166.200000,0.000000,0.000000,48.400000,58.100000,40.56,32.66,72.9,37.93,134.320000,9.990000,0.000000,61.34,30.66,48.310000,9.990000,37.94,72.9,2.320000,39.06,113.81,10.360000,30.12,0.000000,32.67,32.67,29.059324,188.08,37.62,11.920000,9.990000,64.17

65,16:00-16:15,166.200000,0.000000,0.000000,48.400000,58.100000,40.61,32.66,72.86,37.88,134.320000,8.600000,0.000000,57.34,28.66,48.310000,8.600000,37.89,72.86,2.320000,39.22,113.66,10.360000,28.15,0.000000,32.67,32.67,26.20023,173.18,34.64,11.920000,8.600000,58.43

66,16:15-16:30,166.200000,0.000000,0.000000,48.400000,58.100000,41.07,32.66,72.86,37.82,134.320000,8.020000,0.000000,53.34,26.66,48.310000,8.020000,37.83,72.86,2.320000,39.26,113.47,10.360000,25.95,0.000000,32.67,32.67,23.02888,157.97,31.59,11.920000,8.020000,52.4

67,16:30-16:45,166.200000,0.000000,0.000000,48.400000,58.100000,43.15,32.66,73.05,37.54,134.320000,7.640000,0.000000,48.67,24.33,48.310000,7.640000,37.56,73.05,2.320000,39.45,112.67,10.360000,23.55,0.000000,32.67,32.67,19.594064,141.17,28.23,11.920000,7.640000,46.3

68,16:45-17:00,166.200000,0.000000,0.000000,48.400000,58.100000,43.14,32.66,78.61,35.9,134.320000,6.470000,0.000000,42,21,48.310000,6.470000,35.89,78.61,2.320000,36.87,107.68,10.360000,20.99,0.000000,32.67,32.67,16.042152,124.41,24.88,11.920000,6.470000,40.23

69,17:00-17:15,214.600000,0.000000,0.000000,48.400000,58.100000,43.06,33,78.53,36.08,134.320000,5.300000,0.000000,31.33,15.67,68.320000,5.300000,36.08,78.53,3.960000,37.45,108.24,10.360000,16.45,0.000000,25,33,13.104994,106.78,21.36,11.920000,5.300000,32.27

70,17:15-17:30,226.430000,0.000000,0.000000,48.400000,58.100000,43.15,31.28,78.52,36.26,134.320000,4.140000,0.000000,24.67,12.33,68.320000,4.140000,36.27,78.52,3.960000,37.75,108.8,10.360000,13.96,0.000000,15,33,10.7338,90.03,18.01,11.920000,4.140000,26.47

71,17:30-17:45,226.430000,0.000000,0.000000,48.400000,58.100000,43.13,18.4,78.43,36,134.320000,2.980000,0.000000,9.33,4.67,68.320000,2.980000,36,78.43,3.960000,38.12,108,10.360000,11.43,0.000000,8.74,21.74,8.499218,72.71,14.54,11.920000,2.980000,19.4

72,17:45-18:00,226.430000,0.000000,0.000000,48.400000,58.100000,43.16,11.04,78.57,35.98,134.320000,2.020000,0.000000,8,4,68.320000,2.020000,35.99,78.57,3.960000,38.46,107.96,10.360000,9.13,0.000000,2.7,12.44,6.39149,55.77,11.15,11.920000,2.020000,10.77

73,18:00-18:15,226.430000,0.000000,0.000000,48.400000,58.100000,43.21,0,78.57,35.38,134.320000,1.550000,0.000000,8,4,68.320000,1.550000,35.39,78.57,3.960000,38.77,106.17,10.360000,7.09,0.000000,0,0,4.703356,41.24,8.25,11.920000,1.550000,7.17

74,18:15-18:30,226.430000,0.000000,0.000000,48.400000,58.100000,43.05,0,74.74,35.21,134.320000,1.140000,0.000000,8,4,68.320000,1.140000,35.23,74.74,3.960000,36.09,105.68,10.360000,5.34,0.000000,0,0,3.015222,28.9,5.78,11.920000,1.140000,1.93

75,18:30-18:45,261.940000,0.000000,0.000000,101.400000,58.100000,43.18,0,74.51,35.19,134.320000,0.000000,0.000000,6.67,3.33,68.320000,0.000000,35.18,74.51,3.960000,36.1,105.54,10.360000,3.77,0.000000,0,0,1.590554,19.43,3.89,11.920000,0.000000,0.97

76,18:45-19:00,261.940000,0.000000,0.000000,101.400000,58.100000,43.11,0,74.42,35.52,134.320000,0.000000,0.000000,4.67,2.33,68.320000,0.000000,35.51,74.42,3.960000,36.43,106.53,10.360000,2.42,0.000000,0,0,0.712334,12.02,2.4,11.920000,0.000000,0.33

77,19:00-19:15,261.940000,0.000000,0.000000,101.400000,58.100000,43.09,0,74.34,34.72,134.320000,0.000000,0.000000,2,1,78.600000,0.000000,34.72,74.34,3.960000,36.63,104.17,10.360000,1.3,0.000000,0,0,0.214676,6.31,1.26,11.920000,0.000000,0.03

78,19:15-19:30,261.940000,0.000000,0.000000,101.400000,58.100000,43.2,0,73.82,34.64,134.320000,0.000000,0.000000,0,0,78.600000,0.000000,34.63,73.82,3.960000,35.7,103.9,10.360000,0.41,0.000000,0,0,0,1.93,0.38,11.920000,0.000000,0

79,19:30-19:45,261.940000,0.000000,0.000000,101.400000,58.100000,43.03,0,72.74,34.08,134.320000,0.000000,0.000000,0.1,0.05,78.600000,0.000000,34.09,72.74,3.960000,35.02,102.27,10.360000,0,0.000000,0,0,0,0.15,0.03,11.920000,0.000000,0

80,19:45-20:00,261.940000,0.000000,0.000000,101.400000,58.100000,43.03,0,72.21,36.79,134.320000,0.000000,0.000000,0,0,78.600000,0.000000,36.78,72.21,3.960000,36.22,110.36,10.360000,0,0.000000,0,0,0,0,0,11.920000,0.000000,0

81,20:00-20:15,261.940000,0.000000,0.000000,101.400000,58.100000,43.03,0,75.53,36.68,134.320000,0.000000,0.000000,0,0,78.600000,0.000000,36.69,75.53,3.960000,35.72,110.06,10.360000,0,0.000000,0,0,0,0,0,11.920000,0.000000,0

82,20:15-20:30,261.940000,0.000000,0.000000,101.400000,58.100000,42.63,0,74.12,36.48,134.320000,0.000000,0.000000,0,0,78.600000,0.000000,36.49,74.12,3.960000,35.76,109.46,10.360000,0,0.000000,0,0,0,0,0,11.920000,0.000000,0

83,20:30-20:45,261.940000,0.000000,0.000000,101.400000,58.100000,42.15,0,74.01,36.08,134.320000,0.000000,0.000000,0,0,78.600000,0.000000,36.07,74.01,3.960000,35.92,108.21,10.360000,0,0.000000,0,0,0,0,0,11.920000,0.000000,0

84,20:45-21:00,261.940000,0.000000,0.000000,101.400000,58.100000,41.88,0,73.9,35.94,134.320000,0.000000,0.000000,0,0,78.600000,0.000000,35.95,73.9,3.960000,35.48,107.84,10.360000,0,0.000000,0,0,0,0,0,11.920000,0.000000,0

85,21:00-21:15,261.940000,0.000000,0.000000,101.400000,58.100000,41,0,72.6,35.77,134.320000,0.000000,10.780000,0,0,78.600000,0.000000,35.76,72.6,3.960000,34.77,107.29,10.360000,0,0.000000,0,0,0,0,0,11.920000,0.000000,0

86,21:15-21:30,261.940000,0.000000,0.000000,101.400000,58.100000,40.15,0,71.28,35.55,134.320000,0.000000,10.780000,0,0,78.600000,0.000000,35.54,71.28,3.960000,34.69,106.63,10.360000,0,0.000000,0,0,0,0,0,11.920000,0.000000,0

87,21:30-21:45,261.940000,0.000000,0.000000,101.400000,58.100000,31.74,0,74.48,35.99,134.320000,0.000000,10.780000,0,0,78.600000,0.000000,36,74.48,3.960000,34.54,107.99,10.360000,0,0.000000,0,0,0,0,0,11.920000,0.000000,0

88,21:45-22:00,261.940000,0.000000,0.000000,101.400000,58.100000,30.94,0,74.39,35.65,134.320000,0.000000,10.780000,0,0,78.600000,0.000000,35.65,74.39,3.960000,34.42,106.94,10.360000,0,0.000000,0,0,0,0,0,11.920000,0.000000,0

89,22:00-22:15,261.940000,0.000000,0.000000,101.400000,58.100000,30.35,0,73.99,35.66,134.320000,0.000000,10.780000,0,0,78.600000,0.000000,35.66,73.99,3.960000,34.25,106.98,10.360000,0,0.000000,0,0,0,0,0,11.920000,0.000000,0

90,22:15-22:30,261.940000,0.000000,0.000000,101.400000,58.100000,29.31,0,72.67,35.43,134.320000,0.000000,10.780000,0,0,78.600000,0.000000,35.44,72.67,3.960000,33.92,106.32,10.360000,0,0.000000,0,0,0,0,0,11.920000,0.000000,0

91,22:30-22:45,261.940000,0.000000,0.000000,101.400000,58.100000,28.94,0,69.54,32.92,134.320000,0.000000,10.780000,0,0,78.600000,0.000000,32.93,69.54,3.960000,32.55,98.79,10.360000,0,0.000000,0,0,0,0,0,11.920000,0.000000,0

92,22:45-23:00,261.940000,0.000000,0.000000,101.400000,58.100000,31.76,0,69.42,32.38,134.320000,0.000000,10.780000,0,0,78.600000,0.000000,32.39,69.42,3.960000,31.88,97.16,10.360000,0,0.000000,0,0,0,0,0,11.920000,0.000000,0

