Block,Time,SINGRAULI_HYDRO,AURY_GF,RAMPUR,SALAL,CHAMERA2,TANAKPUR,AURY_LF,DULHASTI,SINGRAULI,KOLDAM,KISHANGANGA,DADRI_RF,TANDA2,RAPPC,AURY_RF,RAPPB,AURY_CRF,KHSTPP-I,SASAN,BRBCL,TALA,FSTPP I & II,KHSTPP-II,ANTA_GF,URI2,DADRT2,UNCHAHAR2,NJPC,RIHAND3,TEHRI,CHAMERA1,BSIUL,UNCHAHAR1,UNCHAHAR3,UNCHAHAR4,DADRI_GF,ANTA_LF,URI,NAPP,DADRI_LF,CHAMERA3,RIHAND2,JHAJJAR,KOTESHWR,DHAULIGNGA,ANTA_RF,RIHAND1,PARBATI3,ANTA_CRF,DADRI_CRF,SEWA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,0.000000,0.000000,0.000000,51.688084,12.735429,0.247745,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,16.312828,0.000000,20.045910,142.401290,0.000000,26.016168,624.883620,40.991227,0.000000,119.584659,0.000000,0.000000,0.000000,10.549970,25.519227,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,0.000000,57.111020,631.112550,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.282514,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,67.419240,3.222528,0.247745,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,17.428821,0.000000,20.045910,142.401290,0.000000,23.414551,586.203620,40.991227,0.000000,119.584659,0.000000,0.000000,0.000000,10.549970,25.519227,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,0.000000,57.111020,602.363640,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.282514,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,67.419240,3.222528,0.247745,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,17.428821,0.000000,20.045910,142.401290,0.000000,23.414551,586.203620,40.991227,0.000000,119.584659,0.000000,0.000000,0.000000,10.549970,25.519227,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,0.000000,57.111020,602.363640,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.282514,0,0,0,0,0

11,02:30-02:45,0.647455,0.000000,0.000000,67.419240,3.222528,0.000000,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,16.640279,0.000000,20.045910,142.401290,0.000000,23.414551,624.883620,40.993254,0.000000,119.584659,0.000000,0.000000,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,0.000000,57.111020,631.598468,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

12,02:45-03:00,0.647455,0.000000,0.000000,67.419240,3.222528,0.000000,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,16.094090,0.000000,20.045910,142.401290,0.000000,23.414551,620.716816,40.993254,0.000000,119.584659,0.000000,13.585731,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,0.000000,57.111020,623.381482,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

13,03:00-03:15,0.647455,0.000000,0.000000,67.419240,3.222528,0.000000,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,17.428821,0.000000,20.045910,142.401290,0.000000,24.715360,582.036816,40.993254,18.314980,119.584659,0.000000,13.585731,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,39.500016,40.174208,0.000000,0.000000,57.111020,568.841157,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

14,03:15-03:30,0.647455,0.000000,0.000000,67.419240,3.222528,0.000000,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,17.428821,0.000000,20.045910,142.401290,0.000000,24.715360,582.036816,40.993254,45.238001,119.584659,0.000000,13.585731,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,39.500016,40.174208,0.000000,0.000000,57.111020,488.001482,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

15,03:30-03:45,0.647455,0.000000,0.000000,67.419240,3.222528,0.000000,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,17.035499,0.000000,20.045910,142.401290,0.000000,24.715360,582.036816,40.993254,45.238001,119.584659,0.000000,27.171462,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,12.810816,40.174208,0.000000,0.000000,57.111020,437.717482,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

16,03:45-04:00,0.647455,0.000000,0.000000,67.419240,3.222528,0.000000,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,17.427338,0.000000,20.045910,142.401290,0.000000,24.715360,582.036816,40.993254,45.238001,119.584659,0.000000,27.171462,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,4.270272,40.174208,0.000000,0.000000,57.111020,437.717482,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

17,04:00-04:15,0.647455,0.000000,0.000000,67.419240,3.222528,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,17.428821,0.000000,20.045910,142.401290,0.000000,24.715360,582.036816,40.993254,45.238001,119.584659,0.000000,27.171462,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,4.270272,40.174208,0.000000,0.000000,57.111020,437.717482,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

18,04:15-04:30,0.647455,0.000000,0.000000,67.419240,3.222528,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,17.428821,0.000000,20.045910,142.401290,0.000000,24.715360,582.036816,40.993254,45.238001,119.584659,0.000000,27.171462,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,12.810816,40.174208,0.000000,0.000000,57.111020,454.156482,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

19,04:30-04:45,0.647455,0.000000,0.000000,67.419240,3.222528,6.069762,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,17.428821,0.000000,20.045910,142.401290,0.000000,24.715360,582.036816,40.993254,45.238001,119.584659,11.148543,27.171462,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,0.000000,57.111020,454.156482,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

20,04:45-05:00,0.647455,0.000000,0.000000,67.419240,3.222528,6.069762,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,17.428821,0.000000,20.045910,142.401290,0.000000,24.715360,582.036816,40.993254,45.238001,119.584659,11.148543,27.171462,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,9.358471,57.111020,437.717482,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

21,05:00-05:15,0.647455,0.000000,0.000000,67.419240,3.222528,6.069762,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,17.428821,0.000000,20.045910,142.401290,0.000000,24.715360,582.036816,40.993254,45.238001,119.584659,11.148543,27.171462,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,39.500016,40.174208,0.000000,9.358471,57.111020,439.428975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

22,05:15-05:30,0.647455,0.000000,0.000000,67.419240,12.735429,6.069762,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,17.428821,0.000000,20.045910,142.401290,0.000000,24.715360,582.036816,40.993254,67.857001,119.584659,22.297086,40.757193,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,39.500016,40.174208,0.000000,9.358471,57.111020,413.319975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

23,05:30-05:45,0.647455,0.000000,0.000000,67.419240,25.470857,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,20.045910,142.401290,0.000000,24.715360,582.036816,40.993254,67.857001,119.584659,22.297086,40.757193,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,18.716943,57.111020,413.319975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

24,05:45-06:00,0.647455,0.000000,0.000000,67.419240,25.470857,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,20.045910,142.401290,0.000000,24.715360,582.036816,40.993254,90.476001,119.584659,33.445629,40.757193,0.000000,10.551720,25.520010,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,18.716943,57.111020,434.593975,16.208854,8.834547,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

25,06:00-06:15,0.647455,0.000000,0.000000,67.419240,25.470857,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,20.045910,142.401290,0.000000,24.715360,594.607816,40.993254,113.095002,119.584659,33.445629,40.757193,0.000000,10.549970,25.519227,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,18.716943,57.111020,473.273975,24.790012,17.669094,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

26,06:15-06:30,0.647455,0.000000,0.000000,67.419240,38.206286,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,20.045910,142.401290,0.000000,24.715360,599.442816,40.991227,135.714002,119.584659,44.594172,40.757193,0.000000,10.549970,25.519227,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,28.103735,57.111020,403.166475,32.417708,26.503640,0.000000,79.294000,0.000000,0.000000,0.000000,16.241539,0,0,0,0,0

27,06:30-06:45,0.647455,0.000000,0.000000,67.419240,38.206286,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,20.045910,142.401290,0.000000,24.715360,586.871816,40.991227,135.714002,119.584659,44.594172,40.757193,0.000000,10.549970,25.519227,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,28.103735,57.111020,391.078975,32.417708,35.338187,0.000000,79.294000,0.000000,0.000000,0.000000,16.241539,0,0,0,0,0

28,06:45-07:00,0.647455,0.000000,0.000000,67.419240,38.206286,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,20.045910,142.401290,0.000000,24.715360,586.871816,40.991227,135.714002,119.584659,44.594172,40.757193,0.000000,10.549970,25.519227,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,28.103735,57.111020,391.078975,32.417708,35.338187,0.000000,79.294000,0.000000,0.000000,0.000000,16.241539,0,0,0,0,0

29,07:00-07:15,0.647455,0.000000,0.000000,67.419240,38.206286,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,20.045910,142.401290,0.000000,26.016168,582.036816,40.991227,135.714002,119.584659,44.594172,40.757193,0.000000,10.549970,25.519227,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,28.103735,57.111020,391.078975,32.417708,35.338187,0.000000,79.294000,0.000000,0.000000,0.000000,16.241539,0,0,0,0,0

30,07:15-07:30,0.647455,0.000000,0.000000,67.419240,38.206286,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340097,0.000000,17.280290,142.401290,0.000000,26.016168,582.036816,40.991227,135.714002,119.584659,44.594172,40.757193,0.000000,9.247228,22.041411,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,28.103735,57.111020,360.134975,32.417708,26.503640,0.000000,79.294000,0.000000,0.000000,0.000000,16.241539,0,0,0,0,0

31,07:30-07:45,0.647455,0.000000,0.000000,67.419240,38.206286,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.280290,142.401290,0.000000,26.016168,582.036816,40.991227,135.714002,119.584659,44.594172,40.757193,0.000000,9.247228,22.041411,0.000000,0.000000,0.000000,39.500016,40.174208,0.000000,28.103735,57.111020,350.464975,32.417708,26.503640,0.000000,79.294000,0.000000,0.000000,0.000000,16.241539,0,0,0,0,0

32,07:45:08:00,0.647455,0.000000,0.000000,67.419240,38.206286,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.280290,142.401290,0.000000,26.016168,582.036816,40.991227,113.095002,119.584659,44.594172,40.757193,0.000000,9.247228,22.041411,0.000000,0.000000,0.000000,39.500016,40.174208,0.000000,28.103735,57.111020,350.464975,17.162316,17.669094,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

33,08:00-08:15,0.647455,0.000000,0.000000,67.419240,38.206286,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.280290,142.401290,0.000000,26.016168,586.871816,40.991227,90.476001,119.584659,44.594172,40.757193,0.000000,9.247228,22.041411,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,28.103735,57.111020,379.474975,8.581158,8.834547,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

34,08:15-08:30,0.647455,0.000000,0.000000,67.419240,38.206286,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.280290,142.401290,0.000000,26.016168,582.036816,40.991227,58.607936,119.584659,44.594172,40.757193,0.000000,9.247228,22.041411,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,28.103735,57.111020,350.464975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

35,08:30-08:45,0.647455,0.000000,0.000000,67.419240,38.206286,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.241125,404.950590,19.340000,0.000000,15.089648,125.507704,0.000000,26.016168,582.036816,36.659660,36.629960,119.584659,44.594172,40.757193,0.000000,8.501574,19.612222,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,18.716943,57.111020,350.464975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

36,08:45:09:00,0.647455,0.000000,0.000000,67.419240,25.470857,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.241125,404.950590,19.340000,0.000000,15.089648,125.507704,0.000000,26.016168,582.036816,36.381441,22.619000,119.584659,44.594172,40.757193,0.000000,8.501574,19.427514,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,18.716943,57.111020,350.464975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

37,09:00:09:15,0.647455,0.000000,0.000000,67.419240,25.470857,0.247745,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,15.089648,142.401290,0.000000,20.812934,527.015000,36.381441,18.314980,119.584659,33.080103,40.757193,0.000000,8.501574,19.427514,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,18.716943,57.111020,350.464975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

38,09:15-09:30,0.647455,0.000000,0.000000,67.419240,25.470857,0.247745,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,20.812934,527.015000,36.381441,0.000000,119.584659,31.617999,35.904710,0.000000,8.501574,19.427514,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,9.358471,57.111020,350.464975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

39,09:30-09:45,0.647455,0.000000,0.000000,67.419240,25.470857,0.247745,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.241125,404.950590,19.340000,0.000000,17.855268,130.342704,0.000000,20.812934,478.665000,36.381441,0.000000,119.584659,31.617999,35.904710,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,18.716943,57.111020,371.738975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

40,09:45-10:00,0.647455,0.000000,0.000000,67.419240,25.470857,0.247745,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.241125,404.950590,19.340000,0.000000,17.855268,125.507704,0.000000,20.812934,478.665000,36.381441,0.000000,119.584659,21.078666,27.171462,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,33.094608,40.174208,0.000000,18.716943,57.111020,381.408975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

41,10:00-10:15,0.647455,0.000000,0.000000,67.419240,25.470857,0.247745,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,20.812934,478.665000,36.381441,0.000000,119.584659,10.539333,27.171462,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,39.500016,40.174208,0.000000,18.716943,57.111020,410.418975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

42,10:15-10:30,0.647455,0.000000,0.000000,67.419240,25.470857,0.247745,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,20.812934,478.665000,36.381441,0.000000,119.584659,10.539333,27.171462,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,39.500016,40.174208,0.000000,18.716943,57.111020,410.418975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

43,10:30-10:45,0.647455,0.000000,0.000000,64.610105,25.470857,0.000000,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,20.812934,420.645000,36.381441,0.000000,119.584659,0.000000,27.171462,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,429.758975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

44,10:45-11:00,0.647455,0.000000,0.000000,64.610105,25.470857,0.000000,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,20.812934,362.625000,36.381441,0.000000,119.584659,0.000000,27.171462,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,439.428975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

45,11:00-11:15,0.647455,0.000000,0.000000,64.610105,25.470857,0.000000,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,18.211318,362.625000,36.381441,0.000000,119.584659,0.000000,27.171462,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,9.358471,57.111020,371.738975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

46,11:15-11:30,0.647455,0.000000,0.000000,64.610105,25.470857,0.000000,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,18.953200,0.000000,17.855268,142.401290,0.000000,18.211318,362.625000,36.381441,0.000000,119.584659,0.000000,13.585731,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,9.358471,57.111020,371.738975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

47,11:30-11:45,0.647455,0.000000,0.000000,64.610105,25.470857,0.000000,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,18.211318,362.625000,36.381441,0.000000,119.584659,0.000000,12.986810,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,9.358471,57.111020,371.738975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

