Block,Time,L_NR_2019_11,L_NR_2012_07,LT_MEJA_Delhi,SH-06,LT-05,L_NR_2020_02,L_NR_2012_04,LT-36,SH-07,L_NR_2012_02,L_NR_2012_01,LT-31,LT-35,LT-59,L_NR_2019_19,L_NR_2019_05,L_NR_2021_14,L_NR_2021_15,L_NR_2020_05,L_NR_2020_06,L_NR_2022_08,L_NR_2020_07,L_NR_2018_61,L_NR_2021_17,L_NR_2022_09,L_NR_2021_12,L_NR_2022_10,L_NR_2019_06,L_NR_2021_16,L_NR_2019_07,L_NR_2021_13
36,08:45:09:00,3.220000,36.610000,6.430000,26.010000,66.160000,3.430000,270.980000,10.500000,26.010000,154.820000,48.180000,10.240000,10.240000,3.490000,103.810000,31.34,56.51,36.34,22.24,7.41,3.35,7.42,6.73,34.66,12.65,161.01,12.65,31.33,69.34,31.33,32.2

37,09:00:09:15,3.220000,36.610000,6.340000,26.010000,66.160000,3.430000,270.980000,11.600000,26.010000,154.820000,48.180000,11.320000,11.320000,3.490000,112.470000,31.34,62.63,39,22.19,7.4,4.01,7.39,6.73,37,13.04,178.13,13.04,31.33,74,31.33,35.62

38,09:15-09:30,3.220000,36.610000,6.340000,26.010000,66.160000,3.430000,270.980000,12.410000,26.010000,154.820000,48.180000,12.100000,12.100000,3.490000,120.000000,31.34,69.11,41.14,22.34,7.45,3.94,7.44,6.84,39.33,13.87,194.73,13.87,31.33,78.67,31.33,38.94

39,09:30-09:45,3.220000,36.610000,6.340000,26.010000,66.160000,3.430000,270.980000,13.290000,26.010000,165.420000,48.180000,12.970000,12.970000,3.490000,126.160000,31.34,74.87,43.16,22,7.33,3.92,7.35,6.68,41.66,14.73,210.32,14.73,31.33,83.34,31.33,42.06

40,09:45-10:00,3.220000,55.570000,6.340000,26.010000,75.620000,3.430000,270.980000,14.190000,26.010000,165.420000,48.180000,13.840000,13.840000,3.490000,131.430000,31.34,79.88,45.51,22.29,7.43,3.95,7.43,6.62,44.33,15.27,225.01,15.27,31.33,88.67,31.33,45

41,10:00-10:15,3.140000,55.570000,6.340000,26.010000,94.520000,3.330000,270.980000,14.990000,26.010000,165.420000,48.180000,14.620000,14.620000,3.410000,135.890000,31.34,84.73,47.5,22.32,7.44,2.54,7.44,6.62,46,16.26,238.41,16.26,31.33,92,31.33,47.68

42,10:15-10:30,3.140000,55.570000,6.340000,26.010000,115.310000,3.330000,270.980000,15.670000,26.010000,165.420000,48.180000,15.290000,15.290000,3.410000,139.370000,31.34,89.26,48.78,22.13,7.38,2.46,7.38,6.73,45.66,17.37,238.54,17.37,31.33,91.34,31.33,47.71

43,10:30-10:45,3.140000,55.570000,6.340000,26.010000,115.310000,3.330000,270.980000,16.250000,26.010000,165.420000,48.180000,15.850000,15.850000,3.410000,142.850000,31.34,92.35,49.49,22.47,7.49,2.43,7.49,6.69,45.66,14.77,238.54,14.77,31.33,91.34,31.33,47.71

44,10:45-11:00,3.140000,55.570000,6.340000,26.010000,115.310000,3.330000,270.980000,16.760000,26.010000,165.420000,48.180000,16.340000,16.340000,3.410000,145.240000,31.34,93.87,49.96,22.28,7.43,2.44,7.43,6.73,45.33,14.88,238.54,14.88,31.33,90.67,31.33,47.71

45,11:00-11:15,3.140000,55.570000,6.340000,26.010000,115.310000,3.330000,270.980000,17.190000,26.010000,165.420000,48.180000,16.780000,16.780000,3.410000,147.020000,31.34,93.87,50,22.17,7.39,2.46,7.39,6.72,45,14.97,238.54,14.97,31.33,90,31.33,47.71

46,11:15-11:30,3.140000,55.570000,6.340000,26.010000,115.310000,3.330000,270.980000,17.550000,26.010000,165.420000,48.180000,17.110000,17.110000,3.410000,147.360000,31.34,93.87,50,22.04,7.35,2.53,7.34,6.63,45,15.31,238.54,15.31,31.33,90,31.33,47.71

47,11:30-11:45,3.140000,55.570000,6.250000,26.010000,115.310000,3.330000,270.980000,17.790000,26.010000,165.420000,48.180000,17.350000,17.350000,3.410000,146.480000,31.34,93.87,50,22.44,7.48,2.52,7.49,6.66,44.66,15.96,238.54,15.96,31.33,89.34,31.33,47.71

48,11:45-12:00,3.140000,55.570000,6.250000,26.010000,115.310000,3.330000,270.980000,18.160000,26.010000,165.420000,48.180000,17.720000,17.720000,3.410000,145.170000,31.34,93.87,50,22.07,7.36,2.46,7.35,6.63,44.66,16.34,238.54,16.34,31.33,89.34,31.33,47.71

49,12:00-12:15,3.300000,55.570000,6.250000,26.010000,115.310000,3.520000,270.980000,18.190000,26.010000,165.420000,48.180000,17.750000,17.750000,3.330000,146.700000,31.34,93.87,50,22.01,7.34,2.47,7.34,6.75,44.33,16.27,238.54,16.27,31.33,88.67,31.33,47.71

50,12:15-12:30,3.300000,55.570000,6.250000,26.010000,115.310000,3.520000,270.980000,18.230000,26.010000,165.420000,48.180000,17.790000,17.790000,3.330000,142.100000,31.34,93.87,50,22.47,7.49,2.51,7.49,6.76,44.33,16.4,238.54,16.4,31.33,88.67,31.33,47.71

51,12:30-12:45,3.300000,55.570000,6.250000,26.010000,115.310000,3.520000,270.980000,18.200000,26.010000,200.760000,48.180000,17.760000,17.760000,3.330000,141.410000,31.34,93.87,50,22.13,7.38,2.51,7.38,6.74,44.66,16.7,238.54,16.7,31.33,89.34,31.33,47.71

52,12:45-13:00,3.300000,55.570000,6.250000,26.010000,115.310000,3.520000,270.980000,18.260000,26.010000,200.760000,48.180000,17.820000,17.820000,3.330000,140.910000,31.34,93.87,50,22.12,7.37,2.49,7.38,6.74,45,17.2,238.54,17.2,31.33,90,31.33,47.71

53,13:00-13:15,3.300000,55.570000,6.250000,26.010000,94.520000,3.520000,270.980000,18.170000,26.010000,200.760000,48.180000,17.730000,17.730000,3.330000,140.160000,31.34,93.87,50,22.43,7.48,3.94,7.47,6.74,45.33,17.87,238.54,17.87,31.33,90.67,31.33,47.71

54,13:15-13:30,3.300000,55.570000,6.250000,26.010000,70.330000,3.520000,270.980000,18.060000,26.010000,200.760000,48.180000,17.610000,17.610000,3.330000,140.380000,31.34,93.87,49.82,22.45,7.48,4.12,7.49,6.67,45.33,18.29,238.54,18.29,31.33,90.67,31.33,47.71

55,13:30-13:45,3.450000,55.570000,6.250000,26.010000,70.330000,3.520000,270.980000,17.850000,26.010000,200.760000,48.180000,17.400000,17.400000,3.330000,138.270000,31.34,93.87,49.01,22.48,7.49,3.96,7.5,6.73,45.66,18.89,238.54,18.89,31.33,91.34,31.33,47.71

56,13:45-14:00,3.450000,55.570000,6.250000,26.010000,70.330000,3.520000,270.980000,17.390000,26.010000,200.760000,48.180000,16.970000,16.970000,3.330000,133.910000,31.34,93.87,48.05,22.25,7.42,3.97,7.42,6.77,46.33,19.49,238.54,19.49,31.33,92.67,31.33,47.71

57,14:00-14:15,0.000000,55.570000,6.250000,26.010000,78.830000,3.610000,270.980000,17.110000,26.010000,200.760000,67.440000,16.700000,16.700000,3.490000,128.940000,31.34,93.87,46.36,30.83,10.28,4.29,10.26,10.05,47,25.23,238.54,25.23,31.33,94,31.33,47.71

58,14:15-14:30,0.000000,55.570000,6.250000,26.010000,87.330000,3.610000,270.980000,16.800000,26.010000,200.760000,67.440000,16.380000,16.380000,3.490000,123.760000,31.34,93.87,45.22,31.25,10.42,4.62,10.4,10.47,47.66,25.7,238.54,25.7,31.33,95.34,31.33,47.71

59,14:30-14:45,0.000000,55.570000,6.250000,25.080000,95.840000,3.610000,270.980000,16.030000,25.080000,200.760000,67.440000,15.630000,15.630000,3.490000,117.430000,31.34,92.52,43.86,32.92,10.97,4.84,10.99,10.85,48.66,26.53,238.54,26.53,31.33,97.34,31.33,47.71

60,14:45-15:00,0.000000,55.570000,6.250000,25.080000,104.350000,3.610000,270.980000,15.460000,25.080000,200.760000,67.440000,15.080000,15.080000,3.490000,110.420000,31.34,90.64,42.37,35.15,11.72,5.23,11.7,11.25,47.66,28.28,238.54,28.28,31.33,95.34,31.33,47.71

61,15:00-15:15,3.600000,55.570000,6.250000,25.080000,112.850000,3.610000,270.980000,14.770000,25.080000,200.760000,96.350000,14.410000,14.410000,3.490000,103.030000,31.34,86.34,40.68,33.17,11.06,5.32,11.05,11.66,45.33,31.26,238.54,31.26,31.33,90.67,31.33,47.71

62,15:15-15:30,3.600000,55.570000,6.250000,25.080000,115.310000,3.610000,270.980000,13.890000,25.080000,200.760000,100.930000,13.550000,13.550000,3.490000,95.580000,31.34,81.39,38.77,35.06,11.69,5.44,11.67,16.93,42.66,27.13,231.48,27.13,31.33,85.34,31.33,46.29

63,15:30-15:45,3.600000,55.570000,6.250000,25.080000,115.310000,3.610000,270.980000,13.180000,25.080000,200.760000,100.930000,12.860000,12.860000,3.490000,87.720000,31.34,76.8,37.96,36.29,12.1,8.88,12.09,17.25,40,28.15,218,28.15,31.33,80,31.33,43.6

64,15:45-16:00,3.600000,68.000000,6.250000,25.080000,115.310000,3.610000,270.980000,12.240000,25.080000,200.760000,100.930000,11.940000,11.940000,3.490000,79.450000,31.34,70.84,35.67,37.42,12.47,9.55,12.47,17.66,37.66,29.4,203.43,29.4,31.33,75.34,31.33,40.68

65,16:00-16:15,3.600000,68.000000,6.250000,25.080000,115.310000,3.710000,270.980000,11.060000,25.080000,200.760000,100.930000,10.790000,10.790000,3.570000,70.750000,31.34,64.85,32.99,39.55,13.18,10.29,13.19,17.33,33.66,31.28,188.74,31.28,31.33,67.34,31.33,37.75

66,16:15-16:30,3.600000,68.000000,6.250000,25.080000,115.310000,3.710000,270.980000,10.260000,25.080000,200.760000,100.930000,10.010000,10.010000,3.570000,60.900000,31.34,58.83,29.89,41.89,13.96,10.41,13.97,16.93,29.66,33.65,172.95,33.65,31.33,59.34,31.33,34.59

67,16:30-16:45,3.600000,67.300000,6.250000,25.080000,115.310000,3.710000,270.980000,8.930000,25.080000,198.650000,100.930000,8.710000,8.710000,3.570000,49.800000,31.34,52.2,26.54,44.22,14.74,11.11,14.75,16.73,26,36.2,153.75,36.2,31.33,52,31.33,30.75

68,16:45-17:00,3.600000,67.300000,6.250000,25.080000,115.310000,3.710000,270.980000,7.700000,25.080000,207.510000,100.930000,7.510000,7.510000,3.570000,38.820000,31.34,45.05,23.07,46.2,15.4,8.43,15.4,16.58,24,39.28,135.45,39.28,31.33,48,31.33,27.09

69,17:00-17:15,3.760000,67.300000,6.320000,25.080000,115.310000,3.710000,270.980000,6.470000,25.080000,247.980000,100.930000,6.320000,6.320000,3.570000,29.610000,33,37.57,20.2,48.28,16.09,8.34,16.1,14.3,18.66,29.95,115.96,29.95,33,37.34,24.64,23.19

70,17:15-17:30,3.760000,72.820000,6.320000,25.080000,115.310000,3.710000,270.980000,5.240000,25.080000,260.720000,100.930000,5.120000,5.120000,3.570000,22.100000,22.85,30.43,16.54,50.69,16.9,8.29,16.89,13.92,15,30.32,96.05,30.32,33,30,13.97,19.21

71,17:30-17:45,3.760000,86.910000,6.320000,25.080000,115.310000,3.710000,270.980000,4.060000,25.080000,260.720000,100.930000,3.960000,3.960000,3.570000,15.780000,10.07,23.19,12.8,52.78,17.59,8.11,17.59,13.35,11.33,29.55,76.73,29.55,19.92,22.67,8.14,15.34

72,17:45-18:00,3.760000,86.910000,6.320000,26.010000,115.310000,3.710000,270.980000,2.990000,26.010000,260.720000,100.930000,2.910000,2.910000,3.570000,10.280000,5.03,16.32,9.17,54.65,18.22,8.18,18.21,12.42,7.33,28.73,57.08,28.73,12.63,14.67,2.51,11.42

73,18:00-18:15,3.760000,86.910000,6.320000,26.000000,115.310000,3.890000,270.980000,2.010000,26.000000,260.720000,100.930000,1.960000,1.960000,3.730000,5.770000,0,10.47,6.16,37.4,12.47,8.45,12.45,10.97,5,29.51,39.73,29.51,0,10,0,7.95

74,18:15-18:30,3.760000,86.910000,6.320000,26.000000,115.310000,3.890000,270.980000,1.410000,26.000000,260.720000,100.930000,1.380000,1.380000,3.730000,2.890000,0,6.05,3.92,37.83,12.61,8.5,12.62,10.66,2.33,35.24,25.75,35.24,0,4.67,0,5.15

75,18:30-18:45,3.760000,86.910000,6.320000,21.500000,115.310000,3.890000,270.980000,0.000000,21.500000,260.720000,100.930000,0.000000,0.000000,3.730000,1.390000,0,3.01,1.71,38.4,12.8,8.47,12.81,10.33,1,35.83,15.45,35.83,0,2,0,3.09

76,18:45-19:00,3.760000,86.910000,6.320000,21.500000,115.310000,3.890000,270.980000,0.000000,21.500000,260.720000,100.930000,0.000000,0.000000,3.730000,0.400000,0,0.93,0.5,39.03,13.01,7.94,13,9.92,0.67,36.39,8.59,36.39,0,1.33,0,1.72

77,19:00-19:15,3.760000,86.910000,6.320000,21.500000,115.310000,3.890000,270.980000,0.000000,21.500000,260.720000,100.930000,0.000000,0.000000,4.100000,0.000000,0,0.03,0,39.52,13.17,7.49,13.18,9.94,0.23,36.4,3.46,36.4,0,0.47,0,0.69

78,19:15-19:30,3.760000,86.910000,6.320000,21.500000,115.310000,3.890000,270.980000,0.000000,21.500000,260.720000,100.930000,0.000000,0.000000,4.100000,0.000000,0,0,0,39.92,13.31,7.11,13.3,9.94,0,36.39,0.14,36.39,0,0,0,0.03

79,19:30-19:45,3.760000,86.910000,6.320000,29.870000,115.310000,3.890000,270.980000,0.000000,8.390000,260.720000,100.930000,0.000000,0.000000,4.100000,0.000000,0,0,0,30.41,10.14,6.92,10.12,7.33,0,36.33,0,36.33,0,0,0,0

80,19:45-20:00,3.760000,86.910000,6.320000,29.870000,115.310000,3.890000,270.980000,0.000000,8.390000,260.720000,100.930000,0.000000,0.000000,4.100000,0.000000,0,0,0,31.01,10.34,7.02,10.34,7.47,0,27.67,0,27.67,0,0,0,0

81,20:00-20:15,3.760000,86.910000,6.320000,30.350000,115.310000,3.710000,270.980000,0.000000,6.640000,260.720000,100.930000,0.000000,0.000000,4.180000,0.000000,0,0,0,31.49,10.49,6.1,10.5,7.17,0,28.11,0,28.11,0,0,0,0

82,20:15-20:30,3.760000,86.910000,6.320000,30.350000,115.310000,3.710000,270.980000,0.000000,6.640000,260.720000,100.930000,0.000000,0.000000,4.180000,0.000000,0,0,0,32.2,10.73,6,10.74,7.07,0,28.14,0,28.14,0,0,0,0

83,20:30-20:45,3.760000,86.910000,6.370000,30.350000,115.310000,4.170000,270.980000,0.000000,6.640000,260.720000,100.930000,0.000000,0.000000,4.180000,0.000000,0,0,0,32.79,10.93,5.88,10.93,7.03,0,28.37,0,28.37,0,0,0,0

84,20:45-21:00,3.760000,86.910000,6.370000,30.350000,115.310000,4.170000,270.980000,0.000000,6.640000,260.720000,100.930000,0.000000,0.000000,4.180000,0.000000,0,0,0,32.88,10.96,5.84,10.95,7.02,0,28.42,0,28.42,0,0,0,0

85,21:00-21:15,3.680000,86.910000,6.370000,15.330000,115.310000,4.080000,270.980000,0.000000,15.330000,260.720000,100.930000,0.000000,0.000000,4.180000,0.000000,0,0,0,32.72,10.91,5.81,10.91,7.12,0,29.43,0,29.43,0,0,0,0

86,21:15-21:30,3.680000,86.910000,6.370000,15.330000,115.310000,4.080000,270.980000,0.000000,15.330000,260.720000,100.930000,0.000000,0.000000,4.180000,0.000000,0,0,0,32.83,10.94,5.77,10.96,7.13,0,29.71,0,29.71,0,0,0,0

87,21:30-21:45,3.910000,86.910000,6.370000,30.350000,115.310000,4.080000,270.980000,0.000000,30.350000,260.720000,100.930000,0.000000,0.000000,4.180000,0.000000,0,0,0,32.85,10.95,5.74,10.96,7.13,0,29.9,0,29.9,0,0,0,0

88,21:45-22:00,3.910000,86.910000,6.370000,30.350000,115.310000,4.080000,270.980000,0.000000,30.350000,260.720000,100.930000,0.000000,0.000000,4.180000,0.000000,0,0,0,33.12,11.04,5.71,11.04,7.13,0,30.23,0,30.23,0,0,0,0

89,22:00-22:15,3.910000,86.910000,6.370000,30.830000,115.310000,4.080000,270.980000,0.000000,30.830000,260.720000,100.930000,0.000000,0.000000,4.100000,0.000000,0,0,0,33.12,11.04,5.64,11.04,7.13,0,40.41,0,40.41,0,0,0,0

90,22:15-22:30,3.910000,86.910000,6.370000,30.830000,115.310000,4.080000,270.980000,0.000000,30.830000,260.720000,100.930000,0.000000,0.000000,4.100000,0.000000,0,0,0,33.1,11.03,5.55,11.03,7.17,0,40.81,0,40.81,0,0,0,0

91,22:30-22:45,3.910000,86.910000,6.370000,30.830000,115.310000,4.080000,270.980000,0.000000,30.830000,260.720000,100.930000,0.000000,0.000000,4.100000,0.000000,0,0,0,45.28,15.09,5.42,15.1,7.13,0,40.98,0,40.98,0,0,0,0

92,22:45-23:00,3.910000,86.910000,6.370000,30.830000,115.310000,4.080000,270.980000,0.000000,30.830000,260.720000,100.930000,0.000000,0.000000,4.100000,0.000000,0,0,0,45.08,15.03,8.18,15.02,7.12,0,41.31,0,41.31,0,0,0,0

93,23:00-23:15,3.910000,86.910000,6.370000,30.830000,115.310000,3.990000,270.980000,0.000000,30.830000,260.720000,100.930000,0.000000,0.000000,4.100000,0.000000,0,0,0,44.74,14.91,8.05,14.93,7.12,0,40.93,0,40.93,0,0,0,0

94,23:15-23:30,3.910000,86.910000,6.370000,30.830000,115.310000,3.990000,270.980000,0.000000,30.830000,260.720000,100.930000,0.000000,0.000000,4.100000,0.000000,0,0,0,44.42,14.81,7.84,14.79,7.13,0,40.6,0,40.6,0,0,0,0

95,23:30-23:45,3.910000,86.910000,6.370000,30.830000,115.310000,3.990000,270.980000,0.000000,30.830000,260.720000,100.930000,0.000000,0.000000,4.100000,0.000000,0,0,0,43.63,14.54,7.71,14.55,7.13,0,40.5,0,40.5,0,0,0,0

