Block,Time,DADRI_GF,PARBATI3,ANTA_CRF,ANTA_LF,SALAL,AURY_GF,RAPPB,RIHAND1,TANDA2,JHAJJAR,KISHANGANGA,UNCHAHAR3,UNCHAHAR1,AURY_RF,RIHAND2,TANAKPUR,DADRI_RF,RAMPUR,UNCHAHAR4,CHAMERA1,DADRT2,RAPPC,UNCHAHAR2,URI,SEWA2,TEHRI,DADRI_LF,CHAMERA3,CHAMERA2,DHAULIGNGA,RIHAND3,AURY_LF,SINGRAULI_HYDRO,KOTESHWR,NAPP,KOLDAM,BSIUL,ANTA_GF,SINGRAULI,DULHASTI,DADRI_CRF,AURY_CRF,NJPC,URI2,ANTA_RF,KHSTPP-II,BRBCL,FSTPP I & II,TALA,KHSTPP-I,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
11,02:30-02:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,41.761727,0.000000,230.419900,0.000000,5.784600,7.712800,0.000000,113.884312,3.087530,0.000000,0.000000,0.000000,0.000000,174.502100,52.118668,13.497400,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,0.000000,5.187629,0.000000,43.384500,12.684551,4.820500,0.000000,13.497400,403.736157,52.06,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,41.761727,0.000000,230.419900,0.000000,5.784600,7.712800,0.000000,113.884312,3.087530,0.000000,0.000000,0.000000,0.000000,174.502100,52.118668,13.497400,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,0.000000,5.187629,0.000000,43.384500,13.639472,4.820500,0.000000,13.497400,403.736157,53.03,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,41.761727,0.000000,230.419900,0.000000,5.784600,7.606749,0.000000,84.479262,3.087530,0.000000,0.000000,0.000000,0.000000,174.502100,52.118668,13.497400,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.958943,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,0.000000,5.187629,0.000000,42.863886,13.813130,4.714449,0.000000,13.150324,403.736157,52.06,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,41.761727,0.000000,230.419900,0.000000,5.784600,7.606749,0.000000,83.151022,3.087530,0.000000,0.000000,0.000000,0.000000,174.502100,52.118668,13.497400,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.815343,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,0.000000,5.187629,0.000000,42.863886,13.299214,4.714449,0.000000,13.150324,403.736157,51.10,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,41.761727,0.000000,230.419900,0.000000,5.784600,7.606749,0.000000,83.151022,8.027579,0.000000,0.000000,0.000000,0.000000,174.502100,52.118668,13.497400,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.635843,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,0.000000,5.187629,0.000000,42.863886,13.723276,4.714449,0.000000,13.150324,403.736157,50.13,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,41.761727,0.000000,230.419900,0.000000,5.784600,7.606749,0.000000,83.151022,8.027579,0.000000,0.000000,0.000000,0.000000,174.502100,52.118668,13.497400,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.276843,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,0.000000,5.187629,0.000000,42.863886,12.527028,4.714449,0.000000,13.150324,403.736157,51.10,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,41.761727,0.000000,230.419900,0.000000,5.784600,7.606749,0.000000,100.504822,8.027579,0.000000,0.000000,0.000000,0.000000,174.502100,52.118668,13.497400,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,0.000000,5.187629,0.000000,42.863886,17.659843,4.714449,0.000000,13.150324,403.736157,53.03,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,50.883911,0.000000,230.419900,0.000000,5.784600,7.606749,0.000000,107.930434,3.087530,0.000000,0.000000,0.000000,0.000000,174.502100,52.118668,13.497400,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,0.000000,5.187629,0.000000,42.863886,19.281969,4.714449,0.000000,13.150324,403.736157,52.06,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,230.419900,0.000000,5.784600,7.606749,0.000000,113.884312,3.087530,0.000000,0.000000,0.000000,0.000000,174.502100,52.118668,13.497400,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,16.434049,5.187629,0.000000,42.863886,19.281969,4.714449,0.000000,18.144362,403.736157,53.03,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,230.419900,0.000000,5.784600,7.606749,0.000000,113.884312,3.087530,0.000000,0.000000,0.000000,0.000000,174.502100,52.118668,13.497400,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,16.434049,5.187629,0.000000,67.487000,19.281969,4.714449,0.000000,27.663693,403.736157,53.03,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,230.419900,0.000000,5.784600,7.606749,0.000000,113.884312,3.087530,0.000000,0.000000,0.000000,0.000000,174.502100,52.118668,13.497400,6.386198,0.000000,15.002360,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,18.260054,5.187629,0.000000,83.557751,19.281969,4.714449,0.000000,27.663693,403.736157,55.92,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,230.419900,0.000000,5.784600,7.606749,0.000000,113.884312,3.087530,0.000000,0.000000,0.000000,0.000000,174.502100,52.118668,13.497400,6.386198,0.000000,30.004720,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,36.520108,5.187629,0.000000,91.387810,19.281969,4.714449,0.000000,27.663693,403.736157,58.81,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,230.419900,0.000000,5.784600,7.606749,0.000000,113.884312,3.087530,0.000000,0.000000,0.000000,0.000000,193.784100,52.118668,32.186286,6.386198,0.000000,30.004720,0.000000,0.000000,12.697236,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,54.780162,5.187629,0.000000,108.230734,19.281969,15.782317,0.000000,34.097614,403.736157,61.70,0,0,0,0,0

24,05:45-06:00,0.000000,3.681898,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,230.419900,0.000000,5.784600,7.606749,0.000000,113.884312,3.087530,0.000000,0.000000,0.000000,0.000000,246.260235,52.118668,32.186286,6.386198,5.012067,45.007080,0.000000,0.000000,12.697236,8.808052,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,31.774522,0.000000,0.000000,80.344238,5.187629,0.000000,142.219814,19.281969,15.782317,0.000000,43.625525,403.736157,63.63,0,0,0,0,0

25,06:00-06:15,0.000000,15.763432,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,230.419900,0.000000,5.784600,7.606749,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,6.778587,305.430544,52.118668,32.186286,6.386198,5.012067,45.007080,0.000000,0.000000,25.394471,17.616105,119.226029,0.000000,0.571740,17.110847,0.000000,0.000000,2.121020,0.000000,118.945838,47.661784,0.000000,0.000000,104.995310,5.187629,0.000000,142.219814,19.281969,15.782317,0.000000,43.625525,403.736157,68.45,0,0,0,0,0

26,06:15-06:30,0.000000,15.763432,0.000000,0.000000,12.323126,0.000000,0.000000,73.271600,0.000000,262.235200,0.000000,9.354759,13.526323,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,25.134087,326.714883,52.118668,32.186286,6.386198,10.157788,45.007080,0.000000,9.330406,38.091707,26.424157,119.226029,0.000000,0.571740,19.012052,0.000000,0.000000,12.573407,0.000000,118.945838,47.661784,0.000000,0.000000,118.690351,5.187629,0.000000,142.219814,19.281969,15.782317,0.000000,43.625525,403.736157,75.20,0,0,0,0,0

27,06:30-06:45,0.000000,15.763432,0.000000,0.000000,68.337336,0.000000,0.000000,73.271600,0.000000,262.235200,0.000000,9.354759,7.510339,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,25.134087,329.298092,52.118668,40.868295,6.386198,10.157788,45.007080,0.000000,9.330406,38.091707,26.424157,119.226029,0.000000,0.571740,19.012052,0.000000,0.000000,12.573407,0.000000,118.945838,47.661784,0.000000,0.000000,127.820378,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,80.98,0,0,0,0,0

28,06:45-07:00,0.000000,15.763432,0.000000,0.000000,68.337336,0.000000,0.000000,73.271600,0.000000,262.235200,0.000000,9.354759,7.510339,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,25.134087,329.298092,52.118668,40.868295,6.386198,10.157788,45.007080,0.000000,9.330406,38.091707,26.424157,119.226029,0.000000,0.571740,19.012052,0.000000,0.000000,12.573407,0.000000,118.945838,47.661784,0.000000,0.000000,127.820378,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,85.80,0,0,0,0,0

29,07:00-07:15,0.000000,15.763432,0.000000,0.000000,68.337336,0.000000,0.000000,73.271600,0.000000,262.235200,0.000000,10.339172,7.510339,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,36.558672,329.298092,52.118668,40.868295,11.708030,10.157788,45.007080,0.000000,9.330406,38.091707,26.424157,119.226029,0.000000,0.571740,19.012052,0.000000,0.000000,12.573407,0.000000,118.945838,47.661784,0.000000,0.000000,127.820378,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

30,07:15-07:30,0.000000,15.763432,0.000000,0.000000,68.337336,0.000000,0.000000,73.271600,0.000000,262.235200,0.000000,10.339172,7.510339,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,36.558672,329.298092,52.118668,40.868295,11.708030,10.157788,45.007080,0.000000,9.330406,38.091707,26.424157,119.226029,0.000000,0.571740,19.012052,0.000000,0.000000,12.573407,0.000000,118.945838,47.661784,0.000000,0.000000,127.820378,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

31,07:30-07:45,0.000000,3.681898,0.000000,0.000000,12.323126,0.000000,0.000000,73.271600,0.000000,295.014600,0.000000,10.339172,9.539955,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,36.558672,329.298092,52.118668,40.868295,11.708030,10.157788,45.007080,0.000000,9.330406,38.091707,26.424157,119.226029,0.000000,0.571740,19.012052,0.000000,0.000000,12.573407,0.000000,118.945838,47.661784,0.000000,0.000000,119.968555,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,323.937600,0.000000,10.339172,10.616862,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,26.657365,329.298092,52.118668,40.868295,11.708030,4.755038,45.007080,0.000000,0.000000,25.394471,17.616105,119.226029,0.000000,0.571740,17.110847,0.000000,0.000000,6.286703,0.000000,118.945838,31.774522,0.000000,0.000000,114.125338,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,381.783600,0.000000,10.339172,10.616862,0.000000,113.884312,8.027579,0.000000,0.000000,0.000000,22.849170,329.298092,52.118668,40.868295,38.317190,4.369494,45.007080,0.000000,0.000000,12.697236,8.808052,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,6.286703,0.000000,118.945838,31.774522,0.000000,0.000000,95.865284,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,429.988600,0.000000,10.339172,10.616862,0.000000,113.884312,8.027579,0.000000,0.000000,0.000000,12.947863,329.298092,52.118668,40.868295,38.317190,0.000000,45.007080,0.000000,0.000000,12.697236,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,6.286703,0.000000,118.945838,31.774522,0.000000,0.000000,73.040216,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,429.988600,0.000000,10.339172,10.616862,0.000000,113.884312,8.027579,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,8.514931,0.000000,45.007080,0.000000,0.000000,12.697236,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,31.774522,0.000000,0.000000,54.780162,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,468.552600,0.000000,10.339172,10.616862,0.000000,113.884312,8.027579,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,6.386198,0.000000,30.004720,0.000000,0.000000,12.697236,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,36.520108,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,493.619200,0.000000,10.339172,16.632846,0.000000,113.884312,8.027579,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,6.386198,0.000000,15.002360,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,18.260054,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,474.337200,0.000000,10.339172,19.818040,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,6.386198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,493.619200,0.000000,10.339172,19.818040,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,474.337200,0.000000,10.339172,19.818040,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,474.337200,0.000000,10.339172,19.818040,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,474.337200,0.000000,10.339172,14.008373,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,450.234700,0.000000,10.339172,14.008373,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,142.219814,18.949476,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,387.568200,0.000000,10.339172,14.008373,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,352.860600,0.000000,10.339172,14.008373,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,352.860600,0.000000,10.339172,14.008373,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,23.863095,0.000000,142.219814,17.931525,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

