Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
6,01:15-01:30,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.415947,22.286372,39.450269,0,23.197435,0,51.476056,5.560434,48.499828,552.443799,9.222505,52.29,0,0,34.776,26.86,19.5624,0,99.122758,0,0,0,81.056596,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

7,01:30-01:45,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.415947,22.286372,39.450269,0,23.197435,0,51.476056,5.560434,48.499828,552.443799,9.222505,52.29,0,0.5124,34.776,26.86,19.5624,0,99.122758,0,0,0,81.056596,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

8,01:45-02:00,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.415947,22.286372,39.450269,0,23.197435,0,51.476056,5.560434,48.499828,552.443799,9.222505,52.29,0,0.5124,34.776,26.86,19.5624,0,99.122758,0,0,0,81.056596,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

9,02:00-02:15,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.415947,22.286372,39.450269,0,23.197435,0,51.476056,5.560434,32.333219,552.443799,9.222505,52.29,0,0.5124,34.776,26.86,19.5624,0,99.122758,0,0,0,81.056596,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

10,02:15-02:30,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.415947,22.286372,39.450269,0,23.197435,0,51.476056,5.560434,32.333219,552.443799,9.222505,52.29,0,0.5124,34.776,26.86,19.5624,0,99.122758,0,0,0,81.056596,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

11,02:30-02:45,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,39.450269,0,23.197435,0,51.476056,5.560434,32.333219,552.443799,9.222505,52.29,0,1.5372,34.776,26.86,19.5624,0,99.122758,0,0,0,81.056596,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

12,02:45-03:00,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,39.450269,0,23.197435,0,51.476056,5.560434,32.333219,552.443799,9.222505,52.29,0,1.5372,34.776,26.86,19.5624,0,99.122758,0,0,0,81.056596,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

13,03:00-03:15,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,0,51.476056,5.560434,32.333219,552.443799,9.222505,52.29,0,1.5372,34.776,26.86,19.5624,0,99.122758,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

14,03:15-03:30,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,0,51.476056,5.560434,32.333219,552.443799,9.222505,52.29,0,1.5372,34.776,26.86,19.5624,0,99.122758,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

15,03:30-03:45,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,0,51.476056,5.560434,32.333219,552.443799,9.222505,52.29,0,1.5372,34.776,26.86,19.5624,0,99.122758,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

16,03:45-04:00,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,0,51.476056,5.560434,32.333219,552.443799,9.222505,52.29,0,1.5372,34.776,26.86,19.5624,0,99.122758,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

17,04:00-04:15,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,0,51.476056,5.560434,32.333219,552.443799,9.222505,40.089,0,2.1777,34.776,26.86,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

18,04:15-04:30,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,0,51.476056,5.560434,32.333219,552.443799,9.222505,40.089,0,2.1777,34.776,26.86,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

19,04:30-04:45,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,0,51.476056,5.560434,32.333219,552.443799,9.222505,40.089,0,2.1777,34.776,26.86,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

20,04:45-05:00,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,0,51.476056,5.560434,32.333219,552.443799,9.222505,40.089,0,2.1777,34.776,26.86,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

21,05:00-05:15,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,10.70148,51.476056,5.560434,32.333219,552.443799,9.222505,40.089,0,2.1777,34.776,26.86,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

22,05:15-05:30,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,10.70148,51.476056,5.560434,32.333219,552.443799,9.222505,40.089,0,2.1777,34.776,26.86,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

23,05:30-05:45,69.669668,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,10.70148,51.476056,5.560434,32.333219,552.443799,9.222505,40.089,0,0.5124,34.776,26.86,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

24,05:45-06:00,69.669668,130.580717,124.384996,0,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,10.70148,51.476056,5.560434,32.333219,552.443799,9.222505,40.089,0,0.5124,34.776,26.86,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

25,06:00-06:15,69.669668,130.580717,124.384996,3.814368,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,40.089,0,2.8182,34.776,26.86,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

26,06:15-06:30,69.669668,130.580717,124.384996,7.628735,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,53.452,0,6.9174,34.776,26.86,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

27,06:30-06:45,69.669668,130.580717,124.384996,39.193389,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,79.37622,0,7.0455,34.776,26.86,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

28,06:45-07:00,69.669668,130.580717,124.384996,39.193389,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,79.37622,0,7.0455,34.776,26.86,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

29,07:00-07:15,69.669668,130.580717,124.384996,39.193389,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,79.37622,0,6.1488,34.776,14.04936,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

30,07:15-07:30,69.669668,130.580717,124.384996,39.193389,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,79.37622,0,0.6405,40.848,14.04936,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.000023,270

31,07:30-07:45,69.669668,130.580717,124.384996,39.193389,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,51.128,0,0.6405,40.848,14.04936,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.000003,270

32,07:45:08:00,69.669668,130.580717,124.384996,39.193389,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,39.450269,0,23.197435,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,51.128,0,0.6405,40.848,14.04936,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,270

33,08:00-08:15,69.669668,130.580717,124.384996,6.102988,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,58.358386,0,23.197435,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,51.128,0,0.6405,34.776,14.04936,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,275.625

34,08:15-08:30,69.669668,130.580717,124.384996,3.814368,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,58.358386,0,23.197435,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,51.128,0,0.6405,34.776,14.04936,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20,275.625

35,08:30-08:45,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,58.358386,0,23.197435,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,51.128,0,9.6075,34.776,14.04936,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

36,08:45:09:00,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,58.358386,0,11.598717,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,51.128,0,9.6075,34.776,14.04936,13.0416,0,99.122758,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

37,09:00:09:15,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,58.358386,0,11.598717,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,51.128,0,0,34.776,14.04936,13.0416,0,99.122758,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

38,09:15-09:30,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,58.358386,0,11.598717,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,51.128,0,0,34.776,14.04936,13.0416,0,97.764912,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

39,09:30-09:45,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,58.358386,0,11.598717,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,51.128,0,0,34.776,12.877,13.0416,0,97.764912,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

40,09:45-10:00,69.669668,130.580717,124.384996,0,1.06265,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,27.523669,58.358386,0,11.598717,21.717709,51.476056,5.560434,32.333219,552.443799,9.222505,51.128,0,0,34.776,0,13.0416,0,97.764912,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

41,10:00-10:15,69.669668,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,0,58.358386,0,11.598717,21.717709,51.476056,5.560434,32.333219,552.443799,0,51.128,0,0,34.776,0,13.0416,0,97.764912,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

42,10:15-10:30,69.669668,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,0,58.358386,0,11.598717,21.717709,51.476056,5.560434,32.333219,552.443799,0,51.128,0,0,40.848,0,13.0416,0,97.764912,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

43,10:30-10:45,69.669668,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,0,58.358386,0,11.598717,21.717709,51.476056,5.560434,32.333219,552.443799,0,51.128,0,1.281,40.848,0,13.0416,0,97.764912,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

44,10:45-11:00,69.669668,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,0,58.358386,0,11.598717,10.858854,51.476056,5.560434,32.333219,552.443799,0,51.128,0,1.281,40.848,0,13.0416,0,97.764912,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

45,11:00-11:15,69.669668,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,0,39.450269,0,11.598717,10.858854,51.476056,5.560434,32.333219,552.443799,0,51.128,0,1.281,34.776,0,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

46,11:15-11:30,69.669668,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,0,39.450269,0,11.598717,10.858854,51.476056,5.560434,32.333219,552.443799,0,51.128,0,1.281,34.776,0,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

47,11:30-11:45,69.669668,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,0,39.450269,0,11.598717,10.858854,51.476056,5.560434,16.166609,552.443799,0,51.128,0,1.281,34.776,0,19.5624,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

48,11:45-12:00,69.669668,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,0,39.450269,0,11.598717,10.858854,51.476056,5.560434,16.166609,552.443799,0,51.128,0,1.281,34.776,0,19.5624,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

49,12:00-12:15,69.669668,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,0,39.450269,0,0,10.858854,51.476056,5.560434,16.166609,552.443799,0,51.128,0,2.562,34.776,0,19.5624,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

50,12:15-12:30,69.669668,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,0,39.450269,0,0,10.858854,51.476056,5.560434,16.166609,552.443799,0,51.128,0,2.562,34.776,0,19.5624,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

51,12:30-12:45,69.669668,130.580717,124.384996,0,0,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,0,39.450269,0,0,10.858854,51.476056,5.560434,0,552.443799,0,51.128,0,2.562,34.776,0,19.5624,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,34.79931,0,20.0018,275.625

