Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
6,01:15-01:30,40.848,38.350728,124.384996,130.580717,0,131.265497,12.9381,63.107597,21.01977,24.63898,83.664,1.212818,43.706625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.397528,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.86825,32.171,14.300737,9.702,15.00135,348.975

7,01:30-01:45,40.848,38.350728,124.384996,130.580717,0,131.265497,12.0414,63.107597,21.01977,24.63898,83.664,1.212818,43.706625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.397528,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.06825,32.171,14.300737,9.702,15.00135,348.975

8,01:45-02:00,40.848,38.350728,124.384996,130.580717,0,131.265497,12.0414,63.107597,21.01977,24.63898,83.664,1.212818,43.706625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.397528,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.96825,32.171,14.300737,9.702,15.00135,348.975

9,02:00-02:15,40.848,30.360993,124.384996,130.580717,0,131.265497,12.0414,63.107597,21.01977,24.63898,83.664,1.212818,43.706625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.96825,32.171,14.300737,9.849,15.00135,348.975

10,02:15-02:30,40.848,30.360993,124.384996,130.580717,0,131.265497,12.0414,63.107597,21.01977,24.63898,83.664,1.212818,43.706625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.96825,32.171,14.300737,9.849,15.00135,348.975

11,02:30-02:45,40.848,30.360993,124.384996,130.580717,0,131.265497,12.0414,63.107597,19.11977,24.63898,83.664,1.212818,43.706625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.392,32.171,14.300737,9.996,15.00135,348.975

12,02:45-03:00,40.848,30.360993,124.384996,130.580717,0,131.265497,12.0414,63.107597,19.11977,24.63898,83.664,1.212818,43.706625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.637,32.171,14.300737,9.996,15.00135,348.975

13,03:00-03:15,40.848,30.360993,124.384996,130.580717,0,131.265497,12.0414,63.107597,20.730299,24.63898,79.597,1.212818,43.706625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.637,32.171,14.300737,9.996,15.00135,348.975

14,03:15-03:30,40.848,30.360993,124.384996,130.580717,0,131.265497,12.0414,63.107597,20.730299,24.63898,79.597,1.212818,43.706625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.637,32.171,14.300737,9.996,15.00135,348.975

15,03:30-03:45,40.848,27.165099,124.384996,130.580717,0,131.265497,12.0414,63.107597,20.730299,24.63898,79.597,1.212818,43.706625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.931,32.171,14.300737,9.996,15.00135,348.975

16,03:45-04:00,40.848,27.165099,124.384996,130.580717,0,131.265497,12.0414,63.107597,20.730299,24.63898,79.597,1.212818,43.706625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.931,32.171,14.300737,9.996,15.00135,348.975

17,04:00-04:15,40.848,25.567152,124.384996,130.580717,0,131.265497,12.0414,63.107597,20.730299,24.63898,79.597,1.212818,43.706625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,9.702,15.00135,348.975

18,04:15-04:30,40.848,25.567152,124.384996,130.580717,0,131.265497,12.0414,63.107597,20.730299,24.63898,79.597,1.212818,43.706625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.125,32.171,14.300737,9.702,15.00135,348.975

19,04:30-04:45,40.848,25.567152,124.384996,130.580717,0,131.265497,12.9381,63.107597,20.730299,24.63898,79.597,1.212818,43.706625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.419,32.171,14.300737,9.702,15.00135,348.975

20,04:45-05:00,40.848,25.567152,124.384996,130.580717,0,131.265497,12.9381,63.107597,20.730299,24.63898,79.597,1.212818,43.706625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.419,32.171,14.300737,9.702,15.00135,348.975

21,05:00-05:15,40.848,25.567152,124.384996,130.580717,0,131.265497,12.9381,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.615,32.171,14.300737,9.408,15.00135,348.975

22,05:15-05:30,40.848,25.567152,124.384996,130.580717,0,131.265497,12.9381,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.112359,9.154482,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.00135,348.975

23,05:30-05:45,40.848,25.567152,124.384996,130.580717,0,131.265497,11.529,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.112359,12.205976,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.114,15.00135,348.975

24,05:45-06:00,40.848,25.567152,124.384996,130.580717,0,131.265497,11.529,63.107597,22.630299,27.63898,79.597,1.212818,44.906625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.967,15.00135,348.975

25,06:00-06:15,40.848,25.567152,124.384996,130.580717,0,131.265497,11.529,63.107597,20.730299,24.63898,79.016,1.212818,43.706625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.82,15.00135,348.975

26,06:15-06:30,40.848,25.567152,124.384996,130.580717,0,131.265497,11.529,63.107597,20.730299,24.63898,79.016,1.212818,43.706625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,270.151382,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.82,15.00135,348.975

27,06:30-06:45,40.848,25.567152,124.384996,130.580717,0,131.265497,11.529,63.107597,21.330299,27.63898,79.016,1.212818,43.706625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.673,15.00135,348.975

28,06:45-07:00,40.848,25.567152,124.384996,130.580717,0,131.265497,11.529,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.526,15.00135,348.975

29,07:00-07:15,40.848,25.567152,124.384996,130.580717,0,131.265497,11.529,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.526,15.00135,348.975

30,07:15-07:30,40.848,25.567152,124.384996,130.580717,0,131.265497,11.529,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,9.154482,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.526,15.00135,348.975

31,07:30-07:45,40.848,25.567152,124.384996,130.580717,0,131.265497,2.562,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.526,15.00135,348.975

32,07:45:08:00,40.848,25.567152,124.384996,130.580717,0,131.265497,2.562,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.673,15.00135,348.975

33,08:00-08:15,40.848,27.165099,124.384996,130.580717,0,131.265497,2.562,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.673,15.00135,348.975

34,08:15-08:30,40.848,27.165099,124.384996,130.580717,0,131.265497,5.124,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.82,15.00135,348.975

35,08:30-08:45,40.848,27.165099,124.384996,130.580717,0,131.265497,12.0414,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.82,15.00135,348.975

36,08:45:09:00,40.848,27.165099,124.384996,130.580717,0,131.265497,12.0414,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.967,15.00135,348.975

37,09:00:09:15,40.848,28.763046,124.384996,130.580717,0,131.265497,12.0414,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.967,15.00135,348.975

38,09:15-09:30,40.848,28.763046,124.384996,130.580717,0,131.265497,12.0414,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.967,15.00135,348.975

39,09:30-09:45,40.848,28.763046,124.384996,130.580717,0,131.265497,12.0414,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.967,15.00135,348.975

40,09:45-10:00,40.848,28.763046,124.384996,130.580717,0,131.265497,12.0414,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.967,15.00135,348.975

41,10:00-10:15,40.848,28.763046,124.384996,130.580717,0,131.265497,12.0414,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.0258,15.00135,348.975

42,10:15-10:30,47.472,28.763046,124.384996,130.580717,0,131.265497,12.0414,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,13.0416,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.0258,15.00135,348.975

43,10:30-10:45,47.472,28.763046,124.384996,130.580717,0,131.265497,8.967,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.0258,15.00135,348.975

44,10:45-11:00,47.472,28.763046,124.384996,130.580717,0,131.265497,8.967,63.107597,22.630299,27.63898,79.016,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.907,15.00135,348.975

45,11:00-11:15,47.472,28.763046,124.384996,130.580717,0,131.265497,0,63.107597,22.630299,27.63898,77.854,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.907,15.00135,348.975

46,11:15-11:30,47.472,28.763046,124.384996,130.580717,0,131.265497,0,63.107597,22.630299,27.63898,77.854,1.212818,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.907,15.00135,348.975

47,11:30-11:45,47.472,28.763046,124.384996,130.580717,0,131.265497,0,63.107597,22.630299,27.63898,77.854,1.212818,44.906625,3.094586,5.534085,49.112359,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.907,15.00135,348.975

48,11:45-12:00,47.472,28.763046,124.384996,130.580717,0,131.265497,0,63.107597,22.630299,27.63898,77.854,1.212818,44.906625,3.094586,5.534085,49.112359,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,270.151382,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.907,15.00135,348.975

